wilcoxon,t-test,t-test_overestim_var
R3hdm2,Arl5c,Crybg1
Txlng,Azi2,Thrap3
Irf7,Stk10,Ddx10
Ankrd16,Sp140,Atg7
Prpf8,Glrx5,Med4
Osbp,Txndc9,Med19
Faf1,Abcd1,Ezr
Eci1,Phlda1,Zbtb32
Atg2a,Zbtb32,Sgk1
Slc48a1,Pstpip1,Bin2
Mtif2,Actg1,Il7r
Abi1,Bnip2,Ankle1
Csnk1a1,Rcor1,Tmem138
Xrcc1,Tmem127,Pomt1
Ralbp1,Mapre1,H2-Q4
Tmem184c,Clpb,Creb1
H2ax,Eprs,Zfp958
Kdm4a,Golga2,Safb
Cacul1,Brd7,Gpr108
Exoc4,Spag7,Elovl1
Sipa1l1,Wdr48,Cyth4
Anapc2,Cwf19l2,Tmem173
Mysm1,Akt2,Rrad
Taf11,Fam216a,Cops2
Cyc1,Elovl1,Cwc15
Hvcn1,Ankzf1,Phf20l1
Med16,Rnf138,Cir1
Nipbl,Lnpep,Nsd1
Fbrsl1,Ttc21b,Stk10
Gale,H2-Q6,Kctd10
Asb6,Tbc1d2,Elf1
Gpn1,Rad17,Trim26
Pbrm1,Sgk1,Rars
Rpl10-ps3,Uqcrc2,Gtdc1
Pdcd11,Cpt2,Cebpzos
Grina,Kctd10,Ubr4
Kmt2d,Wdr26,Clta
Dzip3,Gpr108,Pqlc1
Mtmr9,Fars2,Bnip2
Trabd,Dnttip2,Txndc9
Phlda1,Erp44,Sirt7
Slc25a24,Tspan31,Gbp7
Hsdl2,Smarcd2,Ubr5
Psmd2,Gspt1,Zfr
Zzef1,Tut7,Clpb
Xrcc5,2510039O18Rik,Trip13
Rbm47,Metap2,Wdr26
Mus81,Hmgb3,Otud5
Ttf1,Atg7,Hsdl2
Tnks1bp1,Tmem173,Dnttip2
Lrrfip1,Cyld,Rpl10-ps3
Gna13,Akap8l,Immt
Ncoa3,Haus3,Tspan31
Fam207a,Uevld,Psmc4
Hltf,Susd3,Akt2
Gramd4,H2-Q4,Adam19
Rmc1,Eif3l,Psma2
Supt20,Ngly1,Vta1
Pcnx3,Dgkz,Khdrbs1
Acads,Sike1,Gata3
Psmd12,Cir1,Nsfl1c
Dctn1,Ddx3x,Dus1l
Ankle2,Tbrg1,Mtmr4
Ralgapa1,Nrbf2,Hmgcs1
Lipa,Vps72,Gramd1a
Kbtbd11,Gata3,Rad17
Arfip2,Hsdl2,Cdc5l
Taok3,Psmd14,Brd7
Hspa4l,Ppp1r21,Eprs
Il21r,Cldnd1,Kdm5b
Khnyn,Faf1,Nploc4
Gripap1,Tnks1bp1,Metap2
Milr1,Ubr5,Lnpep
1700021F05Rik,Ubr4,Cldnd1
Otud6b,Cct4,Phlda1
Sbf1,Rpl10-ps3,Azi2
Mtmr6,Ap2m1,Rexo4
H2-Q4,Trim26,Tnrc6b
Zfr,Otud5,Haus3
Kdm3a,Dap3,Hmgb3
Lcp2,Kmt5a,H2-Q6
Nfic,Mvp,Mapre1
Vrk3,Gemin7,Emp3
Fcgrt,Mkln1,Cdk2ap2
Usp4,Kdm7a,Vps72
Ctsz,Dus1l,Tut7
Ino80,Nubpl,Ndufaf7
Ar,Ndufaf7,Pstpip1
Dusp19,Rhbdf2,Sike1
Npc1,Kmt5b,Spag7
Chst12,Lsm3,Gspt1
Celf2,Ifng,2510039O18Rik
Arfgef2,Ggnbp2,Chchd6
Mgat1,Tbc1d10c,Wdr92
Stx11,Dynlt1f,Prkcd
Pik3r1,Dhps,Ubl3
Hsd17b4,Pqlc1,Glrx5
Sympk,Rps6ka1,Mindy2
Dapk3,Gpn2,Eps15l1
Rprd2,Fam49b,Diaph1
Fbxo33,Hadhb,Ddx3x
Plekha2,Hmgcs1,Il21r
Fam126a,H2bc4,4833439L19Rik
Eif2b3,Ppfia1,Cyld
Vti1a,Ms4a6b,Dtx3l
Lrba,Il17ra,Supt16
Xpr1,Sfpq,Smarcd2
Pced1b,Golph3,Psmd14
Nsfl1c,Arhgef39,Dap3
Srp72,Ankle1,Kmt5a
Gbf1,Mta3,Mkln1
Insig2,Rexo4,Tbrg1
Fnta,Tmem138,Ino80b
Gimap8,Il21r,Cct4
Igtp,Plekha2,Dynlt1f
Emp1,Arhgap1,Tbc1d22a
Dnajc7,Twf2,Ngly1
Cit,Jak2,Sfpq
Ddias,Eps15l1,Ppfia1
Zfp131,Supt16,Ubn2
Birc3,Grpel1,Erp44
Spg7,Rasa3,Ifng
Exoc2,4833439L19Rik,Rgs14
Mrps30,Chchd6,Eif3l
Timmdc1,Desi2,Tmem19
Phpt1,Riok1,Gemin7
Gsap,Pum2,Nrbf2
Marf1,Rrad,Faf1
Senp7,Mia3,Gpn2
Tax1bp3,Ugcg,Irgm1
Actr8,Ino80b,Ptger4
Slc26a2,Dock8,Washc5
Mbnl2,Rgs14,Rps6ka1
Mtif3,Ppp3cb,Klhl28
Mogs,Lef1,Golph3
Phf21a,Gpr132,Il17ra
Selenos,Mtmr4,Cybc1
Tnrc6b,Nploc4,Gpr132
Birc2,Lin7c,Lsm3
Tmub2,Ehbp1l1,Ugcg
Ap1b1,Dbnl,Phldb3
Rnf10,H2-T22,Jak2
Mbtps1,Grb7,Lin7c
Flad1,Tgfbr2,Tgfbr2
Calr,Mindy2,Dgkz
Zfp638,Fam120a,Lef1
Eef1akmt2,Ap1g1,Ehbp1l1
Atg4d,Washc5,Mta3
Tmem173,Psat1,Mapkapk3
Zmym3,Psrc1,Ap2m1
Lman2,Tmem19,Sqstm1
Sgpl1,Pomt1,Araf
Vapb,Sqstm1,Cln8
Zbtb7a,Dnajb6,Trim30a
Dock11,Arhgef2,Dhps
Tnrc6c,Ireb2,Mtmr14
Cmtm4,Tnrc6b,Nosip
Gtf3c3,1700123O20Rik,Npm1
Dync1i2,Pdzd11,Ywhae
Stx6,Spg7,Twf2
Wdr46,Birc6,Lmnb1
Pacs1,Cybc1,Actr6
Ltn1,Dpf2,Riok1
Ugdh,Abcf1,Pum2
H2bc18,Lysmd3,Ggnbp2
Pip4k2b,Pik3c2b,Ap1g1
Mpst,Akna,Lysmd3
Fam117a,Gramd1a,Plekha2
Ap3d1,Lcp1,Ms4a6b
Adap1,Tnks2,Zfp36l1
Tspan14,Tbc1d22a,Dcp1a
Dop1b,Srpk2,Arhgap1
Gtdc1,Dapk3,Ireb2
Golga4,Dhx38,Mia3
Gpbp1l1,Gtdc1,H2bu2
Macf1,Pnisr,Gpalpp1
Psmb6,Gatd1,Pnisr
Gramd1a,Eif5b,Tbc1d10c
Stx16,Capza1,Echs1
Cars,Nabp2,Erich1
Hars2,Wdr92,Uqcrc2
Gse1,Tubb5,Dalrd3
Psma3,Sec23b,Grpel1
Ddx47,Cytip,Lias
Mink1,Nol11,Dock8
Pcnt,Erich1,1700123O20Rik
Ankle1,Iws1,H2-T22
Tmem131,Ube3a,Tpm4
Cltc,Top1,Zbtb20
Rnf5,Bin1,Cnppd1
Gcdh,Arhgap45,Ccdc61
Impact,Nosip,Ppp3cb
Sytl3,Sltm,Tnks2
Chchd5,Golga4,Nol11
Mrps5,Araf,Hadhb
Arih1,Fermt3,Sltm
Taf5,Echs1,Taok1
Zc3h12d,Actr6,Sun1
Tubb2b,Cept1,Akna
Cstf1,Arcn1,Serpinb6b
Gigyf2,Pqbp1,Ptpn9
Zfp622,Dtx3l,Arhgap45
Kmt2e,Ptger4,Fyttd1
Trib1,Sbno1,Kidins220
Cux1,Cnppd1,Ncstn
B4galt7,Npm1,Acadm
Spata13,Ccdc61,Golga4
Resf1,Mapkapk3,Arhgef2
Cdc23,Lias,Zbtb7a
Mtfr1,Clp1,Ube3a
Rab22a,Psma6,Desi2
Spop,Trim30a,Dhx38
Zyg11b,Pdcd6,Iws1
Ywhae,Dctn2,Cept1
Arid4a,Mtmr14,Dpf2
Arih2,Dcp1a,Anapc4
Necap2,Prkcd,Katnb1
Aig1,Cab39,H1f0
Vbp1,Atp6v1a,Rasa3
Mpp1,Zbtb7a,Spg7
Cdc16,Irgm1,Lcp1
Qars,Ncstn,Dapk3
Agfg1,Gpalpp1,Dele1
Snx6,Anapc4,Pdzd11
Pmpcb,Puf60,Ddias
Supv3l1,Eif5,Shprh
Pqbp1,Rbm28,Plekhg2
Aar2,Ubn2,Pqbp1
Rab11b,Atp6v1c1,Clp1
Rbmx,Tpm4,Nabp2
Dus1l,Dele1,Mxd1
Znrf2,Ywhae,Ncaph
Zfp106,Cdc42se1,Cad
Malsu1,Fyttd1,Gatd1
Flnb,Tbcb,Samhd1
Abcb9,H2-Q10,Wdr44
Tmem101,Gak,Fam120a
Rrp36,Sun1,Cdc42se1
Usp47,Usp5,Psat1
Morf4l2,Aggf1,Birc6
Polr3b,Samhd1,Sec23b
Epm2aip1,Ndufa10,Pdia6
Dusp11,Klhl28,Usp5
Opa1,Dctn3,Bin1
Ubl3,Dars,Gripap1
Mepce,Krcc1,Stam2
Mkrn1,Ddx39b,Cdk5rap2
Eif4ebp1,Spg21,H2-Q10
Grap2,Ncor1,Eif5b
Cyld,Mrps34,Tob2
Gak,Arl1,Cog6
Tfpt,Htra2,Cytip
Ctdsp1,Pdia6,Dnajb6
Stk40,Dock2,Tnrc6c
Arfip1,Acadm,Gpr89
Trappc4,Dalrd3,Top1
Ubap1,Eef1akmt2,Sirt6
Ap5m1,Xrcc5,Sbno1
Rdm1,Katnb1,Dbnl
Dnaja2,Kidins220,Fam49b
Yipf5,Usp14,Fam192a
Esm1,Ppp1r11,Htra2
Asb1,Ola1,Fdxr
Gpr68,Ndufv1,Capza1
Smpdl3b,Kpna6,Xrcc5
Cyp20a1,Tcof1,Dars
Gna11,Tnrc6c,Atp6v1a
Prpf38a,Grap,Abcf1
Kdelr1,Stam2,Rbm28
Rhof,Ndc80,Psma6
Irf2bp1,Slamf6,Arcn1
Eri2,Chic2,Puf60
Ptpn1,Ndufa9,Maf1
Sash3,Serinc3,Kpna6
Vps13c,Ncaph,Krcc1
Wdr1,Il18r1,Gak
Grk2,Rps25,Tmub1
Scyl2,Tmx3,Dctn2
Smad3,Mrps10,Kdm5a
Dtd1,Tradd,Slc35c2
Gnl3l,Gpr89,Srpk2
Smc1a,Taok1,Irf7
Ccdc92,Polh,Ndc80
Scnm1,Fdxr,Fbxo38
Rhot1,Maf1,Serinc3
Tex10,Fam192a,Spg21
Psmd10,H2bu2,Ddx39b
Zbed4,Epas1,Aggf1
Zfp68,Usp7,0610009B22Rik
Tada3,Shprh,Tcof1
Copg2,Cdk5rap2,Mrps34
Tmem115,Cad,Cab39
Cln5,Zfp36l1,Kdm5c
St6galnac4,Zfand2b,Dus3l
Chm,Rpl36,Slamf6
Ttc9c,Ubald2,Il18r1
Ints1,Ppp6c,Gbp5
Trim11,Tiprl,Epas1
Ints4,Ltn1,Wdr83
Pafah1b2,4833420G17Rik,4833420G17Rik
Tmem70,Psmd13,Kmt2b
Arel1,Mical1,Fabp5
Rchy1,Kmt2b,Zfand2b
Trip13,Serpinb6b,Psmd13
Rc3h1,Brd9,Ankrd40
Olfr1369-ps1,Heatr6,Pdcd6
Snx18,Ankrd40,Grap
Elp2,Maea,Fermt3
Fxr1,Pdcl3,Rpl36
Tmc8,Slc35c2,Nfe2l1
Gmppb,Tmem70,Eef1akmt2
Zup1,Map4k1,Ndufv1
Terf1,Kdm5a,Atp6v1c1
Golph3,Nub1,Heatr6
Rgs16,Kdm5c,Eif5
Slc30a6,Ddias,Usp4
Mars,H1f0,Sbf1
Pkm,Ptpn9,Maea
Arid5b,Cmc2,Ndufa9
Kat8,Tgoln1,Tradd
Snx4,Zfp958,Usp14
Spice1,Cdipt,Ola1
Ankib1,Spty2d1,AI597479
Rnf114,Sec61a1,Rnasel
Ccr2,Eif4ebp2,Flnb
Ehbp1l1,Lmnb1,Ckb
Mettl6,Atp6v1d,Arl1
Ptges2,Sirt6,Tbcb
Tspan4,Eef1a1,Tmx3
1810013L24Rik,Actr1a,Pdcl3
Mdm1,Ube2m,Usp8
Tnpo2,Psmb8,Polh
Dhx29,Rbx1,Hspa4l
Prmt9,Gtf3c1,Cyth2
Dusp4,Ddx42,Ppp1r11
Cd2bp2,0610009B22Rik,Mul1
Epn1,Sell,Chic2
Snrnp27,Nfe2l1,Mical1
Sdhaf1,Bud23,Usp7
Tbc1d10a,Plekhg2,Ppp6c
Flot1,Cog6,Ssh1
Rspry1,Tagap,Amdhd2
Znrd1,Hspa4l,Mrps10
Tbkbp1,U2surp,Nup160
Alkbh7,Wbp2,Tmem70
Col4a3bp,Tmub1,Hmg20a
Dpp8,B3gat3,Nub1
Dld,Wbp11,Map4k1
Ubr5,Gripap1,Tagap
Mrps10,Rnf115,Brd9
Tmx3,Ptgr2,Dock2
Plcxd2,Hif1a,Usp22
Phf11c,Atad1,Ndufa10
Arhgef2,Dus3l,Actr1a
Usp5,Psmb5,Tgoln1
Spns1,Flnb,Bud23
Arhgap15,Fbxo38,Tiprl
Ptpmt1,Sec11a,Spty2d1
Dhdds,Wdr83,Ubald2
Ssh1,Amdhd2,Lrch3
Slc38a9,Tmem30a,Ltn1
Med6,Samd4b,Mxd3
Eral1,Yeats4,Samd4b
Palm,Snd1,Wbp11
Spryd3,Adgre5,Ptgr2
Cntrl,Usp4,Dctn3
Supt4a,Lman1,Cmc2
Snx14,Cdc16,Cdipt
Elp4,Stx5a,Irf4
Mxd3,Mxd3,Tpi1
Xab2,Cyth2,Atp6v1d
Rab28,Aldoa,Rps25
Mtg1,Uqcc3,N4bp2
Ammecr1,Trappc3,Sec61a1
Tbc1d7,Lrch3,Lman1
Eif2ak1,Nup160,Adgre5
Amdhd2,Wdr44,Ube2m
Ints13,Map2k3,Pef1
Med27,Jagn1,Pgk1
Lztr1,Usp8,Uqcc3
BC147527,Sbf1,Hif1a
Prelid2,Zfp106,Prpf39
Nup205,Fam32a,Bbs9
Fam83d,Ly9,Stx5a
Wsb1,Mogs,Gtf3c1
Csnk2a2,Irf4,Eps8
Furin,Prpf39,Etnk1
Rab1a,Mtif2,Rasal3
Mrs2,Slc35b1,Ncor1
Ap1g2,Med14,Zfp106
Il2ra,Cln8,Ocel1
Anp32e,Fabp5,Psmb5
Trim41,Rps6ka3,Asb1
Pcbp2,Cenpn,Ddx42
Rpap3,Slc4a1ap,Atp1b3
Ankfy1,Rps18,Ngrn
Zdhhc4,Arhgap25,Usp25
Polr3f,Usp47,Cdc16
Cmip,Tob2,Rps6ka3
Os9,Commd7,Eif5a
Cdc14b,Mul1,Ssh2
Otud5,Utp3,Snd1
Scamp2,Cmip,Tmem30a
Gpatch2l,Rbm27,Dnajc4
Mfap1b,Pef1,Arhgap25
Sfn,Phldb3,Slc4a1ap
Nub1,Mns1,Mtif2
Nrd1,Kat5,Med14
Fbxo28,Pdcd6ip,Klhl36
Akt2,Klhdc4,Zc3h12d
Slamf6,Etnk1,Ubp1
Copa,Rab22a,Atad1
Nprl2,Traf1,Pyroxd1
Fbxo34,Atp1b3,Npc1
Azi2,Paf1,Fbrs
Fopnl,Rapgef6,Wbp2
2610318N02Rik,Ddx24,Trappc3
Mff,Rnasel,Rab22a
Dnajc11,AI597479,Aldoa
Abcb7,Unc50,Commd7
Sept7,Psmd4,Prelid2
Gm10184,Il7r,Yif1a
Ciao3,Hmg20a,Paf1
Snrk,Nubp2,Rapgef6
Smarce1,Cited2,Letm2
Ppp2ca,Col4a3bp,Sgms1
Atf2,Dctn1,Scd2
Snapc3,Rasal3,Rnf115
Tagap,N4bp2,Mus81
Cenpp,Hnrnpk,Gimap6
Tmem106b,Ngrn,Iqgap3
Thoc5,Ocel1,Ccnd2
Iars,Stag2,Jagn1
Cacna1s,Ak6,Cenpn
Vps13b,Sp4,4932438A13Rik
Tmed4,Rnpep,Cited2
Sumf2,Ints11,Ly9
Agps,Panx1,H2-DMa
Prep,Sept9,Eif4ebp2
Gdi1,Usp25,Fam32a
Mettl3,Ttc1,Tcf7
Por,Spag9,Anp32e
Btbd9,Aqr,Dguok
Etnk1,Mrpl20,Paqr7
Osbpl5,Anapc2,Zfp719
Diaph2,Tpi1,Stambp
Ndufs1,Ubp1,Mogs
Rab9,Jak1,Rbm27
Prrc2c,Gars,Rmdn1
Limk2,Pebp1,Kat5
Asap1,Mxd1,Map2k3
Gorasp2,Rtkn2,Limd1
Strn,Limd1,B3gat3
Zfyve19,Yif1a,Dram2
Nubpl,Letm1,U2surp
Hnrnpm,Dnajc4,Heatr1
Cd274,B4galnt1,Yeats4
Zfp512,Pyroxd1,Hgs
Mrpl2,Heatr1,Runx1
Cyth2,Glrx3,Lrba
Ahi1,Usp22,Mns1
Chd7,Scd2,Pebp1
Osbpl3,Yipf5,Dctn1
Ddx20,Fopnl,Cmip
Cmpk2,Lrba,Traf1
Trim26,Dguok,Trim33
Ccdc32,Naa15,Blzf1
Ddx46,Cdc73,Slc35b1
Spag9,Utrn,Sept7
Nudt2,Psmd9,Sp4
Cebpzos,Sept6,Utrn
Tbp,Lrpap1,Unc50
Adam19,Ssh2,Rnf213
Ccar2,Letm2,Stag2
Fam160b2,Rnf14,Exoc2
Map2k2,Zfp830,Glrx3
Pphln1,Ubac2,Rps2
Vps41,Anxa11,Insig2
Rest,Dda1,Usp47
Lpin2,Gm16286,Rbx1
Atad2b,Exoc2,Sipa1l1
Sec23b,Irf7,Col4a3bp
Wars,Pafah1b1,Anapc2
Ngly1,Pgk1,Rnpep
Arl4c,Acat1,Ttc1
Ascc2,Ccnd2,Cln3
Alg10b,Bod1l,Spag9
Rps6ka1,Galk1,Pdcd6ip
Serpinb6b,Sipa1l1,Akap9
Mppe1,Atg4d,Foxj2
Mrpl37,Stambp,Galk1
Fgfr1op,4932438A13Rik,Ak6
Mfsd6,Herc1,Jak1
Mapkapk2,Chchd2,Zfp830
Wipf2,Csnk1g2,Gtf2ird1
Galt,Trim33,Mars
Ahcy,Mars,Snap23
Cln3,Nfyb,Aqr
Ints8,Twf1,Klhdc4
Inpp4b,Fbrs,Rnf14
Psmc5,Commd8,Chchd2
Asb8,Cct2,Ddx24
Senp6,Sigirr,Ubac2
Ehmt1,Runx1,Ints11
Lars,Blzf1,Twf1
Ggta1,Zc3h7a,Hsd17b4
Rap2b,Vapb,Herc1
Tbk1,Agps,Golga3
Htt,Mus81,Commd8
Slc7a5,Vps35,Dync1h1
Zswim1,Clpx,Timmdc1
Coil,Nudt21,Ltb
Fut8,Dpm2,Fopnl
Pcmtd2,Malt1,Slc8b1
Huwe1,Gimap6,Tuba1b
Cdc73,Ddt,Sept9
Akr1b10,Prelid2,Psmb8
Map4k1,Dcaf15,Supv3l1
Ssh2,Coro1a,Malt1
Usp18,Osbp,Gars
Lamc1,St13,Nsun5
Ccdc9,Nae1,Lrpap1
Frg1,Madd,Tsta3
Ankhd1,Fh1,Nubp2
Mapk8ip3,Cops5,Osbp
Usp8,Iqgap3,Nfrkb
Tcirg1,Slc9a3r1,Naa15
Pdzd11,Smap1,Mrpl20
Ino80d,Dync1h1,Spg11
Gga1,Gmpr2,Tada3
Ifih1,Midn,Trim12a
Cog1,Tap2,Eef1a1
Rpap2,Rmdn1,Yipf5
Caml,Vps4b,Csnk1g2
Gnb2,Cab39l,Acat1
Gprin3,Spg11,Sigirr
Eme1,Hgs,Utp3
Nol11,Rnf213,Gpbp1l1
Fam78a,Ostm1,Rps18
Wbp2,Npc1,Zc3h7a
Cul3,Snap23,Dcaf15
Nelfa,Ssh1,Pgam1
Tpst2,Ube2i,Agps
Cct6a,Lfng,Sec11a
Ankrd50,Kdm5b,Bloc1s6
Tnik,Cenpp,Lonp2
Pik3r4,Pgam1,Bod1l
Hibch,Dctn6,Letm1
Pgk1,Rps2,Cby1
Ccnd2,Pdha1,Rasgrp2
Slc30a7,Myd88,Midn
Akirin1,Agpat1,Atg4d
Ywhab,Gapvd1,Klrk1
Arl3,Gabarap,Pnpla2
Abr,Uchl5,Slc9a3r1
Cbll1,Akap9,Agpat1
4931406P16Rik,Asb1,Psmd9
Tnfsf9,Pop4,B4galnt1
Shoc2,Cby1,Itpr2
Cops2,Ppp6r1,Clpx
Ctdsp2,Hnrnph1,Dctn6
Paox,Zbtb20,St3gal1
Pnkp,Rab9,Cenpp
9930111J21Rik2,Gtf2e2,Panx1
Inf2,Dcaf13,Ifi208
Phgdh,Rab8b,Gmpr2
Wdr26,Supv3l1,Cdc73
Chp1,Gbp5,Gapvd1
Mrpl45,Smim7,Smap1
Tspan32,Nfrkb,Gm16286
Cog8,Rbm10,Madd
Adprm,Timmdc1,Anxa11
Was,Mrpl45,Nudt21
Nudt4,Pnpla2,Lfng
Hmox1,BC005537,Cab39l
Med7,Rack1,Psmd4
Aggf1,Hsd17b4,Cct2
Rbm6,Golga3,Gtf2h4
Dync1li1,Ptrhd1,Cops5
Tbxa2r,Atp6ap2,Pald1
Cyb561a3,Tcf3,
Nudt16,Gpbp1l1,
Trp53bp2,Tmed10,
G6pdx,Lonp2,
Herc4,Tada3,
Fyb,Id2,
Gba,Tufm,
Clns1a,Bloc1s6,
Dynlt1f,Klhl36,
Cdk17,Gosr1,
Slc25a38,Sept7,
Cldnd1,Capn1,
Ccnq,Tsta3,
Cd7,Zc3h12d,
Dhps,Rasgrp2,
Akna,Gtf2h4,
Brf2,Hdac1,
Ncoa4,Rpl7,
Pigu,Fbxo3,
Zfp143,Eif5a,
Cd84,Klrk1,
Prune1,Anp32e,
Ttc4,Psmd6,
Brwd3,Bclaf1,
Fbxl15,Taf13,
Ppp2r5c,Crnkl1,
Gapvd1,Ptpn6,
Ptpre,Thoc1,
Sugt1,Agpat4,
Smarcal1,Nemf,
Smarca4,Elp5,
Trim30a,Slc25a12,
Sdhd,Cdkal1,
Hyou1,Cdc34,
Sugp1,Trir,
Med21,Tollip,
Ints12,Ltb,
Gcn1,Scfd1,
Slc12a6,Micu2,
Arf3,Shmt2,
Gen1,Sh2d1a,
Asl,Arid1a,
Ppm1b,Alg5,
Uba6,Ing1,
Isca2,Med8,
Arl16,Igtp,
Acsl4,Nckap1l,
Mettl8,St3gal1,
Dcaf11,Rbmx,
Dusp2,Rtf2,
Ppp4r3b,Pura,
Ikzf1,Sart1,
Gcsh,Rps6kb1,
Fam122a,Spc24,
Pgs1,Inpp5d,
Fosl2,Dennd1b,
Uqcrc1,Ctdnep1,
Dmap1,Gimap9,
F2rl3,Med1,
Zyx,E2f4,
Cic,Ergic3,
Nrros,Eci1,
Preb,Galnt7,
Cep128,Dync1li1,
Bcl2l13,Opa1,
Dpagt1,Tbl1xr1,
Dnaaf5,Cenpl,
Apc,Terf1,
Grhpr,Ppp2r1a,
Ankrd44,Gabpb2,
Arhgap1,Ndufs7,
Orai3,Scamp2,
Zfp322a,Nsun5,
Upf2,Tbk1,
Vhl,Dram2,
Nit1,Gpi1,
Abtb1,Pih1d1,
Lonp2,Mtrex,
Uspl1,Serinc1,
Med4,Iqgap2,
Jakmip1,Insig2,
Haus3,Sdf4,
Stk10,Parp4,
Nhlrc2,Ercc6l2,
Atmin,Preb,
Msrb1,Bsg,
Zfp652,Ubash3a,
Prcc,Arhgef6,
Tango2,Iars,
Ppp3cb,Cyth1,
Mkln1,Trim12a,
Rabgef1,Snx27,
Gdi2,Magt1,
Rfk,Ormdl2,
Pdcl,Eif6,
Ipo11,Cln3,
Tmem175,Ankrd13a,
Tut7,Pik3cd,
Lztfl1,Gipc1,
Cfap36,Smim20,
Hibadh,Ints13,
Atad1,Gzma,
Med12,Podnl1,
Mnat1,Ddhd2,
Ddx10,Gpr160,
Bin3,Chchd5,
Rnf7,Scyl1,
Hivep2,Eapp,
Dyrk2,Cwc27,
Lrpap1,Etv3,
Mlf2,Bbs9,
Vdac2,Ckb,
Ngdn,Wipf1,
Pex16,Sec22b,
Cbr1,Ap3d1,
Polr2e,Sf1,
Piezo1,BC147527,
Hopx,Itpk1,
Ddx56,Opa3,
Tbck,Tsfm,
Daxx,Elf4,
Edc4,Rassf5,
Alyref2,Exosc3,
Eif4g3,Arhgap9,
Paxx,Adar,
Rmdn1,Hspe1,
Cnep1r1,Car5b,
Trim12a,Spcs2,
Qrsl1,Tex10,
Grb7,Ndufc2,
Adam17,Vps39,
Top3b,Chchd1,
Inpp1,Tmem50b,
Fbxl12,Lrwd1,
Fbxw11,Actn4,
Mlh1,Sp2,
Shkbp1,Strap,
Maea,Map7d1,
Tbc1d23,Gnl3l,
Ppp2r3c,Chmp7,
Parvg,Tnrc18,
Mark2,Rps4x,
Prxl2a,Wdr37,
Msi2,Tial1,
Atp8a1,Itpr2,
Fam117b,Rrp36,
Wwp2,Rplp0,
Mt3,Foxj2,
Tmem230,Zfp292,
Tsta3,G3bp1,
Fancd2,Igbp1,
Spty2d1,BC031181,
Ankzf1,Tmem214,
Pex14,Tmem123,
Zfp277,Terf2ip,
Idnk,Nup107,
Wdr20,Got2,
Rabep1,Gtf2ird1,
Mettl2,Ext2,
Zfp326,Ube2d3,
Rap1b,Eps8,
Nmt1,Gpsm3,
Mrpl39,Timm22,
2510002D24Rik,Otulinl,
Zfp180,Brd4,
Dhx16,Zfp719,
Tiparp,Psmd8,
Ppp2r1b,Cct7,
Panx1,Rfk,
Rnaseh1,Zfp207,
Ppp2cb,Sntb2,
Hexim1,Psmd3,
Psmd11,Unc13d,
Akap9,Cap1,
Wdr6,Gigyf2,
Dcaf15,Aurkaip1,
Uba3,Aamp,
Irak2,Hadh,
Rab37,Gpatch2l,
P2ry10,Trim11,
Myc,Rngtt,
Frmd4b,Zmat2,
Safb,Prrc2a,
Mga,Nkap,
Dram2,Uba3,
Erc1,Bst2,
Hadha,Yipf3,
Fundc1,Atmin,
Ibtk,Ints14,
4833420G17Rik,Pycr2,
Crnkl1,Foxp1,
Osbpl7,Rpl13,
Coa6,Coa6,
Mta3,Rnf5,
Mtpn,Tcf7,
Gphn,Emp1,
Endog,Hsbp1,
Pecam1,Txnl4a,
Stard3nl,Mysm1,
Nsrp1,Rraga,
Fech,Tuba1b,
Ap2a2,Paqr7,
Itga6,H2-DMa,
Brd7,Armt1,
Ercc3,Gramd3,
Fam168a,Ddx58,
Zbed3,Psenen,
Zwilch,Elk3,
Stx7,Cbr1,
Slc30a5,Tbcd,
Akap13,Ube2q1,
L3mbtl2,Hars2,
2310061I04Rik,Slc38a9,
Taf8,Tprkb,
Ccsap,Fam234a,
Dnah8,Mapk1ip1l,
Atp11c,Cep19,
Atxn3,Txlng,
Kdm3b,Rnf113a1,
Dusp10,Sgms1,
Fam193a,Serp1,
Socs3,Zfp330,
Tnfsf10,Tmed5,
Orai2,Cars,
Rfx1,Ino80,
Nars,Kdm3a,
Mcph1,Isyna1,
Mt2,Cript,
Sptlc1,Gpr146,
Pgd,Phf11b,
Capn1,Fbxl15,
Cand1,Tspan4,
Ncln,Vars,
Atp13a1,Bud31,
Atp11b,Ralgapa2,
Rnmt,Osbpl8,
Fbxo11,Diaph2,
Ran,Mettl8,
Pelp1,Wdr62,
Galnt6,Jakmip1,
Ftsj1,Ap1b1,
Zc3h4,Ccnd3,
Phf11a,Celf1,
Vcpip1,Trim35,
Itfg1,Rprd2,
Klhdc10,Mtmr12,
H2-DMa,Mapk6,
Galnt11,Herc4,
Chek2,Morc3,
1190007I07Rik,Rsf1,
Slc25a20,Sh2b1,
Psmd1,Map2k4,
Fdxacb1,Hk1,
Leprotl1,Otud7b,
Rnf34,Dusp19,
Klhl36,B4galt3,
Add1,Klhl6,
Plekhg3,Eftud2,
Ercc1,Usp48,
Aars,Cpt1a,
Fbxl6,Cercam,
Spag7,Ccz1,
Mfap3,Mdh2,
Flywch1,Osbpl9,
Tedc1,Cpne3,
Msmo1,Erc1,
Ube3b,Gmppb,
Atp6v0b,Sucla2,
Mbip,Exosc4,
Abca7,Polr2c,
Pex19,Abcb9,
Armc8,Tmem184c,
