wilcoxon,t-test,t-test_overestim_var
Cdc25a,Galk1,Prim2
Pold2,Htatsf1,Iqgap2
Pom121,Tmed2,Nup43
Inf2,Eif4g2,Cdk2ap2
Dnajc9,Cdk2,Gins2
Xrcc6,Mad1l1,Egfl7
Ube2e3,Tcerg1,Hyls1
Psmc3ip,Ndufa5,U2surp
Sidt1,Iqgap2,Nxn
Ndufs1,Ccdc124,Eif4b
Jpt2,Sf3b6,Psmc4
Dpp9,Ssna1,Sfpq
Cfap36,Cenpx,Arl4c
Tars,Prim2,Eprs
Cenpu,Snrpb2,Vbp1
Usp10,Psmb6,Bud23
Idh2,Tubb3,Trim28
Orc2,Psma6,Gapdh
Rcn3,Gins2,Myl4
Ccne1,Bud23,Tcerg1
Bri3bp,Ciao2b,Ndufa10
Dlat,Nup43,Timm23
Lonp1,Trim28,Sec11c
Polr2d,Hnrnpul2,Ccne1
Ccng2,Prmt1,Chaf1b
Snx3,Arhgdia,Tmed2
Hyls1,Tbc1d31,Mastl
Dazap1,Spcs2,Ndufa5
Skil,1810037I17Rik,Ssna1
Cdc7,Tmed10,Nbn
Pold1,Nxn,Ciao2b
Rnf8,Kntc1,Ccdc124
Zbed4,Dtymk,Prmt1
Khsrp,Npm3,Sf3b6
Gnl3l,Ankle1,Agpat5
Hax1,Arl4c,Csrp2
Acad9,Chaf1b,Cenpx
Strap,Immt,Hnrnpul2
Mettl16,Taf12,Psma6
Mis18a,Gadd45gip1,Rfc3
Mrpl51,Snrpc,Snrpb2
Snrpd3,Mdh1,Dtymk
Gorasp2,Coa3,Psmb6
mt-Nd4l,Caprin1,Eif4g2
Haus7,Aco2,Tmed10
Rdx,Pycard,1810037I17Rik
Spint2,Ncaph2,Pycard
Sec61a1,Sarnp,Taf12
Iars,Hnrnpm,Arhgdia
Tex10,Rnps1,Npm3
Zwint,Agpat5,Gadd45gip1
Grpel1,Myl4,Immt
Paxip1,Gas2l3,Dkc1
Wdr18,Rfc3,Spcs2
Klrg1,Dkc1,Ncaph2
Sart3,Ccne1,Slc16a1
Ints14,Babam1,Actg1
Nt5dc2,Higd1a,Clpb
Chordc1,Prpf40a,H2ac10
Haus3,Gdi2,Ccnb1ip1
Prelid3b,Polr2f,Aco2
Polr2l,Hyls1,Cacna1s
Brd9,Mrpl35,Coa3
mt-Nd2,Sf3a3,Caprin1
Slc2a1,Prdx3,Isoc1
Psmd2,Polr2b,Faf1
Babam1,Mastl,Klf4
Pmpca,Gapdh,Prpf4
Cul2,Cwc15,Rnps1
Nufip1,Mrpl13,Sarnp
Suclg2,BC030867,Mdh1
Srsf6,Faf1,Snrpc
Timm50,Clpb,Babam1
Sqle,Psmc5,Polr2b
Dtx1,Srsf10,Kifc5b
Ddost,Isoc1,Sf3a3
Tgif1,Elavl1,Klrg1
Slc7a1,Ndufv1,Faap24
Flnb,Hras,Hnrnpm
Tedc1,Snrnp40,Nup160
Ino80c,Acat1,Polr2f
Ctps,Slc16a1,Prdx3
Eif3c,Mrps33,Mrpl35
Mtfr1,Uba1,Cdk5rap2
Nfyc,Ak2,Acat1
Mapk6,Rfwd3,Olfr1369-ps1
Gle1,Prpf4,Prpf40a
Pds5b,Rsl1d1,Rfwd3
Ppp1cc,Cdc123,Mrpl13
Atp5o-1,Actg1,Higd1a
Pkmyt1,Rpl28,Rpl28
Dynlt1f,Csrp2,Ndufv1
Uqcr11,Dhx15,Hras
Nbn,Mrps7,Mt3
H3c6,Cyfip2,Nefh
Creg1,Srsf4,Cpm
Impa2,Polr2d,H2ac15
Nedd1,Nbn,Psmc5
Troap,Rrp1,Gart
Vrk1,Oxct1,Srsf10
Slc7a5,Gtf3a,Elavl1
Prpf3,Traf1,Cdc123
Ppp1r7,Rbm10,Traf1
Sec23ip,Slc25a3,Gdi2
Drg2,Gart,Polr2d
Wee1,Mif4gd,Mrps22
Endog,Stt3b,Rgcc
Bola1,Stoml2,Thoc6
Arl6ip6,Faap24,Rad54l
Dohh,Timm17a,Stt3b
Ppil1,Mrpl42,Ak2
Cby1,Mrpl1,Mrps7
Tm2d2,Nup160,Oxct1
Ppif,Cep83,Snrnp40
Eftud2,Sae1,Dhx15
Snu13,Pole3,Rbm10
Atp6v1c1,Psmd11,Cep83
Dkc1,Eif5,Slc25a3
Ctc1,Thoc6,Cwc15
Tufm,Gnai2,Rsl1d1
Nol11,Gtf2h5,Srsf4
Eif2b4,Hells,Uba1
Tinf2,Get4,H2bu2
Rbm15,Egfl7,Hells
Ezr,Dcun1d5,Stoml2
Tbc1d10a,Ap1s1,Hist1h2an
Fasn,Mis18a,Mrpl1
Thoc3,Dnajb6,Mrps33
Slc25a39,Mrps22,Get4
Usp1,Rad23a,Cyfip2
Bex3,Ostc,Mif4gd
Yif1a,Me2,Gtf3a
Med31,Ftl1,Hyou1
Sac3d1,Mtch2,Sae1
Calu,Psmc2,H1f3
Kdm6b,Rnf187,Mis18a
Lmo4,Hdac2,Apip
Chtf18,Cacna1s,Slc43a3
Glo1,Rps20,Pole3
Tfrc,Uqcc2,Hdac2
Mrpl54,Nup50,Ap1s1
Larp4,Rad54l,Psmd11
Glrx3,mt-Nd5,Timm17a
Usp50,Cdk5rap2,Rrp1
Prpf38a,Mt3,Rad23a
Dusp19,Prelid1,Mrpl42
mt-Nd3,Eftud2,Eftud2
Arl8b,Hyou1,Pitrm1
Lat,Akr1b3,Ripk3
Pold3,Ripk3,Prelid1
Thap12,Eif2s2,Ostc
0610010K14Rik,Apip,Cars
Acat1,Tars,Eif5
Cactin,Prkcsh,Lin54
Rab5if,Uqcrc2,Nup50
Psmd5,Mrpl40,Prkce
Ethe1,Klrg1,Me2
Gpr132,Twf2,Rps8
Fam110a,Ube2l3,Gnai2
Pnp,Slc43a3,Tars
Paics,Nae1,Nup133
Rps27a,Trim27,Dcun1d5
Chaf1b,Rps8,Ftl1
Echs1,Snrnp200,Rnf187
Rtca,Gorasp2,Mtch2
Baz1b,Hdac1,Rps20
H2bc11,Pop7,Psmc2
Ubl4a,Pcbd2,Toe1
Nmt2,Tomm22,Dnajb6
Snrpd2,Cnpy2,Nr4a1
Pdcd5,Aifm1,Aifm1
Ints8,Cdc37,Lap3
Uba3,Hnrnpr,Rmi2
Gtf2f1,Add1,Gtf2h5
Gpn1,Tufm,Uqcc2
Cdc6,Ndufa9,Tufm
Micos10,Cox5b,Prkcsh
Gmpr2,H1f3,Gorasp2
Edf1,Tomm7,Mthfd1l
Abcf2,H2bu2,Cep89
Insig1,Cars,Mrpl40
Pole3,Pitrm1,Snrnp200
Suv39h2,Tpm4,Kpna3
Ndufaf2,Toe1,Trim27
Fancl,Lin54,Cnpy2
Tnfrsf9,Kpna3,Tedc1
Zbtb11,Rgcc,Pcbd2
Sp2,Ormdl2,Nae1
Actl6a,Stag1,Twf2
Ints7,Lap3,Aars
Atg7,Polr2a,Ube2l3
Gfm1,Mthfd1l,Haus1
Hdgfl2,Nop9,Cd24a
Chid1,Mrpl22,Pop7
Rac1,Aars,Meaf6
Nhp2,Nr4a1,Eif2s2
Eif3a,Mrpl21,mt-Nd5
Nae1,Ube2i,Akr1b3
Gtf2f2,Eif6,Srbd1
Czib,Cd28,Nop9
Cltb,Klf4,Ndufa9
Cbx1,Thoc3,Add1
Ptgr2,Nup88,Stag1
Coro1c,Meaf6,Uqcrc2
Lxn,Nefh,Hdac1
Ints9,Smu1,Ccdc18
Ccdc43,Dph3,Nup88
Pqlc1,Rmi2,Cox5b
Hnrnpa0,Snf8,Ormdl2
Uqcrb,Bud31,Cdc37
Cenpv,Nup133,Ndc1
Zdhhc2,Hist1h2an,Hnrnpr
Zpr1,Selenot,Mrpl22
Rprd1b,Mrpl49,Bcat2
Mrpl22,Hikeshi,Thoc3
Cenpc1,Prkce,Tomm7
Txnl4a,Hspa9,Cd28
Wdhd1,Stub1,Smtn
Ranbp2,H2ac15,Mrpl49
Cbwd1,Ccnb1ip1,Mrpl21
Nup54,H2ac10,Hspa9
Exosc9,Haus1,Tpm4
Ints10,Zc3h13,Gm10184
Vars,Tcf3,Polr2a
Nomo1,Etfb,Idh2
Yif1b,Atp5g1,Eif6
1110059E24Rik,Mcm2,Ddias
Prkar1a,Bcat2,Tomm22
Ndufc1,Dbnl,Tcf3
Nde1,Kifc5b,Rbm14
Smc6,Serp1,Nudt2
Yars,Ndufs1,Smu1
Mrps18a,Ubfd1,Ubfd1
Stt3b,Med21,Ube2i
Cpsf1,Cpm,Dph3
Sin3a,Copb2,Stub1
Map7d1,Rbm14,Ndufs1
Bzw2,Blmh,Selenot
Timm13,Yeats4,Hikeshi
Metrn,Tedc1,Bud31
Panx1,Rad50,Mcm2
Mrpl2,Snd1,Snd1
Eif3b,Sec13,Snf8
Cherp,Olfr1369-ps1,Zc3h13
Lnpk,Tmsb10,Etfb
Gnl3,Skp1a,Atp5g1
Hells,Slc9a3r1,Utp23
Arl3,Ptbp1,Med21
Srsf9,Runx3,Prmt5
Spr,Nono,Rad50
Plin3,Srbd1,Skp1a
Poc5,Haus3,Haus3
Ptrhd1,Ppp1r7,Sephs1
Tmem41b,Utp23,Serp1
Rplp1,Mien1,Blmh
L3mbtl2,Cep89,Sec13
Mrps10,Prmt5,Ppp1r7
Anapc4,Dera,Stx11
Cbr1,Stx11,4930579G24Rik
Tfip11,Sephs1,Yeats4
Aaas,Psma1,Rad54b
Ppp2ca,Kdelr2,Copb2
Abcf1,Acin1,Runx3
Ruvbl1,Ybx3,Dbnl
Gm49336,Yif1b,Ptbp1
Gpr183,E2f4,Pelp1
Sun2,Nudt2,Tmsb10
Kctd20,Cycs,Slc9a3r1
Rara,Sumo1,Yif1b
Tmem29,A430005L14Rik,Cyp51
Med4,Adprh,Ybx3
Slc25a3,Bzw2,A430005L14Rik
Uba2,Ppp2r5a,Bzw2
Rps15,Magohb,Hbs1l
Snd1,Hbs1l,Dera
Tdp2,Adap1,Mapk6
Vkorc1l1,Idh2,Nelfe
Lyrm9,Mtch1,Kdelr2
Srsf7,Snrnp27,E2f4
Spice1,Sod1,Nono
Dsn1,Puf60,Mien1
Nars,Cdc42,Mogs
Gpr89,Rbmxl1,Adap1
Tmem248,Mogs,Cycs
Mre11a,Rhno1,Magohb
Phlda1,Ndufb8,Timmdc1
Brca2,Pcnp,Rhno1
Thrap3,Mapk6,Mdm1
Ddx20,4930579G24Rik,Timeless
Dpagt1,Nelfe,Recql4
Phf5a,Mrps36,Nsd2
Pkig,Ccdc18,Rpl7
Ssr2,Wdr18,Adprh
3110040N11Rik,Rpl7,Wdr18
Psmc3,Derl2,Sap30
Myo5a,Pelp1,Chchd6
Bag4,Mrpl11,Snrnp27
Dnaja2,Tm9sf2,Cdc42
Acot7,Ube2a,Btbd10
Mydgf,Nsd2,Rbmxl1
Mphosph9,Polr2h,Chtf18
Cercam,Rwdd1,Sod1
Pih1d1,Lsm7,Mtch1
Wdr46,Commd8,Mrpl11
Klf4,M6pr,Derl2
Snapc1,Gpx4,Puf60
Arl4c,Atp5mpl,Commd8
Wsb1,Ndc1,Jpt2
Nop58,Thoc7,Tm9sf2
Las1l,Fmr1,Polr2h
Gins1,Sec61g,Ppp2r5a
St13,Ddias,Psma1
Preb,Sap30,Cxcl10
Ltv1,Ube2d2a,Ndufb8
Exo1,Abce1,Acin1
Polr2k,Acp1,Fmr1
Ankrd49,Timeless,Epb41l2
Snap29,Cyp51,Emc9
Coq5,Zc3h15,Abce1
Tmed2,Ssr3,Lsm7
Rad17,Ppp2cb,Mrps36
Cep19,Eif4e,Pcnp
Cfap20,Vma21,Ube2a
Cdt1,Pfdn4,Ctc1
Ndufs2,Btbd10,Iqgap3
Mad2l1bp,Pigf,Irak1bp1
Srp19,Rpl10,Pigf
Drg1,Taf10,Rwdd1
B9d2,Timmdc1,Pfdn4
Psmd7,Pdk3,Pdk3
Srsf4,Akt1,Pafah1b3
Ibtk,Gm16286,Tube1
Dhrs4,Papola,Thoc7
Uqcrfs1,Srp68,Entpd5
Upf1,Selenof,Srp68
Icam2,Pds5b,M6pr
Abce1,Ebp,Sumo1
Dhx8,Ciao2a,Ppp2cb
Wdr45b,Cd24a,Acp1
Srgap2,Vps36,Eif4e
Rad50,Fam111a,Ssr3
Isyna1,Gm10184,Ruvbl1
Ifnar2,Rab1a,Pds5b
Timm8b,Rad54b,Gpx4
Coa7,Jpt2,Vma21
Ube2n,Glrx5,Echs1
Tarbp2,Echs1,Sec61g
Gtf2h1,Pold3,Ube2d2a
Ywhab,Fam107b,Tubb2b
Diablo,Ruvbl1,Pabpc4
Dhx40,Chtf18,Cdc27
Pycard,Smtn,Taf5
Clpp,Emc9,Mms22l
Dhdds,Epb41l2,Zc3h15
Micu1,Mms22l,Psmg2
B4galt5,Pom121,Pold3
Nans,Bola3,Spint2
Tnip1,Mdm1,Gpn3
Anapc1,Sf3b1,Atp5mpl
Dnajc2,Gpn3,Pom121
Taf1,Psmg2,Fam111a
Mrpl45,Cdc27,Akt1
Hnrnph1,Srrm1,Gm16286
Tubgcp2,Pabpc4,Bri3bp
Ubr7,Sf3b2,Vps36
Gstcd,Pafah1b3,Taf10
P4hb,Entpd5,Tubd1
Cab39l,Ctc1,Slc7a5
Lmf2,Dennd4a,BC055324
Srf,Bri3bp,Papola
Zfp326,Abcf2,Glrx5
Sfpq,Ltn1,Rpl10
Fnta,Sf3b3,Acat2
Orc1,Spint2,Dsn1
Cep85,Coro1c,Rab1a
Snrnp200,Tsn,Rexo2
Pole2,Smarcd2,Gzmm
Mrpl39,Mrpl10,Abcf2
Nup35,Emc7,Poc5
Sik1,Rexo2,Dbr1
Prxl2c,Nde1,Dennd4a
Sec11c,Taf5,Hsdl2
Myb,Atp5g3,Apoo
Ufsp2,Apoo,Ciao2a
Cdc23,Chchd6,Ebp
Ranbp3,Dbr1,Bola3
Psmd14,Hsdl2,Nde1
H2bc4,Nol11,Selenof
Ints13,Eif3j1,Ltn1
Scpep1,Psmb5,Flnb
Fam129a,Sdha,Nol11
Adap1,Cd48,Gpr183
Vcpkmt,Mrpl2,Coro1c
Crls1,Casp8ap2,Fam107b
Tmem214,Cdc26,Neto2
Xpo4,Phlda1,Mcm8
Cnot11,Cfdp1,Mrpl10
G2e3,Tardbp,2610318N02Rik
Wwp2,Hadha,Pqlc1
mt-Atp8,Acat2,Tsn
Nmral1,Csrp1,Mecr
Tspan31,Nxt1,Smarcd2
Vps52,Psma3,Mrpl2
Zcchc17,Naa15,Sf3b3
Golt1b,Sptssa,Srrm1
Nudt9,Gpr183,Scarb1
Sirt1,Slc7a5,Sf3b1
Mrpl37,Agfg2,Phlda1
Ms4a4c,Txnrd1,Prss57
Cep135,Flnb,Casp8ap2
Icam1,Med4,H3c6
Dkkl1,2610318N02Rik,Agfg2
Sec11a,Dsn1,Sf3b2
Prelid1,Wdr1,Emc7
Anapc2,Rpl6,Sac3d1
Katnb1,Recql4,Atl2
Kpna1,Tubd1,Saal1
Taf6,Saal1,Atp5g3
Hmgcs1,Poc5,Creg1
Nxf1,Smarca4,Nxt1
Actn4,Rsrc2,Htra2
Nefh,Suds3,Eif3j1
Rbm17,Mecr,Psmb5
Gpaa1,Gar1,Cdc26
Abhd17b,0610010K14Rik,Anxa2
Lsm12,Map7d1,Cd48
Atpsckmt,Rtn3,Sdha
Xrcc1,Cxcl10,Hadha
Tcf3,Tube1,Fam72a
Ppp2cb,Zc3h18,Med4
Cmah,Atl2,Naa15
Mrps14,Dda1,Txnrd1
Eif2b1,Xrcc5,Xrcc5
Frmd4b,Rps4x,Cdc25a
Endod1,Psmd3,Tubb2a
Cdca4,Nfyc,Gar1
Zfp830,Vta1,Map7d1
Aldh7a1,Acyp1,Tardbp
Mrpl55,Rbx1,0610010K14Rik
Nploc4,Rnf126,Cby1
Nup50,Htra2,Acyp1
Seh1l,Ddx39b,Rpl6
Vamp7,Cltc,Sypl
A430005L14Rik,Dohh,Rcn2
Miip,Mrpl15,Csrp1
Agps,Ubac1,Thop1
Psmd13,Tomm34,Zc3h18
Mgst3,Rcn2,Dohh
Usp5,Gtf2f2,Cfdp1
Klf3,Pqlc1,Nfyc
Lsm11,H3c6,Ubac1
Fam98b,BC055324,Sptssa
Cnpy2,Mrpl17,Suds3
Pphln1,Sac3d1,Psma3
Acadm,Atp2a2,Tmem107
Mcph1,Sypl,Dscc1
Rrp9,Trim59,Rcn3
Uggt1,Dscc1,Smarca4
Yipf5,H3f3a,Dusp4
Rpf2,Anxa2,Pold1
Vps16,Cdc25a,Trim59
Tmco1,Pold1,Pradc1
Nup85,Romo1,Rps4x
Pinx1,Rbm15,Tob1
Gipc1,Ewsr1,Cercam
Tcerg1,Stk16,Tomm34
Pop7,Ubqln1,Psmd3
Pygb,Mcm8,H4c8
Idh3a,Rsu1,Rnf126
Eif2s3x,Pih1d1,Rbm15
Haus6,Irak1bp1,Wdr1
Gcsh,Pole,Dda1
Rbm8a,Azin1,Gtf2f2
Abcd1,Cby1,Pole
Topors,Mrps30,H2bc11
Terf1,Trappc1,Rsrc2
Smim24,Tubb2b,Rtn3
Thoc5,Sf3b4,Cltc
Cxxc1,Pradc1,Vta1
Anxa2,Iqgap3,Atp2a2
Adam17,Exosc7,Ubqln1
Gtf2h4,Dynlt1f,Mrpl15
Ttf2,Creg1,Rsu1
Isca1,Bclaf1,Stk16
Opa3,Ccar1,Cmss1
Srebf2,Taf1d,Pih1d1
Rpl28,Ino80c,Ddx39b
Stk11,Ppp4r2,Mrpl17
Pfas,Tob1,Mlf1
Zcchc10,Impa2,Sf3b4
Fibp,Clta,Mars
Heatr3,Psma5,Romo1
Zdhhc5,Upf1,Rbx1
Haspin,Naa10,Exo1
Cep57l1,Tradd,Cenpv
Entr1,Cmss1,Lin9
Cxcl10,Eif4e2,Dynlt1f
Ccdc58,Cenpv,Mrps30
Pimreg,Nmt1,Ino80c
Khdrbs1,Mars,Orc1
Ing2,Sms,Impa2
Rev3l,Sf3a1,Ccp110
Cul4b,Rpl31,H2bc14
Orc3,Tmem107,Sidt1
Rpap3,Pbrm1,Azin1
Xpnpep1,Rcn3,Arl6ip6
Ftsj3,Ddx42,Trappc1
Gm9844,Atg3,Exosc7
Wdr76,Lin9,Cad
Ctps2,Mrps17,Ewsr1
Polr3k,Ndufb3,Upf1
Zc3hc1,Eif5b,Sqle
Itgb3bp,Cercam,Tradd
Myef2,Fam72a,Ppp4r2
Cand1,Ppp4c,Cnot9
Mllt1,Acadl,Aldh7a1
Pwwp3a,Atf4,H3f3a
Taf11,Polr2j,Ccar1
Timm23,Derl1,Sf3a1
Hk2,Fmc1,Pcyox1l
Eif4b,Taf15,Ttl
Cars2,Thop1,Taf1d
Tmem209,Cox7c,Ifrd2
Alas1,H2bc11,Pbrm1
Sf3b6,Cfap20,Naa10
Rps19bp1,Edem2,Nup155
Aasdhppt,Scarb1,Rad18
Surf4,Tubb2a,Ddx42
Hnrnpul2,Ddx27,Sms
Ctcf,Dusp4,Endog
Rad23a,Ss18l2,1190007I07Rik
2410004B18Rik,Panx1,Cfap20
Ncald,Mcm6,Cdc6
Heatr1,Cnot9,Nmt1
Tbc1d7,Mta2,Fmc1
Nadk,Sidt1,Serf1
Mrps15,Arl6ip6,Taf15
Acot8,Nup155,Psma5
Timm21,Rnf7,Atf4
Ppat,Cad,Rpl31
Dhx38,Ola1,Eif4e2
Mcm2,Stag2,Hspe1-rs1
Sc5d,Ndufb5,Ss18l2
Thg1l,Cmas,Mrps17
Ddx47,Cdc5l,Edem2
Srp54a,Mtpn,Bclaf1
Srm,Rad18,Derl1
Commd1,Selenok,Stag2
Fxn,Gzmm,Ddx27
Cep89,Tmx1,Clta
Actr6,Endog,Acadl
Med27,Exo1,Chid1
Triobp,Sqle,Slc25a10
Tubd1,Atp6v1c1,Polr2j
Wdr75,Ap3s1,Atg3
Bop1,Orc1,Ctps
Cstf2,Sap18,Eif5b
Fam136a,Mrpl55,Crip2
Gmds,1190007I07Rik,Ap3s1
Stk16,Taf11,Panx1
Grhpr,Psmb7,Eif2s3x
Irf4,Macroh2a1,Ndufb3
Slc30a5,Uqcrc1,Tmx1
Mis12,Eif2s3x,Mrpl55
Tubb2a,Sdhb,Polr2l
Cyth2,Isyna1,Mta2
Mrpl20,Cpsf2,Il2ra
Ap2a2,Ptrhd1,Cox7c
Cox19,Neto2,Isyna1
Hspa13,Pmpca,Mcm6
1700021F05Rik,Dnajc15,Pmpca
Il17ra,Taf1,Taf1
Pms2,Sod2,Selenok
Smpd4,Ddx46,Cmas
Txlna,Ptpa,Ptrhd1
Ccdc77,Nsmce2,Ppp4c
Tyw1,Cmah,Pold2
Hira,Suclg1,Uqcrc1
Taf2,Ctps,Ola1
Med16,Polr2l,Taf11
Osgep,Aldh7a1,Hadh
Cdc123,Pold2,Rnf7
Mif4gd,Cops5,Cdc5l
Fmc1,Psma2,Gpn2
Arhgdia,H2bc14,Mtpn
Ifrd2,Ccp110,Cpsf2
Ttc32,Ppp1r11,Dnajc15
Plekhf2,Hadh,Atp6v1c1
Avpi1,Cdc42se1,Nup54
Mrps30,Ddx21,Pomt1
Slc29a1,Chid1,Fasn
Rnaseh2c,Gpn2,Nsmce2
Zfp367,Cdc6,Cmah
Mtbp,Ube2j2,Tnfrsf9
Haus2,Nubp2,Mettl16
Crip2,H4c8,Sdhb
Skp1a,Copb1,Macroh2a1
Mboat7,Med9,Sod2
Ehmt1,Nup54,Psmb7
Msl3,Hypk,Ptpa
Gna11,Api5,Dtx1
Polr2c,Ifrd2,Pkmyt1
Pithd1,Pcyox1l,Paxip1
Nelfcd,Ncbp1,Sap18
Fam98a,Yme1l1,Net1
Sde2,Il2ra,Ndufb5
Dnajc3,Tnfrsf9,Psmc3ip
Psmc6,Ints7,Cops5
Lpcat3,Paxip1,Ints7
Tbrg4,Eef1b2,Suclg1
Ero1l,Tcof1,Med9
Gmps,mt-Nd4,Ncbp1
Dus1l,Fasn,Cep128
Agtrap,Spg7,Cdc42se1
Traf1,Dtx1,Ddx46
Gmcl1,Dnm2,Tcof1
Gabpb1,Mettl16,Ppp1r11
D8Ertd738e,Gtf2b,H1f2
Rps8,Gnpda1,Haus7
Cenpq,Psmc3ip,Polq
Aldh9a1,Prss57,Plrg1
Gabpa,Net1,Api5
Gnb2,Mrpl48,Spg7
Etfa,Nup210,Ddx21
Ssh2,Atp5j,Nme6
Psen1,Mrps11,Nubp2
Pacsin2,H1f2,Hypk
Larp1b,Pkmyt1,Psma2
Gnpda1,Leo1,Tcf7
Nop56,Mrps10,Dhcr24
0610009B22Rik,Srebf2,Srebf2
Ap1s1,Slc25a10,Ube2j2
Mtx1,Plrg1,Cdc7
Mrps11,Haus7,Copb1
Abt1,Mrpl23,Rapsn
Lta4h,Ccz1,Leo1
Clasp1,Zpr1,Dnm2
Rtel1,Crip2,Gnpda1
Stoml2,Mknk2,Mycbp
Borcs7,Gins4,Eef1b2
Pin1,Serf1,Dhx29
March6,Elof1,Tnf
Mtmr14,Pop5,Yme1l1
Elp6,Mlf1,Mrpl48
Ccdc18,U2af2,Iars
Mepce,Atp5g2,Gtf2b
Gpd1l,Fxn,Mrps11
Mdm1,Ndufv2,Nup210
Tbp,Dhx29,Cbfa2t3
Hist1h2an,Imp4,mt-Nd4
Atp5k,Mycbp,Nap1l1
Dtymk,Cdc7,Zpr1
Cpsf3,Atxn2l,Gins4
Paip2b,Cdt1,Calu
Cdk2ap2,Rpl7a,Mgst3
Gon7,Mrpl33,Mrps10
Ebna1bp2,Mrpl34,Cdt1
Ift46,Arf1,Scpep1
Tbcc,Dnajc8,Elof1
Ctnna1,Ddx47,Rpl7a
Acsl4,Dld,Fxn
Pepd,Pgd,Atp5j
Cog8,Aprt,Ccz1
Ncaph2,Calu,Pkig
Ugp2,Hspe1-rs1,Thap12
Psmg1,Smdt1,Agpat1
Wdr12,Iars,Dld
Hsd17b12,Ndufs6,Hdgfl2
Etv3,Cdkn2aipnl,Fnta
Por,Nap1l1,Mnd1
Dhcr24,Hdgfl2,Ddx47
Ssr1,Tfg,Imp4
Pcbd2,Sumo3,Cfap298
Pex13,Thap12,Mrpl23
Igsf8,Rpl7l1,Ppat
Rnf126,Birc2,Pgd
Polr3f,Exosc9,Atxn2l
Dctn1,Pdha1,Exosc9
1600002K03Rik,Cfap298,Pop5
Syncrip,Fnta,Tfg
Smarcd2,Slc35b1,Ubb
Mrps12,Ppat,Aprt
Lrrc47,Arpp19,Arf1
Cox5b,Agpat1,Mknk2
Hspa9,Cep128,U2af2
Apeh,Aqr,Birc2
Wrnip1,Ubb,Nfatc2ip
D10Wsu102e,Ctdnep1,Ndufv2
Rbbp5,Msrb1,Mrpl34
Helb,Dhcr24,Calm1
Uba5,Eloc,Cdkn2aipnl
Snrpa,Ost4,Rpl7l1
Csrnp1,Ppig,Dnajc8
Bysl,Stt3a,Dpagt1
Dalrd3,Rala,Pdha1
Sumf2,G3bp2,Vrk1
Acaca,Ndufs7,Lonp1
Ccdc86,Eif2b5,Insig1
Tomm34,Nme6,Msrb1
Vbp1,Arl8b,Ctdnep1
Phb,Vrk1,Xrcc6
Snip1,Ttl,Sumo3
Eif4a3,Pkig,Aqr
Prkcsh,Mgst3,Atp5g2
Fam83d,Sart1,Rala
Cdkn1a,Cript,Slc35b1
N4bp2,Anapc11,1110059E24Rik
Kctd5,Rpl10a,Wee1
Nipsnap1,Sar1a,Eif2b5
Drosha,Mphosph10,Gins1
Sgcb,1110059E24Rik,Cbwd1
Eprs,Tnf,Arpp19
Sfr1,Vgll4,Mipep
Stx12,Calm1,Smdt1
Pknox1,Ndufb6,Gnl3
Mrps31,Scpep1,Mphosph10
Pgrmc2,Polq,Mrpl33
Med11,Lonp1,Ndufs6
Hook1,Wsb1,Arl8b
Rrp8,Sart3,Coq4
Scaf4,Xrcc6,Wsb1
Eif3l,Wee1,Sart3
Setd6,Dnajb1,Zw10
Mlx,Nfatc2ip,Stt3a
Epm2aip1,Mrpl57,Vgll4
Men1,Gnl3,Ppig
Nfya,Denr,Vim
Atg4d,Cox19,Spice1
Noc4l,Ganab,Tinf2
Rfk,Zw10,Actb
Thop1,Tceal9,Sart1
Psip1,Safb,Ganab
Smarcd1,Dpagt1,Gale
Fbxl14,Pomt1,Hspa8
Bms1,Tomm6,Zranb3
Etfdh,Gins1,G3bp2
Cpne3,Bola2,Gnl3l
Phf11a,Alkbh5,Inf2
Trp53i13,Snx6,Cep70
Ipo7,Gnl3l,Eloc
Rpf1,Tdp2,Ost4
Smc5,Pds5a,Tomm6
Tmem107,Lnpk,Ndufs7
Apex1,Rapsn,Sar1a
Atp6v1b2,Gale,Cox19
Ganab,B4galt5,Tdp2
Sarnp,Tmem248,Cript
Bcap31,Las1l,Soat2
Fam114a2,Rad23b,Pcyt1b
Fam216a,Tinf2,Lnpk
Mrpl38,Insig1,Anapc11
Aco2,Cbwd1,Shc1
Spcs2,Inf2,Arhgdig
Smarce1,Cyb561d2,Dnajb1
Vps26a,Unc13d,Rpl10a
Cep295,Vim,Las1l
Ptpmt1,Rel,Safb
1810037I17Rik,Shc1,B4galt5
Ggh,Cabin1,Rel
Zc3h18,Atp1a1,Ndufb6
Mrpl48,Mnd1,Tceal9
Cux1,Mipep,Abi3
Mdc1,Arcn1,Denr
Knop1,Dhx9,Bola2
Wdr83,Rab2a,Tgif1
Zc3h12a,Bzw1,Tmem248
Dclre1c,Gnas,Wdhd1
Ppm1m,Uqcr10,Ncald
Mrs2,Bms1,Alkbh5
Sf3a1,Capza1,Ccdc77
Tradd,Arpc4,Mrpl57
Abhd5,Fam49b,Bzw1
Bpnt1,Spice1,Bms1
Dhrs7b,Srsf1,Usp50
E130309D02Rik,Cnot6,Desi1
Uso1,Desi1,Wdr3
Wdr70,Wdr3,Rassf3
Ints3,Nap1l4,Unc13d
Rbmx,Virma,Ppif
