wilcoxon,t-test,t-test_overestim_var
Mical1,Golph3,Txndc9
Spag5,Tmem237,2310011J03Rik
Chpt1,Ccdc18,Tbkbp1
Brip1,Fuca1,Syne3
Scamp2,Pdzd11,Pdzd11
Ftl1,Ppp2r1a,Tex30
Cited2,Smarcb1,Asns
Cops9,Idh3g,Arhgdib
Timm50,Mob1a,Cmip
Gmfb,Atp8b4,Sh3bp2
Mrps12,Mastl,Ggh
Ak6,Kpna2,Upk1a
Psmd4,Poglut3,Cmpk2
Smarcad1,4930579G24Rik,Golph3
Tmem179b,Mdh1,Copb2
Adipor1,Sec11a,Kctd9
Chchd2,Tdg,Nek7
Rnf115,Smim15,Atp8b4
Qrfp,B4galnt1,Tdg
Gatad2a,Tm9sf3,Calr
Cox19,Lgalsl,Smarcb1
Mgat2,Sfr1,Fuca1
Cip2a,Chchd2,Il2ra
Lactb,Aebp2,Ube2k
Thyn1,Fcer1g,Tacc2
Cenph,Ggh,Ppp2r1a
Mxd3,Cggbp1,Arl4d
Smpdl3a,2610001J05Rik,Nipal3
Adam10,Nipal3,Mcu
Rfwd3,Ormdl1,Eif2s2
Ccni,Abhd17a,Pabpc1l
Smarcc1,Tmem106b,5430427O19Rik
Far1,Dctn5,Mob1a
Nudcd2,Asnsd1,Mapkapk3
Tmed3,Tma7,Idh3g
C2cd5,Myb,Smim15
Smc5,Cmpk2,Mlkl
Ccnh,Mdp1,Tubb3
Sdhaf2,Kctd9,Adgrg1
Syce2,Slfn1,Dctn5
Gpr183,Amfr,Kntc1
Mns1,Anxa5,Camk2n1
U2af1,Mapkapk3,Myb
Bard1,Lims1,Tmem106b
Pmpcb,Usp18,Usp18
Get4,Hnrnpul1,2610001J05Rik
Csnk2a2,Syne3,Ormdl1
Xiap,Ykt6,Ykt6
Smndc1,Rad54b,0610009B22Rik
Psme3,Mcu,Mdh1
Pogk,Prkch,Asnsd1
Gosr2,Tacc2,Sec11a
Thoc7,Sh3bp2,Aebp2
Arrdc1,Dnajc2,Sfr1
Mapk6,Exosc8,Prim2
Vamp3,Mrps12,Cggbp1
Nol12,0610009B22Rik,B4galnt1
Ift20,Il2ra,Amfr
Exosc8,Mapre1,Slfn1
Fkbp8,Rbpj,Tm9sf3
4921524J17Rik,BC030867,Csf1
Tiprl,Ilrun,Abhd17a
Zfp524,Gng5,Lims1
Ugp2,Coa5,Mdp1
Galnt3,5430427O19Rik,Anxa5
Thap3,Arl4d,Rbpj
Slc2a3,Ddt,Arhgap19
Jak3,Tbkbp1,Ulbp1
Itpk1,Camk2n1,Gtse1
Bad,Pbdc1,Ilrun
Atp6v0e,Sec23b,Hnrnpul1
Sumo1,Asns,Coa5
Ppp2ca,Prim2,Ksr1
Utp11,Mrpl9,Sec23b
Cdc27,Frg1,Hgsnat
Mff,Atf1,Chchd2
Mrpl39,Ten1,Bri3bp
Dnajc24,Bri3bp,Exosc8
Mmadhc,Prdx5,Pbdc1
Rbm7,Kpna3,Prkch
Rbmxl1,Upk1a,Fancd2
Mis18a,Hgsnat,Dnajc2
Slc1a5,Mapkapk2,Nsmf
Mt3,Mphosph6,Mrps12
Arl4a,Rbbp7,Kpna3
Pex7,Cebpg,Rbm14
Trip13,Dync1li2,Med12l
Zcchc17,Pabpc1l,Tma7
Tssc4,Ulbp1,Selenom
Pin1,Pdk3,Lamb3
Wdr61,Lamb3,Uap1l1
Riox2,Tpr,Dync1li2
Oas1a,Glod4,Pdk3
Mad2l2,Gnpda2,Mapkapk2
Sec61a1,Zfand5,Mrpl9
Phf11a,Abi1,Ddt
Cep192,Rbm14,Cebpg
Srsf4,Ksr1,Mphosph6
Tmed7,Tubb3,Mapre1
Reep3,Rfwd3,Rfwd3
Hdlbp,Ric1,Ric1
Cenpl,Map2k2,Atf1
St3gal6,Psmb10,Frg1
Srp14,Hsbp1,Phactr2
Fbxo22,Abcb9,Ten1
Snx1,Kntc1,Myo1e
Erlec1,Uap1l1,Gnpda2
Coro1c,Sec22b,Ifitm3
Tbl1xr1,Rbl1,Fbxw8
Sephs2,Mlkl,Abcb9
Hint3,Coro7,Furin
Dnajc2,Gtf3a,Rbl1
Oxsr1,Furin,Prdx5
Aida,Akip1,Gng5
Ttc39c,Smarca5,Rbbp7
Eloa,Tab2,Glod4
Lamb3,Adgrg1,Nqo2
Fzr1,Arhgap19,Akip1
Sar1a,Cops2,Fzr1
Ric1,Rinl,Nudt22
Rps6ka1,Fzr1,Scpep1
Alg5,Sarnp,Ctla2b
Rbbp7,Ak6,Klra3
Zfp330,Prkag1,Abi1
Taf13,Mns1,Mns1
Clptm1l,Ppp2cb,Zfand5
Ngly1,Eva1b,Susd3
Pgd,Npm3,Hist1h2br
Cr1l,Vamp5,Coro7
Mrpl52,Susd3,Ak6
Tubg1,Gxylt1,Casp7
Hadha,Nsmf,Gxylt1
Gabpa,Acads,Mnd1
Isy1,Nono,Sec22b
Pdk3,Nucks1,Hsbp1
Pik3cg,Nudt22,Ppp2cb
Uqcr11,Ptrhd1,F2rl3
Sept9,Pdcd10,Eva1b
Ap4s1,Casp7,Vamp5
Letm1,Itpr1,Map2k2
Tfg,Fmr1,Ptpn4
Susd3,Brk1,Cops2
Arl6ip5,Gtse1,Slc2a3
Fbxw2,Serbp1,Oas3
Lcmt1,Fancd2,Apobr
Nipal3,Ptpn4,Polk
Golt1b,Gtf2f1,Pkig
Tmem263,Slc2a3,Gtf3a
E2f8,Naa40,Dstn
Gpr55,Ctbp1,Acads
Osbpl9,Csf1,Ptrhd1
Mtx2,Tssc4,Tspan3
Ssh1,Tspan3,Gale
Akip1,Fbxw8,Nucks1
Pole,Oas3,Tssc4
Sec63,Pih1d1,Tab2
Ccnk,Scpep1,Psmb10
Dazap1,Odf2,Prkag1
H2ac20,Psmd1,Tpr
Sdhc,Crcp,Itpr1
Gramd1b,Nqo2,Tg
Ildr1,Rbm8a,Naa40
Map7d1,Ei24,Pxmp2
Hnrnpa1,Sf3b2,Farp1
Mdh1,Polk,Smarca5
Pnpla2,Hspa4l,Hspa4l
Rap2c,Dstn,Rsad2
Urod,Cldnd1,Odf2
Stip1,Cers2,Rinl
Kdelr1,Cdc27,Fmr1
Crybg3,Aldoa,Crcp
Plaa,Tap2,Npm3
Cox20,Ube2j1,Cdc27
Atp6v0c,Jak2,Wdhd1
Nmral1,Cebpzos,Cldnd1
Rasa1,Nfat5,Spats2
Ttc9c,Atp5b,Pih1d1
Ntan1,Lypla1,Sarnp
Hexb,Pitpnm2,Gtf2f1
Cnot11,Selenom,Pitpnm2
Afg3l1,Snu13,Insl6
Ska2,Phactr2,Irak2
Atp5b,Myo1e,Jak2
Pnkd,Emc3,Nono
Tmem219,Insl6,Csrp2
Unc13d,Apobr,Tbc1d31
Smim20,Ywhag,Cebpzos
Mctp2,Atg101,Psmd1
Dctn4,Wdhd1,Ei24
Nosip,Sptlc2,Ube2j1
Armc1,Med12l,Scimp
Kif20a,Dazap1,H2ac18
Anapc15,Tmem192,Ctbp1
Rraga,Ifitm3,Nfat5
Man2a1,Mea1,Slc15a3
Tbc1d10b,Rpn2,Plekhf1
Cysltr2,Mpg,Cers2
Smarcc2,Gskip,Pdcd10
Sppl2a,Plec,Gskip
Hgsnat,Ndufab1,Lypla1
Pdia6,Tsn,Cyfip1
Rasa3,Ccnc,Mpg
Bcap29,Pkig,Ywhag
Gtf2f2,Srsf1,Ccnc
Eci1,Sept9,Rbm8a
Insl6,Prpf18,Serbp1
Zmat5,Psen2,Brk1
Paxx,Chfr,Atg101
Dr1,Irak2,Aldoa
Ino80c,Gale,Sptlc2
Rbm22,Rbl2,H2ac10
Ctbp1,1110004F10Rik,Klc3
Ndufa2,Hnrnpa1,Emc3
Serp2,Klhdc4,Mea1
Sap30bp,Zfp524,Tmem192
Gtf2b,F2rl3,Sf3b2
Tspan3,Klra3,BC035044
Slc25a17,Nudt19,Psen2
Exosc3,Pxmp2,Tap2
Sucla2,Rpp25l,Zfp524
Gemin7,Ctla2b,Klhdc4
Scamp3,Thoc7,Prpf18
Tcf19,Phf6,Atp5b
9130401M01Rik,Oser1,Dazap1
Bloc1s2,Tgfb1,Snu13
Ube2z,Lcmt1,Traip
Tpp2,Tbc1d31,Ercc6l
Acaa2,Rsad2,Alms1
Mapre1,Farp1,Rbl2
Glrx2,Hist1h2br,Lcmt1
Lat2,Yipf3,Chfr
Pigt,Adrm1,Plec
Tmem109,Srpr,Rpn2
Carnmt1,Pole3,Ankle1
Ywhab,Msn,Ndufab1
Gm17018,Ppih,Oser1
Prdx5,Mnd1,Phf6
Lmbrd1,Cuta,Rpp25l
Map2k2,Selenoi,Nudt19
Kdm2b,Spats2,Adrb1
Emc2,Cyfip1,Tsn
Psmc6,Gatad1,Sept9
Bmp2k,Pfdn4,Selenoi
Chmp1a,Tg,Hnrnpa1
Nup210,H2ac18,Pole3
Cdca5,Csrp2,Srsf1
Ptk2b,Ttc9c,Dock5
Nelfcd,Traip,Ppih
Atg5,Slc4a7,1110004F10Rik
Sppl3,Sf3b5,Ttc9c
Hsph1,Ccni,Tgfb1
Creld2,Mrps6,Adrm1
Rpn2,Ilk,Srpr
Mob2,Myef2,Yipf3
Oxa1l,Commd10,Kif18a
Nucks1,Gpr65,Thoc7
Nedd9,Kars,Slc2a8
D030056L22Rik,Dock5,Commd10
Desi2,Ercc6l,Slc4a7
Gng5,BC035044,Dnajb13
Paxip1,Atl3,E2f3
Ppa1,Lasp1,Phlpp1
Zfp511,Klc3,Gatad1
Lsm2,Mrps26,Pfdn4
Snx17,Tubg1,Mrps6
Hdac3,Bad,Mcub
Rtca,Micu2,Cuta
Cyb5r3,Kif18a,Gpr65
Commd7,E2f3,Tubg1
Gfod1,Scimp,Myef2
Ncoa1,Lmf2,Lmf2
Pop7,Pfdn6,Itgam
Marcksl1,Itpk1,Bad
Mrpl44,Kif2a,Msn
Reps1,Phlpp1,Atl3
Mllt3,Slc15a3,Ccni
Psmd10,Plekhf1,Adamts14
Emc7,Alms1,Ilk
Hcfc1,Taok3,Kars
Cd80,H2ac10,Micu2
H3f3a,Pet100,Itpk1
Selenof,Nup93,Lasp1
Dapp1,Tsc22d4,Hk2
B4galnt1,Hmox2,Sf3b5
Gnptg,Dcp2,Pls1
Klf10,Ncapd3,Nup93
Rel,Mcub,Bmp2k
Stt3a,Bmp2k,Ifi204
1700017B05Rik,Trappc4,Mrps26
Cdt1,Micos13,Ncapd3
Nfil3,Psmd7,Mtfr2
Smarca5,Dennd1b,Dcp2
Txnl4a,Cdca4,Epas1
Tap2,Ankle1,Cdc7
Cmtm4,Timm22,Crem
Sema7a,Cetn2,Kif2a
Psmd7,Serf2,Cdca4
Med9,Sept1,Pfdn6
Rfk,Emc7,Chtf18
Tm9sf3,Smpdl3a,Hmox2
Qars,Slc2a8,Taok3
Camk4,Rbm17,Plk3
Ilkap,Ddx24,Pet100
Il3ra,Brd9,Polq
Ap1s3,Ppip5k2,Ppip5k2
Edem2,Snw1,Pgm2
Ptpn4,Pank2,Gsto1
Malsu1,Cdc7,Rtca
Mfsd14a,A430005L14Rik,Dennd1b
Cyp20a1,Cd247,Cenpi
Ubap2,Mrpl58,Aars
Mitd1,Adrb1,Mrpl39
Rnps1,Rtca,Timm22
Slc25a24,Ift20,Camta1
Sephs1,Camta1,Tspan4
Ostm1,Mzt1,Psmd7
Gabarapl2,Dnajb13,Tsc22d4
Hmbs,Eif3f,Cetn2
Cnot9,Pcnp,Trappc4
Npat,Mrpl39,A430005L14Rik
Usp5,Tent2,Brd9
Thoc6,Kcnab2,Pank2
Def6,Crem,Emc7
Traf1,Gsto1,Smpdl3a
Ola1,Hk2,Mzt1
Pafah1b2,Pgm2,Dnajc24
0610010K14Rik,Faim,Tent2
Chmp6,Aars,Kcnab2
Nup93,Stoml2,Vps51
Sap30l,Dnajc24,Mthfs
Katna1,Gatad2a,Cdk2
Rcc1,Bin2,Nsl1
Sacm1l,Acly,Rbm17
Kif23,Ost4,Oxsr1
Clptm1,Alg5,Tmem238
Bin1,Med13,St3gal6
Rnf126,Gm17018,Marveld2
Ergic2,Tomm5,Phf19
Khsrp,Ifrd1,Ift20
Trappc4,Itgam,Micos13
Commd10,Plk3,F2rl2
Map4,Rbbp4,Ifrd1
Dstn,Mrps7,Snw1
Ifi213,Oxsr1,Faim
Irf4,Hadha,Exph5
Peak1,Ncf4,Stoml2
Med15,St3gal6,Acly
Rnf157,Rbmxl1,Prelid2
Cry1,Svbp,Cd247
Paqr4,Pin1,Ddx24
Mapkapk3,Snrnp70,Mrpl58
Ciao2b,Tmem238,Ncf4
Popdc2,Mthfs,Mrps7
Ankfy1,Psmc6,Rbmxl1
Eif2s2,Vps51,Med13
Ppil2,Dusp11,Serf2
Rfxap,Chtf18,Sept1
Mlec,Adamts14,Otud7b
Myo5a,Cr1l,Pcnp
Usp37,Rpia,Alg5
Ppm1j,Chp1,Chp1
Rnf19a,Mrps11,Gatad2a
Traf7,Exosc3,Rpia
Aars,Cdk2,Gm17018
Srsf1,Ndufv1,Pik3cg
Ifi209,Pdia6,Svbp
Copz1,Parl,Axl
Tars,Mtfr2,Hadha
Oas3,Fam207a,Pin1
Asxl1,Ift27,Rbbp4
Tmem238,Tpm3,Tomm5
Sf3b4,Pik3cg,Tmem109
Trappc5,Otud7b,Zcchc18
Tnfrsf4,Cdc123,Hmox1
Coq10b,Epas1,Tmem154
Galnt7,Snx2,Mapk6
Eef1akmt2,Tmem109,Mrps11
Upf3b,Mapk6,Fam207a
Ensa,Tiprl,Cd200
Nsrp1,Get4,Ift27
Grina,Eif1ad,Eif3f
Sapcd2,Mrpl14,Bin2
Taf15,Lsm2,Pif1
Traf5,Smarcc1,Ern1
Xpnpep1,Cfap20,Ndufv1
Mthfs,Psenen,Orc1
Npm3,Cyb561d2,Psmc6
Anapc7,Ola1,Get4
Etf1,AI413582,Nccrp1
Hacd3,Thyn1,Ost4
Hspa14,Lsm4,Parl
Ttf2,Polq,Mxi1
Atg12,Pls1,Exosc3
Ngdn,Cenpi,Pdia6
Eri1,Kmt2e,Dusp22
Dld,Lrrfip2,Gba
Nek2,Cox20,Lrrfip2
Tufm,Ifi204,Kctd17
Serpinb9b,Ppp1r35,Cyb561d2
Gbp3,Nup37,Cr1l
Otud7b,Isy1,Cdc123
Entpd1,Ncbp2,Cfap20
Lnpk,Ino80c,Snx2
Wdhd1,March5,Lsm2
Vps51,Prelid2,Thyn1
Inpp1,Zcchc18,Dusp11
Nrd1,Tmem154,Cacna1s
Setd3,Elf4,Nup37
Ubl4a,Dusp22,Eif1ad
Cers5,Mxi1,Snrnp70
Anapc5,Marveld2,Tiprl
Cib1,Lmbrd1,Ino80c
Apopt1,Tspan4,Smarcc1
Anapc10,Nsl1,Fuom
Poldip3,Rhof,Zgrf1
Glmn,Gba,Mrpl14
Nono,Arhgap9,AI413582
Trappc6a,Ndufa7,Lmbrd1
Zfp367,Yipf4,Chn2
Nup37,Trp53i11,Ppp1r35
Tatdn2,Farsb,Ncbp2
Ccdc28b,Stx8,Tpm3
Mrps26,Nudcd2,Isy1
Gabarapl1,Ddx1,Ola1
Dusp1,Gpr183,Plcl1
Mapkap1,F2rl2,Nenf
Aldoa,Mndal,Cox20
Dus2,Nenf,Gpr183
Cyb5b,Srek1ip1,Srek1ip1
Ndufab1,Memo1,Lsm4
Ggh,Cox19,Trp53i11
Tma7,Axl,Rhof
Uxt,Klhdc2,Elf4
Xpa,Cd200,Psenen
Nup35,Timm50,Dcxr
Pold1,Cry1,March5
Grpel1,Hmbs,Farsb
Mospd3,Ern1,Psmc3ip
Nfic,Rnf115,Aldh16a1
Abhd2,Phf19,Ddx1
Uck2,Zgrf1,P2ry12
Adk,Mgat2,Cry1
St3gal4,Ppp2r2d,Nudcd2
Lrrfip2,Aldh16a1,H2bc8
Cdk4,Mpc2,Kmt2e
Tmem97,Fuom,Hmbs
Tubgcp2,Nup210,Cox19
Cstf2,Def6,Stx8
0610009B22Rik,Jpt1,Memo1
Serf2,Psmc3ip,Yipf4
Ppia,Selenow,Cpped1
Ptpn13,Exph5,Fes
Cnot3,Copb1,Arhgap9
Emc6,Cdk4,Rad51b
Nfatc2,Hmox1,Timm50
Tpm3,Mmadhc,Klhdc2
Fam192a,Kctd17,Ndufa7
Faf2,Gosr2,Ppp2r2d
Khdc4,Mff,Mndal
Ndufb2,Acaa2,Sephs1
Polr2d,Psme3,Hhat
Tshz1,Sephs1,Mmadhc
Ppp6c,Orc1,Rnf115
Sf3b2,Ywhaz,Pold1
Tpr,Atp6v1e1,Eml2
H2-Q10,Psmd9,Gosr2
E2f4,Lactb,Cnot9
Psen1,Golt1b,Mgat2
Casp7,Cnot9,Golt1b
Mrpl46,Yaf2,Psme3
Ints7,Eif3l,Dus2
Pfdn6,Pold1,Def6
Hcfc1r1,Myg1,Lactb
Rragc,Pif1,Hivep3
Eif2b1,Ube2z,Vcpkmt
Dennd5a,Slk,Cdk4
Rnf168,Ifi209,Ube2z
Phf10,Dus2,Apaf1
Rab9,Sar1a,Nup210
Lrpap1,Cacna1s,Jpt1
Sarnp,Csnk1d,Mpc2
Acsbg1,Exoc5,Ctnna1
Mrpl41,Vcp,Copb1
Zmiz1,Apaf1,Yaf2
Copb1,Nccrp1,Acaa2
Kif2c,Tmed3,Atp6v1e1
Lxn,Psmd11,Psmd9
Sec11a,Ube2d3,Mff
Rab11b,Cpped1,Myg1
Msn,Eml2,Ifi209
Eif3l,Vcpkmt,Dtx3
Mre11a,Emc6,Selenow
Me2,Hivep3,Slk
Ppwd1,Dapk3,Eif3l
Crbn,Sephs2,Snx25
Dpy19l1,Plcl1,Gpsm2
Lsm14a,Dynlt1f,Smc5
Nr4a1,Smc5,Npat
Eif2b2,Dnajc8,Sephs2
Srek1ip1,Chn2,Dynlt1f
Tmx3,Npat,Csnk1d
Cndp2,Phax,Exoc5
Isg20l2,Smim7,Tmed3
Slc25a46,Set,Sar1a
Sla2,Oard1,Neb
Atp10a,Dcxr,Dapk3
Crnkl1,Spag7,Ywhaz
Aggf1,Ctnna1,Rnf19a
Fli1,Dtx3,Vcp
Cept1,Smarcad1,Smarcad1
Gpr174,Trappc3,Psmd11
Gfer,H2bc8,Pgd
Mlxip,Pgd,Apip
Tsn,Ndufs3,Pcgf2
Setbp1,Rnps1,Cish
Rbm15,Zcchc17,Plin2
Sik3,Anapc5,Trpc1
Rabepk,Aimp1,S100a1
Wee1,Ppp1r16b,Oard1
Lman1,Rnf19a,Smim7
Zcchc8,Hhat,Phax
Mcm10,Ccnk,Ccnk
Adam8,Mis18a,Tax1bp3
St14,P2ry12,Emc6
Mrpl58,Thap3,Trappc3
Kcnk5,Rad51b,Fam83d
Sf3b5,Gpsm2,Spag7
Vta1,Mrfap1,St6galnac6
Gnai3,Stip1,Ppp1r16b
Apaf1,Apip,Mis18a
Cuta,Fes,Zcchc17
Stk19,Snx25,Dnajc8
Ercc1,Anapc15,Set
Aip,Cdk5rap3,Nr4a1
Nenf,Tmf1,Thap3
Sgta,Tax1bp3,Timeless
Tmem208,Mkrn1,Anapc5
Ripk3,Nsmce4a,Rnps1
Tbc1d20,Slc25a17,Armc3
Snrpa1,Hspa14,Slc25a17
Apobec2,H3f3a,Ube2d3
Tsfm,Nhp2,Polh
Actl6a,Grpel1,Anapc15
Polr2c,Nr4a1,Ndufs3
Tgoln1,Spag9,Stip1
Psmb10,Psmc5,Edem2
Gorasp2,Edem2,Aimp1
Snw1,C2cd5,Thoc6
Ect2,Card19,Tmf1
Tes,Psmd12,Cdk5rap3
Ddx17,Xrn2,C2cd5
Rbm8a,Ntan1,Ccne2
Pgp,Utp11,Card19
Parp14,Thoc6,Sec14l1
1110004F10Rik,Timeless,Hspa14
Rbbp4,Fip1l1,Nol10
Dnttip1,Rbm7,Mrfap1
Cd3g,Gmfb,Nhp2
Nckap1l,Trappc1,H3f3a
Cisd2,Eny2,Nsmce4a
Rbm43,Commd7,Spag9
Nup88,Rasa3,Mkrn1
Rnf181,Plin2,Gmfb
Asna1,Scamp3,Trappc1
Zfp787,Polh,Gtf2f2
Psmd12,Llph,Cdt1
Snrnp27,Pitpna,Hint3
Orc4,Rab11b,Grpel1
Tyk2,Hint3,Med9
Pdcd10,Gtf2f2,Coro1c
Tradd,Armc3,Psmc5
Ccnf,Hdlbp,Utp11
Zcchc9,Ubr5,Rasa3
Vps72,Coro1c,Commd7
Ttc1,Nol10,Psmd12
Eif1b,Mical1,Rbm7
Aftph,Ube2g1,Ntan1
Pmm1,Snrpa1,Mical1
Rnf14,Med9,Ube2g1
Mrps35,Fbxw2,Hdlbp
St13,Cdt1,Wrap73
Smu1,Sec14l1,Nup35
H2bc4,Cited2,Scamp3
Gtf2e2,Tmem179b,Fip1l1
Wars,Bin1,Kdm2b
Acaa1a,Wipf1,Snrpa1
Rbm14,Ngly1,Ubr5
Snu13,Maea,Ica1
Ube2q1,St6galnac6,Far1
Spg21,Cish,Maea
Brca1,Far1,Cited2
Cyfip2,Lrba,Eny2
Cnot10,Nup35,Lrba
Ginm1,Kdm2b,Rab11b
Smn1,Ppa1,Zfp787
Snai3,Neb,Grb7
Ier3ip1,Adam10,Llph
Atp6v0d1,Cenpb,Xrn2
Azi2,Nmt1,Ngly1
Rinl,Cd3g,Tmem179b
Pigx,Fam83d,Dsn1
Stat4,Wrap73,Bin1
Pigyl,Mctp2,Ppa1
Lyst,Gabpa,Fbxw2
Serinc1,Mapk1ip1l,Pitpna
Swap70,Zfp787,Enkd1
Ankrd40,Dapp1,Mctp2
Chuk,Ccne2,Flot2
Ptprj,Trpc1,Mast2
Atg3,Pcgf2,Gabpa
Mrpl35,Reep3,Dapp1
Prim2,S100a1,Pear1
Myl4,Gtf2b,Cenpb
Pdia4,Flot2,Adam10
Psmd6,Ndufs5,Wipf1
Ubr7,Tmx1,Arhgap18
Copa,Ccnh,Mbnl3
Med8,Zfp330,Ccdc92
Vps26c,Mbnl3,Cmtm3
Ipo7,Rps6ka1,Reep3
Psmc5,Riox2,Nmt1
Pcnp,Arhgap18,Gen1
Tial1,Tpp2,Arid3a
Panx1,Pmpcb,Mapk1ip1l
Abr,Romo1,Map3k8
Derl1,Ndufb2,Mlxip
Foxp4,Eef1akmt2,Coq3
Sh2d3c,Dcaf13,Cd3g
B9d2,Mlxip,Cd244a
Tex261,Dsn1,Eef1akmt2
Ruvbl1,Smndc1,Lin54
Cd38,Ccdc92,Ints12
Agfg2,Prpf40a,Tmx1
Arih2,Zmat5,Zfp330
Yif1b,Creld2,Ccnh
Ttk,Phf10,Phf10
Gsto1,Gbp3,Gbp3
Vamp4,Cisd2,Riox2
Eif3b,Map3k8,Gtf2b
Sart1,Pear1,Pmpcb
Lmf2,Sdhc,Creld2
Nudt16l1,Mre11a,Mre11a
Nol10,Mast2,Rps6ka1
Tbce,Coq3,Dcaf13
Nfs1,Lin54,Tpp2
Sft2d1,Vamp3,Il18
Mettl6,Polr2c,Ndufs5
Psmd11,Adipor1,Ndufb2
Kifc1,Eif1b,Smndc1
Fip1l1,Fnbp1,Vamp3
Pkmyt1,Atp5g1,Romo1
Nhp2,Cyc1,Tjp2
Pcbd2,Gen1,Fbxo44
Uap1l1,Ints12,Sdhc
Trim5,Arid3a,Zmat5
Vti1b,Pex7,Adk
Smim3,Sap30bp,Cisd2
Gramd3,Cdc42se1,Sap30bp
Adprm,Adk,Prpf40a
Cds2,Chmp6,Polr2c
Pbk,Enkd1,Pex7
Kdm4a,Selplg,Borcs7
Lpin2,Tmem219,Adipor1
Kat7,Glmn,Ripk3
Arhgef2,Ripk3,Glmn
Gpatch11,Usp5,Tedc1
Set,Xiap,Zbed3
Ythdf1,Paxip1,Chmp6
Gm4070,Clptm1l,Dpagt1
Vars,Urod,Skp2
Cpsf4,Gramd1b,Cyc1
Tpd52l2,Cnot11,Tmem219
Ubxn4,Grb7,Usp5
Ccndbp1,Arglu1,Paxip1
Unc93b1,Osbpl9,Atp5g1
Arhgap9,Tfg,Eif1b
Trappc6b,9130401M01Rik,Gramd1b
Atraid,Borcs7,Fnbp1
9530068E07Rik,Csnk2a2,Bclaf3
Ndufs3,Ints7,Ints7
Lsm4,Cd244a,Tbc1d7
Ggct,Eloa,Urod
1110059G10Rik,Ier3ip1,Cnot11
Gm5617,Hacd3,Hacd3
Endod1,Ica1,Pmm1
Serpina3g,Taf15,9130401M01Rik
Zfp672,Sppl2a,Cd86
Polk,Pmm1,Tfg
Cdc7,Cmtm3,Xiap
Ppp1r8,Bclaf3,Ptger4
Cyc1,Eci1,Eloa
Egln1,Dpagt1,Cdc42se1
Ctnnbip1,Sppl3,Slc8b1
Cenpc1,Zbed3,Osbpl9
Rin3,Taf13,Clptm1l
Larp1b,Leprotl1,Vcl
Tmem183a,Slc1a5,Selplg
Ndufaf3,Stat4,Sppl3
Lsm8,Ptger4,Eci1
Uimc1,Snx1,Spata24
Tsc22d4,Tjp2,Taf13
Nfu1,Tbc1d7,Csnk2a2
Ppp2r3c,Grb2,Sppl2a
Nop9,Usp37,Vps26c
Sec13,Grina,Taf15
Nudt22,Ptk2b,Grina
Usp3,Skp2,Usp37
Exosc9,Traf1,Myo1c
Romo1,Vps26c,Snx1
Mcrs1,Ostm1,Ier3ip1
Lrwd1,Map7d1,Ostm1
Ifi211,Rab22a,Slc1a5
Brk1,Nelfcd,Nelfcd
Ccar1,Cd86,Map7d1
Pcif1,Afg3l1,Arglu1
Ipo5,Sec61a1,Rab22a
Zwint,Tmed7,Ncoa1
Bag6,Tedc1,Stat4
Bclaf3,Prmt1,Afg3l1
Rnf125,Nktr,Traf1
Pex2,Eif3b,Pnpla2
Fnbp1,Emc2,Socs2
Fcf1,Cyfip2,Slc4a8
Borcs7,Spata24,Hsph1
Trim34a,Letm1,Nfatc2
Timm17a,Pnpla2,Tmed7
Wwp2,Ncoa1,Ptk2b
Timeless,Mtx2,Nrarp
Wipf1,Arrdc1,Sec61a1
Rassf1,Hsph1,Grb2
Triap1,Wdr61,Cchcr1
Pitpnb,Ccar1,Mtx2
Iah1,Fli1,Rfk
Brcc3,Glrx2,Arrdc1
Tspan31,Psmd6,Leprotl1
Pa2g4,Rfk,Letm1
Nlrc5,Nfatc2,Eif3b
Nkap,Snx17,Emc2
Mafg,Ddx52,Esm1
Mrps9,Parp9,Foxp4
Tor1a,Dpm3,Prmt1
Dpm2,Ugp2,Trim37
Nudt5,Uqcc2,Wdr61
Coq7,Tbl1xr1,Cyfip2
Mrpl50,Sdhaf2,Prss16
Ddx19a,4921524J17Rik,Ugp2
Ino80e,Malt1,Ddx52
March2,Nol12,Psmd6
Bop1,Myo1c,Nktr
Cdv3,Erlec1,Tbl1xr1
Hmgcr,Foxp4,Kdm4a
Prmt1,St13,Glrx2
Aldh9a1,Srsf4,Sdhaf2
Prpsap1,Snrpf,Snx17
Mdm2,Fbxo44,Eif2b1
Mkrn1,Col4a3bp,St3gal4
Fdx1,Eif2b1,Fli1
Agfg1,Slc8b1,Thg1l
Vcp,Tes,4921524J17Rik
Cnep1r1,Mllt3,Ccar1
Melk,St3gal4,Parp9
Akirin1,Il18,Erlec1
Mid1ip1,Scamp2,Malt1
Eapp,Gps1,Rad51c
Wbp4,Kdm4a,Nol12
Ddx24,Man2a1,Man2a1
Chst2,Csk,Srsf4
Vcpkmt,Actl6a,Klf11
Tada1,Cib1,Cd68
Ebpl,Ppil2,Dpm3
Tbc1d14,Vcl,Col4a3bp
Cdk2,Mrpl44,Uqcc2
D1Ertd622e,Trim37,Wdfy1
Flot2,Ifi213,St13
Lin37,Ciao2b,Scamp2
Heatr6,Tubgcp2,Tubgcp2
Lgals9,Coq7,Mllt3
Taf1b,Cstf2,Stambp
Dbr1,Cchcr1,Gps1
Galk2,Sacm1l,Mrpl44
Pgm2,Thg1l,Coq7
