,All_P0,Act-Arm_P0,Act-Cl13_P0,All_P1,Act-Arm_P1,All_P2,Act-Arm_P2,Act-Cl13_P2,All_P3,Act-Arm_P3,Act-Cl13_P3,All_P4,Act-Arm_P4,Act-Cl13_P4,All_P5,Act-Arm_P5,Act-Cl13_P5,All_P6,Act-Arm_P6,Act-Cl13_P6,All_P7,Act-Arm_P7,Act-Cl13_P7,All_P8,Act-Arm_P8,Act-Cl13_P8,All_P9,Act-Arm_P9,Act-Cl13_P9,All_P10,Act-Arm_P10,Act-Cl13_P10
Ncoa5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foxn2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tbx21,0.008663356984367333,0.020770759167493703,,0.04076509288771332,0.032330869236126124,0.11213760016907046,0.09355817215115177,,0.10839346218680693,0.09928393439315954,,0.11782470479565328,0.09890358459360225,,0.10514708580221133,0.0988632007827318,,0.11786794105123004,0.09973132214054535,,0.11498953711264644,0.09699384024602245,,0.0737261306666493,0.09835518236732069,,0.11282171115169787,0.09689971635010479,,0.08085241162471991,0.07393213917161809,
Trgv2,0.009317206512142453,,,0.008316227217750346,,0.021502582049896943,,,0.028508070023489554,,,0.024590021223692495,,,0.029436302444425376,,,0.01793909010128132,,,0.017708109947977654,,,0.01365634308428868,,,0.02639226651751475,,,0.030874157617747516,,
Zfp36l2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhx2,0.022950838521313802,0.009989770497855441,,0.018896159225416452,0.009360383418228152,0.014924772215388947,0.009347331862171277,,0.018747715693510417,0.009948101032582611,,0.01516292343947959,0.009202956107545034,,0.017116798049824508,0.009016224024743884,,0.01462584977530894,0.009141563719381471,,0.026621033834783283,0.016617103913375546,,0.022864360380800815,0.016268463913651672,,0.02680363780186409,0.016220190393057003,,0.02245824639803842,0.01568314466311213,
Zfp207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cd40lg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stat4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fubp3,,,0.01527082411369729,,,,,0.015920157939483193,,,0.008799994672329257,,,0.012878244276776347,,,0.01187995816447976,,,0.013737286319637247,,,0.011481465807864159,,,0.014098230465756416,,,0.01282772428658519,,,0.015871567238623336
Irf7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tfdp1,0.1551683040901669,0.14667620195932868,0.16845356517671864,0.14864245264328604,0.1445713433739673,0.029485191016331125,0.05312398641221329,0.034650477404256474,-0.12883908378524825,-0.1433005967552054,-0.07080326071722123,-0.0832074850922211,-0.07079856275303369,-0.08411374978338475,-0.03873655921951577,-0.03182064528156213,0.075044283971536,0.01995766128174348,0.08216594315315279,0.05589633665158894,-0.08595467466968636,0.01894589890056474,-0.00039537354405167066,0.13476856504436327,-0.05861161509635189,0.1349455081079422,0.047781025682919906,0.043510704120881975,0.11167079749278327,0.131305557637258,0.13758828690199976,0.14273233364210688
Sell,1.1232385502373046,0.6783794076856101,0.08947883150591973,-0.8245055153976109,0.3304676368746987,0.4451603218109277,0.5907305803969938,0.07640703321625862,0.13538813870427743,0.6164489646620442,0.09656286888383833,0.4030113084209805,0.7527958989139576,0.06780014769404677,0.2587467634063805,0.6240333514697269,0.08907544664947648,0.556364355827729,0.5208388184886227,0.12796815833246583,-0.21734692027000427,-0.014686546760716821,-0.03820432371915366,0.268342246533245,0.09580770915941042,0.15246501970269383,-0.021736387950583635,0.1339341258653143,0.09046871929702421,0.22225296422455332,0.5109487942952106,0.23611317523031503
Zfp248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kdm7a,-0.07587430485785214,-0.04520019618736476,0.04559133875753556,-0.04207881174475479,-0.05015764670987608,-0.03208251765806845,0.03282136113898674,0.04039288444366431,0.1541667254884128,0.08800121087220834,0.04942467135614907,0.1521275955074843,0.05517670168932067,0.047677340733319085,0.1403643650501581,0.05312973082656309,0.0447792899484286,0.16107742235301534,0.07364347857769432,0.05437636799944399,0.19636067206549057,0.06452722284853707,0.047179104195026786,0.2232376150995109,0.10554884655221419,0.04611445876505179,0.20000167211777628,0.09873027742443172,0.041226407975612694,0.15458554495960547,0.0848564965891195,0.042452265241765284
Thy1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foxp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taf1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dnmt1,-0.28122451819361066,-0.11399936643113566,-0.31338609859772787,-0.13705276373255976,-0.15105767648257362,0.21899404778075673,0.16453132489041986,0.4340706332809836,-0.3065232584780402,-0.324113151777443,-0.3209471664927759,-0.012836494754368453,-0.07554076832416519,-0.14610322679426652,0.23174053265806133,0.18133662219125168,0.34832604840467024,0.3179650997758185,0.325527367155722,0.2915687561144929,-0.19021545190662734,-0.2207849910108038,-0.12634433170610695,0.2568779454463532,0.41881653296027244,0.3625908580949511,-0.03772328446040268,0.009586763599638544,-0.14247116513262995,-0.13196696978439823,-0.17500119313791393,-0.2103914970170378
Bop1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tlr1,0.03953551112387923,0.0315990166303481,0.09403860109648504,0.04077681143810423,0.017499564641504924,0.011109752488990153,0.006962226045290973,0.0013463938133657799,0.016157728169320523,0.027255491050694174,0.01254429457218986,0.03244387777076045,0.021943975799658042,-0.0002512501024463977,0.023349335179406634,0.0054732154329751965,0.03822518686293509,0.025059368676372908,0.006324982140339618,0.0617307795562317,-0.012647047286630152,-0.015929252609388735,0.05710896139899344,-0.0008264698326186754,-0.0036390546721965975,0.003056582396963729,-0.01534340316781823,-0.013039914752178534,0.00810132632815308,-0.0012509977777406197,-0.0012090671473198192,0.0
Etv6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brd9,0.08575651417754011,,0.0731755792374241,0.0660480592724672,,0.04795156142449858,,0.08375411302834183,0.043030024491629196,,0.04215693241885749,0.030553919436987747,,0.05970919337250814,0.0609715499204749,,0.06877205179455577,0.012794597065542116,,0.03971634999079269,0.06310113262076242,,0.0766395087817302,-0.02657116240052634,,0.025047696990787176,0.06345276380661503,,0.08877667295604924,0.05577768412640479,,0.08678676688741797
Mbd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ankrd55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Il2ra,0.034963738953035686,0.02787427646569116,-0.024643143638968468,0.04927207712606684,0.027098312920683546,0.06494525401936538,0.0427720388840119,0.020457127578238147,0.07196047659569907,0.06768154945207572,0.02211909237869601,0.09516095864114255,0.06988821619851103,0.024767399862431382,0.08993443233883136,0.0684996349313595,0.04217832146616408,0.09556800779986253,0.06934450668057766,0.05644379698022226,0.046663436454381244,0.05776643221812294,0.04393791159186182,0.08558112229953914,0.057107402249490735,-0.0036734485145918693,0.07569806732716673,0.038565230527011544,0.053838885020657944,0.07548576761010231,0.04188525753582857,0.04471673524297326
Lgals9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foxp1,0.1339674642963929,0.10542019444725247,,0.11540580883610853,0.1022429578436153,-0.06539843991322554,-0.06545556812697502,,-0.077949563212715,-0.11538215220282098,,-0.0673196044178275,-0.0895044980146643,,-0.07100034021616679,-0.08208420241055367,,-0.08327533206392262,-0.07145815751101282,,-0.09729382301309389,-0.1365026246639095,,-0.08149656807216452,-0.12409887397305681,,-0.11965615270279668,-0.13801147414605672,,-0.12377974434600354,-0.14322456499368055,
Cnot6l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prdm5,,0.0014147568036474254,,,0.0016126808741810834,,0.005588893838902219,,,0.0016986657669410205,,,0.0036049828133165023,,,0.004739540064628347,,,0.0032979305703015197,,,0.001955530275871002,,,0.0008417141296363865,,,0.0005424496192578632,,,0.0008624404085398535,
Igf2r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atf1,,,-0.06766825834863138,,,,,0.026920276448336864,,,0.026958056348114167,,,0.040203734657810825,,,0.038749895061650746,,,0.025496205984660052,,,0.05287095823363548,,,-0.0421987738439243,,,0.03053303524571755,,,0.0018308073459731566
Mxi1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ly6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suv39h1,0.05090323660392871,0.06975041312951741,,0.047446872399876196,0.06391882988355929,0.00187617059093605,-0.0027464784795478907,,-0.024312866131019607,-0.036231427725171836,,-0.012093237766379817,-0.018558295215090143,,-0.013357298431127504,-0.019958370393480328,,-0.013206439070826623,-0.029943527635555096,,0.03799225311754645,0.012624518836769372,,0.007803471993749962,-0.019685178219105696,,0.03766060413513722,0.02208357407748564,,0.049886744021888176,0.06416721040985333,
Klrg1,-0.00262038710095817,0.036710433880277775,0.03264207818705874,0.0035059427976573887,0.0017522392397739063,0.7143207325920126,0.8016065552109118,0.02042840364993025,0.9257716425660374,1.373151261804205,0.015515283347640862,0.9906623810637891,1.112251198732125,0.026714752804783196,1.0482558136618831,1.217063647609112,0.023532988014442955,1.2006285575902305,1.4451380078055422,0.021790323727052762,0.6711566158026713,0.19842549140433854,0.01967328645259265,0.951379072903737,1.2789339999850322,-0.022238857198626658,-0.2601597450380935,-0.0864560893048786,-0.003824415721400554,-0.2879916803465757,-0.2846528679547754,-0.0152815069384187
Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ddx5,-0.5148148473167791,0.21118285161899084,,0.1338752660589178,0.14803229103751098,0.9388386552114858,1.2881294846874967,,-0.0784619598398732,1.0007980434658736,,0.6061104930716641,1.1468550427533382,,0.47556734235147446,1.2260327656590846,,0.6744051240803374,1.2544603412459596,,-1.1415156732468332,0.09481264452116432,,-1.2562819967144685,0.7930977947937847,,0.30214519123916733,0.39347914789962624,,0.3594815508099127,0.3529632808727096,
Bcl6,,,0.009627426538022846,,,,,0.005568252331770952,,,0.0049314645238729155,,,0.004008620543473995,,,0.00410174763125689,,,0.005147626492195915,,,0.008247860525349827,,,0.005233284299932422,,,0.0073869454031322244,,,0.009578415172749924
Dnmt3a,,,0.025361001704720346,,,,,0.003481267939089851,,,-0.0008458216427246,,,-0.0111894383088433,,,-0.01478332563324555,,,-0.012509827752169762,,,-0.0102326527468223,,,0.02276930709323414,,,-0.006275141764313042,,,-0.00021229067646310815
Ankra2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mef2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pknox1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klrc2,0.005815050757174106,0.005763688892095367,,0.022163652368142373,0.01094355076258722,0.02791627292390306,0.023217126660990704,,0.047060523142055936,0.03941459732664567,,0.03765701429240358,0.03134138720989356,,0.03351164266969328,0.027246809959033395,,0.0409855744436424,0.033987860066722365,,0.044397103330028345,0.04078412445131326,,0.04495841589722818,0.041417275277271556,,0.04440211523658219,0.03835197043826162,,0.02463914110838799,0.023452183861333617,
Bcl11a,0.0003516831893897552,0.0005710517494220153,,0.0018845288021375488,0.0006112185260992132,0.00027413620932307967,0.00016987431195984338,,0.00024450121283774054,0.00019098036459419738,,0.00015981214419482658,0.00029762876107859975,,6.597551351201258e-05,0.00015165445761758996,,5.612693069225326e-05,0.00020373787344436404,,0.00047349160971206495,0.00035127084003419915,,0.00022937355665138772,5.295440026643497e-05,,0.00019412323909421024,0.00012919075254982918,,0.00014842207836358493,0.0001549663338106136,
Zbtb48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tshz2,0.00038370107970085547,,,0.003921007086933624,,0.007875715375698015,,,0.006299100621139296,,,0.006934761686304825,,,0.005669063282983407,,,0.005810424583859248,,,0.008268014346905578,,,0.006487724064525199,,,0.005212486154242783,,,0.0019752450976015224,,
Prmt3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2-Eb1,0.6649166501977861,0.8995185117356277,0.10139501276522705,1.5144017950874684,1.0034759262679331,0.23331813398224813,0.43432799443509246,-0.0005933001060843033,0.7794755897089368,0.4740142082206079,0.014709959109823013,1.0297250979448425,0.3852168097299194,-0.0016407313970921808,0.7629978872255567,0.39828691090219287,-0.0010834285226357934,0.5539253663893324,0.6391858520293084,0.0002592136383176196,0.9210723333084972,0.8769337522572405,0.016216517404055917,0.18011706276373973,1.0336518576883336,-0.006210201364898991,1.002768130614769,1.2509261402599583,-0.012150200508297713,0.6030412116312778,0.847270710229317,0.07825319988540824
Zeb2,0.01060243003564221,0.02566417497534161,,0.4977518697870216,0.01613505695390674,0.19794029028014024,0.07860989366710802,,0.2513738414112098,0.12015207898270117,,0.24897920647154664,0.0980344484299736,,0.23506247846175787,0.10372719829423836,,0.3633792461137662,0.1301495353052358,,0.1835354476568536,0.11729545402614258,,0.3216957502620186,0.18495569810150136,,0.5171997983310632,0.20519129907026842,,0.5228280651027319,0.2285872958518438,
Hif1a,-0.050127858263697346,,0.014539440045987902,0.061637657281330624,,0.08324294689853262,,0.0069320881446390216,0.09403973984588053,,-0.0007887111815468017,0.09452310332931568,,5.300040497812104e-05,0.09862141487672067,,-0.00035948352598495715,0.10089111630667208,,-0.0005913014620115773,0.058527103022312926,,0.010677176316344222,0.09992605559100032,,-0.0026498448958225617,0.10656912435928549,,-0.0021825975557385083,0.10248502835061216,,-0.0030098693091679847
Elf4,,-0.06079885339969724,,,-0.07114663047311703,,0.10139380104083354,,,0.008523707277915678,,,0.044013612356239275,,,0.09571246423521165,,,0.0610083215668875,,,-0.02090768300796528,,,0.068982348646738,,,0.03870485564206637,,,0.04247696392385874,
Phc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prmt1,0.020346708066308127,0.40112139196828306,0.10659692782225533,0.2395496769568164,0.41599822800347086,0.01097588499251068,-0.07164882100754522,0.08867376124444631,-0.08661939957837514,0.022164069259171318,0.1399302105943338,-0.015388810368584478,-0.10069388619415347,0.23314422969718837,-0.017351166952548243,0.009082936148709319,0.20708500273706712,-0.0006636356893906378,0.20702792013602456,0.2232797055346728,0.1130237952116039,0.07336893188153805,0.23059964349299103,-0.14352617170995224,0.2566744422769912,-0.19090640397381428,-0.0799615435749031,-0.12216008254262967,0.13514180145302326,0.006080426619406205,-0.10183602724364722,0.010352916181886745
Wdhd1,0.04936181138694951,-0.021909892110677273,0.0,0.035522676291866735,-0.02974913694995592,0.011266151702579759,0.05628230603538106,0.02548059126403123,-0.004067503853324478,0.0388818870883912,-0.013959983989484693,0.02170721165322416,0.06880807200301503,0.030087311433456387,0.011837104828831428,0.06984707637351428,0.011447482769145227,0.02711485295031292,0.07247598160850785,0.00655304039663633,0.015622409414177557,0.02405803278698582,0.012263314212226265,0.030251733920918917,-0.03006699186028957,0.0069727003650380025,0.048761097051316836,0.007389213521733491,0.013544149845920775,0.025190746072603458,-0.009432292239469385,-0.028817133250708796
Zfp213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cnbp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ikzf3,0.09828537744205486,0.047121494364560895,0.04343962140593999,-0.014494574621161221,-0.008824164733090133,0.10570897540387005,0.1317921071345674,-0.02065922621565605,-0.044747319840842174,0.08616953788283706,-0.012512830692659972,-0.02221448772902886,0.09876058548217106,-0.022882754708783815,-0.016697633402793736,0.03618818560096195,-0.01731455140403881,0.01586016416973746,0.11222129733354018,-0.015044751842825914,0.006807111692148576,0.13456835378360776,-0.0008085938805615854,0.07414780782722463,0.08711149320511953,0.03669751713411602,0.08589079606553185,0.1213166819376282,0.001683186532052501,0.08549581824457839,0.08007944885613841,0.003077318933306844
Jade1,,,0.07498618922714487,,,,,-0.01997727311484415,,,-0.037350627417352976,,,-0.015288323280483698,,,0.007651421548732903,,,0.043073736983284046,,,0.012019788855059896,,,-0.03612206294164164,,,-0.030030219439308645,,,-0.036389394789756904
Ppargc1b,0.02991896480400584,0.012995257674556194,,0.017462465618647012,0.010770540524641863,0.027865792216584313,0.026079088439079464,,0.019685517322076344,0.020382976207566284,,0.015964563162896513,0.02246269926750837,,0.02011360616019096,0.023395738694240293,,0.021644642598634925,0.02173521412726342,,0.00654992065396091,0.018735217815860773,,0.03056899415474594,0.025048236509351528,,0.010507019853484288,0.02683602886579447,,0.013497677942746696,0.028804724637811543,
Tcf12,0.03158332155930571,0.053641373395539836,0.041572308532692226,0.02950378812680171,0.042237307254400086,0.044969041137523626,0.05690696618660492,0.04063303210604034,0.015518044413592181,0.02439913063306315,-0.013592146695336784,0.017821599850239667,0.02142584891557605,-0.020203272750437682,0.04981262941930605,0.057995334746728126,0.004919582958331454,0.045945884238379135,0.05417418429995478,0.028311936813009198,0.049606461121105325,0.06289467727805274,0.02141232845589592,0.05830458920289492,0.06251195506807174,0.042732504239225075,0.058565502336460316,0.06622728388385549,0.007952527764231497,0.04256333783717264,0.061641415001373476,0.01659927179840385
Cd8b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Treml2,-0.05646151456753977,-0.03368080361491197,,-0.12852858730475164,-0.10410450947690068,0.10390445604386318,0.08272161649326548,,0.1151552467695983,0.047008412503956744,,0.1468804985394953,0.058177156800802245,,0.05042329615671398,0.029955940151143546,,0.06825604550492984,0.07097283288150168,,0.06269924779997192,-0.02300703768359232,,0.0015508075724789583,-0.02756265290081501,,-0.0085922216954635,-0.004874871700488604,,-0.0008334377336489913,-0.0005711640657634569,
Taf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zfp62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pou2f2,,,0.0,,,,,0.35895880191412255,,,0.3560692230671888,,,0.3616807184339906,,,0.31533389336090173,,,0.23854364479280943,,,-0.05451529725535036,,,0.24454750075800288,,,0.1523486372976714,,,0.15045791914253293
Ecd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ccr7,-1.0451517806396535,0.08628883792508041,0.744167838083932,0.4310294733995217,0.3066826286590848,0.7985422693017163,0.5606134577035987,0.2824829187186017,0.404153364992079,0.6662173243081732,0.28521158127805296,0.6417003651351224,0.4731917210388737,0.2221545788329923,0.46142580672385264,0.4569723303024956,0.3089101243314246,0.6224084883272629,0.5518013054138288,0.2189975129017616,-0.09364881649758675,0.7987646456053127,0.5284018956697487,0.12519008908642948,0.49335653354890574,0.046293632682086486,0.6982950877709769,0.7350168400059645,0.02509034762091806,0.17112288954681018,0.45435758234212786,-0.06993802096697153
Lag3,0.32144225303628465,0.0384461299220689,0.5341518632626507,0.17065404876393675,-0.00694242486279458,0.5821373772551725,0.10157303844536017,0.4028498723117819,-0.11369928270537308,-0.048998265044435795,-0.2801590581534285,0.3181229783207636,-0.01677933896007987,-0.12264590673212879,0.14644102346739232,0.005332676044731483,-0.27721900107396447,0.5252202480701116,0.08772141567227029,-0.34744566277456657,0.13497543248724864,-0.03740914391855312,-0.06592151672854141,0.30607184269689186,-0.00019534894959060412,0.18343164744750665,0.6701273125669982,-0.019203550579755018,-0.19388129342192903,0.5820797595224,-0.05994158134785724,-0.007485667407229085
Timeless,0.14344451040682066,-0.02793208406976386,-0.05815397184088048,-0.005229986887808771,-0.03252905044489998,0.06649640794356848,0.06900535040141252,0.032231573069807624,0.0622304601450424,0.08245847975696868,-0.019321494171004944,0.0867790428839856,0.07606008771097843,0.0668299992052861,0.04898549827482403,0.03513901917430021,0.057599539870610755,0.0026223035079818275,0.013252558950515886,-0.05280624921571308,-0.013444756862335656,0.028292839538920186,-0.01188654091983808,0.038967284455299525,0.014285113548183606,-0.010401062778639976,0.05227745062436247,0.046805380213116414,-0.03581219364910035,0.10550708952358684,0.0961562871431492,-0.04733820290822449
Alcam,0.0006073590781518288,0.002959494172776651,,0.004073127255120443,-0.006598513727055098,0.046457624005231,0.06606066774235694,,0.04755108106905746,0.0810346109089929,,0.04930574095082173,0.07482552093729916,,0.04858860446698621,0.082181913493032,,0.0494362996825826,0.07943605414223093,,0.04535734947425762,0.08174866355724297,,0.036461926513490645,0.06587474346756793,,0.04909424299626188,0.08186302067408775,,0.047001543515919134,0.08671366117145908,
Crebzf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fos,1.1637222026125207,0.18850126340181117,,0.4927530267359344,-0.21968901405006286,0.7258518169751372,1.142810797155433,,0.7342154121834665,1.1225837541585098,,0.7655716528695047,1.2418322391586363,,0.7258283351799696,1.2607440407059751,,0.7482000807499005,1.3074296936586076,,0.12196592430471909,1.3546255381094583,,0.617810767417173,1.7387449152145464,,0.9516510773763657,1.295905994467888,,0.6129474541472081,0.8240507503873048,
Plag1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zfp382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Csrp2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stat2,0.019407603313270978,0.017151402934921973,,0.02354410832784069,0.020522642952402238,0.019711353627564026,0.016395599183612667,,0.027196021565325027,0.02651002211642468,,0.025890179946227197,0.022300764490740324,,0.025616014657628455,0.018756640107951656,,0.028257399340153668,0.02417958350045721,,0.027492268411843074,0.021711914412644737,,0.023373776545236345,0.01793733273987478,,0.026136497630426855,-0.0029550956422363978,,0.030394634459712192,0.015089845172375329,
Pnn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tnfsf11,0.0011804127312433355,0.004306662835916497,0.02580403917780556,0.009151630847665163,0.004304813257431154,0.008942587690031537,0.007895170868917665,0.014970638885841577,0.01359669215144958,0.00512391883045767,0.009107016937255578,0.007392551014769844,0.005864516912221361,0.009064030746320733,0.013150720423861255,0.005032492280385428,0.013547798659974962,0.008969333060899089,0.004426732590723382,0.009668745709499188,0.020260970441704367,0.006712845718353232,0.02388776486605985,0.018170863484182006,0.0014212209557194163,0.019606963765540098,0.0022297600514338584,0.00043433949520509503,0.019581305041276472,0.010494589757044183,0.0055824296244004964,0.004221127824570077
Ddx20,,-0.016817592847645994,,,-0.019882136116222218,,0.014795221010096943,,,0.02228069961441977,,,0.019599152328101187,,,0.0251493324545932,,,0.026327607028807456,,,-0.008911065050218936,,,0.0047393285804536766,,,-0.01004628804246139,,,-0.004316453410998543,
Ttf2,0.04670183025569426,0.04873701938107978,0.06468029308049884,0.03277058894891871,0.03488811777968583,0.027610070137956005,0.018860419501706988,0.028508964129838686,-0.00274334273922925,-0.000734924014674267,-0.007836647601626615,0.011862688542215678,0.004297049880770543,0.027967928278800454,0.04362547118446874,0.04390688933486389,0.05101626619221454,0.017005509394302308,0.015111615564912579,0.008965283393444847,0.034109647247282326,0.003851354168281274,0.03054229029061869,0.04231256059717744,0.046537547217008236,0.04688736192426251,-0.003421060237961275,-0.01814036627076888,0.008148868408056814,-0.017068243263092992,-0.022413585000443503,0.042593805531995085
Nr4a2,0.10847076624350106,,,0.1452787522425497,,0.22938621262282183,,,0.2005755152434812,,,0.1976597401963156,,,0.19869518246700787,,,0.21961501057492916,,,0.07689580281930386,,,0.21749289752306553,,,0.13038118633415793,,,0.17940918942544387,,
Nfya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jmjd1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zmynd11,0.057522876855232746,,0.029106509509692458,0.03516168155318865,,0.07608478765489318,,0.06048965367125813,0.0576303189086531,,0.013550675721452717,0.0788141349453511,,0.05386243769147685,0.08359830081762769,,0.041116227216733005,0.0881050493930848,,0.0488942710219172,0.07895296277095874,,0.04929961308873894,0.08502514004578665,,0.03334194935794694,0.0394408248046847,,0.04678249460764263,0.03509460494723508,,0.0494745920363606
Eif2ak2,0.055662994444028155,0.01224916658162647,,0.06454970306116707,0.02710310758282928,0.06560485036768662,0.04436158515582556,,0.06750903577557452,0.052863329450813866,,0.0682655485855963,0.05039337769028126,,0.06364773175273203,0.05115422441454582,,0.06418723107262163,0.041668704380369244,,0.03742809046408475,0.030535665960603038,,0.03920350882358447,0.03318571587520634,,0.0642187639601771,0.029528775528487816,,0.0683511518311411,0.04599451259710289,
Hdac1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elk3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Itgb1,0.5283669627771289,0.19712079380949524,,0.6287314432878006,0.4734247840803628,-0.48085352092406425,-0.502578557605741,,-0.28602384609396636,-0.37390047785201824,,-0.6095362146597915,-0.5116203745397832,,-0.4452557204668554,-0.36421399791632036,,-0.578405517612074,-0.4621678409006354,,-0.2952347148773136,0.4178419781749896,,1.258898460117632,-0.8845231993742344,,0.05731927177746699,-0.11708776606120537,,-0.21200962987873878,-0.23588723902274172,
Mcm3,-0.053182907924180615,-0.027287877743665367,0.4514434793738525,-0.0715536492204581,0.1036589797823944,0.13788725122675138,0.11194439428224975,-0.01361164442552353,0.6755796606830319,0.8068487204834477,0.512306305189955,0.4603663831578791,0.5297519135024449,0.39697900323926116,0.1605762588759462,0.20585753399580928,0.10669414311246825,0.25664667609826597,0.2529346006879047,0.18641556409382867,-0.05814001945913489,0.04511134594091227,0.10231424762851488,0.29574673628485065,-0.19757379772926337,0.3108358679990832,0.3902215973211977,0.34234976412188517,-0.026481153769412586,0.4286998349433524,0.5080777554677733,0.010934748875840228
Chd3,-0.012221842244827058,0.015408384704038824,0.0004950117036227331,-0.2042097705679682,-0.0008537610140940695,0.13927131180180338,0.20263678463967716,0.06050132810566564,0.24571668782892234,0.19671646033742343,0.07551448963818759,0.198310826894641,0.21073585175482776,0.0838076437116394,0.20714996519954657,0.2320403953598449,-0.033055551293777616,0.23069666668881972,0.23959187131049786,0.07825728871468714,0.2661089673847057,0.12662005601842563,0.028048374641135545,0.2720378388097193,0.03694503056402156,0.025813403410400317,-0.10621559076579364,-0.10335017170803201,-0.08988717540778463,0.1431462224946775,0.017725959587794493,-0.07235052986327253
Igsf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dek,0.42310454870182385,0.46059665322119353,0.2113936262442453,0.5994166683549967,0.47638857034604376,0.546793222898845,0.3986749170639084,0.36878560166258295,-0.0889307423754543,-0.10252606580360364,-0.023652869860427153,0.1925485444236898,0.13204349786527977,0.0541222033814507,0.27300540837508547,0.1901553455925864,0.33852757128800876,0.09008285359931188,0.13296438063194113,-0.05762833552680799,0.5351920345626652,0.4747265051976517,0.570186667933653,-0.1065147508229284,0.5385004649737932,-0.1617978057698399,0.7104855325019355,0.5836336538421428,0.18259644961852936,0.5575284684760253,0.49292922767624126,-0.3632657183663546
Jarid2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ncor1,0.08270547893238388,,,0.05958422503834241,,-0.015333793391388751,,,-0.06831315106149179,,,-0.07043318523594591,,,-0.05357106138034266,,,-0.08713708985892375,,,-0.039101022558064406,,,-0.007987342751254123,,,0.07462976227663018,,,0.02471005649937384,,
Chaf1a,0.0478556160911644,-0.011672148434561524,-0.014231352994349852,0.009426426518473129,0.008298082871008491,0.04835868244783292,0.042137544782932614,0.06646870082406821,0.023788360549430846,-0.0029026198535782297,0.06016941459028924,0.04734243584875349,0.03706895981942548,0.08342716253340775,-0.004867729724113598,0.005139375732695306,0.010652324168088322,-0.015489176494244502,-0.003993201919841,-0.007126772102704985,-0.011047447599847887,6.256169627361518e-05,-0.008115224954458919,0.041645938886767896,-0.009182436536536833,0.06290080673012377,-0.0050449211377226015,-0.003653060353780145,0.016816887068086556,0.0008963106943690839,-0.0040984023692021915,0.015966997748764672
Ing3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
