wilcoxon,t-test,t-test_overestim_var
Bbip1,Fancm,Ptprj
Rab7,Brip1,Glmp
Tuba4a,Atp6v0c,Lgalsl
Tmem160,Gpr65,Cdc16
Tomm6,Ppp1r8,Adam8
3110040N11Rik,Rex1bd,Fanca
Dctn5,Syngr2,Gtf2e2
Eloa,Dcaf13,Chid1
Sptssa,Snrnp27,Ncbp1
Srsf7,Cdc16,Mmd
Rbm17,Eed,Psme2
Chchd1,Pdcd6,Gabarapl2
Tomm7,Nsmaf,2210016F16Rik
Metrn,Zbtb1,Nup107
Nfkbib,Api5,Eme1
Aplp2,Anapc13,Rbm17
Snx6,Ptbp1,Mrpl12
Ggct,Sgcb,Rhof
Hp1bp3,4930579G24Rik,Mrpl58
1700123O20Rik,Srsf1,Ndufa5
Sft2d1,Cstb,Kcnk5
Ywhag,Hdlbp,Ppp1r8
Ss18l2,H2bc4,Triobp
Cebpg,Grk2,Gpr65
Grk2,Uhrf2,Hcfc1
Fzr1,Triobp,Paics
Papola,Sirt2,Tpst2
Chmp6,Mpdu1,Sipa1
Minpp1,Thoc7,0610009B22Rik
Acly,Ncaph,Cdc25c
Gps1,Eif3c,Ptpn22
Dstn,Rpe,Igkc
Rfwd3,Ptgr1,Ube2k
Rap2c,Ttc1,Ect2
Cops4,Gin1,H2ac8
Thoc7,Cep19,2610001J05Rik
Atf1,Tmem256,Brk1
Memo1,Bard1,Top1
Eif3c,Gtf2e2,Rpe
Ptbp1,Sept9,Snx5
Brd7,Cby1,Mthfd2
Rap1gap2,Rhof,Mycbp
Tm9sf3,Alg8,Cct6a
Pdcd6,Polq,Gin1
N4bp1,Scrn3,Gm45716
Atf6,Ncbp1,Gpr160
Ap1m1,Tmem33,Tbc1d10c
Akr1b3,Naa10,Cnot6
Mknk2,Papola,Thy1
Gtf2f2,Nt5c,Lpgat1
Ppp5c,Mea1,Mrpl15
Mrpl10,Crcp,Ttc39b
Tap2,Rae1,Nr2c2ap
Ptpn11,2310011J03Rik,Blm
Mospd3,Nudcd2,Anp32a
Aspm,Bloc1s2,Lrr1
Rpia,Ctsw,Rab1b
Mid1ip1,Tubb5,Eef1akmt1
Usp5,Mknk2,Sfr1
Tmem109,Ndc80,Fnta
Cdk6,Slc48a1,Eny2
Lgals9,Tmed10,Scpep1
Dnajc8,Glmp,Cd44
Brd9,Tcea1,Pop7
Suds3,Gtf2f1,Fam110a
Gale,Stil,Denr
Denr,Gnb4,Crcp
Glud1,Tuba4a,Ngdn
Vamp7,Rala,Pdk3
Trap1,Mthfd2,Plac8
Isyna1,Zap70,Kntc1
Hyou1,Hcfc1,Hnrnpm
Ctsa,Nsmce4a,Ndc80
Phax,Rnps1,Maz
Usp14,Entpd1,Dnaja2
Raf1,Pdk3,Nr4a2
Haus8,Spdl1,Ndfip2
Commd7,Yipf4,Sema7a
Chtop,Arhgap18,Sacm1l
Dbr1,Fnta,Polr2h
Ngdn,Sacm1l,Commd6
Mybl2,Asns,Med21
R3hdm4,Slc25a11,Mxd3
Sf3a3,Glo1,Pgp
Mmd,Tomm6,Atp6v1f
Sephs1,Dnajc8,Myd88
Btbd1,Cd44,Rcbtb2
Prpf18,Cib1,Ptpn2
Faap24,2210016F16Rik,Mfsd10
Chfr,Tmem208,Ruvbl1
Pycrl,Ppp1r2,Pgd
Cd2bp2,Ly6e,Xpo1
Thoc3,Txnl4a,Tmx1
Ift27,Glud1,Sap30l
Anp32a,Pcbp4,Tomm6
Mlx,Nup43,Eif4g1
Polr2b,Dctn5,Ten1
Dr1,Srsf7,Casp7
Kif2a,Chst12,Akr1e1
Lgals3bp,Sqle,Crybg3
1500011B03Rik,Ccdc18,March2
Dpm3,Ndufa3,Srpr
Mrpl39,Mta2,Dctn5
Palm,Ppm1g,Rab2a
Nrp1,Paics,Tspan2
Calu,Ryk,Mrps17
Atp6v1a,Hadha,H1f0
Plac8,Gmpr2,Pnn
Sf3b4,Irak3,Cct4
Acot9,Ska3,Csnk2a1
Furin,Pold1,Dpagt1
Fuca2,Sgo2a,Cops6
Isy1,Myd88,Hnrnpu
Borcs8,Mfsd10,Mrpl21
Zfpm1,Hyou1,Taf15
Fam92a,Ttc39b,Laptm5
Melk,Fuca2,Atf1
Hnrnpu,Coa4,Sf3a3
Nt5c,Aars,4930579G24Rik
Mrps28,Eef1akmt1,Aars
Mbnl3,Tppp3,Yipf1
Os9,Ruvbl1,Ola1
Nup107,Ung,Kif14
Chmp5,Cmklr1,Rif1
Traf7,Med12l,Rpf2
Map4,F2rl3,Smim7
Cops6,2610001J05Rik,Eif4g2
Exosc7,Sipa1,Fuom
Zfp367,Nr2c2ap,2310009A05Rik
Uqcrc2,Rab1b,Rpp21
Zfp511,Lzic,Fancd2
Ppm1g,Pgd,Letm1
Recql,Rbm17,Tbc1d7
Osbpl9,1810058I24Rik,Hyou1
Trpv2,Ndufa5,Chst2
Immt,Abhd5,Glrx2
Gde1,Iqgap1,Sdhaf2
Med9,a,Fermt3
Ppp4r3b,Ss18l2,Slc16a3
Virma,Usp5,Arhgap18
Rab27a,Zbtb7b,Tspan31
Coa5,Cnot6,Panx1
Dnttip1,Nebl,Lzic
Acat1,Pgp,Exo1
Snx1,Tap2,Rbbp8
Rfk,3110040N11Rik,Ss18l2
Fam207a,Stk32c,Atp6v1c1
Prep,Dtd2,Zwilch
Tmem263,Rcbtb2,Srp72
Dhrs4,Ifitm3,Itga1
Desi2,Ccdc186,Fuca2
Cenpp,Tspan31,Nup43
Anapc4,Ndfip2,Pold1
Ndufa5,Mrpl12,Ier3ip1
Gmfb,Cd80,Usp5
Csnk2a1,Tmx1,Aggf1
Actr1a,Pop7,Vps28
Zmat5,Ngdn,Bard1
Gemin2,Panx1,Ncaph
Mrps11,Ttll12,Ifi211
Lpgat1,Cyfip1,Golga7
Uck2,Fam49b,Gmpr2
Endod1,Txndc12,BC031181
Pithd1,March2,Gadd45gip1
Mycbp,Maz,Kars
Desi1,Tmem238,Bscl2
Sytl2,2310009A05Rik,Atg5
Zranb2,Gabarapl2,Adrm1
2510039O18Rik,Atp6v1c1,Fancm
Hmox2,Plpp2,Aldh7a1
Ptges3,Med21,Ergic3
Samsn1,Nanp,Psmd4
Sirt7,Mrpl58,Nudc
Faim,Zdhhc7,Cdc26
Plscr1,Ube2k,Tmx3
Ppa2,Cct6a,Atp1a1
Map7d1,Acat2,Tmem237
Kpna3,Snx5,Tcf3
Arhgap19,Sap30l,Cct2
Arhgap11a,Nr4a2,Cep19
Apobec2,Tpst2,Pdss1
Ipo5,Nedd1,Cdk2ap2
Ero1l,Snrnp35,Stoml2
Utp11,Cdk2,Timm10b
Lypla1,Polr2h,3110040N11Rik
Toe1,Eny2,Ikzf3
Nipa2,Mrpl15,Sgcb
Gm45716,Srpr,Chmp5
Ercc1,Apoo,Brip1
Copz1,Foxm1,Cby1
Timm8a1,Denr,Ppp4r3b
Hnrnpul1,Xpo1,Ankrd13a
Taf11,Trir,Rpp25l
Gmpr2,Commd6,Dpm3
Pnn,Oas1a,Lpxn
Rwdd4a,Ric1,Mapk6
Clptm1,Ptpn2,Pim1
Vamp4,Top1,Gbp3
Psme2,Apmap,Hnrnpul1
Ethe1,Taf9b,Brd9
Ccz1,Thy1,Babam1
Ctsw,Rpf2,Ndufv1
Nsmce4a,Letm1,Mbd4
Cnot11,Ciapin1,Gstt2
Hmgcs1,Wdhd1,Dtd2
Srp72,Lyrm9,Ttll12
Rbm14,Ten1,Sptlc2
Nek7,Sephs1,Ciapin1
Eif2b1,Jdp2,Ier3
Pigx,Sdhaf2,D1Ertd622e
Ttll12,Mmgt2,Rad50
Eif4g1,Creb3l1,Serbp1
Pole2,Brca2,Hmgcr
Znhit3,Tmx3,Ptges3
Cse1l,Ptpn22,H2bc4
Capn1,Prss16,Tmem238
Rab11a,Aggf1,Zc3h15
Coro1c,Anp32a,Unc50
Coro7,Smim7,Sh2d2a
Ube2j2,Mapk6,Sephs1
Taf15,Tbc1d10c,Mrpl1
Pold1,Gstt2,Slc48a1
Mrpl15,Bscl2,Dpy19l1
U2af2,Sf3a3,Cdkn1a
Cdc26,Eif4g1,Immt
Tvp23b,Chmp6,Tdg
Cct6a,P2ry12,Ube2j2
Upf3a,Rpp25l,Chmp6
Slc35c1,Dpy19l1,Atp6v0a2
Fam49b,Sigmar1,Samm50
Nelfcd,Golga7,Commd7
Arl8b,Kars,Bin2
Pycr2,Mrps17,Snrpd3
Nus1,Tmem70,Bbip1
Tmem41b,Psme2,Tmem70
Rad23a,Gbp3,Txndc12
Dusp5,Cobll1,R3hdm4
Mdm2,Atg5,Sirt7
Mrpl55,Lpxn,1700123O20Rik
Eny2,Sfr1,Wdhd1
Lrrc8c,Rif1,Tmem192
Mrpl12,Fancl,Pnkd
Pym1,Taf15,Sqle
Timm10b,Brk1,Metrn
Trir,Mrpl1,Ndufa10
Fmc1,Ankrd13a,Afg3l1
Psmg2,Psmb1,Dcp2
Tspan32,Rad50,Eloa
Iqgap1,Pxmp2,Tsc22d4
Ube2k,Furin,Ppp6c
Znhit1,Eloa,Zdhhc7
Dtd2,Yipf1,Timm17b
Arrb2,Plrg1,Suds3
Nfu1,Anapc7,Kctd20
Eri1,Metrn,Cct3
Tex261,Ergic3,Alg8
Gpatch11,Atf1,Prr11
Stk16,Rbm14,Recql
Gtf3c6,Tcf3,Ung
Synj2bp,Tdg,Chst12
Mrps10,Mgst3,Micu2
CAAA01118383.1,Recql,Dynlt1a
Gar1,Dnaja2,Dusp2
Mitd1,Hmgcr,Selenot
Rps19bp1,D1Ertd622e,Acat2
Azi2,Vamp7,Dnph1
Rpp21,Rbbp8,Vamp7
Golm1,Cd244a,Crnkl1
Idh3b,Csnk2a1,Psip1
Trim35,Babam1,Epsti1
BC031181,Sptlc2,Fmr1
Mis18a,Stoml2,Coa4
Polr2l,Atp6v0a2,Abhd5
Mrps7,Rab27a,Phb2
Wdhd1,Hnrnpm,Ercc6l
Top1,Axl,Nmi
Mzt1,Mad2l2,Cebpg
Snx5,Ikzf3,Hspa4
Lta4h,Glrx2,Gemin2
Mrpl58,Kctd20,Timm17a
Il12rb2,Gemin2,Med28
Lrpap1,Elp6,Spdl1
Evi2a,Ola1,Gins4
Arhgap18,Sap30,Zfp330
Adh5,Brd9,Rbm14
Pmpcb,Plac8,Chtop
Ndufa3,Cops6,Cdk2
Raph1,4833439L19Rik,Bub3
Stk26,Rpp21,Lyrm9
Mbd3,Yars,Calu
Hsd17b12,Wee1,Apmap
Tmem183a,Cdc26,Tmem128
Mrpl46,Lsr,Aplp2
Tmem238,Cebpg,Sept1
Dnajc1,Mrpl39,Ptpn1
Gmppb,Mrpl21,Mrpl39
Abcf2,Calu,Polr3c
Arl6ip6,Fcer1g,Med9
Myef2,Adrm1,Plrg1
Galnt1,Srp72,Apoo
Aven,Brca1,Cops4
Atp1a1,Atp1a1,Rab27a
Tmf1,Utf1,Sigmar1
Mrps30,Hnrnpu,Camk4
Slc43a3,Dcp2,Furin
Gadd45gip1,Aplp2,Sult2b1
Rpp30,Cct4,Ric1
Gabarapl2,Atp6v1f,Adh5
Anapc2,Tsen15,Nedd1
Samm50,Ndufv1,Anapc7
Emc2,Pnkd,Cat
Setd3,Pnn,Tor2a
Ctnna1,Perp,Nanp
Pafah1b3,Ppp4r3b,Ccdc186
Ufd1,Med9,Tspoap1
Fam192a,Crnkl1,Gps1
Nrbf2,Ier3ip1,Upk1a
Amfr,Rab2a,Dbr1
Nmral1,Fermt3,Ift27
Txndc12,Camk4,mt-Co3
Uxt,C1qtnf6,Cdk6
Dhps,Micu2,Osbpl9
Ccdc115,Gm10282,Lgals3bp
Eif4enif1,Nudc,Zfand4
Gnptg,Gpsm2,Mphosph6
Psmg3,Tmem192,Pcbp4
Sla2,Unc50,Sap30
Rab29,Timm17b,Syncrip
Cx3cr1,Timm10b,Tmem109
Eif2b5,Gpatch11,Fancl
Eef1akmt2,Gadd45gip1,Ywhag
Rnf126,BC031181,Mmgt2
Nelfe,Yif1a,Knop1
Hadhb,Fanci,Eif3a
Sfr1,Fam98a,Ero1l
C1galt1,Dpm3,Rhog
Acsl4,Ptges3,Kif2a
Ola1,Cetn4,Coro7
Akt2,Kremen2,Rhoa
Ap2b1,Chmp5,Ndufs7
Caap1,Serpinb9b,Dusp5
Nae1,Dbr1,Mospd3
Wdr5,Immt,Utp11
Ptpn22,Ikbip,Gpatch11
Ier3ip1,Cat,4833439L19Rik
Msl3,Cdc25a,Raf1
Galk1,Cdk6,Hdac3
Srp68,Pimreg,Toe1
Sec23b,Tspan32,Atp6v1a
Srrt,Ero1l,Psmd10
Ppp2r2d,Hnrnpul1,Yif1a
Spag7,Commd7,Mrpl10
Map3k8,R3hdm4,Brca2
Bet1,1700123O20Rik,Cd2
Elf4,Eif4g2,Snu13
Zdhhc3,Mospd3,Tspan32
Bcat2,Afg3l1,E2f7
Lamc1,Ildr1,Gosr2
Mplkip,Haus6,Isyna1
Dnaja2,Coro7,Os9
Hnrnpm,Bbip1,Ltb4r1
Itgam,Tmem109,Epn1
Dpp9,Toe1,Idh3b
Cacna1s,Atp6v1a,Tsg101
Bub3,Sh2d2a,Elp6
Ptpn1,Ppp6c,Mnd1
Tmem154,Psmc3ip,Prpf18
Ubfd1,Vps28,Necap2
Rhog,Slc27a4,Pcbp1
Spsb3,Laptm5,Haus8
Nmi,Ift27,Hadhb
Vamp3,Acyp2,Gtf2f2
Exosc9,Serbp1,U2af2
Lyrm9,Gins4,Yars
Timm17a,Zfp330,Srrt
Mrpl45,Tor2a,Hypk
Anapc7,Gps1,Rab8a
Usp39,Polr3c,Pigx
Psmb1,Psmd4,Oas1a
Pik3r1,Msh6,Snx6
Taf13,Ywhag,Tvp23b
Chmp3,Suds3,Ubtf
Lsm7,Mphosph6,Sgo2a
Slc25a24,Sirt7,Atad1
Rbm42,Samm50,Entpd1
Nup43,Tnfrsf13b,Ndufs1
Nudt16l1,Fmr1,Cdc25a
Yipf3,Knop1,Taf9b
Sart1,Lgals3bp,Dusp14
Cep250,Mrpl10,Haus6
Paqr4,Cdk2ap2,Bcat2
Tnfrsf1b,Baiap3,Dnajc1
Eml3,Lmnb2,Ssbp3
1810058I24Rik,Sowahc,Fam98a
Srebf2,Ube2j2,Nbeal2
Cndp2,Kif20b,Ppp5c
Sh2d2a,Psip1,Asns
Nip7,Cct2,Btbd1
Rtca,Haus8,Brca1
Med28,Irf4,Nfkbib
Plrg1,Nmi,Dhrs4
Lars,Zdhhc16,Tbc1d2
Tgfb1,Fam98b,Phax
Sap30,Zc3h15,Pa2g4
Thy1,Isyna1,Suclg1
Smim24,Bcat2,Mbd3
Smarcd2,Tex15,Fam98b
Tsc22d4,Gosr2,Mgst3
Fam98b,Selenot,Ethe1
Ccdc69,Cct3,Rfxap
Prdx3,Oip5,Foxm1
Yif1a,Glmn,Nelfe
Ric1,Mthfd1l,Add1
Selenot,Hdac3,Dstn
Psip1,Cops4,Zmat5
Plaa,Dusp22,Rfk
Timm50,Fgl2,Fam129b
Ndufaf7,Tvp23b,Hmox2
Ndufaf3,Ttk,Anapc4
Mrpl44,Lrrk1,Snd1
Ubxn8,Ccdc43,Higd2a
Agfg2,Chtop,Gpsm3
Rab2a,Nelfe,Mphosph8
Tpd52l2,Ndufa10,Xrn2
Tbc1d10c,Kifc1,Mad2l2
Keap1,Med28,Brcc3
Tmem9b,Rsph1,Mrpl55
Asna1,Rad51c,Acat1
Rbmx,Pgm3,Usp14
Wbp4,Timm17a,Mthfd1l
Srsf4,Gtf2f2,Ercc1
Snrpd3,Fbxo5,Acly
Tpst2,Nhsl2,Cenpq
Wrnip1,Osbpl9,Msh6
Ptpra,Aaas,Gpsm2
Cklf,Kif2a,Wasf2
Crot,Ethe1,Kremen2
Cct4,Hspa4,Psmc3ip
Atp6v1f,Suv39h2,Ccdc43
Marcksl1,Il10ra,Pole2
Vti1b,Utp11,Zranb2
Lmf2,Dusp2,Tsen15
Dkkl1,Prpf18,Mrps28
Arhgap1,Ppp5c,Samsn1
E2f8,Raf1,Smarce1
Cenpn,Tsg101,Ggct
Szrd1,Dhrs4,Ipo5
Atic,Pim1,Nfu1
Nup54,Crybb1,Wdr5
Ap1s3,Rfk,Borcs8
Ttc7,Itpripl1,Fam92a
Brk1,Bub3,Rad23a
Parl,Snrpd3,Irf4
Sc5d,Ggh,Isy1
Mrpl3,Tsc22d4,Evi2a
Myg1,Zbed3,Sft2d1
Cdc42ep3,Psmd10,Med12l
Aida,Bin2,Uck2
Mogs,Wdr5,Nelfcd
Snu13,Paxip1,2510039O18Rik
1110059E24Rik,Ptpn1,Slc4a8
Kif2c,Anapc4,Rnft1
Mrps5,Evi2a,Lgals9
Psmd9,Dstn,Glmn
Ralbp1,Irf5,Rsl1d1
Cdk9,Necap2,St14
Ngly1,Rnft1,Tex261
Psme3,Rhog,Wee1
Ndufa10,Tedc1,F2rl3
Hilpda,Phb2,Pithd1
Mtap,Epn1,Chmp4b
Unc119b,Nbeal2,H2aj
Col4a3bp,Pole2,Wdr83os
Clpp,Samsn1,Cobll1
Pex7,Adh5,Mrps7
Agpat1,Ercc1,Trpv2
0610009B22Rik,Pdlim7,Aaas
Rnft1,Serpinb1a,Cltc
Mcrs1,Ndufaf7,Ndufaf7
Card19,Il18,Gmfb
Tmem128,Tnfrsf1b,Emc2
Nipsnap3b,Hsf4,Golm1
Fdxr,Rps6ka4,Mrpl46
Pspc1,Ufsp2,Ptpn11
Chid1,Mlf1,Rad51b
Zdhhc7,Misp3,Hspa8
Ruvbl2,Tmem128,Paxip1
Add1,Idh3b,Rap2c
Mthfd1l,Mrpl55,1500011B03Rik
Mtx2,Btbd1,Stil
Cnep1r1,Farp1,Znrd1
Mrpl50,Ifitm1,Gde1
Btbd10,Nt5dc2,Galnt1
Gmds,Fam92a,Virma
Phb2,Nfkbib,Gar1
Dapk3,Acat1,Mrps10
Plin2,Dusp5,Ccz1
Bad,Golm1,Ubxn4
Ptcd2,Ndufs1,Ggh
Ubr7,Syncrip,Pik3r1
Agpat3,Ggct,Pgm3
Sigmar1,Soat2,Jdp2
Ttc32,Sass6,Rwdd4a
Rgs19,Pithd1,Eri1
Pola2,2510039O18Rik,Leprotl1
Zdhhc6,Mfsd1,Commd8
Rcn3,Os9,Zfp511
Uck1,Mphosph8,Trap1
Rragc,Srrt,Minpp1
Zmpste24,Nelfcd,Cyfip1
Dusp2,Pqlc1,Scrn3
Hltf,Atad1,Glrx5
Cct3,Sc5d,Ufsp2
Smarce1,Mylpf,Sc5d
Ckap2l,mt-Co3,Ctsa
Eid1,Cenpq,Gspt1
Parp2,Hypk,Tnfrsf1b
Zc3h15,Snx6,Rab11a
Cnot9,Cpd,Kif20b
Trappc2l,Sept1,Katna1
Hypk,Ptpn11,Ppp1cb
Ubtf,Pigx,Baiap3
Paxip1,Mcu,Rps6ka4
Eif4g2,Ssbp3,Itpripl1
Dtd1,Uck2,Fbxo5
Hspa4,Ddx28,Hnrnpul2
Jagn1,Hadhb,N4bp1
Sf3a2,Pradc1,Hmgcs1
Gcc2,Slc25a10,Ezr
Surf1,Dnajc1,Timm8a1
Abcb9,Ipo5,G3bp2
Nudt19,Hilpda,Rtca
Ddx19a,Poglut2,Nek7
Sf3a1,Ndufs7,Trim35
Ccdc43,Snd1,Arf6
Cuedc2,Ttc32,Exph5
Naa35,Brcc3,Galk1
Gabpa,Rtca,Caprin1
Ctsz,Trpv2,Ttc32
Rsl24d1,Mrps10,Rab5c
Clpb,Epsti1,Sf3b4
Ggh,Acly,Ifitm3
Phf6,Hmox2,Rpia
Psmd4,Snu13,Ska3
Cltc,Eif3a,Rps19bp1
4833439L19Rik,Rwdd4a,Pycr2
Ift52,Espl1,Traf7
Nup88,Phax,Zmat2
Nudc,Hmgcs1,Sf3b2
Vps53,Sft2d1,Pym1
Glmn,Pa2g4,Stk32c
Acat2,Mrps28,Zdhhc16
Tmem223,U2af2,Hilpda
Lcmt1,1500011B03Rik,Mfsd1
Hnrnpul2,Ubtf,Ccdc18
Snapc1,Gde1,Zbtb7b
Zmynd19,Virma,Lrrk1
Clns1a,Borcs8,Cse1l
mt-Co3,Zmat5,Snrnp35
Eftud2,Add1,Dr1
Fermt3,Rfxap,Gmds
Syncrip,Cpped1,Hk1
Cab39l,Bcat1,H3f3b
Cstf3,Galk1,Mcts1
Cct2,Adamts14,Pradc1
Apmap,Cd68,Exosc7
Htatsf1,Mrpl46,Zfpm1
H2bc4,Usp14,Rbm42
Zfand2b,Gmfb,Eml3
Haus6,Osgin2,Csk
Vps28,Lgals9,Eef1akmt2
Cmtm4,Minpp1,Rsl24d1
Dapp1,Rap2c,Desi2
Hspa8,Cpt1a,Arl8b
Rnf166,Gmds,Unc119b
Suclg1,Unc119b,Pafah1b3
E130309D02Rik,Ints10,Eif4enif1
Acot8,Tonsl,Pxmp2
Wdr3,Nfu1,Ubxn8
Cdk2,Rad23a,Lmnb2
Ufsp2,Pcbp1,Wrnip1
Tnfrsf13c,Btbd10,Agfg2
Uba3,Mbd3,Ralbp1
Mcts1,Trim35,Ints10
Rab9,4930503L19Rik,Plpp2
Seh1l,Pgm2,Mcu
Slc39a7,Zfp511,Exosc9
Wdr83os,Rps19bp1,Btbd10
Eps15,Suclg1,Cpt1a
Aaas,Palm3,Memo1
Snx2,Cpsf4,Sfpq
Atp6v0d1,Zranb2,Ryk
Kdelr1,Slc33a1,Zfp207
Chuk,Traf7,Cnot9
Emc9,S100a3,Sass6
Pgm2,Trap1,Irak3
Slc38a10,Polh,Ptgr1
Acsbg1,Ubxn8,Desi1
Fibp,Cd2,Polq
Herpud1,Emc2,Lsm7
Rnf10,Tgds,Map7d1
Smim8,Agfg2,Amfr
Pdlim2,Isy1,Msl3
Blm,Wrnip1,Cdk9
Fam162a,Eml3,Cpsf4
Znrd1,Eef1akmt2,Ms4a6b
Rtn4,Rhoa,Ppa2
Cpt1a,Cnot9,Pgm2
Ctnnbip1,Pafah1b3,Mrps11
Vapb,Galnt1,Taf11
Mettl6,Ppp2r1b,Mis18a
Cdc25a,Eri1,Polr2b
Aqr,Gar1,Thoc3
Prrc1,Arl8b,Ddx28
Smpdl3b,Mrps7,Dusp22
Rab5c,Rab8a,Lamtor2
Ints10,Nek7,Cnot11
Pstk,Poglut3,Capn1
Rhoa,Napsa,Il10ra
Ubac1,N4bp1,Tnfrsf13b
Alg5,Rpia,Cnep1r1
Gid8,Snapc1,Agpat1
Fbxl6,Tex261,Snapc1
Eif3a,Mtbp,Osgin2
Fam98a,Wasf2,Ndufa7
Upf1,Cse1l,Ap1m1
Oxct1,Ipp,Coa5
Ino80e,Cltc,Mplkip
Tada3,Zfpm1,Eif2b1
Drg1,Eif4enif1,Tgfb1
Tmem248,Pik3r1,Prdx3
Tnfaip8l2,Higd2a,Nebl
Snx17,Exosc9,Cd2bp2
Cpsf6,Ppm1j,Ccdc69
Tmem189,Katna1,Kifc1
Irf4,Smarce1,Gnb4
Trp53i13,Ccdc167,Acsl4
Tsnax,Ccz1,Abcb9
Cers5,Spaca9,Clptm1
Ms4a6d,Agpat1,Tgds
Cpsf4,Cemip2,Creb3l1
Otub1,Ctsa,Psmg3
Zmat2,Timm8a1,Ccdc167
Pa2g4,Mthfs,Nae1
Golph3,Gpsm3,Polr2l
Commd8,Alg10b,Crot
Dtnbp1,Msl3,Acot9
Smim20,Pif1,Prss16
Smim3,Cutc,Nudt16l1
Edem1,Pym1,Nipa2
Cyth2,Dr1,Smarcd2
Kif23,Abcb9,Rasa3
Caprin1,Cnep1r1,Pqlc1
Fancl,Aurka,Mthfs
Apeh,Hspa8,Ewsr1
Hmgxb4,Prss57,Llph
Tbc1d10b,Sf3b4,Bad
Rps6ka4,Micu1,Perp
Fam76b,Prc1,Vamp4
Tpgs2,Pycr2,Chfr
Ppie,Crot,4930503L19Rik
Med14,Ccdc69,Ngly1
Usp37,Mis18a,Mylpf
Ints7,Rsl1d1,Myef2
Ska2,Znrd1,Suv39h2
Plin3,Rab11a,Mrpl44
Tbpl1,Glrx5,Chic2
Kpnb1,Memo1,Azi2
Bin2,Saal1,Ppp2r1b
Arf6,Hk1,Faim
Wdyhv1,Bad,Lrrc8c
Dync1li1,Map7d1,Bet1
Cep57,Acsl4,Saal1
Hmg20b,Cmtm3,Snx1
Map4k1,Ppa2,Slc27a4
Cited2,Commd8,Kpna3
Orc1,Il12rb1,Arl6ip6
Nkap,Cnot11,Phf6
Dda1,Desi2,Fdxr
Ube2z,Wdr83os,Dnttip1
Mpnd,Tmem120a,Zbed3
Spag5,Ankle1,Slc33a1
Tor1a,Xrn2,Setd3
Zfand5,Troap,Arf4
Cdc27,Prim2,Trappc6b
Ccdc127,Gcnt1,Brd7
Smpd1,Gspt1,Prim2
Dna2,Ubxn4,Fanci
Arhgef2,Phf6,Anapc2
Pafah1b2,Nccrp1,Map4
Dhx36,S1pr5,Rtn4
Armc7,Ndufaf1,Tada3
Vrk3,B3galt4,Uxt
Apool,Chmp4b,Cutc
Mthfs,Eif2b1,Tmem120a
Prpf4,Polr2b,Tppp3
Aco2,Desi1,Alg10b
Uso1,Mtmr14,Mlx
Cept1,Ssc4d,Cmklr1
Eci1,Psmg3,Fam162a
Casp7,Exosc7,Taf13
Glrx5,Kbtbd4,Cdc27
Icam1,Clptm1,Spag7
Jak2,Rab5c,Nt5dc2
Zdhhc5,Nudt16l1,Caap1
Fam136a,Amfr,Micu1
Brix1,Myef2,Vamp3
Prr5,Fdxr,Khdrbs1
Mgat1,G3bp2,Lypla1
Gpn3,Capn1,Cd68
Tusc3,Mrps11,Actr1a
Ap1g2,Tada3,Lcmt1
Tprkb,Coa5,Mrpl50
Ubxn4,Hnrnpul2,Sema4d
Ccdc167,Myo5a,Ttc7
Slc2a1,Cdc27,Clpb
Rmnd5b,Pcyox1l,Cd244a
Abce1,Polr2l,Smpd1
Cstf2,Caprin1,P2ry12
Ipo7,Taf11,Gnptg
Krr1,Zfp251,Acyp2
Prim2,Mrpl44,Mrpl45
Cep19,Zmat2,Mtmr14
Cdk5rap3,Smpd1,Sdha
Ilkap,Thoc3,a
Pim1,Paox,Cndp2
3830406C13Rik,Arf6,Rnf126
Oxsr1,Ap1m1,Nup35
Tax1bp3,Rsl24d1,Rcn3
Ppp3r1,Ccnb1ip1,Asna1
Gyg,Ppp1cb,Mettl6
Mad2l1bp,Bet1,Mrps30
Higd2a,Nup35,Ruvbl2
Gm49336,H2aj,Ift52
Agpat5,Mettl6,Prc1
Uhmk1,Eif4ebp1,Stk16
Hmces,H3c3,Ppp2r2d
Tmem39a,Tjp2,Arrb2
E2f1,Leprotl1,Ufd1
Mrpl11,Mfsd13a,mt-Cytb
Egln1,Gpr55,Timm50
Cep89,Mmp16,Myo5a
Hk2,Vamp4,Eif4ebp1
Mfsd1,Rbm42,Znhit1
Mrpl14,Hspa13,Tedc1
Nup35,Gm20604,Macroh2a1
Sqle,Kdm8,Fam207a
Uba5,Acot9,Mogs
Ube2f,Rp2,Tmem41b
Tmem173,Zfp207,Rpp30
Dnm1l,Uxt,Cd80
Laptm5,Sf3b2,Tonsl
Apoo,Nae1,Stk26
Ppp2r5d,Rcn3,Ppm1j
Chic2,Lcmt1,Aurka
Hbs1l,Mcts1,Oip5
Rtf2,Kctd17,Hspa13
E2f3,G2e3,Dda1
Ung,Grb7,C1qtnf6
Ythdf2,Fem1b,Sart1
Selenom,Gabarapl1,Gm10282
Morf4l2,Mplkip,Cd3e
Syap1,Ica1,Ndufaf1
Dus1l,Anapc2,Lrpap1
Eif1ad,Arl6ip6,Trp53i13
Utp23,Mcm8,Nus1
Cdk2ap2,Ift52,Cep250
Txndc11,Ralbp1,Dhps
Dync1i2,Ngly1,Zdhhc6
Zc3h14,Clpb,Il12rb1
