wilcoxon,t-test,t-test_overestim_var
Sh3bgrl,Prelid1,Ocel1
Klf2,Dus2,Rnf19a
Nfkbia,Txn1,Trbv13-3
Tradd,Selenon,Tob1
Ifi35,Rfxank,Psmb8
Flot1,Trbv13-3,Anxa11
Cd6,Sys1,Il16
Zbtb8os,Tob1,Klhl6
Bnip2,Tax1bp3,Dus2
Cox5a,Anxa11,Ildr1
4930523C07Rik,Ubash3b,Ifit1
Spata13,Ddit4,Tecpr1
Diaph1,Anxa4,Itgb1bp1
Rab1b,Il16,Mrps21
Tmed5,Gsn,Dtx1
Cir1,Fam117a,Snrpc
Tmod3,Itgb1bp1,Tax1bp3
Idh3g,Ankra2,Fam117a
Ctsb,Tecpr1,Gsn
Cetn2,Napg,Tpm3
N4bp1,Psmb8,Napg
Capza1,Mrps21,Ankra2
Hint3,Arrdc3,Cox7a2
Abi1,Klhl6,Smim15
Glipr1,Smim15,Crybb1
Brk1,Miip,Anxa4
Adgre5,B3galt4,Rfxank
Tut4,Dtx1,Ncf1
Sept11,H2az1,Jaml
Sra1,Rhof,Fgfr1op2
Stx8,Nlrc3,Clta
Rnf114,Kdm4a,Miip
Yipf1,Snrpc,Rhof
Sh3glb1,Fgfr1op2,Osbpl3
Lfng,Jaml,Ddit4
Acap1,Ncf1,Map4k4
Aopep,Osbpl3,Ndufa3
Atg12,Chil5,Birc5
Kif21b,Rbl2,Mcl1
Nod1,Azi2,Stx8
Rbms1,Stx8,Evi2a
Ypel5,Nccrp1,Nlrc3
Def6,Tmem156,Cd84
Surf1,Evi2a,Azi2
Usp25,Cd84,B3galt4
Map3k8,Ndufa3,Txndc5
Zdhhc20,Parp4,Rbl2
Gpbp1,Icam1,Kdm4a
Lasp1,Map4k4,Parp4
Ebpl,Txndc5,Zfp622
Hcfc1r1,Wbp1,Plac8
Cd164,Cox7a2,Icam1
Rap1a,Zfp622,Selenon
Utrn,Atp6v1d,Arrdc3
Ndufb10,Clta,Fmnl1
Glud1,Mcl1,Atp6v1d
Pts,Fmnl1,Pnisr
Idnk,Rps6ka1,Swi5
Arhgdia,Slc27a4,Hbp1
Traf3ip3,Pnisr,Rps6ka1
Serp1,Rgs16,Rgs1
Cyfip2,Parp14,Parp14
Atg3,Trim5,Nccrp1
Phf11c,Hbp1,Ikzf3
Osbpl9,Birc5,Wbp1
Smim24,Acot9,Trim5
Emc9,Ak3,Mtch1
Racgap1,Tpm3,Lilr4b
Ociad1,Ikzf3,Dennd1c
Lax1,Lilr4b,Rgs16
Sdf2,Sytl3,Sytl3
Spg21,Surf1,Tmem156
Ppp3cc,Dcp1b,Commd6
Eif3h,Commd6,Bcl11b
Arhgap25,Slc43a2,Stat1
Rab8a,Ifitm1,Acot9
Dpm1,Swi5,Ak3
Etfb,Mtch1,Trabd
Cblb,Dennd1c,Mat2b
Uhrf2,Ccdc69,Wdr1
Cggbp1,Sdf2,Surf1
Srsf5,Trabd,Sdf2
Lnpep,Hid1,Tsc22d4
Ssr3,Mat2b,Aplp2
Prkch,Rgs1,Pitpnc1
Atf7ip,Plac8,Birc2
Acsbg1,Stat1,Tnfrsf18
Stk38,Necap1,Fam49a
Pcf11,Bcl11b,Hid1
Igtp,Wdr1,Usp3
Pde7a,Tsc22d4,Pcf11
Dtx1,Aplp2,Slc27a4
Gpbp1l1,Tnfrsf18,Ccdc69
Lpin1,Coro1b,Sf3b6
Il16,Pcf11,Chil5
Susd1,Map1lc3a,Tor1aip1
Ttc14,Tor1aip1,Rab1b
Gadd45b,Rab1b,Wipf1
Ccdc88c,Pitpnc1,Slc43a2
Sept7,Usp3,Ufc1
Ufm1,Wipf1,Dcp1b
Trav14-1,Sult2b1,Necap1
Acsl5,Cd80,Cpeb4
Dctn4,Birc2,Gm12216
March7,Pstk,Ing4
Zfp36,Cpeb4,Abi1
Celf2,Ufc1,Ten1
Picalm,F2rl2,Pstk
1700123O20Rik,Abi1,Ccdc174
Rhof,Ten1,Map1lc3a
Dennd1c,Ing4,Lamtor5
Eif1b,Fam49a,Ifitm1
H2-Q4,Pgm2,Fuca1
Tmem179b,Ccdc186,Dpm1
Cyb561d2,Gm12216,Pgm2
Stk4,Ccdc174,Akirin1
Acot8,Tmem127,Ccdc186
Ifnar1,S1pr5,Tmem127
Rala,Lamtor5,Trappc6a
Ehd1,Fuca1,Sult2b1
Nsmce2,Dpm1,Gpatch11
Dpysl2,Mtmr14,Klhl24
Uqcrq,Gpatch11,Ddx6
Crbn,Trappc6a,F2rl2
Gna13,Sf3b6,Gadd45b
Prrc2b,Akirin1,Ifi35
Irf7,Fam129a,Mtmr14
Sec61a1,Ddx6,Vta1
Pon2,Gadd45b,Usp18
Gramd1a,Klhl24,Fam129a
Add1,Usp18,H2-Q4
Mthfsl,Vta1,Cd80
Rab8b,Tyk2,Wasf2
Slc50a1,Selenoo,Tyk2
Pnrc2,Wasf2,Coro1b
Pih1d1,Ifi35,S1pr5
Sla2,Cnppd1,Cnppd1
N4bp2l2,Inpp5k,Acss2
Slc3a2,Cat,Zdhhc20
Atp6v1g1,Serpini1,Lsm4
Pglyrp2,Acss2,Fnbp1
Selenof,H2-Q4,Pde4b
Nbeal2,Rtn4rl1,Inpp5k
Avl9,Zdhhc20,Serpini1
Chic2,Fnbp1,Cat
Atp6v1f,Syt11,Srp9
Ccdc174,Pde4b,Itgb1
Ube2a,Gba,Taf13
Rcn3,Rfesd,Spty2d1
Slfn8,Taf13,Taf10
Gpr107,Nmnat2,Calhm6
Stat3,Cd274,Selenoo
Hmgn5,Spty2d1,Ssu72
Naa38,Pih1d1,Syt11
Ak3,Itgb1,Cd274
Ost4,Triobp,Trappc4
Surf4,Lsm4,Pih1d1
Macf1,Gm17018,Gm17018
Dctn6,Ssu72,Tecr
Fam49a,Calhm6,Triobp
Atg101,Trappc4,Cd6
Rpp21,Srp9,Rfesd
Trappc6a,Cnga1,Gba
Dera,BC147527,Ormdl1
Zeb2,Plekhb2,Crebrf
B3gat3,Taf10,Eif1
Spty2d1,Ormdl1,Rtn4rl1
Rab5c,Zswim8,Slc35b1
Letm2,Slc35b1,Srpk2
Aurkaip1,Smim8,Plekhb2
Ubl3,Tecr,Smim8
Pet100,Zc3h12a,Nbeal2
Mpc1,Adam8,Zswim8
Icam1,Cd6,H2aj
Fcf1,Srpk2,Ttc39c
Ndel1,Ttc39c,Grap2
Mpc2,Tmem154,Smpd1
Rab21,Crebrf,Prkx
Pdcd6ip,Prkx,Crybg1
Zfp53,Crybg1,Zc3h12a
Ciao2a,Popdc2,Ubac2
Samsn1,Snx11,Tradd
Kmt2e,Lgals8,Lgals8
Tmem167,Nbeal2,Tbcb
Tmem37,Tradd,Dok2
Ormdl1,Pxmp4,Bin3
Pitpnc1,Smpd1,Gosr1
Runx2,Alg12,Pxmp4
Ccdc124,Bin3,Adam8
Nr4a2,Gosr1,BC147527
Armc3,Ubac2,Acap1
Gnai3,Ifit1bl1,Cetn2
Nrbf2,Uevld,Ifit1bl1
Xdh,Grap2,Ndufb9
Atp11b,H2aj,Tmem154
Oas1a,Dok2,Snx11
Ndufa6,Eif1,Ndufa11
Lrrc8c,Tbcb,CAAA01118383.1
Nub1,Cetn2,Alg12
Arf1,Acap1,Dnajc1
Rabac1,CAAA01118383.1,Utrn
Nmb,Slc25a45,Popdc2
Pde3b,Dnajc1,Aak1
Polr2m,Aak1,Cd68
Acot9,Errfi1,Cnga1
BC005624,Actn2,Nmnat2
Ppp1r16b,Gpr108,Slc25a45
Mcrip1,Akr1c13,Errfi1
Mrps14,Itga2,Avl9
Ndufb3,Lmbrd1,Gpr108
Cers2,Cd68,Mdh1
Nsmaf,Utrn,Ube2c
Acbd5,Tnfrsf13c,Nsmaf
Tmem123,Zmynd8,Nub1
Rhog,Ndufa11,Lmbrd1
Eapp,Avl9,Sar1a
Sat1,Sar1a,Zmynd8
Lcp2,Nsmaf,Pet100
Foxp1,Mdh1,Uevld
Aplp2,Nub1,Slc9a3r1
Marc2,Phf11a,Akr1c13
Sh2d3c,Tnfaip8l1,Phf11a
Pbxip1,Edem2,Zbtb1
Ubash3b,Pet100,Il2rb
Cd69,Dhx58,Rlf
Bag1,Ndufb9,Edem2
Rasal3,Dnaaf4,Itga2
Svbp,Zfp426,Tnfrsf13c
Prkacb,Zbtb1,Pfdn5
Abcb9,Fbxl3,Tnfaip8l1
Aak1,Slc9a3r1,Cdc42ep3
Rlf,Gpr55,Actn2
Ccnl1,Aldh3a2,Yipf1
Cdc25b,Slc39a9,Card11
Ric1,Herc6,Fbxl3
Atp6ap2,Rlf,Herc6
Actr10,Cdc42ep3,Pde7a
Sdhaf2,2610044O15Rik8,2610044O15Rik8
Vps36,Ube2c,Uhrf2
Isoc2b,Dennd4c,Dhx58
Smim7,Yipf1,Aldh3a2
Sec22b,Ypel1,Dennd4c
Tecpr1,Card11,Snx18
Cyb5r4,Uhrf2,Slc39a9
Ccnl2,Nsmce2,Nsmce2
Cd55,Snx18,Gpr55
Slc44a2,Pex6,Slc44a2
Jmjd1c,Lpar6,Arid5a
Cmah,Pfdn5,Fam102a
Ogt,Baiap3,Zfp426
Tmem14c,Tmprss13,Baiap3
Smim20,Il2rb,Dnaaf4
Herpud1,Slc44a2,Ndufs4
Lbh,Gm9844,Frat2
Csrp1,Prrc2b,Gm9844
Crybg1,Yipf4,Yipf4
Trdc,Pde7a,Rnaset2a
Napg,Rnaset2a,Pex6
Arf6,Fam102a,Lpar6
Tmed2,Frat2,Prrc2b
Polr2k,Ndufs4,Copa
Tnrc6b,Csrnp1,Zup1
Tnfrsf18,Mlycd,Csrnp1
Ncf1,Arid5a,Tnrc6b
Fuca1,Copa,Leprot
Plcxd2,Leprot,Lasp1
Flii,Rab29,Slc25a36
Tmem126b,Gin1,Chmp5
Pot1b,Rnf14,Dad1
Jak3,Serpinb1b,Mlycd
Arhgap10,Vamp5,Pou2f2
Abhd13,Creb3l2,Vamp5
Endov,Lasp1,Rnf14
Ddit3,Zup1,Herpud1
Pcbp4,Ostm1,Gin1
Golga5,Slc25a36,Trim34a
Poc1a,Herpud1,Rab29
Pikfyve,Tnrc6b,Dctn6
Dnaaf5,Tmem106b,Galnt6
Tbck,Nipsnap2,Pde3b
Cnpy4,Dctn6,Icam2
Gopc,Cybc1,Ypel1
Lmtk2,Chmp5,Pts
Nsun3,L1cam,Cybc1
Gramd4,Trim34a,Usp25
Vps41,Pts,Ostm1
Tmem175,Foxo3,Mgst2
Parpbp,Il15ra,Tmem106b
Scnm1,Dad1,Arl2bp
Hmces,Cela1,Runx2
Ccdc71,Pde3b,Krtcap2
Med24,Icam2,Nipsnap2
Mvk,Pou2f2,Serpinb1b
Lactb2,4930522L14Rik,Peli1
Dnpep,Sharpin,Il15ra
Fam122a,Galnt6,Ip6k1
Psen2,Mgst2,Tmprss13
Rnf121,Usp25,Cyth1
Pcgf3,Plekhm1,Slc50a1
Zfp160,Arl2bp,mt-Nd4
Copg2,Runx2,Vps54
Herc2,Ip6k1,Sharpin
Trib2,Slc36a1,Arhgap15
Ercc3,Slc25a33,4930522L14Rik
Trim41,Vps54,Ap2b1
Rabepk,Ccnt1,Vamp2
Pip4k2b,Nudt18,Rb1cc1
Gldc,Ap2b1,Slc25a33
Eogt,Cyth1,Foxo3
Aagab,Dnajb13,Nudt18
Tmem168,Krtcap2,Amdhd2
Pip4k2c,Zfp52,Ccnt1
Otud7b,Zfp322a,March7
Tmem87a,Vamp2,Chmp1b
Stx17,Slc50a1,L1cam
Hspb11,Vpreb1,Adrb2
Rexo4,Amdhd2,Shkbp1
C330007P06Rik,Shkbp1,Plekhm1
Tceanc2,March7,Zfp52
Vps26c,Rb1cc1,Atg101
Pard6a,Wfikkn2,Slc36a1
Prr3,Chmp1b,Creb3l2
Zfpl1,Wdr45b,Trim56
Ccar2,Peli1,Wdr45b
Vps33b,Atg101,Idnk
AI467606,Adrb2,Arhgap9
Lpcat4,Arhgap15,Osbpl9
Cog2,Trim56,Rnf19b
Rnf170,Med12l,Rnf44
Klhl12,Taf9b,Taf9b
Fbxo11,mt-Nd4,Pmaip1
Pdcd1,Rnf44,Wfikkn2
Fkbp15,Osbpl9,Shc1
Mul1,Ulbp1,Pbxip1
Cry1,Shc1,Zfp322a
Cep44,P2ry10,Rras2
Psd4,Idnk,P2ry10
Pim3,Rnf19b,Dnajb13
Man1b1,Pmaip1,Med12l
Ccdc138,Arhgap9,Adgre5
Atmin,LTO1,Gpr174
Pxmp2,Rras2,Tut4
Tspan14,Gpr174,Nsd3
Katnb1,Pon2,Zkscan14
Etfrf1,Mpst,LTO1
Mterf3,Hsh2d,Pon2
C1galt1c1,Palm,Cela1
Synj1,Zkscan14,Cox5a
Slc25a30,Usp38,Prkacb
Dgkd,Adgre5,Palm
Xrcc4,Nsd3,Hsh2d
Zfyve26,Prkacb,Mpst
Tmem138,Gm49368,Fgl2
Ranbp10,Usp20,Ulbp1
B3glct,Ier3ip1,Ier3ip1
Prdm4,Fcho2,Usp38
Atxn3,Tut4,Fcho2
Sigirr,Fgl2,Cdc25b
Cep63,Cdc14a,Traf3ip3
Ncdn,Traf3ip3,Selenoh
Susd3,Tvp23b,Bnip2
Nkapd1,Pbxip1,Tvp23b
Cep164,Ppm1j,Ppm1j
Arnt,Gbp3,Gbp3
Fbxo28,Bnip2,Cdc14a
Vps13b,Cdc25b,Fam160b1
Prkaca,Prorsd1,Prorsd1
Hars2,Fam160b1,Tbc1d1
Ube4a,Rab4b,Kif21b
Prkag2,Tbc1d1,Iqgap1
Fbxo3,Kctd10,Usp20
Ift46,Gna13,Gna13
Pef1,Cog3,Use1
Scpep1,Gm614,Wsb2
Pgm3,Gpr146,Dctn4
Klf11,Zfp871,Vpreb1
Amz2,Slc35d2,Prkca
G2e3,Dctn4,Nlrc5
Zc3h10,Uckl1,Mindy2
Tor3a,Wsb2,Kctd10
Shld3,Kif21b,Slc35d2
Ndrg3,Use1,Zfp871
Hgsnat,Prkca,Rnasel
Armc5,Nlrc5,Uckl1
Golim4,Mindy2,Inpp5d
Kdm4c,C1galt1,Gpr146
Exoc6,Rnasel,C1galt1
Lrrc41,Plxdc1,Rbm3
Slc25a44,Cep55,Rasal3
Kif3b,Iqgap1,Ostc
Zfp62,Cox5a,D8Ertd738e
Limk2,Inpp5d,Cog3
Edc3,Ino80c,Ube2d3
Rint1,Chit1,Cep55
Tmem199,Tor4a,Ccdc88c
Vps37a,Gsdmd,Psmd10
Cfl2,Psmd10,Gsdmd
Cxcl10,Rasal3,Ociad1
Kif13b,Zfp654,Ino80c
Nfatc2,Selenoh,Clec2i
Atg4a,Ociad1,Zfp654
Lnx2,Clec2i,Rab4b
Mgat1,Ccdc88c,Pnpla2
Gba2,Slc38a9,Arhgap31
Litaf,Pnpla2,Rictor
Mast3,Ube2d3,Gm49368
Phtf1,Car5b,Car5b
Rspry1,D8Ertd738e,Pcmtd2
Sirt3,Snx32,Slc38a9
Prr14,Rbm3,Sdhb
Castor1,Rictor,Fbxo6
Smim3,Tmem218,Plxdc1
Dffb,Zfp513,Ripk1
Traf5,Ostc,Rala
Zdhhc4,Wscd2,Arrdc1
Mbtd1,Pxylp1,Gfpt1
Pik3c3,Fbxo6,Tor4a
Aste1,Pcmtd2,Snx32
Lrrc57,Gfpt1,Lrrc8c
Ubxn7,B3gnt5,Tmed5
Alg10b,Ripk1,Pxylp1
Kbtbd2,Arrdc1,Nedd8
Snrnp35,Rabep2,Gbp2
Tet2,Rala,Dbnl
Plekha3,Lrrc8c,Smim20
Trmt13,Arhgap31,Fundc2
Gpd1l,Tjp3,Prkch
Rnf34,1600012H06Rik,1600012H06Rik
Plpp5,Smim20,Gm614
Slc4a1ap,Sdhb,Rc3h1
Foxj3,Fundc2,B3gnt5
Pigm,Tmed5,Rabep2
1810013L24Rik,Tmem80,Unc119
Dusp10,Erlec1,Tmem80
Syvn1,Dbnl,Cyb561d2
Zfp251,Cd79b,Atp2b4
Mtmr3,Slc28a2,Slc28a2
Zfp672,Rc3h1,B4galt1
Med20,Frat1,Zfp513
Idh2,Cyb561d2,Erlec1
Sec24b,Prkch,Tmem218
Lmf2,Mocs2,Tmem179b
Crtc2,Dgat1,Cd79b
Zfp384,Unc119,Bud31
Ubxn2b,Nudt7,Mocs2
,Atp2b4,Ifitm10
,Bud31,Tgfbr2
,Gbp2,Ehd1
,Nedd8,Dgat1
,B4galt1,Shld1
,Tmem179b,Nck1
,Shld1,Ankrd44
,Cd38,Snf8
,Ehd1,Sptlc2
,Mzt1,Orai1
,Pimreg,Swap70
,Orai1,Auh
,Nck1,Frat1
,Tango2,Limd2
,Swap70,Prdm2
,Klc3,Nr4a2
,Sptlc2,Mzt1
,Snf8,Tjp3
,Ttll3,Chit1
,Ifitm10,Tmem123
,Parp11,Epb41
,Auh,Tango2
,Epb41,Wscd2
,Tgfbr2,Lnpep
,Prdm2,Gpcpd1
,Ankrd44,Gale
,Sertad2,Tent5a
,Gale,Sertad2
,Mthfs,Xpa
,Lnpep,Parp11
,Vhl,Ctsb
,Mad2l1bp,Mthfs
,Cmklr1,Nudt7
,Limd2,Sdhaf2
,Gpcpd1,Vhl
,Nr4a2,Sema4a
,Xpa,Ttll3
,Apobr,Klc3
,Rgs14,Cd38
,Sdhaf2,Cd164
,Mfap3,Mad2l1bp
,Tmem123,Racgap1
,Soat2,Rgs14
,Tent5a,Cd86
,Ctsb,Tsc22d3
,Cd164,Def6
,Crmp1,Nrm
,Sema4a,Mfap3
,Nrm,Tspyl1
,Apol7e,Pimreg
,Racgap1,Apol7e
,Coq10a,4930523C07Rik
,Zfp646,Bsdc1
,Bsdc1,Apobr
,Txndc12,Zfp646
,Spag1,Crmp1
,Naip2,Txndc12
,Def6,Pink1
,Tspyl1,Cmklr1
,Zfp943,Coq10a
,Pink1,Katna1
,Cd86,Trim25
,Trim25,Pitpna
,Traf3ip2,Nsrp1
,Foxo4,Zfand3
,Fam214a,Soat2
,Katna1,Smim7
,Tsc22d3,Tasor
,Osbpl5,Ptp4a3
,Serpinb9b,Tmod3
,Nsrp1,1700123O20Rik
,Mrtfa,Traf3ip2
,4930523C07Rik,Osbpl5
,B230307C23Rik,Nosip
,Smim7,Tmf1
,Cd101,Mrtfa
,Tasor,B230307C23Rik
,Zfand3,Spag1
,Ptp4a3,Aopep
,Fam71b,Foxo4
,1700123O20Rik,Fam71b
,Pitpna,Fam214a
,Nosip,Cysltr2
,Tmf1,Cmah
,Rasl11a,Esrra
,Phldb3,Zfp943
,Tmod3,Mcrip1
,2010315B03Rik,Mon1b
,Nhlrc3,Dctn3
,Gadd45a,Gadd45a
,Esrra,Naip2
,Gpatch2,Cd101
,Mon1b,2010315B03Rik
,Cep89,Cep89
,Cysltr2,Serpinb9b
,Aopep,Neurl3
,Cmah,Gpatch2
,Cish,Nhlrc3
,Gm28053,Cish
,Il6st,Nfkbia
,Rab11fip4,Card6
,Ddx28,Ap1g2
,Rbm43,Rac1
,Dctn3,Ddx28
,Ap1g2,Rab11fip4
,Snx9,Phyh
,Spryd3,Tbcel
,Ehmt2,Snx9
,Mcrip1,Ehmt2
,Mppe1,Glipr1
,Pygm,Rbm43
,Card6,B3gat3
,Fbxl15,Spryd3
,Neurl3,Serp1
,Tbcel,Phldb3
,Phyh,Jmjd1c
,B3gat3,Rasl11a
,Isg20,Mppe1
,Chpt1,Ubl3
,Nfkbia,Rap2c
,Rap2c,Atp6ap2
,Slc2a9,Il6st
,Snap29,Isg20
,Klhl28,Stard3nl
,Rac1,Gem
,Stard3nl,Chpt1
,Kantr,Nrp1
,Cipc,Myh9
,Glipr1,Snap29
,Sertad1,Sertad1
,Serp1,Fbxl15
,Atp6ap2,Spg21
,Jmjd1c,Zbtb38
,Ubl3,Pygm
,Naprt,Rara
,Fam45a,Klhl28
,Spg21,Dlgap4
,Dlgap4,Nfrkb
,Gem,Tagap
,Tagap,Cipc
,Rara,Pnkp
,Nfrkb,Tomm7
,Nrp1,Zbtb8os
,Enpp1,Fam45a
,Kctd18,Dpysl2
,Borcs6,Rab8b
,Zbtb38,Enpp1
,Myh9,Mau2
,Pnkp,Sh3glb1
,Zbtb8os,Kctd18
,Tomm7,Gm28053
,Znfx1,Pear1
,Rab8b,Spag9
,Dpysl2,Borcs6
,Pear1,Rab7
,Fuca2,Fam117b
,Nfil3,Atxn7l1
,Slc25a53,Dguok
,Rab7,Fuca2
,Spag9,Naprt
,Xbp1,Nfil3
,Ap3m2,Znfx1
,Atxn7l1,Xbp1
,Mau2,Kantr
,Fam117b,Ap3m2
,Sh3glb1,Vamp4
,Vamp4,Cracr2a
,Cracr2a,Gpbp1
,Zfp507,Nrgn
,Impact,Ccm2
,Hexim1,Slc25a53
,Tk2,Hexim1
,Plekho2,Leng8
,Ccm2,Arhgdia
,Dguok,Klf2
,Appl2,Gata3
,Nedd9,Klf6
,Lpxn,Baz2b
,Gpbp1,Baz2a
,Ufm1,Ufm1
,Baz2a,Nedd9
,Baz2b,Klre1
,Snx14,Tob2
,Timp2,Plekho2
,Trp53inp2,Zfp507
,Ifit2,Impact
,Gata3,Idh3g
,Klre1,Tk2
,Tob2,Madd
,Tgtp2,Lpxn
,Erp27,Nt5c
,Nrgn,Hpcal1
,Idh3g,Slc2a9
,Ripk3,Ifit2
,Madd,Hmgn5
,Leng8,Snx14
,Srp54a,Ripk3
,Add1,Add1
,Yod1,Tgtp2
,Nt5c,Appl2
,Fhl2,Tcp11l2
,Hmgn5,Rbms1
,Kcnj8,Rnf113a2
,Klf2,Atg3
,Efcab11,Fhl2
,Ranbp6,Timp2
,Hpcal1,Srp54a
,Arhgdia,Snrk
,Klf6,Stk38
,Rbms1,Dnah8
,Mitd1,Epc1
,Epc1,Trp53inp2
,Atg3,Mitd1
,Dnah8,Ssr3
,Rnf113a2,Lbh
,Ccdc180,Yod1
,Ethe1,Stk4
,Dbt,Ethe1
,Stk4,Msra
,Arhgap1,Atp5md
,Vcpkmt,Arhgap1
,Snrk,Ranbp6
,Ssr3,Kmt5b
,Msra,Vcpkmt
,Tcp11l2,Glud1
,Mllt11,Bloc1s4
,Pgm2l1,Uqcrq
,Sft2d3,Sft2d3
,Lbh,Alyref2
,Mapk9,Wrn
,Tmem221,Svbp
,Alyref2,Slc25a24
,Bloc1s4,Dbt
,Wrn,N4bp2l2
,Trpc1,Mllt11
,Slc25a24,Pgm2l1
,Cfap46,Rgs2
,Glud1,Casp4
,Tmub1,Zswim6
,Stk38,Mapk9
,Asb1,Emp1
,Svbp,Efcab11
,Atp5md,Tmub1
,Zfp472,Havcr2
,Hectd3,Cklf
,Casp4,Tmem221
,Samd11,Clec2d
,Kmt5b,Tmem230
,N4bp2l2,Zfp84
,Fam214b,Hectd3
,Nradd,Zfp472
,Zfp329,Marf1
,Cklf,Sat1
,Zfp84,Cyb561a3
,Cyb561a3,Nradd
,Pgap1,Hs3st3b1
,Zswim6,Pgap1
,Tmem230,Asb1
,Havcr2,Trpc1
,Zc3h6,Tbc1d22b
,Crem,Crem
,Zfp809,Rnf146
,Hs3st3b1,Zfp329
,Emp1,Eif1b
,Tbc1d22b,Lamtor1
,Gpsm2,Cwc25
,Marf1,Clcn4
,Uqcrq,Evi2
,Rnf146,Ccdc180
,Evi2,Gabpb2
,Zfp429,Zfp429
,Cwc25,Mfap1b
,Clec2d,Erp27
,Mfap1b,Cfap46
,Lamtor1,Ucp2
,Rgs2,Zfp809
,Ttc38,Cyfip2
,Zdhhc7,Fibp
,Clcn4,Stat3
,Pabpc1l,Pabpc1l
,Trim30d,Cggbp1
,Fibp,Pik3r5
,Fam160a2,Gpsm2
,Elf4,Med30
,Gabpb2,Eapp
,Mia3,Mia3
,Mapk1ip1,Mapk1ip1
,Eif1b,Man2b2
,Trappc2,Zc3h6
,Eapp,Elf4
,Hes6,Lbr
,Med30,Zdhhc7
,Cggbp1,Fam169b
,Ucp2,Hes6
,Cyfip2,Mbnl2
,Pik3r5,Efr3a
,Sat1,Sidt2
,Man2b2,Fam204a
,Zadh2,Trappc2
,Fam169b,Fam160a2
,Gm20721,Fam214b
,Sidt2,Ttc39b
,Helz2,Grcc10
,Mindy1,Ttc38
,Lbr,Zadh2
,Xlr4c,Trim30d
,Abca7,Kcnj8
,Efr3a,Itch
,Fam204a,Zfp36
,1110012L19Rik,Sept11
,Aspscr1,Fbxo33
,Stat3,Helz2
,Cox7a1,Gmfb
,Ttc39b,Samd11
,Dnah11,Aspscr1
,Grcc10,Xlr4c
,Fbxo33,1110012L19Rik
,Mbnl2,Eml3
,Acbd4,Abca7
,Gmfb,Mindy1
,Itch,Kansl1
,Lmtk3,Ube2d1
,Kbtbd3,Abtb1
,Eml3,Stx5a
,Abtb1,Nt5dc1
,Tpgs1,Tpgs1
,Ube2d1,Gm20721
,Kansl1,Ankrd11
,Nt5dc1,Zcchc18
,Sept11,Tbc1d20
,Vps45,Vps45
,Tbc1d20,Suco
,Stx5a,Zfc3h1
,Zfc3h1,Atp6v0e
,Ssh1,Kbtbd3
,Zfyve27,Lat2
,Stam2,Zfyve27
,Zfp36,Acbd4
,Cd99l2,Picalm
,Zcchc18,Trafd1
,Lat2,Mkln1
,Btbd8,Ssh1
,Ankrd11,Csnk1g1
,Suco,Abcb1a
,Csnk1g1,Stam2
,Zfp729a,Cox7a1
,Trafd1,Etfb
,Naa38,Slc3a2
,Ckap2,Naa38
,Atp6v0e,Lmtk3
,Palm3,Ier3
,Mkln1,Diaph1
,Cfap54,Arid5b
,Picalm,Zfp729a
,Abcb1a,C87436
,Ier3,Ndufb10
,Diaph1,Itm2c
,Slc3a2,Vopp1
,C87436,Atg2a
,Etfb,H2bc4
,Rbm41,Adcy7
,H2bc4,Cd99l2
,Kctd7,Irf2bpl
,Glb1l,Ckap2
,Ms4a4d,Gbp8
,Gbp8,Cdk19
,Pald1,Eif3h
,Arid5b,Tmem167
,Vopp1,Zfp386
,Vps35l,Riox2
,Atg2a,Elk3
,Slamf1,Slamf1
,Itm2c,Palm3
,Ablim2,Vps35l
,Ndufb10,Hdhd5
,Riox2,Mvp
,Irf2bpl,Sgk1
,Zfp386,Etv3
,Sgk1,Txlng
,Txlng,Clk4
,Cdk19,Arel1
,Adcy7,Ssh2
,Zbtb33,Rbm41
,Mylpf,Capn2
,Elk3,Acsl5
,Capn2,Btbd8
,Ttll8,Ganc
,Eif3h,Dnah11
,Arel1,Mylpf
,Kptn,Senp7
,Gcc1,Tspyl4
,Hdhd5,Arhgef3
,Mvp,Zbtb33
,Acsl5,Kptn
,Etv3,Gcc1
,Ptp4a1-1,Usf1
,Ganc,Slc25a38
,Cdk5,Cdk5
,Tmem167,Ankrd16
,Xlr,Ablim2
,Zfp456,Fam78a
,Clk4,Sec22b
,Setmar,Wbp2
,Usf1,Ms4a4d
,Ankrd16,Cdipt
,Tspyl4,Slco3a1
,Senp7,Pald1
,Slc25a38,Ccnl2
,Sec22b,Rela
,Chkb,Lrrk1
,Arhgef3,Chkb
,Tcta,Cers2
,Fkbp10,Glb1l
,Cdipt,Zzef1
,Ssh2,Gbp9
,Rela,Lyst
,Wbp2,Nfkbil1
,Nfkbil1,Rab5c
,Ccnl2,Tcta
,Fam78a,Ttc14
,Zzef1,Stap1
,Cers2,Capza1
,Exd2,Erbin
,Slco3a1,Ttll8
,Gm17655,Ddx3y
,Trbv20,Prr7
,Flad1,Runx1
,Gbp9,Exd2
,Zfp597,Cfap54
,Erbin,Kctd7
,Rab5c,Cutc
,Cutc,Gzmm
,Stap1,Flad1
,Filip1,Ero1lb
,Lyst,Zkscan6
,Ttc14,Ptp4a1-1
,Capza1,Fbxl12
,Ero1lb,Elovl1
,Prr7,Ino80b
,Ddx3y,Hltf
,Ccr3,Map4k2
,Slc25a14,Slc25a14
,Slc52a3,Gm17655
,Lrrk1,Wbp1l
