wilcoxon,t-test,t-test_overestim_var
Eif4e2,Vcp,Rmi2
Snu13,Parp1,Mrps18a
Paics,Polr2h,Stard3nl
Rpa2,Rab5if,Snu13
E2f2,Nr2c2ap,Sapcd2
Efhd2,Paics,Eif3a
Ndufv2,Capzb,Batf
Cox19,Txnl4a,Nudcd2
Eif6,Nono,Rnps1
Mthfd2,Parpbp,Hirip3
Pmvk,Mrps15,Polr2c
Dld,Stard3nl,Paics
Hdac2,Pold1,Polr2h
Erg28,Anxa7,Nr2c2ap
Eif1a,Oat,H1f5
Psmc6,Sfpq,Glrx3
Nop56,Tcf19,Hspa4
Chmp2a,Ap1s1,Ebp
Kif22,Elavl1,Rtraf
Dscc1,Kif23,Txnl4a
Ppm1g,Ap2s1,Mien1
Incenp,Stt3a,Ap1s1
Adk,E2f1,Tmem29
Tradd,Brca1,Mrps15
Wdr76,Psmc3ip,Cd160
Arl6ip6,Ung,Anxa7
Rtn3,Uba2,Zwilch
Pcbp1,Mrpl17,Rps12
Get4,Tmsb10,Vcp
Gtf3a,Gpsm2,Zmynd19
Rala,Ctbp1,Mrpl17
Tmem29,Spcs1,Smarcb1
Trappc1,Mrpl40,Stt3a
Bud31,Rps12,Timm13
Cox17,Zcrb1,Atp5mpl
Sarnp,Nars,Cenpv
Cyb561d2,Smn1,Smn1
Pgp,Smarcb1,Pnn
Cox4i1,Nup43,Pih1d1
Rbm8a,Eif4a3,Atp5g2
Dcun1d5,Rgs16,Tfg
Lag3,Glipr1,Spcs3
Gatad1,mt-Nd3,Rab5if
Abcf2,Syncrip,Nono
Lsm7,Pih1d1,Ints11
Rps19bp1,Polr2m,Tdp1
Vma21,Mrps24,Top2a
Rae1,Spcs3,Brip1
Stt3b,Tmed10,Sumo1
Pdk3,Nmt1,Mrpl33
Hspa4,Tfg,Pole3
Pum3,Naa38,Elavl1
Arhgap19,Ints11,Mms22l
Melk,Emg1,Nars
Ssbp1,Cd160,Uba2
Rfc1,Faap24,Mrpl40
Tars,H1f5,Galk1
Parp2,Tomm22,Eif4a3
Top1,Pole3,Syncrip
Tmsb10,Erg28,Yif1b
Bspry,Top2a,Tnfrsf13c
Ezr,Fbl,Polr2m
Chordc1,Arl1,Ctbp1
Bcas2,Itpa,Gemin6
Uqcrfs1,Cenpv,Nmt1
Trap1,Brca2,Zcrb1
Arhgap11a,Yif1b,Mid1
Map2k3,Xpo1,Glipr1
Tmem256,Tmem29,Tmsb10
Pold1,Hirip3,Erg28
Gins4,Dph3,Naa38
Nudt4,Ect2,Fbl
Impa2,Nop56,Fxn
Snrpd3,Ost4,Itpa
Gnb2,Golt1b,Golt1b
Znhit3,Nubp1,Xpo1
Psmc4,Gins1,Sfpq
Cenpp,Trappc4,Mrps28
Pola1,Impa1,Ap2s1
Zdhhc2,Tfam,Capzb
Plk4,Emc7,Kif14
Cdk4,Akr1b3,Spcs1
Nsd2,Khsrp,Xbp1
Gnb1,Ndufb2,Tmed10
Hjurp,M6pr,Arl1
Actn1,Mrps28,Khsrp
Impa1,Mms22l,mt-Nd3
Mrto4,Cenpx,Nop56
Eif3a,Baz1b,Uck2
Ptrhd1,Rmi2,Tfam
Galk1,Ppp1r35,Nt5dc2
Ccdc124,Fxn,Eme1
Zfp367,Phf11b,Cdc25c
Pcnp,Eif4g2,Ppp1r35
Stub1,Copb2,Cd9
Fbxo22,Dnaja2,Impa1
Add1,Smc3,Mrps24
Pigf,Zmynd19,Morf4l2
Gorasp2,Arpc4,Klhdc4
Aspm,Hnrnpa0,Ndufb2
Ilf2,Galk1,Ppat
Usp14,Eef1d,Baz1b
Tcf19,Chordc1,Emc7
Tspan32,Ak2,Wdhd1
Tufm,Xbp1,Dph3
Desi1,Gpx1,Nup107
Rpgrip1,Uck2,M6pr
Pgrmc1,Morf4l2,Eri1
Nde1,Trappc1,Chordc1
Mrps25,Kntc1,Nubp1
Polr2c,Tdp1,Cldnd1
Baz1b,Klhdc4,Cyp20a1
Pdzd11,Eri1,Emg1
Batf,Coa3,Trappc4
Cpsf2,Add1,Exo1
Akip1,Cldnd1,Tomm22
Prpf40a,Rer1,Ak2
Tssc4,Mrpl22,Copb2
Vps29,Vps36,Ost4
Lsm12,Ppat,Dynll2
Rcc2,Cd9,Cenpx
Mt2,Ptpa,Trappc1
Cfap20,Eif5b,Smc3
Fbl,Dynll2,Gpx1
Lamtor3,Cisd3,Wdr76
Hyou1,Rnh1,Aunip
Arl1,Sapcd2,Ccne2
Alad,Cdc42se1,2410004B18Rik
H2ac8,Map2k3,Akr1b3
Mybl2,Ndufb5,Cisd3
Isy1,E2f4,Add1
Mrps30,Mid1,Mrpl22
Llph,2410004B18Rik,Arsb
Kpnb1,Arsb,Dnaja2
Eif3j1,Brip1,Eef1d
Mrps15,Gemin6,Spc25
Emc7,Ufc1,Edem2
Adrm1,Lsm7,Ptpa
Nubp1,Suz12,Hnrnpa0
Esd,Pcmt1,Fnta
Wdhd1,Wdhd1,Bard1
Rfwd3,Nedd8,Coa3
Ak2,Edem2,Vps36
Mrps18b,Nup107,Eif4g2
Timm50,Cox7b,Suz12
Glipr1,Tnfrsf13c,Map2k3
Cdc16,Zwilch,Pkmyt1
Ppp2cb,Mrpl11,Kifc1
Mgat2,Rae1,Sgo2a
Trim28,Cdv3,Phf11b
Eif2b1,Fnta,E2f4
Dkc1,Tradd,Unc13d
Cse1l,Unc13d,Eif5b
Glrx3,Wdr76,Arpc4
Pycr2,Cyp20a1,Lsm7
Elavl1,Nsmce4a,Ddx1
Pmpca,Coro1a,Mrpl11
Mmd,Mrpl21,Pcmt1
Sfpq,Hp1bp3,Incenp
Prkcsh,Psip1,Impa2
Rab5if,Abcf1,Tradd
Tmed7,Nol7,Rnh1
Atp5mpl,Vma21,Polr2d
Hadh,Ddx1,Hyou1
Rbmx2,Polr2d,Rer1
M6pr,Mgat2,Pspc1
Nono,Cops3,Rae1
Gcat,Dynlrb1,Jpt2
Me2,Pspc1,Adk
Suz12,Dnajc3,Cops3
Nup107,Rpl35,Vma21
Ptrh2,Prdx2,Ufc1
Rpl36a,Tmem256,Get4
Dap3,Bag1,Psip1
Hsd17b12,Srsf6,Cdv3
Cyp20a1,Slc25a4,Ndufb5
Gon7,Fmc1,Rad54l
Ccdc25,Rplp0,Cdc42se1
Nubp2,Stub1,Mrpl21
Mrpl46,Incenp,Pdk3
Syncrip,Eif3j1,Nsmce4a
Faap24,Sfr1,Fmc1
Ppp1cc,Impa2,Tmem256
Immt,Smc4,Lrr1
Insl6,Mrps26,Hp1bp3
mt-Nd3,Adk,Mgat2
Nup43,Get4,Pmvk
Nsun2,Rala,Smc4
Vps36,Vdac2,Rad50
Pnn,Cyb561d2,Nedd8
Uba2,Hyou1,Abcf1
Ctbp1,Mtpn,Tssc4
Usp37,Rad50,Mthfd2
Pop4,Stoml2,Sgo1
Smc3,Pkmyt1,Mthfd1
Pold3,Kif14,Stub1
Rplp0,Mthfd2,Coro1a
Cops4,Pdk3,Cox7b
Aven,Dcps,Cyb561d2
Rbm14,Lamtor3,Rala
Hmgcr,Ilf2,Dnajc3
Aifm1,Pmvk,Pola1
Mphosph10,Ppp1r7,Stoml2
Nsfl1c,Eme1,Srsf6
Tex30,Ube2i,Ppp1r7
Zcrb1,Bard1,Eif3j1
Nt5c3b,Spc25,Slc43a3
Dcps,Psmd8,Prdx2
Cwc15,Exo1,Pmpcb
Nfyb,Clta,Nol7
Asf1a,Gatad1,Mmd
Eif4a3,Pmpcb,Gm45716
Mrpl16,Nt5dc2,Lamtor3
Pcmt1,Ccne2,Tspan32
Gpx1,Uba1,Rplp0
Polr2m,Pin1,Abce1
Rtraf,Cdc25c,Sfr1
Sumo1,Tssc4,Dynlrb1
Dcaf13,Atg3,Slc25a4
Msrb1,Ppp4c,Mrps26
Ndufb2,Psmd11,Dcps
Nipa2,Abce1,Hdac2
Rbm38,Pgrmc1,Ilf2
Naa20,Fundc2,Prr11
Tomm6,Phb2,Gatad1
Mrpl41,Pop5,Bag1
Timm13,Cst3,Traip
Psip1,Hdac2,Nusap1
Mrpl21,Pola1,Pgrmc1
Carnmt1,Adrm1,Dck
Cdv3,Nt5c,Parp2
Nolc1,Dld,Pin1
Gsr,Anxa11,Ska2
Minpp1,Far1,Mtpn
Mbnl3,Dck,Rbmx2
Gtf2e2,Sar1a,4930579G24Rik
Ruvbl2,Mthfd1,Dnph1
Tmed3,Cmpk1,Vdac2
Wdr61,Capza2,Rpl35
Mrps5,Immt,Mnd1
Mien1,Mtch2,Far1
Tmed10,Tspan32,Dld
Nup54,Sike1,Plk4
Armc1,Kifc1,Bspry
Herpud1,Jpt2,E2f2
Vcp,Aunip,Neil3
Hnrnpa0,Mmd,Atg3
Derl2,Baz1a,Adrm1
Coro1a,Parp2,Ppa2
Cenpx,Pgp,1700017B05Rik
Maz,Eny2,Uba1
Clpb,Bcap31,Clpb
Cacna1s,Me2,H2ac8
Anxa11,Naa20,Fundc2
Smim7,Mrps23,Anxa11
Ccnh,E2f2,Pgp
Mrpl1,Uqcrc1,Akip1
Pin1,Akr1a1,Mbnl3
Copb2,Cpsf2,Ube2i
Mrps24,Ppa2,Immt
Ncbp1,1700017B05Rik,Pigf
Rps25,Pdcd10,Psmd11
Mrps11,Tmed7,Pop5
Sypl,Sgo2a,Sar1a
Hirip3,Plk4,Phb2
Rpl35,Rbmx2,Mtch2
Dnaja2,Rcc2,Cpsf2
Phf11b,Bspry,Rps19bp1
Thoc3,Gm45716,Psmd8
Prpf19,Prkcsh,Ppp4c
Nsmce2,Usp14,Rcc2
Myd88,Slc43a3,Rfwd3
Ebp,Kpnb1,Paqr4
Eif5b,Stt3b,Tmed7
Mrpl33,Pum3,Alg8
Zranb2,Eif1a,Clta
Gm45716,Pigf,Usp37
Mrpl49,Akip1,Cmpk1
Ift27,Nsd2,Prkcsh
Sec13,Rps19bp1,Stt3b
Hmgcs1,Clpb,Nsd2
Timm21,Cox19,Cst3
Mid1,Mrpl41,Palm
Trappc4,Mbnl3,Pum3
Tspan13,Rfwd3,Rpgrip1
Ncapd3,Mrto4,Me2
Hdac3,H2ac8,Cox19
Nxt1,Sgo1,Nt5c
Dbr1,4930579G24Rik,Sike1
Ubfd1,Gadd45gip1,Eny2
Clpp,Srsf10,Baz1a
Timm22,Lrr1,Ctps
Ndufv1,Itgb7,Usp14
Ppie,Rpgrip1,Kpnb1
Vta1,Rad54l,Naa20
Atg3,Tars,Eif1a
Bri3bp,Trap1,Rbm14
Hspa9,Msrb1,Trap1
Cenpn,Rfc1,Mrto4
Rnh1,Derl2,Cdc7
Kif2c,Atp5md,Gale
Tmem109,Atp5c1,Uqcrc1
Ugp2,Ska2,Dna2
Ptpn7,Psma5,Mrps23
Shmt2,Atp5g1,Rfc1
Rbbp8,Cdc26,Bcap31
Ahsa2,Usp37,Kif20b
Kpna3,Ndufa9,Tars
Ndufb5,Cops4,Capza2
Pgd,Gins4,Nup205
Ap2s1,Arl6ip6,Sigmar1
Ss18l2,Nfyb,Arl6ip6
Smc4,Traip,Cdc25a
Coa3,Dap3,Mrpl41
Zfpm1,Rbm14,Aldh7a1
Dnajc3,Jpt1,Lag3
Cnot6,Mrps25,Derl2
Casp3,Gorasp2,Gins4
Ckap2l,Paqr4,Pdcd10
Klhdc2,Nusap1,Akr1a1
Cdc26,Timm50,Foxm1
Calu,Nt5c3b,Aifm1
Tmem33,Ghitm,Dap3
Brix1,Palm,Cops4
Rbm10,Ndufb3,Gadd45gip1
Nedd8,Abcf2,Gorasp2
Gclm,Dcaf13,Timm50
Psmg3,Isy1,Cdc26
Clic4,Sptssa,Msrb1
Myl4,Gnai3,Srsf10
Oxct1,Aifm1,Fbxo5
Rrs1,Gale,Abcf2
Sephs1,Lag3,Mrps25
Gpr65,Gsr,Ndufa9
Dph3,Nup205,Ncaph
Mtch2,Sigmar1,Actn1
Ssbp3,Cetn3,Nfyb
Sf3a1,Sod1,Pole
Wars,Ly6a,Atp5g1
3110040N11Rik,Cdc25a,Psma5
Aida,Cdc7,Znhit3
Ung,Erp29,Nt5c3b
Ttc1,Actn1,Dcaf13
Tdg,Prr11,Atp5md
Fam162a,Eef1g,Fbxo22
Ppp1r8,Ctps,Itgb7
Mrps10,Rpl36a,Pfas
Sod1,Fbxo22,Isy1
Rps3a1,Znhit3,Prim2
Sar1a,Sars,Elp6
Mthfd1,Cdc34,Cse1l
Ost4,Pycr2,Gsr
Anapc13,Lsm8,Pycr2
Ccnc,Alg8,Ghitm
Prps1,Neil3,Cetn3
Eef1g,Dnph1,Sptssa
Zfp330,Mrps18c,Atp5c1
Zmynd19,Dna2,Cdc16
Emd,Vta1,Gnai3
Abcf1,Bnip2,Eif2b1
Sike1,Kif20b,Aurka
Sec22b,Eif3d,Jpt1
Cdc34,Nudt4,Sod1
Srsf6,Cse1l,Rpl36a
Ube2i,Sec13,Nudt4
Cdc25a,Mrpl15,Zdhhc2
2310011J03Rik,Glo1,Vta1
Tubb3,Ube2k,Cdc34
Mogs,Aldh7a1,Mthfd1l
Vps35,Cdc16,Eef1g
Mthfd1l,Fkbp1a,Cdca5
Pno1,Mnd1,Bnip2
Ipo7,Pdzd11,Ndufb3
Tdp1,Med10,Hadh
Mfsd10,Eif2b1,Lsm8
Ergic2,Rap1a,Pdzd11
Ercc1,Fbxo5,Cenpi
Gtpbp4,Ndufb4,Pmpca
Haus6,Zdhhc2,Mrps18c
Psmc3ip,Ncaph,Erp29
Flnb,Nubp2,Sec13
Dpm2,Ppp2cb,Suv39h1
Nup88,Aimp1,Glo1
Myg1,Hadh,Msh6
Eif4g2,Gtpbp4,Ctc1
Gps1,Prim2,Alad
Ggct,Pole4,Ppp2cb
Nelfe,Pole,Fancd2
Metrn,Pmpca,Nde1
Tpm1,Dkc1,Nubp2
Spcs1,Elp6,Tufm
Gmpr2,Tufm,Dkc1
Tgfb1,Alad,Timm21
Tmx1,Gzmk,Sars
Capzb,Nde1,Plin2
Aldh9a1,Timm17a,Nmral1
Mapk6,Mrpl23,Mrpl15
Dpp9,Tex30,Gtpbp4
Cep89,Foxm1,Eif3d
Ormdl1,Ptrhd1,Gzmk
Ltv1,Actr2,Mbd4
Nup205,1110004F10Rik,Med10
Sfr1,Maz,Tex30
Atad2,Sra1,Gldc
Dcp2,Mthfd1l,Herpud1
Polr2i,Casp3,Ptrhd1
Itgb1bp1,Rps3a1,Ly6a
Tial1,Herpud1,Ube2k
Tmem70,Papola,Mrpl23
Emg1,Hjurp,Pole4
Prdx2,Rsl24d1,Hjurp
Bnip2,Spg21,Ndufb4
Timm9,Timm21,Timm17a
Rps6,Emd,Tmed3
Tpd52l2,Tmed3,Maz
Mrps26,Mrps30,Hsd17b12
E2f8,Pfas,Desi1
Ethe1,Desi1,Rap1a
Arpc4,Mrpl46,Trim28
Nol7,Copb1,Aimp1
Utp11,Rps6,Shmt2
Slc25a4,mt-Nd4l,Mrps30
0610010K14Rik,Trim28,Fkbp1a
Nsmce4a,Dnaja1,Ruvbl2
Akr1b3,Ola1,Mrpl46
Lzic,Hsd17b12,Sra1
Etaa1,Msh6,Casp3
Mphosph6,Zc3h15,Bri3bp
Gpsm2,Ndufv1,Pold3
Atp6ap2,Arl6ip4,Flnb
Ykt6,Actn4,Mrps18b
Ubac1,Pold3,Rsl24d1
Uba1,Thoc7,1110004F10Rik
Mycbp,Nmral1,Spg21
Lnpk,Aurka,Gen1
Ddx27,Anapc13,Haus6
Memo1,Rbm3,Emd
Sigmar1,Hspe1,Mgst3
Pycrl,Rbm38,Ptrh2
Ndufa9,Mrps18b,Rps3a1
Oxsr1,Eif4h,Mtfr2
Rpl14,Gnas,Cfap20
Asnsd1,Plin2,Papola
U2af2,Ruvbl2,Gon7
Msh2,Mrpl16,Insl6
Cox7b,U2af2,Nudt2
Bcat2,Shmt2,Sephs1
Rsl24d1,Hspa9,Rbm3
Got1,Suv39h1,Shmt1
Nol11,Cfap20,Fanca
Clns1a,Insl6,Rbm38
Ttc32,Ptrh2,Ndufv1
Rer1,Rbm17,Actn4
Atp5g1,Bri3bp,Myb
Baz1a,Ccdc25,Ola1
Cnot9,Atad2,Mrpl16
Tomm22,Emp3,Copb1
Nifk,Gon7,Hspa9
Krcc1,Nipa2,mt-Nd4l
Pkmyt1,Zbtb8os,Csrp2
Arcn1,Armc1,Rps6
Ufc1,Ralbp1,Atad2
Ctnnb1,Flnb,Hspe1
Wdr18,Arpc3,Actr2
Kif20b,Cdca5,Anapc13
Prim2,Sec61a1,Armc1
Lpgat1,Itgb1bp1,Arl6ip4
Tvp23b,Haus6,Cdk2
Sephs2,Zfp706,Thoc7
Gadd45gip1,Ap2m1,Ccdc25
Syngr2,Arcn1,Dnaja1
Srsf4,Mbd4,Nipa2
Pigt,Sephs1,Zc3h15
Snrnp27,Ctc1,Nup54
Eny2,Rab1a,U2af2
Med9,Dbnl,Rbm17
Gale,Pop4,Eif4h
Mrpl23,Sec22b,Tomm6
Haus8,Taf15,Pycrl
Lsm8,Sub1,Sypl
Gnai3,Nup54,Mcub
Anapc1,Smim7,Ralbp1
Myb,Rps25,Itgb1bp1
Cetn3,Hmgcr,Fanci
Gle1,Ptpn7,Rnf26
Tsr1,Tomm6,Pop4
Rpl8,Aven,Zbtb8os
Agpat5,Nudt2,Scd2
Aars,Mphosph10,Hmgcr
Cenpq,Tmem126a,Gcsh
Szrd1,Sypl,Rps25
Wdr3,Mrpl36,Arcn1
Glo1,Wdr61,Marcksl1
Znhit1,Myb,Cmss1
Blvra,Nsun2,Sec61a1
Cdkn2aipnl,Cdk2,Nup35
Dynlt1f,Snrnp27,Nolc1
Clta,Nolc1,Smim7
Sumo2,Mgst3,Gnas
Hp1bp3,Fancd2,Espl1
Tmem41b,Gldc,Nelfe
Plrg1,Vps35,Mphosph10
Exosc9,Pycrl,Nenf
Med21,Hadha,Rab1a
Sdhc,Atf1,Sec22b
Gpn3,Selenok,Aven
Srsf10,Fgfr1op2,Gmpr2
Gzmk,Wdr1,Ptpn7
Alkbh1,Ubl5,Ap2m1
Spg21,Asf1a,Zfp706
Jpt1,Fam162a,Nsun2
Mrpl39,Cenpi,Tmem237
Sc5d,mt-Nd1,Arpc3
Cmpk1,Plek,Emp3
Phb2,Ndufa2,Bcat1
Paxip1,Nelfe,Wdr61
Zpr1,Csrp2,Taf15
Ralbp1,Cnot6,Myl4
Vdac2,Ccnh,Asf1a
Spag5,Rwdd1,Tmem126a
Stard4,Zranb2,Snrnp27
Psmd11,Rex1bd,Vps35
Crnkl1,Rnf26,Dbnl
Oard1,Mbd3,Ss18l2
Mcrs1,Fanca,Tsen15
Psmd3,Ahsa2,Ahsa2
Eef1akmt2,Caprin1,Ccnh
Polr2l,Gmpr2,Fam162a
Rwdd4a,Scd2,Mrpl36
Gemin6,Utp11,Gtf2e2
Nelfcd,Gcsh,Pdss1
Mrps7,Myl4,Atf1
Comt,Gtf2e2,Plrg1
Nelfb,Nup35,Mogs
2310009A05Rik,Marcksl1,Sub1
Bag1,Cmss1,Mrps11
Cdk2,Ss18l2,Psmg3
Ska2,Mrps11,Hadha
Jagn1,Mcub,Cnot6
Slc43a3,Adprh,Utp11
Scd2,Carnmt1,H2bc4
Pold2,Nsfl1c,Zgrf1
Gart,Ndufb10,Cd24a
Psme3,Smarce1,Nsfl1c
Lrwd1,Tmem33,Tsr1
Il2ra,Zfp330,Mycbp
2810004N23Rik,Tial1,Carnmt1
Rras2,Gen1,mt-Nd1
Orc1,Prpf19,Zranb2
Dync1li2,Brix1,Mrpl49
Uba5,Psmd3,Wdr1
Fam136a,Ncl,Mbd3
Palm,Rpl8,Tmem33
Arl6ip4,Psmg3,Zfp330
Polr2b,Mogs,Ccnb1ip1
Thumpd3,Tgfb1,Tial1
Toe1,Dmac1,Rex1bd
Eea1,Plrg1,Prpf19
Psmd9,Mrpl49,Caprin1
1110059E24Rik,Ncbp1,Oip5
Gpn2,Tmem237,Tmem107
Sec61a1,Pitpna,Fgfr1op2
Mrpl55,Nenf,Brix1
Rbm17,Lrmp,Tspan4
Prpf31,Dctn3,Adprh
Nup35,Shmt1,Selenok
Psmd8,Pdcl3,3110040N11Rik
Wdr75,Nsmce2,Mrps10
Uap1,Hypk,Ccp110
Gemin2,Mycbp,Ubl5
E2f1,Ncapd3,Plek
Uqcrc1,Tsr1,Ncapd3
Fundc2,Mrps10,Ncbp1
Nae1,Med21,Ercc6l
Cdc42se1,Mrps7,Nup85
Tardbp,Tsen15,Ubfd1
Ide,3110040N11Rik,Psmd3
Gabpa,Ubfd1,Rwdd1
Mrps23,Sms,Dsn1
Ak3,Mtfr2,Smarce1
Atad1,Dpm2,Tmem109
Pop5,Naa10,Hmgcs1
Tmem183a,Mrpl1,Serpinb1b
Actn4,Tmem109,Sema7a
Psma5,Eif4e,Nsmce2
Cstf2,Pdss1,Dmac1
Ghitm,Ugp2,Mrpl1
Nup85,Hmgcs1,Tgfb1
Pole4,Ergic2,Gclm
Tcerg1,Gclm,Pno1
Usp5,Nup85,Sc5d
Taf15,Uqcrc2,Ncl
Lage3,Clpp,Ugp2
Hspe1,Pno1,Ndufa2
Eif4e,Myd88,Pdcl3
Eef1akmt1,Minpp1,Hypk
Crcp,Suclg1,Bcat2
Ftsj3,Fanci,Ccdc18
Brca2,Ift27,Clpp
Ppp4c,Mpc1,Troap
Mbd3,Pttg1,Gpn2
Mtx2,Prps1,Mrps7
Sf3b4,Mrps5,Ndufb10
Rab1a,Bcat2,Myd88
Ppp5c,Aida,Minpp1
Timm17a,Sc5d,Aida
Dhx29,Timm22,Lrmp
Pacsin2,Espl1,Fam129b
Nudt19,H2bc4,Med21
Hccs,Smu1,Snx9
Slc35a4,Nxt1,Taf6
Btbd1,Cops6,Eif4e
Sla2,Gpn2,Prps1
Tnfrsf13c,Thoc3,Naa10
Krr1,Rbbp8,Rpl8
Msh6,Krcc1,Lmf2
Exosc7,Dbr1,Ift27
Mrpl50,Ssbp3,Lmnb2
Leo1,Hdac3,Mrps5
Mak16,Metrn,Timm22
Nt5c,Tomm7,Dpm2
Msl3,Gpr65,Stil
Cox18,Mrpl57,Ergic2
Atp2a2,Mindy3,E2f7
Ints7,Ttc32,Dctn3
Echs1,Taf6,Dbr1
Eed,Psme2,Paxip1
Cpsf6,Lmf2,Sms
Mrpl45,Paxip1,Ttc32
Gpatch4,Rnf187,Metrn
Smu1,Rpl7a,Pitpna
Rbm7,Ddx21,Gpr65
Phb,Tmed5,Lrrc42
Ndufs1,2310011J03Rik,Il2ra
Ptcd2,Tmem208,Thoc3
Rpf1,Tspan13,Nxt1
Atf1,Zgrf1,Hdac3
Dars,Sema7a,Fam136a
Elovl1,Tmem107,Uqcrc2
Naa10,Lrrc42,Lrrc40
Eftud2,Mrfap1,Lpgat1
Bet1,Il2ra,Smu1
Paqr4,Atp6v0c,Suclg1
Arl8b,Tardbp,Ssbp3
Ccdc82,Fam136a,Pradc1
Mrpl15,Lpgat1,Rbbp8
Imp4,Rbm10,Krcc1
Gfer,Tm9sf3,Mpc1
Knop1,Eif4g1,Neb
mt-Nd4l,Ercc6l,Wdr75
Dpp3,Tmx1,Pttg1
Capza2,Nab1,Cops6
Mmadhc,Hnrnpul2,Rbm10
Plin2,Ppie,Suv39h2
Rcn3,Bcat1,Tmem70
Marcksl1,Rpl14,Rpl14
Maip1,Ccp110,Tspan13
Aaas,Tmem70,Aaas
Trim35,Dsn1,Pimreg
Hnrnpll,Wdr75,Cnot9
Mitd1,Polr2i,Mindy3
Nmral1,Serpinb1b,Gtf2h4
Dtd2,Ilk,2310011J03Rik
Sbds,Pradc1,Ppie
Mrpl10,Lmnb2,Tmx1
Emc4,Cnot9,Wee1
Maea,Cd24a,Thg1l
Pitpnb,Mapk6,Mapk6
Bcap31,Aaas,Ddx21
Ero1l,Tpr,Tardbp
Dohh,Oip5,Tmem208
Gin1,Glipr2,Mrpl57
Psmd10,Ppp1r11,Ethe1
Plin3,Sumo2,Rrs1
S100a6,Tspan4,Polr2i
Ubr7,Ddx27,Eif4g1
Mtpn,Rrs1,Nab1
Amdhd2,Ethe1,Oxsr1
Thyn1,Ccnb1ip1,Mcm8
Mtx1,Txndc17,Hnrnpul2
Tmem165,Myg1,Rnf187
Traf7,Ttc1,Prr5
Zmpste24,Sf3a1,Serf1
Bard1,Tdg,4930522L14Rik
Acads,Rbm7,Tomm7
Elp6,Ercc1,Mrfap1
Prep,Snx9,Tmed5
Xpnpep1,Oard1,Tm9sf3
Pola2,Nup88,Ercc1
Brca1,Pdcd6,Atp6v0c
Spc25,Thg1l,Cby1
Gcsh,Prkag1,Upk1a
Cdc7,Derl1,Ilk
Gtf2f2,Oxsr1,Ddx27
D030056L22Rik,Clns1a,Tdg
Bud23,Mak16,Gpatch4
Gtf3c6,Rpl3,Sf3a1
Trappc3,Pgd,Apoo
Adprh,Ctnnb1,Nsl1
Eef1e1,Sdhc,Tubb2b
4930579G24Rik,Dnajc19,Nup88
Ccz1,Calu,Myg1
Ube2k,Fam129b,Rpl7a
Upf3a,Gtf2h4,Sumo2
Ywhag,E2f7,Tfrc
Thoc7,Ccdc18,Ttc1
Fbxo5,Clic4,Calu
Sec23ip,Stil,Clic4
Mindy3,Ipo7,Psme2
Sub1,Gps1,Ppp1r11
Frmd4b,Khdrbs1,Mak16
Adsl,Lrrc40,Pgd
Mxd3,Wee1,Oard1
Ufsp2,Mta2,Prkag1
Dmac1,Pds5a,Chst2
Kctd5,Suv39h2,Tvp23b
Cebpg,0610010K14Rik,Zfpm1
Ctsz,4930522L14Rik,Ctnnb1
Irf8,Gpatch4,Blm
Mocs2,Acp1,Clns1a
Pdcl3,Zfpm1,Glipr2
Rad23a,Tvp23b,Rcn3
Mrps6,Troap,0610010K14Rik
Btbd10,Lamtor1,Gps1
Sptssa,Rif1,Rbm7
Timm17b,Fkbp3,Ndc1
Insig1,Apoo,Nop16
Skp1a,Cby1,Derl1
Haus7,Polr2g,Tpr
Hax1,Kpna3,Ipo7
Ly6a,Ube2v2,Cd244a
Prpf8,Taldo1,Sdhc
Sap30,Prr5,Insig1
Sucla2,Tpm1,Kpna3
Lmf2,Tfrc,Dnajc19
Rnf168,Ccz1,Lat2
Ints10,mt-Nd2,Txndc17
Seh1l,Smarca4,Chtf18
Emc9,S100a6,Prep
Smarca4,Suds3,Aurkb
Spdl1,Ormdl1,Haus7
Slc16a1,Mfsd10,Tpm1
Ttll12,Blm,Pdcd6
Anapc4,Krtcap2,Mfsd10
Ibtk,Rcn3,Pds5a
Taf6,Aldh9a1,Acp1
Lrrc42,Asnsd1,Rif1
Abcb9,Insig1,Rpl3
Atp5c1,Nop16,Ormdl1
Rtca,Ppp1cb,Mta2
Snx1,Cript,Wdr3
Brcc3,Nae1,Ttk
Dynlrb1,Ppp1r8,Tspoap1
Panx1,Haus7,Aldh9a1
Nudt2,Prep,Ppp1r8
Ptpn12,Wdr3,S100a6
Lrmp,Ccnc,Khdrbs1
Cst3,Klhdc2,Ccz1
Nfu1,Tiprl,Ube2v2
Mrps18c,Neb,Asnsd1
Hypk,Eef1akmt1,Mecr
1110004F10Rik,Lzic,Eef1akmt2
Ncaph,Ppp2ca,Ccnc
Dph5,Srsf4,Suds3
Zbtb8os,Eef1akmt2,Nae1
Rbm3,Wbp11,Lzic
Cmss1,Pts,Lamtor1
Hnrnph3,Wars,Fkbp3
Mettl16,Blvra,Ccdc167
Rbmx,Denr,Smarca4
Ube2j1,Utp3,Akr1e1
Tstd3,Ppp1r2,Polr2g
Utp6,Tmem128,Klhdc2
Tmem248,Osbpl9,Pold2
Ect2,Msh2,Esco2
Wdr5,Pimreg,Wars
Rif1,Dpp9,Eef1akmt1
Mars,Pold2,Tbc1d7
Crls1,Lage3,mt-Nd2
Cops2,Ccdc167,Srsf4
