wilcoxon,t-test,t-test_overestim_var
,,Zc3h12c
,,Ints5
,,Rbpj
,,Ubac1
,,Dnlz
,,Pex1
,,Jmjd8
,,Mcm7
,,Uck1
,,Cxcr4
,,Cherp
,,Camsap2
,,Pigf
,,Ovgp1
,,Tmem9
,,Gls2
,,Tas1r1
,,Washc3
,,Tpbg
,,Gon7
,,Ehd2
,,Cep170b
,,Ecd
,,Slc29a2
,,Rbm26
,,Map1s
,,Lta
,,Frrs1
,,Ramp2
,,Rce1
,,Gm50241
,,Itpripl1
,,Bnip1
,,Pawr
,,Gm45844
,,Snx33
,,Card10
,,Ccdc47
,,Ick
,,Ect2l
,,H4c11
,,Osgepl1
,,Tesmin
,,Gnai1
,,Pcdh10
,,Ddb1
,,Inppl1
,,Tarbp2
,,Taf4b
,,Clcn7
,,Polr1a
,,Ogfod1
,,Psmb7
,,B4galnt4
,,Nupl2
,,Canx
,,Usf2
,,Thap4
,,Ndufaf5
,,Snx8
,,Srxn1
,,Mphosph10
,,Fmnl3
,,Rragc
,,Mpp2
