gene_name,Chd7_1,Chd7_2,Chd7_3,Ctrl
mt-Cytb,5982.575717865944,5959.958821711414,4630.659488652915,6035.119172053271
mt-Nd6,21.882880664907653,22.9009841353519,25.160190668031028,16.99408716311055
mt-Nd5,1637.90522060178,1702.081666141535,1571.031458785525,1501.3851208531967
mt-Nd4,1588.79798468584,1554.1302063212297,1405.1311146547,1530.102450454061
mt-Nd4l,45.04846252974399,136.9187137400112,72.49929080493204,107.08227303616643
mt-Nd3,346.9031291525085,485.5824991583625,455.2676444991365,388.6228998252204
mt-Co3,3073.1536227123543,6621.306418212125,3453.11469168852,5766.112619695711
mt-Atp6,2558.5684139146847,4183.78310463119,2648.4488314803,4478.803441436226
mt-Atp8,554.5961503113715,513.1601839953414,363.0335301807275,633.743918513574
mt-Co2,137.448852072192,700.7038587795985,384.45544274664053,434.8709873250773
mt-Co1,76098.81359112755,85033.28180530755,70043.37776602595,80814.62634616032
mt-Nd2,1253.043490808955,1471.2399430997898,1154.4396663159798,1268.91636684672
mt-Nd1,6017.6777064648595,6507.77031533647,5334.30801136668,6558.282839463173
Gm15190,0.0,0.0,0.0,0.0
Arrb2,3276.8491317560597,3086.084285621915,3075.93468943717,3190.7149823281397
Usp22,796.9313401052079,790.2556263772365,833.632169650337,961.6940248651593
Gm29257,7.34834273309562,15.12755659205171,9.335001712866635,12.79875583385837
Gm17908,0.0,0.0,0.0,0.0
Gm17918,0.0,0.0,0.0,0.0
Odf2l,231.22779263551752,193.04949675574102,277.2642884221815,258.2062072187677
Gm33778,0.0,0.0,0.0,0.0
Mymx,0.0,0.0,0.0,0.0
Wsb2,748.8601052967836,491.9767273563675,569.2923902523265,587.842408446627
Orai3,351.98733090048404,374.58620416290046,302.5633600409085,371.296519668746
Mpeg1,93.25249173491245,54.33575927715354,137.79405864297706,67.79219385064016
Tm9sf3,4957.275227793571,4946.8730608192145,4840.829995340389,5346.47657344865
Ivd,280.044734438596,322.06769591282,327.8384951741855,374.2436312044247
Wdr81,1704.293013041965,1540.55403478658,1649.69898029575,1712.485190402387
Alas1,439.265421856889,422.85260326613854,461.798599591433,490.31884404223393
Cyp2d11,0.0,0.0,0.0,0.0
D10Wsu102e,20026.40887249595,18404.0527669921,20854.620967957948,18432.300502205766
Arhgap10,1000.8602244288465,935.3285231290006,965.9229951131,985.6566424579206
Aldh1l2,154.551817645376,130.2343441214875,178.65446282474448,145.89201995955668
Acss1,987.394890535799,894.235422232334,1051.951201626889,1099.2931558872087
Tacc1,6409.500084596604,6604.20696053572,6839.129263818701,6486.265314194833
Srp68,1159.8542018212252,929.7691520899491,1144.5760694066548,1131.68387131142
Tatdn3,55.82809657915766,64.60334636395396,58.520594136683805,72.19189211412073
Kif9,13.123374898268999,15.60596941333985,7.378732097494225,24.698405337782717
Wfdc11,0.0,0.0,0.0,0.0
Rfc5,1616.034232469835,1742.3440115992598,1630.811558339155,1380.7110009859234
Gm19195,11.015549305422901,4.783153049451521,5.85333499151518,7.70549674532485
Wfdc13,1.6202494609785547,1.3693632856142801,1.8157859437233599,0.0
Atp11a,1116.37605989845,1309.165507315165,1073.357122202035,894.5474367437396
Sema6b,48.4862880689633,36.9164970193931,59.179816029567,68.4776436066487
Spint4,0.0,0.0,0.0,0.0
Hsd3b7,44.50097017093285,32.943590505719904,24.37171232834,23.042727351636998
Pgm2l1,1626.7873890251851,1634.254358080195,1396.57868895809,1705.9988602307467
Vipr1,194.18813740085452,171.186048490227,119.76340224335928,134.66511582023787
Spint5,0.0,0.0,0.0,0.0
Nexn,2.4370445782073356,2.31216361060703,0.853922890032065,1.32203612598447
Gm18995,2.10134934493911,0.9082570655463951,0.7835813097562601,0.73242737437528
Wfdc3,8.021771951381945,4.765460428639215,5.270951246379335,6.7948183901836865
Tpi-rs11,0.0,0.4968961208336775,0.3888397822942835,1.7523159298504265
Rasal3,6494.51122489232,5743.254388953739,6451.47069309543,6276.690313992974
Ccnd2,2364.61682683793,2166.6437313204497,2578.7161161520253,2110.6019714812433
Rps13-ps5,0.537097781219215,2.267778504352555,0.907416978673472,1.5497077114478601
Dnajc11,1030.544020177065,988.0042401413161,1131.4211562668102,1009.1819255218496
E2f4,1380.45850022268,1409.022671683845,1302.110518733535,1395.4984399417665
Ighe,0.0,0.0,0.0,0.0
Bahd1,596.738841316366,530.430439101601,486.2354881956395,511.2921567100573
Gsg1l,28.56910147583555,30.825830083298047,32.065118063780055,31.38972925053963
Galr2,0.0,1.8832972237581078,0.3729069717247946,0.3897807709132533
Mblac1,11.538410827346901,24.202067048089255,14.5248972747745,18.2333037577207
Gm8847,0.50758703913865,0.0,0.0,0.0
Gpx2-ps1,19.872989348317102,18.3918190542898,24.523003411191198,19.7601205567073
Phf10,521.004896867704,519.0801962216135,438.583164239354,559.653967683314
Dqx1,202.41775033323898,222.36928333241949,237.2085562505185,209.13763700614467
Chml,301.7310312329335,278.4637333862525,275.4777130457485,258.65576405567634
Slc27a4,1186.861220283775,1040.073348087703,1057.732812686081,1058.2708056908293
Gm454,0.0,0.5068511736801801,0.0,0.0
Ddx47,1276.88912926056,1151.943953545855,1267.8701875411102,1352.1632356366601
Galnt6,2108.67743940325,2049.3826856044802,2037.5686894181702,2210.4156962878637
Opn3,9.947385541458841,12.71059264791254,11.537800348071599,8.352222901650647
Lgr4,11.24618067277791,2.61304244467642,6.2113641514846005,4.174849443983285
Cerk,720.6998416325675,877.8502487482081,663.4771333774355,651.8239064711
Tlcd2,55.8066033064202,69.751309013952,68.2672059600102,59.650786560875666
Adipor1,1912.086188973105,2006.3374881683949,1898.7242676230799,2073.7402201203267
Acsl1,150.3128486871725,97.1854125813867,143.7467041215435,115.56066697252815
Gm47791,0.0,0.0,0.0,0.0
Vsx1,3.1455677762167147,6.087574968436175,1.5635299133947052,2.8153251946258067
Gm16250,0.0,0.0,0.0,0.0
Olfr1066,0.0,0.0,0.0,0.0
Gm19257,0.0,0.0,0.3908028405495765,0.0
Ins2,0.5102816112712001,0.0,0.0,0.3478829649525133
Olfr1069-ps1,0.0,0.0,0.0,0.0
Gm17764,0.0,0.0,0.0,0.0
Gm48628,0.0,0.0,0.0,0.0
1600012H06Rik,397.08454093285695,370.869980326459,382.697585841732,415.4843013451703
Olfr1070-ps1,0.0,0.0,0.0,0.0
Kng2,0.0,0.0,0.0,0.0
P4ha3,4.930840868396985,7.133626115709275,5.841661745094456,4.881405845867554
Olfr228,1.5574928011034652,2.8378133589255903,3.8931147370690153,2.5135701219637934
Gdpd5,219.0371617182195,278.984032439721,202.22601580092203,176.20696205202333
Ifi44,102.36367094195276,39.59659772252735,51.303125600988494,61.4197177341328
Olfr1073-ps1,0.0,0.0,0.0,0.0
Olfr1073-ps1,0.0,0.0,0.0,0.0
Taf1c,440.56675763634655,453.83550210143403,432.21413892246596,445.7930254764223
Wdr64,0.0,0.0,0.0,0.0
Olfr1075-ps1,0.0,0.0,0.0,0.0
Gm5023,0.0,0.0,0.0,0.0
Gapt,0.54010126783095,0.45653566357775643,0.9067414482335485,0.33811558211260334
Olfr1076,0.0,0.0,0.0,0.0
Gm20651,0.0,0.0,0.0,0.0
Dnttip1,384.0387165615025,382.41681463957804,363.2119043380135,367.0417266059897
Gm47618,0.0,0.0,0.0,0.0
Setd1a,1140.190965181507,1058.9100369806474,1008.4922995152745,894.597721729053
Gm30191,0.0,0.0,0.0,0.0
Chst14,49.41532237982265,44.73783765177575,43.19781826320265,53.44241825666953
Gm47619,0.0,0.0,0.0,0.0
Il17ra,5537.40572410407,5690.513174547419,5400.417804634635,5662.930435589721
Dnah10,52.82288985774735,9.6015966705754,9.449532169637656,8.183315821695157
Gm4968,1.049320066839205,3.8409576891545347,2.72020317322843,3.5705761712567337
Uqcrh-ps2,0.0,0.0,0.0,0.0
Gm7308,1.607674111441585,0.0,0.9055966366264101,0.38677782846373
Gm28266,0.0,0.4543449528176275,0.0,0.6890444496347233
Cacnb3,65.91439208884455,93.29614262585795,85.70089755578161,74.78993468335948
Gm47055,0.0,0.0,0.0,0.0
Gm5419,0.0,0.0,0.0,0.0
Tnfaip8l1,512.053570124383,454.35802905772294,476.373252120578,527.0794095973894
Dtx4,73.42688412121271,63.91883014001169,60.313291658840946,65.71302001967456
Ccdc32,295.0266334503815,320.2103238819315,270.14764521265454,314.92375221701735
Kcnh5,0.0,0.0,0.0,0.0
Pcx,63.33113659411395,39.20629758145895,72.42693813159475,42.09779297513084
Tmem121b,1.58921792711411,1.4205555523279552,0.7818478332440401,0.0
Dnaaf1,0.0,0.0,0.0,1.1154934024832701
Gm45658,0.0,0.0,0.0,0.0
Gm9392,0.0,0.0,2.7356198838470354,0.0
Gm19855,0.0,0.0,0.0,0.0
Lman2,4528.659672661415,4384.25734852262,4692.872426090435,4520.111285017997
Lrp10,5438.714476128969,4909.821011738895,4683.000078423135,5051.184411585859
Ppp2r3a,64.53840919394369,69.10492807589335,56.63604587550835,68.11306866842382
Gtf2h1,1146.437774052,1253.08598959223,1256.62397534827,1237.84778160478
Gm49388,15.05283441093972,16.40437259407555,36.80141537458335,20.559228022917136
Cyp2d41-ps,0.539934335516265,0.4563700340711504,0.515784277887695,1.01544672558447
Zfp1,156.192933136357,123.153243123895,142.0539151048515,142.5440373549093
Pigp,63.40320006937024,82.51005524336651,82.58472946074036,90.5813617572828
Exoc7,892.8168860405606,862.7178909840959,803.075268023453,890.1241076140008
Rps13-ps4,18.741623014632697,20.61323515807495,16.72894651537035,9.9410605662621
Foxl2,0.0,0.0,0.0,0.0
Entpd6,590.0333204081026,741.418751851781,635.6532684803369,663.9045881873184
Pglyrp2,1648.267101120615,1859.55012783954,1649.7691797146501,1560.2671825384969
Tbc1d22a,993.0774516009874,1002.1122530190576,1113.6905173729401,1159.8187594388166
Mpc2,476.22933433927847,487.329731056226,488.05945173156397,539.4780973674054
Coq7,95.03470138722284,127.0835852775705,108.7746269201611,117.30429972960617
Gm13542,2.0995363284294797,2.924676958180865,1.8134911425507598,1.76585083303717
Gm19183,0.53980263773124,0.50555349259168,0.391768298833891,0.73317999432896
Alk,0.0,0.0,0.0,0.0
Nfatc2,2614.21902963122,2069.678924686995,2501.34248237243,2007.7587453539666
Gm11437,0.0,0.0,0.3908028405495765,0.0
Tfb1m,262.947761356211,271.510400887572,253.9432824970325,246.51653576006
Fam111a,2868.4924597984946,3155.71435675713,2644.400713605045,2821.96509276786
