gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Thg1l,126.300419241814,0.0328128068446441,0.304081560101228,0.107907914027147,0.914068739296559,0.993056845334994
Trav3d-2,0,NA,NA,NA,NA,NA
Trav9d-2,7.13059087927679,0.77725694628624,0.843206466312682,0.921787222155877,0.356639573795194,NA
Sbno2,293.793875611064,-0.158857525409033,0.250133568699132,-0.635090788634255,0.525369204348158,0.900963659540978
Gm14609,0.111527737598583,0,0.448717947245699,0,1,NA
Gm29268,0,NA,NA,NA,NA,NA
Gm48175,0.174295739245577,0,0.448717947245699,0,1,NA
Rtcb,1117.93753667914,0.319876978970161,0.136784548622,2.33854614569172,0.0193589347778947,0.310553192066437
Gm14610,0.216327119876667,0.0870010533432203,0.448717947245699,0.193888062372469,0.846263531176635,NA
Gm4908,0.414101917461421,0.272290091515003,0.549204604099315,0.495789892296248,0.620042656940203,NA
Akap5,71.4650290106785,-0.510336002526242,0.495819141969725,-1.02927853995077,0.303348804620461,0.796807651540019
Slc25a1,251.33749640327,0.0806801514600457,0.355240978670454,0.227113864402705,0.820335203489085,0.976860094486179
Wnk3,5.78799303102316,0.5360287033253,0.914739251212206,0.58599071004656,0.557881757755431,NA
Lcn6,0.78551180751711,0,0.448911905956436,0,1,NA
Dcaf15,686.3352219838,-0.330574190295755,0.191022776080111,-1.73054856116801,0.0835323129065438,0.569430344645728
Olfr856-ps1,1.10973719997928,0.174153484245472,0.764356322504777,0.227843322698993,0.819768045690229,NA
Gtpbp4-ps4,0,NA,NA,NA,NA,NA
Gm7769,0.0732332978702442,0,0.448717947245699,0,1,NA
Ranbp2-ps6,0,NA,NA,NA,NA,NA
Gm7441,0.443146046589699,0.105613445453997,0.490648896330075,0.215252589466638,0.82957039128567,NA
Gm34139,0,NA,NA,NA,NA,NA
Qdpr,815.805178998789,-0.172480554965303,0.243003945703942,-0.709784997382064,0.477837473901727,0.882694959848203
Obox4-ps11,0.0351939699585637,0,0.448717947245699,0,1,NA
Pde5a,32.0098862020251,-0.254736856646937,0.6182082865471,-0.412056684114876,0.680297876493166,0.94353023098606
Obox4-ps12,0.242033525088044,0,0.448717947245699,0,1,NA
Ceacam15,0.777212538926646,0,0.451349635418121,0,1,NA
R3hdm2,192.933059650532,-0.33474468389646,0.29496206550932,-1.13487367712335,0.256428250425314,0.762690589107697
Sema3a,3.383228885,-0.655975818264482,0.92476980451884,-0.709339573004104,0.478113776548445,NA
Obox4-ps13,0,NA,NA,NA,NA,NA
Ascl4,3.3327683575861,-0.249202697423644,0.934254740633949,-0.266739558907183,0.789669693446196,NA
Hist1h2ai,305.345074155643,0.795253493942183,0.884850156767295,0.898743688815693,0.368789200381224,0.833965692970284
Casp8ap2,1215.96411039176,-0.118280450100134,0.228048591382472,-0.518663366360199,0.603995512281744,0.922461540613241
AY761185,0,NA,NA,NA,NA,NA
Arl13a,0.590224472186001,0.148848671420627,0.576803686057929,0.258057767345262,0.79636232466019,NA
Gm8209,3.64099581796417,-0.23452329645274,0.905718497062622,-0.258936189570306,0.795684474917054,NA
Gm3619,0.194296509371223,0,0.448717947245699,0,1,NA
Hist1h3h,50.6283983346947,-0.398026944702717,0.735688820929441,-0.54102622383179,0.588489507713548,0.917917020144292
Gpbp1l1,498.607156285704,-0.144039845276971,0.242483793945951,-0.594018441121378,0.552499778869205,0.90777543197553
Gm18122,0,NA,NA,NA,NA,NA
Gm5586,75.8661559004708,-0.110293509401159,0.451389072288127,-0.244342444627807,0.806965613403343,0.974793971912348
Trav4d-3,6.01467551376921,-0.32053757522862,0.831660919764824,-0.385418585400479,0.699927315019561,NA
Defa21,0.106522052894167,0,0.448717947245699,0,1,NA
Rgs12,21.7225409331167,0.166244205570184,0.724387017349649,0.22949639017335,0.818483125991457,0.976860094486179
Rps19-ps2,10.9792890269379,0.442331039732491,0.74824546191054,0.591157664495633,0.554414785837393,0.908003683129515
Trav5d-2,0,NA,NA,NA,NA,NA
Xrcc2,92.3156586352234,0.118067567884563,0.342876786433684,0.344344010898499,0.730587589789138,0.95808702364469
Xkrx,45.0076757094318,-0.278608752271779,0.699543311845927,-0.398272340759855,0.690429446554867,0.944973505776899
Rpf2,1715.46234682105,-0.0165937147731091,0.333360034786391,-0.0497771569520681,0.960299970223599,0.998910319273326
Ceacam9,0.171515057472418,0,0.448717947245699,0,1,NA
Dhx29,273.081618546275,-0.169107069727239,0.216986044114528,-0.779345374110708,0.435776292917995,0.867521940020174
Trav12d-2,214.265188436785,1.31479519220872,0.504066749880463,2.60837516563136,0.00909731871164782,0.22371057866698
Itm2c,389.37127858396,0.583262716915206,0.322707012904455,1.80740638905141,0.0706989385114888,0.541432670817699
Lcn10,0.923766531281753,0,0.452164133281116,0,1,NA
Gm47999,0,NA,NA,NA,NA,NA
Gm18429,0,NA,NA,NA,NA,NA
Gm9496,0.241270299919479,0,0.448717947245699,0,1,NA
Rpl23a-ps1,4.89748480657817,0.214753780975286,0.906098481443537,0.23700931562445,0.812649563314905,NA
Spink5,0.44779590951006,0,0.448717947245699,0,1,NA
Defb48,0.111851574037872,0,0.448717947245699,0,1,NA
Mgat4c,5.91920762591159,1.23280766944907,0.867607228961976,1.42092830522405,0.155337603253697,NA
Rec114,4.17567807270285,-0.690475708067279,0.890622400199069,-0.775273233542011,0.438178222234849,NA
Gm16200,1.89581385256752,-0.242893218976277,0.937290140512599,-0.259144109681385,0.795524052303028,NA
Sspo,2.39861785900159,0,0.755080572407207,0,1,NA
Trav9d-3,21.313723981207,-0.881880915642838,0.674365383257477,-1.30771972811382,0.190968389423535,0.711998989256262
Defb47,0.035194476437668,0,0.448717947245699,0,1,NA
Hist1h2aj,82.1790442683212,2.10762654633052,0.934784856379532,2.25466483752578,0.0241543743390378,0.343787555677488
Ms4a6c,394.087930803056,-0.243849006794273,0.280671241867018,-0.868806526711449,0.384952962635681,0.840040974265249
Adamts7,1.21609107618512,-0.312087632692633,0.797415541733533,-0.391373902763637,0.695520879606409,NA
Gm43142,0.156499202006631,0,0.448717947245699,0,1,NA
Defb43,0.0355073509647222,0,0.448717947245699,0,1,NA
Trav5d-3,0.0884712331265679,0,0.448717947245699,0,1,NA
Musk,0.380419859587688,0,0.448717947245699,0,1,NA
Sox30,0.735977906045509,0.15432488374264,0.602959111017721,0.255945852583865,0.797992648246735,NA
Gm12220,0,NA,NA,NA,NA,NA
Aagab,277.031399352032,0.220381855564809,0.240906524907634,0.914802351863677,0.360295399920984,0.83299728503729
Gm7498,1.57977595432322,1.32061321135644,0.921570787155962,1.43300246683377,0.151857132354457,NA
Cchcr1,199.007991670518,-0.590030297503445,0.532637941946516,-1.1077511589715,0.267969298475631,0.769624260889746
Glyatl3,0,NA,NA,NA,NA,NA
Slc22a1,0.453115442585263,0.175039794407147,0.44872568044232,0.390081963293489,0.696475939699417,NA
Olfr857,0.127882484980972,0,0.448717947245699,0,1,NA
Tedc2,101.504671789196,-0.170840915809153,0.371708882539353,-0.459609452004598,0.645796573443274,0.936720234532175
Nptn,2292.58268839996,-0.123059412245134,0.173183419822052,-0.710572711704037,0.477349058087986,0.882282730174484
Mab21l4,0.0881031466071661,0,0.448717947245699,0,1,NA
