wilcoxon,t-test,t-test_overestim_var
Msh6,Dbr1,Dbr1
Nbeal2,Prdx3,Nt5dc2
Yipf1,1500011B03Rik,Cep57
Flnb,Pfas,Gmppb
Ect2,Pih1d1,Brk1
Pop5,Aifm1,Thoc6
Vcpkmt,Sypl,Pop7
Romo1,Gtf2b,Nr4a2
Dhrs1,Tomm5,BC030867
Dctn5,Ehbp1l1,Mmadhc
Echs1,Ssbp1,Polr2h
Rpe,Med11,Fuom
Fis1,Sucla2,Usp39
Eid1,Ipo9,Clic4
Cenpn,Sf3b2,Sypl
Fcho1,Rad51c,Aifm1
Zcrb1,Nop58,Usp14
Ggt1,Pds5a,Il12rb2
U2af2,Tmem237,Ggh
Nelfcd,Cse1l,Cse1l
Dctn3,Ifi211,Sqle
Eif4enif1,Gon7,Timm17a
Tmem33,Zranb2,Gimap4
Rad23a,Tcea1,Med11
Hk1,Mmadhc,0610010K14Rik
Pkmyt1,Mrpl43,Zfpm1
Knop1,Syngr2,Hist1h2an
Sumo1,Ccdc12,Gon7
Plekhb2,Zcrb1,Ift20
Tusc3,Lmnb2,Dynlt1f
Sars,Ddb1,Mphosph8
Ndufs2,Tmbim4,Ehbp1l1
Car5b,Ttll12,Rpp25l
Ggh,Cdk6,Hdac2
Naxe,Zfpm1,Klhdc4
Tmem29,Mrps22,Fam110a
Map7d1,Dynlt1f,Nup210
Rad18,Ndufa9,Mrps22
Plekhj1,0610010K14Rik,Afg3l1
Tpm1,Fam129b,Ndufa10
Gsap,Cenpl,Clptm1l
Pithd1,Mpdu1,Gtf2f2
Mknk2,4930503L19Rik,Smim3
Babam1,Dock5,Cdk6
Anxa11,Cep57,Egln1
Cib1,Etaa1,Mcm8
Clptm1,Pdss1,Otulin
Dld,Dusp14,Prkcsh
Pafah1b3,Mphosph8,Letm1
Suds3,Ciao2b,Polr2d
Rnaseh2a,Rpp25l,Gspt1
Snd1,Itm2b,Ryk
Cab39,Mcub,Glrx2
Crlf2,Ino80c,Ehd1
Myef2,Usp39,Ube2k
Sipa1,Epas1,Orc2
Gstt2,Cct3,Ttll12
Cops5,Gadd45gip1,Ipo9
Syncrip,Srsf10,Etaa1
Nelfb,Klhdc4,Ss18l2
Nop58,Pop7,Cops5
Suv39h1,Ss18l2,Anxa11
Lta4h,Enkd1,Usp5
Pepd,Nr4a2,Cst7
H2bc11,Arf6,Mrps17
Cdkn1a,Cct2,Hspa4
Bloc1s2,Gtf2f2,Ino80c
Mocs2,Usp14,Tmbim6
Tmed5,Tgfb1,Kpna2
Eif2s2,Cops6,Tomm7
Ubac1,Pitpna,Clta
Ttll12,Orc2,Bet1
Adora2a,Sgcb,mt-Nd4l
Cdc37,Usp5,Kcnk5
Ssbp1,Polr2h,Cnot6
Ebna1bp2,mt-Nd3,Polr2l
Commd2,Afg3l1,Suv39h2
Hmgxb4,Hdac2,Rpp30
Pnkd,Polr1d,Pfas
Smu1,Pdcd10,Med10
Tdp2,Eif3c,Pcyox1l
St13,Srp14,Bud31
Cops4,Letm1,Mtx2
Mrps11,Hyou1,Pkig
Gart,Mnd1,Dnajc8
Impdh2,Cx3cr1,Igkc
Lypla1,Polr2d,Nudcd2
Nmt2,Clptm1l,Cchcr1
Rpf2,Uqcrc2,Hyou1
Minpp1,Kif14,Nabp2
Gmds,Rad51b,Snx5
Nup54,Plekhb2,Denr
Got1,Ehd1,Trim28
Cst7,Polr2l,Stk35
Dpm2,H1f0,Cenpl
Eef1akmt1,Prr11,Cdc25c
Sri,Ift20,Plekhb2
Ormdl1,Bet1,Mrpl50
Eif2b5,Prkcsh,Atp6v0c
Ggct,Aldh7a1,Fdx1
Cript,Cercam,Rbmx2
Ppp3r1,Serpinb1b,Zfand4
Lactb,Timm17a,4930503L19Rik
Kif20a,Mtx2,Gtf2e2
Rtca,Egln1,Dhrs7
Cops6,Nup210,Tubgcp2
Tmem30a,Ndufaf1,Tm9sf3
Eny2,Cgas,Misp3
Wrnip1,Tubgcp2,Jdp2
Comt,Tsen15,Ddt
Zfp511,Pkmyt1,U2af2
Fancl,Brk1,Dynlt1a
Slc35b2,Rpp30,Lsm1
Spg21,Rbmx2,Fbxo22
Rbm8a,Otulin,Tmem237
Myo5a,Glrx2,Rad54b
Nae1,Pim1,Popdc2
Haspin,Anxa11,Sod1
Mad2l2,Sfmbt1,Ptprk
Atp2b4,Mrpl50,Ruvbl1
Rps6ka1,Nabp2,Nmt1
Rbl1,Dhrs7,Rpl7l1
Smc5,Gtf2e2,H2ac15
Itgal,Cnot6,Caprin1
Itgb1bp1,Cops5,Dhrs13
Desi2,Mrps17,Hccs
Tmed10,Fbxo22,Btbd1
Dpp3,Dpagt1,Tnfsf9
Prpf4,Ndufa10,Arl2bp
Riox2,Rab27a,Nras
Coro7,Fdx1,Pkmyt1
Ppp2ca,Gspt1,Unc13d
Sf3a2,Ube2k,Sh3glb1
Ino80e,Slc16a3,Apobec3
Idh3b,Hspa4,Cstb
Lmf2,Ruvbl1,Mrpl22
Cfdp1,Kifc1,Ccnh
Ska2,Hccs,Lmnb2
Raf1,Alms1,Tmem154
Sfr1,Med10,Mlf1
Sec61a1,Fzr1,Rab27a
Ska3,Trim28,Nipsnap3b
Wdr5,Gins3,Lasp1
Cdc16,Dhrs1,Abcf2
Prpf19,F2rl3,Adh5
Ddx19a,BC055324,Dhrs1
Nfu1,Nudcd2,Calm2
Itgam,Lzic,Ndufaf1
Ndufs1,Cst7,Ykt6
Slc25a11,Ykt6,Sgcb
Cct4,Gimap4,Pdss1
Tor2a,Ccnh,Lzic
Psmg3,Mrpl22,Dock5
Polr2g,Bud31,Cgas
Ap2m1,Btbd1,Ola1
Nek2,mt-Nd4l,Smim15
Mthfd1,Nelfcd,Flii
Rab1b,Prss16,Drg1
Ankrd13a,Rpl7l1,mt-Co1
Trp53i13,Unc13d,Mcub
Maea,Denr,Nelfcd
Nsmaf,Crybg3,Ppp2r1a
Gfer,Atp2b4,Idh3b
Atg3,Mmgt2,Mrpl10
Nras,Abcf2,Aopep
Tomm6,Snx5,Aldh7a1
Mrps10,Ddt,Rsl1d1
Dcaf13,Tmbim6,Chst2
Ipo7,Nmt1,Degs1
Cnn2,Mrpl10,Tsen15
Trim37,Lpgat1,Sinhcaf
Vbp1,Wdr5,mt-Cytb
Cd44,Ubxn8,Tmem160
Ttc1,Kremen2,Sipa1
Tmed7,Lasp1,Ubxn8
AI413582,Dnajc8,9130401M01Rik
Dkkl1,a,Ndufa2
Rwdd4a,Tomm7,Gmds
Dnajc1,Gmds,Fzr1
Timm17a,Lsm1,Atp2b4
Nup210,Sinhcaf,Memo1
Rbm15,Arl2bp,Sec61a1
Pcnt,Cstb,Atg3
Btbd10,Nras,Cfdp1
Cep83,U2af2,Il18rap
Tspan31,Dync1li2,Smu1
Colgalt1,Tm9sf3,Wdr5
Bckdk,Arhgap19,Nubp2
Rnf8,Atp6v0c,Icos
Arf6,Nipsnap3b,Dnajc1
Slc9a3r1,Clta,Atp1a1
Fam76b,Il18rap,Trap1
Mrpl46,Sod1,Usp37
Polr2b,Nup155,Htatsf1
Nudt19,Slc25a33,Hnrnpl
Hsd11b1,Ltb4r1,Cebpzos
Gorasp2,Flii,Sfmbt1
Otub1,Caprin1,Tm2d2
Mical1,Tm2d2,Med28
Alcam,0610009B22Rik,Suds3
Gde1,9130401M01Rik,Sdcbp
Arl8b,Xbp1,Tbc1d10b
Pms2,Mfsd1,Ndufa3
Smarcc2,Zgrf1,Cers2
Smco4,Tbc1d10b,Eif1b
Acads,Smim15,Sapcd2
Fmc1,Ggt1,Rad23a
Cul1,Tada2a,Copb2
Desi1,Usp37,Lpgat1
Nop9,Ppp2r1a,Hadha
Zc3h14,Cebpzos,Tradd
Mogs,Asns,Xbp1
Lsm1,Memo1,Ikzf3
Sytl2,Icos,Ggt1
Ergic2,Drg1,Dync1li2
Arrb2,Osgin2,Zwint
Frmd4b,Tspan2,Cnot11
Mfsd1,Nrp1,Vbp1
Ctnnb1,Slc4a8,Rad51c
Srpr,Idh3b,Med8
Smarcad1,Adh5,Dbnl
Hmox2,Vkorc1l1,Cib1
Pspc1,Tex15,Glo1
Pigyl,Tedc2,Camk4
Psme3,Htatsf1,Enkd1
St3gal4,Tbc1d7,Epas1
Mrpl43,Apobec3,Mmgt2
Glo1,Trap1,Nup155
Lamc1,Sh3glb1,Hnrnpr
Copb2,Cmklr1,Mfsd1
Gmppb,Ola1,Phax
Hnrnpr,Camk4,Atp6v1f
Gadd45gip1,Degs1,Ethe1
Snrnp27,Sipa1,Cercam
Adh5,Nubp2,Thoc3
Ubfd1,Sec61a1,Csnk2a1
Lap3,Abhd5,Pou2f2
Isoc1,Rhoc,Kremen2
Ehmt2,Aopep,Selenok
Trmt6,Slc25a13,H1f0
Anapc13,Cnot11,Dusp14
Sike1,Lactb,0610009B22Rik
Denr,Tradd,Dctn5
Lars,mt-Co1,Fam129b
Coro2a,mt-Cytb,Ppp2r2d
Taf6,Calm2,Lactb
Melk,Ethe1,Slc25a33
BC003965,Cfdp1,Isy1
Hdac3,Zwint,Dpagt1
Foxm1,Dctn5,Eloa
Bud23,Dnajc1,Msl3
Mea1,Smu1,Slirp
Leprot,Pou2f2,Pttg1
Seh1l,Apmap,Cenpq
Mapk6,Pik3cg,Kif14
Ptpn2,Cers2,Kifc1
mt-Nd3,Eloa,Acat1
Mphosph6,Bckdk,Atp6v1c1
Eif2d,Plrg1,Lrwd1
Asna1,Rsl1d1,Ifi211
Cndp2,Suds3,Gins3
Cd9,Eif1b,Srpr
Ddt,Atg3,Nfu1
Clpp,Rad23a,Tomm6
Fam98b,Nedd1,Bckdk
Fam207a,Tomm6,Psmg2
Tmem41b,Msl3,Msh2
Sf3b2,Med28,Plrg1
Dcp2,H2bc14,C1qbp
Lrrc8c,Rab29,Prr11
Nanp,Cyp20a1,Osgin2
Gid8,Comt,Tdp2
Akr1b3,Tmem160,Elovl1
Tdg,Rnf227,Cdc16
Oxct1,Ikzf3,Ssbp3
Polr1d,Cdc16,Eif2b1
Dync1li2,Atp1a1,Mnd1
Rprd1b,Thoc3,Vkorc1l1
2310033P09Rik,Cenpu,Tmem30a
Ints10,Copb2,Suv39h1
Ipo9,Sdcbp,Tmem192
Adrm1,Suv39h1,Gorasp2
Zfand5,Lrwd1,Cops4
Shmt2,H2ac10,Eif3a
Tmem70,Med8,Selplg
Hadha,Eif2b1,Itgb1bp1
Trappc2l,Acsbg1,Tmem208
Pitpna,Ndufa2,Comt
Mrpl45,Ppp2r2d,Lpxn
Eif1b,Slirp,Anapc13
Lcmt1,Aaas,Cyp20a1
Smn1,Cobll1,Zgrf1
Hspa4,Glo1,Mbd3
Mrpl3,Yars,Atp5g2
Golga7,Slc35b2,Slc35b2
Aaas,Hnrnpl,Bin1
Bola1,Vbp1,Apmap
Szrd1,Acat1,Snrnp27
Ppif,Cenpq,Glud1
Sqle,Hadha,Tusc3
Rfxap,Tmem39a,Iqgap1
Taf1,Gpr160,Spg21
Tmem208,Phax,Aaas
Saal1,Atp6v1c1,Pik3cg
Tor1a,Ndufa3,Tada2a
Mbd3,Helq,Alms1
Exosc9,Cib1,Babam1
Ncbp3,Sdcbp2,Slc25a11
Arhgef2,Btbd10,F2rl3
Def6,Wrnip1,BC055324
Rps19bp1,Gorasp2,Knop1
Hsbp1,Acat2,Cx3cr1
2310011J03Rik,H2bc3,Nedd1
Cct3,Slc35c1,Mfsd10
Csrp2,Slc4a7,Wrnip1
Cactin,Knop1,Diaph1
Eftud2,Dbnl,Abhd5
Cmtm4,Psmg2,Clptm1
Aven,Tnfrsf13c,Btbd10
Rnf216,Saal1,Gstt2
Slc4a7,Srpr,Rab29
Eme1,Fasl,Rad51b
Prkrip1,Mmd,Pepd
Asf1a,Isy1,Rps6ka1
Cstf2,Med12l,Ppig
Actr1a,Tdp2,Saal1
Cct2,Chst12,Atg5
Kat7,H3c6,Rpe
Tomm5,Pttg1,Tbc1d7
Ppp3ca,Tmem192,Echs1
Cenpl,Haus5,Uxt
Prr5,Hnrnpr,Coro7
Nars,Elovl1,Fam107b
Ccdc12,Msh2,Serpinb1b
March2,Mfsd10,Tmem33
Plrg1,Tusc3,Arhgap19
Copz1,Upk1a,Brcc3
Trbv13-3,Tbc1d2,Htatip2
Stt3b,Lpxn,Mrfap1
Prpf18,Clptm1,Taf6
Zdhhc3,Plin2,Hmgn1
Ube2k,Nfu1,Iqgap2
Sod1,Csnk2a1,Papola
Med21,Crmp1,Thy1
Mtx1,Taf6,Dld
Brd9,Tbc1d31,Ppp5c
Fzr1,Pepd,Yars
Fbxo45,Gstt2,Ubac1
Chtop,Gen1,Map7d1
Pik3cg,Ssbp3,Cers5
Gsk3a,Rpe,Rpia
Akt2,Gsto1,Acat2
Med28,Chid1,Hmgxb4
Tes,Atp6v1f,Edem2
Ccdc69,Coro7,Slc4a7
Lpgat1,Rps6ka1,Rex1bd
Plaa,Hmgxb4,Pafah1b3
mt-Cytb,Tmem30a,Tpm1
Map4k1,Itgb1bp1,Cenpu
Edem1,Cops4,Commd2
Mdm2,Ubac1,Prpf4
Pttg1,Spg21,Slc16a3
Srp68,Ints10,Ints10
Prps1,Anapc13,Hnrnpm
Nup155,Babam1,Bri3
Crnkl1,Snrnp27,Ptrhd1
Sirt2,C1qbp,Mrpl1
4930503L19Rik,Prpf4,Mmd
Shmt1,Selenok,Prss16
Gtf3c6,Gnb4,Rtca
Pdcd10,Prkrip1,Haus5
Selenom,Echs1,Nars
Raph1,Ppp5c,Ebpl
Il12rb2,Pafah1b3,Pithd1
Rtraf,Bin1,Def6
Cdc42ep3,Rtca,Crybg3
Caprin1,Stk32c,Prkrip1
Gbp3,Tpm1,Sike1
Utp11,Mbd3,Agpat5
Ythdf2,Tmem208,Mtap
Nr2c2ap,Slc25a10,Map2k2
Ttc7,Slc25a11,Ttc39b
Dpp9,Uxt,Eif4enif1
Cyth4,Edem2,Hsbp1
Ctdspl2,Fbxo45,Glrx5
Uhrf2,Cyfip1,Mrpl46
Ywhag,Map7d1,H2bc14
Epn1,Htatip2,Chst12
Mre11a,Atg5,Sdcbp2
Tex261,Glud1,Fbxo45
Trp53i11,Rps6ka5,Cd52
Mid1,Gm10282,Fasl
Ndufa10,Rpia,Acsbg1
Dcaf15,Mtap,Mvb12a
Cyp20a1,Tmem33,H3c6
Swap70,Pithd1,Map4
Csnk2a1,Mrpl1,Slc35c1
Ndfip2,Eif3a,Nelfb
Brk1,Ap1s3,Cobll1
Ppp6c,Crip2,Rad18
Bud31,Dld,Gen1
Bin1,Ebpl,Pkp3
Snx5,Colgalt1,Gsto1
Cep192,Cers5,Ppp1r18
Reep4,Agpat5,Nrp1
Bri3,Brcc3,Myef2
Wdr18,Ccdc43,Trp53i13
Rcn3,Myef2,Nae1
Pym1,Lrrk1,Emg1
Hmces,Diaph1,Ppp1r11
Atp6v0c,Ptrhd1,Plin2
Pitpnb,Paox,Tmed7
Eif3c,Iqgap1,Ndufs7
Srrt,Adam8,Chid1
Atg4d,Daglb,AI413582
Ola1,Iqgap2,Colgalt1
Thap7,St14,Sdha
Gcat,Eif4enif1,Helq
Srp14,Ier3,Asns
Tomm40,Ptgr1,Rnaseh2a
Znhit1,Rad18,Rpp21
Srsf10,Trp53i13,Srrt
Atl3,Ms4a4b,Tspan31
Dnajc8,Pidd1,Pnkd
Mrpl39,Tspan31,Acly
Rab11a,Leprot,Tspan2
Trappc3,Hmgn1,Eid1
Mmd,Ttc39b,Raf1
Hmgcr,Selplg,Ppp1r14b
Npat,Pkp3,Nap1l4
Keap1,Atp5g2,Prpf19
Aplp2,Mrpl46,Ctnnb1
Dtd1,Rex1bd,Leprot
Upf1,Ccdc18,Tedc2
Fam136a,Ppig,Ppp3r1
Cep250,Commd2,Ccdc43
Sin3a,Mid1,Rab8a
Nup205,Rnaseh2a,Tmem39a
2610001J05Rik,Nelfb,Brd9
Tial1,Thy1,Hsd17b12
Nadk,Nars,Hnrnpul2
Gspt1,Def6,Ms4a4b
Tmem248,Eif2d,Rhoc
Taf11,Slc31a1,Dpm2
Mrpl44,Nsl1,Eif2d
Trabd,Map4,Tbc1d31
Mrps5,Tmem263,Nbeal2
Pkp3,Cd52,Hmox2
Fnta,Il12rb1,Hsd11b1
Cdk9,Bri3,Riox2
Rgs19,Pnkd,Txn2
Amfr,Papola,Rpf2
Prmt5,Sike1,a
Cuedc2,H2bc15,Cdk9
Mvb12a,Leo1,Ppdpf
Kctd20,Pop1,Tardbp
3110040N11Rik,H3c11,Sgta
Faf1,Eid1,Khdrbs1
Cat,Depdc1b,Rwdd4a
Aurka,Hsbp1,Vamp8
Rex1bd,AI413582,Slc25a13
Necap2,Fam98b,Rbl1
Sf3a1,Acly,Rps6ka5
Clta,Recql4,Mid1
Atp6v1a,Rapgef5,Zfand5
Abce1,Mrfap1,Mthfd1
Mrpl21,Glrx5,Otub1
Dnm1l,Fam107b,Tmem263
Lrpap1,Raf1,Cep83
Nxn,Nbeal2,Lrrk1
Tpgs2,Nae1,Fam98b
Trim35,Apaf1,Ltb4r1
Rnf168,Ctnnb1,Mocs2
Pim1,Rpf2,Sec23b
Tmbim6,Mvb12a,Eprs
Nkap,Map2k2,Asf1a
Fcf1,Ppp3r1,Ewsr1
Mbd4,Mthfd1,Ptpn2
Map3k8,Rwdd4a,Rcbtb2
Rbm10,Sult2b1,Ddx19a
Grsf1,Tmed7,Rnf227
Helb,Slc27a4,Ap1s3
Apaf1,Hnrnpm,Med12l
Ufsp2,Dpm2,Ormdl1
Gfm1,Phf19,Mrps11
Lrp10,Ccp110,Slc31a1
Pds5b,Asah1,Gpx4
Ilf3,Prpf19,Csk
Thyn1,Riox2,Ino80e
Eml3,Rbl1,Fam49b
Aip,Ppp1r11,Cactin
Pfas,Srrt,Yeats4
Ankrd54,Hsd17b12,Apaf1
Afg3l2,Cep83,Nxn
Rab19,Brd9,Timm10b
Ass1,Nxn,Slc4a8
Gtf2f1,Slc48a1,Leo1
Uqcrc2,Rpp21,Selenot
Pank2,Wrap73,Snd1
Usp50,Npat,Trim27
Med29,Mocs2,Adrm1
Brd7,Mtrf1l,Mrps10
Slf1,Ddx19a,Tex15
Ccdc43,Tube1,Arl8b
Dbnl,Hsd11b1,Lypla1
Atp1a1,Hmox2,Pigyl
Trim27,Cactin,Cmklr1
Cgas,Sdha,Tpst2
Apmap,Ppp1r18,Bloc1s2
Bad,Ppp1r14b,Smco4
Hilpda,Ctc1,Npat
Clpb,Tmem107,Hmces
Tmem183a,Atpaf2,Rab5c
Ndufaf1,Ufsp2,Got1
Unc50,Hmces,Paox
Kif2c,Lsr,Crip2
Ccdc115,Sgta,Eef1akmt1
Slc2a1,Ormdl1,Tnfrsf13c
Tm9sf3,Asf1a,Il12rb1
Zdhhc16,Nefh,Atpaf2
Pgrmc2,Tppp3,Wrap73
D16Ertd472e,Cdk9,Tes
Sdcbp,Ndufs7,Exosc9
Tfip11,Maf,Maea
Nup50,Hnrnpul2,Dpm3
H3f3a,Arl8b,Ufsp2
Ergic3,Zfand5,Pop1
Atp6v0d1,Rcbtb2,H3f3a
Snapc1,Mrps10,Prps1
Smim7,Pdlim7,Chtop
Tardbp,Sec23b,Slc25a10
Faim,Tsen54,Upk1a
Cenpb,Mrps11,Gid8
Pno1,Otub1,Mtrf1l
Dhrs4,Ppm1j,Dcaf13
Gusb,Ino80e,Smarcc2
Gabpa,Vamp8,Cltc
mt-Co1,Perp,Mrpl21
Ccnc,Atp6v1a,Cyfip1
Dpm3,Nap1l4,Ccp110
Tmem223,Tardbp,Dad1
Tmem263,Glmn,H2aj
Ilkap,Emg1,Gpr160
Parp2,Smco4,Isoc1
Chtf18,Elmo2,Daglb
Fuca2,Exosc9,Rab1b
Fasl,Pigyl,Psmg3
Slk,Ptpn2,Ggct
Eps15,Gid8,Atp6v1a
Larp4b,Txn2,Cd9
Naa16,Nup205,Crmp1
Virma,Taf6l,Nup205
Sptlc2,Bag2,Ilkap
Sap30l,Rab8a,Srsf6
Lypla2,Snd1,Lcmt1
Ttk,Cd9,Nmt2
Arl5a,Lypla1,Asah1
Iscu,Smarcc2,Yipf1
Glud1,Ppdpf,Mrpl58
Sh3glb1,Ttc32,Slc48a1
Tmem189,6720489N17Rik,H2ac10
Sac3d1,Got1,Sept9
Lyrm9,Cemip2,Desi1
Mospd3,Maea,Nup50
Trim59,Isoc1,Glmn
Ppa2,Gm45902,H2bc3
Utp23,Eprs,Med21
Sar1a,Dsn1,Ssbp4
Acat2,Lcmt1,Ctc1
Elf4,Mgst3,H3c11
Hnrnpul2,Khdrbs1,Stk32c
Diaph1,Tfip11,Rps19bp1
Galnt7,Ankle1,Elmo2
Yars,Pgm2l1,Fcho1
Atpsckmt,Rnft1,Pidd1
Pex7,Prps1,Tfip11
Utp18,Psmg3,Nop9
Rae1,Eef1akmt1,Zfp511
Nolc1,Yeats4,Ttc32
Anapc4,Ass1,Gart
Osgep,Adrm1,Hypk
Ppie,Ggct,Tmem107
Phf6,Timm10b,Ier3
Wrap73,Bloc1s2,Rab11a
Mrpl11,Cetn4,Srp72
Casp4,Selenot,Ass1
Apobec2,Ewsr1,Tsen54
Tomm7,Nmt2,Cd44
Gpr65,Zbed4,Ndufb4
Slc38a10,Trim27,Desi2
Rfk,Rps19bp1,Idh3g
Dstn,Lyrm9,Nefh
Vamp3,Rhot2,Fgfr1op2
Gin1,Dcaf13,Tube1
Brpf1,Csk,Mapk6
Rsl1d1,Gpx4,Rnft1
Cox18,Nop9,Naxe
Haus5,Desi1,Ndufs1
Ing2,Rab5c,Ezr
Stk16,Tpst2,Mogs
Atp6v1e1,Chtop,Lrp10
Vars,Tg,Nsmaf
Zdhhc6,Cd44,Fmc1
Sun1,Rab1b,Utp11
mt-Nd4l,Fam49b,Trp53i11
Timm17b,Cdc27,Lyrm9
Cltc,Ilkap,Ppm1j
Spsb3,Tes,Pgm2l1
Polr3c,Dpm3,Ctsw
Aco2,Nup50,Tbc1d2
Mars,Cby1,Dcp2
Timm10b,Gpaa1,Gm10282
Sdhaf2,Mogs,Top1
Ttc32,Ankrd54,Rnf8
1110059E24Rik,Zfp511,Cyth4
Leo1,H3f3a,Ccnd3
Bop1,Olfr1369-ps1,Gpaa1
Rsu1,Fcho1,Rbm15
Rala,Trp53i11,Nsl1
Apobec3,Cltc,Rtf1
Adam17,Yipf1,Golga7
Atf1,Ccdc167,Smc5
Rhno1,Thop1,Ccdc69
Acot9,Gart,Dsn1
Dars,Mrpl21,H2bc15
Pom121,Creb3l1,Ankrd54
Cd52,Mapk6,Tmem70
Vkorc1l1,Nebl,Pms2
Eprs,Nsmaf,Slc27a4
Anapc2,Med21,Uhrf2
Mtrex,Fancf,Zbed4
Uba3,Desi2,Ndfip2
Ten1,Ccdc69,Tex261
Nudt16l1,Gldc,Recql4
Rhof,Rnf8,Cdc27
Srebf2,Tmem70,Adam8
Prkar2a,Bcl2l12,Ipo7
Yeats4,Dad1,Ccdc167
Ttc39c,Wdr62,Ppp3ca
Mdfic,Srsf6,Ankrd13a
Osgin2,Sept9,Sar1a
Ufd1,Naxe,Tdg
Ltn1,Pms2,Zfp207
Atp5g2,H2bc4,Mrpl45
Mmgt2,Hypk,Gnb4
Micu2,Dcp2,Aip
Ppp1r11,Camkk2,Sema4d
Fam192a,Fdft1,Mgst3
Zbtb1,Ndufs1,Acads
Traf7,Cep76,Rhot2
Hnrnpl,Scrn3,Tor1a
Ndufa2,Ssbp4,Depdc1b
Rab5c,Rab19,Trappc2l
Rnf121,Rbm15,Oxct1
Stard7,Baiap3,Cndp2
Tbcc,Nbn,Dpp3
Plscr1,H4c8,Rapgef5
Vrk1,Serf1,Crlf2
Bscl2,Fmc1,Gm45902
Srp72,Rab11a,Rab19
Glmn,Tdg,Hdac3
Emc4,Cntrob,Gde1
Ccdc82,Idh3g,Mcts1
Morf4l2,Mrpl58,Ccdc18
Sept9,Mrpl45,Mre11a
Atpaf2,H2aj,Nudt19
Tonsl,Smc5,Sult2b1
Sh3glb2,Ifitm3,Bcl2l12
Snx6,H2bc8,Ttc1
Rnft1,Tram2,Rae1
Glrx5,Sema7a,Fdft1
Lin9,Palb2,Pspc1
Ctsa,Mre11a,Taf6l
Rpp21,Ndufb4,Lrrc8c
Emc2,Mfsd13a,Psmd4
Adsl,Smpd4,Mphosph6
Ppp1r18,Utp11,Mrpl11
Anapc10,Srp72,Seh1l
Synj2bp,Lrp10,Ttc7
Parl,Snx16,Nbn
Lnpk,Ndfip2,Ctcf
Pnpt1,Golga7,Bag2
Vti1b,Parpbp,Ehmt2
Rab29,Uhrf2,Smpd4
Rbmx,Cyth4,Mrpl39
Cdc27,Fads1,Smn1
2510039O18Rik,Fam98a,Bola1
Ccdc167,Ttf2,Pdcd6
Ccdc127,Acads,St14
Caap1,Hdac3,Cby1
Alkbh5,Coa4,Psme3
Kremen2,Seh1l,Wdr83os
Chchd4,Oxct1,Ptgr1
Rrp1b,Mphosph6,Thop1
Wdyhv1,Fgfr1op2,Vars
Nedd1,Mrpl39,Nup54
Ufl1,Pygo2,Lars
Eef1akmt2,Cndp2,Pdlim7
Psmd10,Ankrd13a,Cul1
Rrp8,Crlf2,Perp
Zc3h18,Itpripl1,Asna1
Katna1,Gde1,Ttf2
Scpep1,Ehmt2,Lap3
Cmss1,Ttc1,Phf19
Sec22b,Ipo7,Eftud2
Mpv17l2,Ccnb1ip1,2610001J05Rik
Snx12,Pgm3,Smarcad1
Commd10,Gin1,Aven
Gpaa1,Nudt19,Cox20
Atp6v1f,Pspc1,Arrb2
Mfsd14b,Stx12,Gabarapl2
Tsnax,Bola1,Atf1
Setd3,Tex261,Baiap3
Gale,Aip,D16Ertd472e
Nipa2,Trappc2l,H2bc4
1700025G04Rik,Tor1a,Camkk2
Vps4a,Axl,Gin1
Metap1,Lin9,Fam98a
Emc3,Dpp3,Rbms1
Clns1a,Ttc7,Trappc3
Mzt1,Zfp207,Ppp6c
Tspan32,H3c2,Ythdf2
Haus1,Ddias,Stx12
Ccz1,Snrnp35,Fuca2
Phf10,Ctsw,Lin9
Apool,Rae1,Eml3
Coa5,Top1,Ppif
Smpdl3b,Tax1bp3,Szrd1
Snx1,Jpt2,Rhog
Zw10,Lrrc8c,Stt3b
Mcts1,Ppp3ca,Thap7
Cd2bp2,Ddx28,Fancf
Thap12,Sema4d,Ucp2
Znhit2,Rtf1,Aco2
Diablo,Smn1,Txndc12
Ap1m1,Fuca2,Itpripl1
Slc25a33,Tjp2,Pgm3
Zdhhc5,Ccnd3,Maf
Nrgn,Ezr,Clpb
Txndc12,Asna1,Sf3a2
Slc25a39,Txndc12,Edem1
0610009B22Rik,Adamts14,Arglu1
Ttf2,Lap3,Cemip2
Calm2,Eml3,Tial1
Tnfrsf1b,Troap,Ddx28
Hmgn1,Sar1a,Rcn3
Hk2,Lars,1810058I24Rik
Sgf29,Gcfc2,Dnaja2
Kntc1,Psme3,Cep76
Spag7,Ermp1,Tor2a
Eif3a,Nup54,2310011J03Rik
Papola,Ppif,H4c8
Stk26,Clpb,Coa4
Ndufa3,Thap7,Prmt5
Polh,Mrpl11,Tg
Nbn,Smarcad1,Jpt2
Dlat,2610001J05Rik,Ier3ip1
Ruvbl2,Mcts1,Zw10
Dhps,Trappc3,Fcf1
Wbp4,Fam72a,Nr2c2ap
Chmp6,Dhcr24,Ten1
E130309D02Rik,Eftud2,Srp68
Furin,Rcn3,Minpp1
Mtfr2,Cep78,Fads1
Nup35,Szrd1,Dpp9
CAAA01118383.1,Vars,Larp4b
Rce1,Rp2,Snapc1
Vta1,Fgl2,Palb2
Gsto1,Arrb2,Gcfc2
Sdha,Cul1,Sema7a
Nsun2,Psmd4,Mdm2
C1qbp,H2bc18,Lsr
Ppdpf,Zw10,Mical1
