wilcoxon,t-test,t-test_overestim_var
,Abcc1,Dbp
,Dis3l2,Cnga1
,Tcn2,Zxdc
,Trim30d,Il21r
,Pkp4,Ktn1
,Zxdc,Zfp395
,Zbtb21,Zfp992
,Safb2,Pura
,Atf7,Zbtb21
,Zfp507,Zfp507
,Ddit3,Poli
,Heca,Dmrta1
,Tbc1d4,Pkp4
,Zcchc2,Trim30d
,Rtcb,Atf7
,Eif4b,Frmd4a
,Zfp395,Gramd3
,Zswim6,Idua
,Cd37,Slc17a9
,Cnga1,Ier2
,Poli,Ccdc117
,Slc17a9,Zcchc2
,Ccdc117,Eif4b
,Maml3,Spryd7
,Zfp992,Rtcb
,Mtln,Mtln
,Gclc,Fam210b
,Pip4p1,Zswim6
,Kdm3a,Ddit3
,Dbp,Dag1
,Wdr89,Heca
,Spryd7,Ldhb
,Pdrg1,Safb2
,Hmbox1,Nle1
,Hsf1,Pip4p1
,Coq5,C030006K11Rik
,Mbtps1,Elovl7
,Idua,Cacna2d4
,Pcmtd1,Kdm3a
,Mgat5,Ahr
,Fam210b,Mgat5
,Tra2b,Camk2b
,Dmrta1,Gclc
,Nr4a1,Cd37
,mt-Nd4,Hmbox1
,Frmd4a,Pdrg1
,Nle1,Coq5
,Atxn7l3b,Wdr89
,Tmcc1,Hsf1
,Tmem9,Maml1
,Maml1,Tmem9
,Tnik,Rev1
,C030006K11Rik,Arrdc4
,Gatad2b,Mbtps1
,Dag1,Plekho1
,Ube2h,Pcmtd1
,Usp24,Rab20
,Ier5,E130208F15Rik
,Tasp1,Zfp354c
,Rev1,Tmcc1
,Plekho1,Tasp1
,Ldhb,Cnn3
,Cacna2d4,Gm5617
,Tent5a,Mib2
,Cracr2a,Parp6
,Gm5617,Cracr2a
,Ccs,Tra2b
,Elovl7,Tango6
,Camk2b,Usp24
,Ahr,Atxn7l3b
,Bclaf1,Tnik
,Apc,Homer1
,Parp6,Mgrn1
,Fam214a,Ccs
,Homer1,Gatad2b
,Rab20,Tent5a
,Dlg4,Ppp1r37
,E130208F15Rik,Ube2h
,Ppp1r37,Dlg4
,Tango6,Plekha7
,Mib2,B430306N03Rik
,H2-Ke6,Nr4a1
,Stk38,Fam214a
,Pde3b,Apc
,Arrdc4,Ier5
,Atad2b,Cbarp
,Btbd9,mt-Nd4
,Zfp354c,Dnajc27
,Prr7,Galnt9
,Ctso,Bclaf1
,Spata6,Thumpd2
,Cnn3,Ctso
,Eef2kmt,Cuedc1
,Mgrn1,Tmem185b
,Mdm4,Acpp
,Trp53inp1,Spata6
,Phkb,Phkb
,Tmem185b,Tnfrsf14
,Cuedc1,Eef2kmt
,Thumpd2,Prr7
,Dnajc27,Syde2
,Pbxip1,H2-Ke6
,Plekha7,Ramp3
,Tmem87b,Atad2b
,Ip6k1,Pde3b
,Elmod3,Btbd9
,Cbarp,Mob3b
,Tfb2m,Elmod3
,St6galnac3,Stk38
,B430306N03Rik,Prdm11
,Sntb1,Xxylt1
,Sqstm1,Tmem87b
,Acpp,St6galnac3
,Mrpl24,Mdm4
,Xxylt1,Trp53inp1
,Gm12216,Sntb1
,Prdm11,Tfb2m
,Stat2,Pbxip1
,Cd1d1,Ip6k1
,Galnt9,Afap1
,Tnfrsf14,Atg14
,Syde2,Stat2
,Helz2,Sqstm1
,Ramp3,Rffl
,Kdm6a,Cd1d1
,Mob3b,Abl1
,Gpr132,Gm12216
,Efr3a,Mrpl24
,Abl1,Sfi1
,Ntpcr,Kdm6a
,Sfi1,Helz2
,Esyt2,Ntpcr
,Atg14,Arhgap35
,Ccdc86,Gpr132
,Ddx50,Spaca1
,Rnmt,Ddc
,Polr3d,Polr3d
,Rffl,Trim14
,Rbm26,Ccdc86
,Dido1,Crtc1
,Trim14,Fpgt
,Acp5,Eef2k
,Tma16,Efr3a
,Cbr1,Rell2
,Gnl2,Rnmt
,Apol7e,Ninj1
,Afap1,Tma16
,Fpgt,Zfp369
,Ninj1,Apol7e
,Rsrp1,Esyt2
,Kat2b,Ddx50
,Arhgap35,Oasl1
,Zfp451,Cbr1
,Crtc1,Gnl2
,Dmac2,Dido1
,Pitpnm2,Rbm26
,Zbtb44,Prss12
,Gramd1a,Pitpnm2
,mt-Nd1,Zfp451
,Exoc6b,Tcaim
,Cd86,Zbtb44
,Zfp369,Exoc6b
,Eef2k,Kat2b
,Rell2,Cd86
,Oasl1,Dmac2
,Tcaim,Pde11a
,Zmym4,Grwd1
,Grwd1,Acp5
,Tpd52,Tpd52
,Senp6,Nmnat3
,2310039H08Rik,Gramd1a
,Cnot4,Etfbkmt
,Spaca1,Rsrp1
,Lyst,Mccc1
,Ddc,Zmym4
,Zfp800,Yes1
,Nop56,2310039H08Rik
,Yes1,Arhgef4
,Etfbkmt,Cnot4
,Fbrs,Gm4951
,Hmg20a,Senp6
,Pex3,Simc1
,Rrs1,Pex3
,Mccc1,Zfp800
,Prss12,Klhl21
,Cbl,Zfp141
,Klhl21,Lyst
,Usp32,Hmg20a
,Lrp6,Fbrs
,Pde11a,Lrp6
,Pcf11,Dnajb14
,Maco1,Nop56
,Simc1,Sgms1
,Zfp141,Lrrc1
,Nmnat3,Aqp3
,Mettl16,Zfp1
,Sgms1,Rrs1
,Arhgef4,Zfp827
,Zfp1,Usp32
,Ankzf1,Ankzf1
,Dnah8,AC163616.1
,Dnajb14,Klhl7
,Lrrc1,Maco1
,Aqp3,Gm6133
,Zfp827,Bcl9
,Klhl7,Cbl
,Gm6133,Atp8a2
,AC163616.1,mt-Nd1
,Laptm4a,Mettl16
,Gm4951,Msl3l2
,Chd1,Dnah8
,Hif1an,Pcf11
,Irgm1,Lrig1
,Scai,Polr3e
,Slc41a1,Xkrx
,Herc3,Ccdc191
,Polr3e,Fmo5
,Ccdc191,Tlr12
,Usp40,Usp40
,Pdcd11,Degs2
,Zfp638,Scai
,Xpr1,Smyd5
,Smyd5,Slc41a1
,Rgs2,Lta
,Fmo5,Aldh6a1
,Sil1,Slc16a5
,Msl3l2,Sema4b
,Bcl9,Drc1
,Atp8a2,Laptm4a
,Cox14,Sil1
,Nbeal1,Hif1an
,Pdlim1,Herc3
,Ppp1r12b,Chd1
,Sema4b,Ppp1r12b
,Casc4,Irgm1
,Aff1,Pdcd11
,Tlr12,Nbeal1
,Xkrx,Zfp638
,Lrig1,Zfp523
,Sdad1,Xpr1
,Aldh6a1,Plat
,Lta,Casc4
,Rtp4,Ext1
,Bcor,Syt6
,Ext1,Aff1
,Drc1,Cox14
,Degs2,Hs1bp3
,Zfp523,Sdad1
,Rasgrp1,Rgs2
,Slc16a5,Pdlim1
,Rbfa,Zmat1
,Mppe1,Adcy6
,Gadd45g,Marveld1
,Adpgk,Slc2a9
,Egr3,Adpgk
,Marveld1,Zfp777
,Ski,Zfp12
,Zmat1,Bcor
,Zfp777,Egr3
,Hivep1,Klhl3
,Plat,Dennd6b
,Dlgap4,Adam4
,Hscb,Gadd45g
,Hs1bp3,Ski
,Klra6,Wdr13
,Slc2a9,Gm20219
,Chchd7,Rbfa
,Syt6,Slc25a27
,Zfp12,Mppe1
,Wdr13,Rtp4
,Ppp1r14b,Rasgrp1
,Tspyl1,Dhx33
,Dennd6b,Hivep1
,Mrps34,Lratd2
,Slc25a27,Igsf3
,Dhx33,Klra6
,Klhl3,Spef2
,Ezh1,Shf
,Adcy6,Eid2
,Adam4,Dlgap4
,Rprd2,Map4k3
,Pnisr,Hscb
,Spef2,Cyp4v3
,Tfap4,Tfap4
,Lratd2,Chchd7
,Shf,Ezh1
,Stx2,Plekha6
,Gm20219,Zfp931
,Zfp931,Rragd
,Slc5a3,Pak1
,Zscan26,Arrb1
,Pim3,Slc5a3
,Letm2,Tspyl1
,Zkscan1,Ppp1r14b
,Eid2,Acvr1b
,Camsap2,Inpp5a
,Trim30a,Stx2
,Cyp4v3,Zscan26
,Nolc1,Acadsb
,Adamts6,Plaur
,Map4k3,Mrps34
,Arrb1,Adamts6
,Igsf3,Rprd2
,Mrm3,Mccc2
,Abi3,Camsap2
,Ddx24,Zkscan1
,Rangrf,Tnfrsf12a
,Prkd3,Plk2
,Plekha6,Rangrf
,Gpr183,Pim3
,Acadsb,Mrm3
,Plk2,Zfp874b
,Tnfrsf12a,Pnisr
,Zzz3,Letm2
,Inpp5a,Tnnt3
,Pcnx,Zbtb18
,Sco2,Car2
,Nlrc5,Ampd1
,Acvr1b,Ccdc126
,Mccc2,Abi3
,Zfp874b,Gm15013
,Zfp422,Nolc1
,Car2,Prkd3
,Rragd,Pcnx
,Gimap3,Zfp119b
,Dmxl1,Rhbdd2
,Pak1,Sco2
,Ccdc126,Zzz3
,Asap1,Ddx24
,Cyld,Ambra1
,Ambra1,Pctp
,Itga6,Zfp422
,Znhit6,Tep1
,Plaur,Trim30a
,Rhbdd2,Nlrc5
,Zbtb18,Bend5
,Tep1,Znhit6
,Bnip3l,Gpr183
,Taok1,5830411N06Rik
,Srpk1,Pam
,Rptor,Slc44a1
,Tnnt3,Dmxl1
,Smim10l1,Rnf32
,Kat6b,Sox4
,Zfp119b,Gimap3
,Ampd1,Dync2li1
,Igbp1,Zfp780b
,Shld2,Itga6
,Etnk1,Car12
,Fbl,Asap1
,Zfp780b,Cnksr3
,Gm15013,Kat6b
,Slc44a1,Cyld
,Bend5,Amacr
,Rasal3,Shld2
,Bsdc1,
,Tmx4,
,Tmem245,
,Ankrd17,
,Khdc4,
,Dglucy,
,Pctp,
,Amacr,
,Cirbp,
,Cd6,
,Sorl1,
,Crebbp,
,Ets2,
,Mcfd2,
,Bach1,
,Car12,
,Pam,
,Sox4,
,Zdhhc17,
,Zfp275,
,Usp33,
,Ubr1,
,5830411N06Rik,
,Kansl3,
,Nudt6,
,Abhd11,
,Rnf32,
,Dync2li1,
,Phb,
,Smim26,
,Zfp438,
,Ddx23,
,Cnksr3,
,Vps13d,
,Itgae,
,Pcsk4,
,Gvin1,
,Ccpg1os,
,Gcn1,
,Selenow,
,Rpusd2,
,Atrn,
,Coq8a,
,Kremen1,
,Fktn,
,Pus3,
,Fgd3,
,Fam122a,
,Larp1,
,Slpi,
,Pgpep1l,
,Alkbh8,
,Mical3,
