wilcoxon,t-test,t-test_overestim_var
Mrpl27,Mrpl54,Mtif2
Slc16a1,Tuba4a,Abcb8
Dtymk,Mrpl19,Tmed9
Rpl36al,Pts,Bmyc
Slc25a33,Hras,Ass1
Hnrnpab,Snrnp40,Pold3
Nit2,Gapdh,Slc39a10
Pfkl,Gclm,Herpud1
Msh6,Rfc4,Zc3h13
Podnl1,3830406C13Rik,Alas1
Cops4,Erlin1,Ipo7
Arl3,Ipo7,Plec
Trps1,Ndufaf2,3830406C13Rik
Sptbn1,Nup43,Slc7a1
P4hb,Ppm1g,Ak6
Cd2ap,Utp4,Rfc4
Pop5,Tg,Rnf149
Paxip1,Slc7a1,Ncf4
Tcof1,Zmpste24,Tuba4a
Ice1,Dcaf13,Mtfp1
Grsf1,Pmvk,Hras
Mrpl19,Furin,Cndp2
Usp36,Fubp1,Flnb
Cpsf1,Mtdh,Exosc1
Galnt7,Abcb8,Mrpl54
Gemin5,Tmed3,Trim27
Tmem39b,Ttc21b,Thop1
Ktn1,Znhit3,Mrpl19
Bdh1,Cpsf2,Furin
Dld,Mdn1,Pts
Thop1,Crls1,Ndufaf2
Hras,Ndufs2,Slc19a1
Nrip1,Orc6,Adsl
Rgs16,Cndp2,Ppm1g
Cpsf2,Khdrbs1,Ltb4r1
Ydjc,Sec61a1,Crls1
Atp5c1,Herpud1,Mtdh
Nfu1,Eef1akmt4,Nup43
Hdac5,Ubxn4,Rcc1l
Thumpd3,Flnb,Gclm
Ncf4,C1d,Pabpc1
Pdha1,Alas1,Gpr89
Kpnb1,Nebl,Snrnp40
Pus10,Cfap298,Sec61a1
Micu1,Trp53,Orc6
Zfp106,Pspc1,Pusl1
Cfdp1,Sec24a,Znhit3
Pcbp1,Vim,Ddx46
Lrpprc,Gadd45gip1,Nfx1
Mrpl54,Selenok,Pmvk
Lmo4,Hnrnph1,Nt5c
Gnl2,Rev1,Ube2cbp
Rfc4,Bcl7c,Pdcd1
1600002K03Rik,Eftud2,Tmed3
Tmed10,Fastkd3,Cfap298
Rsl24d1,Dlat,Zmpste24
Zc3h18,Cdk4,Ubxn4
Tg,Acp1,Zbed4
Nus1,Thop1,Fubp1
Bola2,Gpr89,Ostc
Plpp5,Pdcd1,Selenok
Mtss1,Mrpl34,Eftud2
Gfm1,Plaa,Trdc
Bmi1,Sytl3,Acat2
Mcm10,Ccnd2,Rrn3
Rexo4,Acat2,Khdrbs1
Surf2,Rrn3,Psma3
Etfa,Ndufb2,Ccnd2
Ptgr2,Dtymk,Fam234b
Slc39a10,Nfx1,Pspc1
Orc2,Psmg3,Exph5
Baz2b,Psma3,Dtymk
Hsd17b4,Slc39a10,Utp25
Mrps25,Zbed4,Dcaf13
Mcmbp,Alkbh5,Chchd6
Tstd3,Ostc,Bcl7c
Ppm1g,Mtx1,Dlat
Cog8,Zfp106,Cpsf2
Dcun1d1,Atp6v0c,Trp53
Gpr89,Dhx36,Arl3
Eef2kmt,Ints9,Atp6v0c
Eif2ak2,Paxip1,Elac2
Smco4,Trdc,C1d
Plaa,H2-Q10,Gadd45gip1
Ss18l2,Pusl1,Tnfrsf13c
Nme6,Rbm14,Tsen15
Gramd4,Rnf149,Zfp106
Otud6b,Ddx3x,Hnrnph1
Psma6,Slc16a1,Paxip1
Cd9,Srprb,Carm1
Lrrc58,Arhgdig,Ints9
Phtf1,Tnfrsf13c,Plaa
Anxa7,Uap1,Ndufs2
Exosc1,Tstd3,Mrpl34
Smim26,Zdhhc3,Zdhhc3
Trappc12,Myl4,Dcun1d1
Ttpal,Atxn7l3b,Tstd3
Mrps22,Chchd6,Spata5
Srfbp1,Dcun1d1,Mtx1
Rpp14,Slc19a1,Myl4
Mtrr,Elac2,Cdk4
Tardbp,1500011B03Rik,Psmg3
Nudt2,Arl3,Nomo1
Dnajc11,Nomo1,BC029722
Pgls,Tsen15,Bid
Ahsa1,Ndufs3,Pus7
Ergic1,Mybl2,Slc16a1
Wdr36,Mtfp1,Ddx3x
Tuba4a,Aimp2,Nat10
2300009A05Rik,1810030O07Rik,Ext2
Rbm15b,Nme4,Acp1
Myo5a,Cisd2,Polr1b
Misp3,Yif1b,Dhx36
Cldnd1,Carm1,Sytl3
Med29,Nat10,Alkbh5
Ubr7,Rcc1l,Srprb
Atp6v1b2,Uba5,Atp6v1b2
Palm,BC029722,Tex15
Nbn,Ext2,Mybl2
2410002F23Rik,Ddx27,Atxn7l3b
Hnrnpd,Bid,Tle1
Yars2,Spata5,Ndufb2
Pusl1,Ndufaf6,Alg10b
Lonp1,Mrpl2,Drosha
Eif3m,Ndufb3,Uap1
Sytl3,Atp6v1b2,Poldip2
Dpy30,Tmem128,Ptgr2
Nrgn,Yy1,Uba5
Chd4,Ptgr2,Rbm14
Htra2,Eef1akmt1,Aimp2
Oxsr1,Alg10b,Tcf7
Akr7a5,Polr2d,Slc12a2
Cbr4,Thumpd3,Mrpl2
Atad5,Rnf10,Ndufaf6
Cyc1,Dctn2,Ccdc86
Bpnt1,Ighm,Slc25a13
Polr1a,Pus7,Guf1
Aatf,Poldip2,Eef2kmt
Eif3g,Phf5a,Cisd2
Dhx38,Fam234b,Cbfa2t3
Mettl2,Pfdn4,Bzw1
Snrpb2,Wdr74,Yif1b
Rbmxl1,Eci1,1810030O07Rik
Wdr74,Drosha,H2-Q10
Coa7,Srsf9,Rita1
Naa50,Bzw1,Gzmf
Qtrt1,Aldh9a1,Ighm
Aldh9a1,Cfap20,Nek6
Clock,Ube2cbp,Nkrf
Parp2,Trnau1ap,Fut7
Tnfsf9,Ube2f,Thumpd3
Gclm,Ltb4r1,1500011B03Rik
Dhcr24,Epas1,Gemin5
Supt16,Tex15,Wdr74
Plin3,Utp25,Pask
Ankrd26,Rab5if,Yars2
Tubb2b,Slc12a2,Phf5a
Cdk4,Guf1,Eci1
Wdhd1,Eif4g2,Ddx27
Gclc,Huwe1,Eef1akmt1
Tbc1d2,Orc1,Pfdn4
Arfgef2,Mtch2,Serf1
Tmem39a,Ccdc86,Lonp1
Chchd7,Fam120a,1700066B19Rik
Carm1,Lonp1,Nubpl
Dlat,Gemin5,Bag2
Hmox1,Mtfr1,Epas1
Mrpl46,Cdk6,Tmem128
Gtf2h4,Tbrg1,Orc1
Bsg,Tmed2,Mtfr1
Mtx1,Zfp706,Polr2d
Nle1,Bmyc,Tbkbp1
Pepd,Gm2000,Ywhaz
Gpn1,Exph5,Sec24d
Hvcn1,Cops5,Srsf9
Chchd6,1600002K03Rik,Pus3
Eif5,Tle1,Rab5if
Snap47,Yars2,Chchd7
Mgat2,Pfkl,Ube2f
Rwdd2b,Fam111a,Trnau1ap
Tmed3,Coq3,Aldh9a1
Agap3,Ccz1,Tmed2
Ruvbl1,Grsf1,Impdh2
Shq1,Cul2,Ndufs3
Ak6,Chchd7,Cfap20
Tfg,Zpr1,Dctn2
N6amt1,Impdh2,Il18
Nhp2,Pask,Ddx51
Kcnn4,Wdr12,Il2ra
Scarb1,Eef2kmt,1600002K03Rik
Ercc6l2,Mcm10,Ndufb3
Idi1,Xpnpep1,Rnf10
Drg2,Eef1e1,Yy1
Tonsl,Ywhaz,Ctsl
Trim44,Pus3,Grsf1
Prdm1,Parp2,Atp23
Olfr1369-ps1,Pnp,Huwe1
Trnau1ap,Il2ra,Tbrg1
Oma1,Nrip1,Slc25a33
Slc25a37,Ppp4r3a,Zfp706
Atxn7l3b,Polr1b,Pprc1
Cabin1,Sec63,Fam120a
Plin2,Slc25a13,2410002F23Rik
Iars,Serf1,Cycs
Pmvk,Idi1,Pfkl
Helb,Tmem147,Fam111a
Trib1,Cog8,Coq3
Nudt9,Dtl,Plcg2
Ddx39,Cyc1,Eif4g2
5730480H06Rik,Sfr1,Dctd
Gnpat,Svbp,Wdr12
Timm22,Nubpl,Cog8
Rabl6,Rnaseh1,Cops5
Ccl25,Mrps36,Mcm10
Mthfd2,Gins2,Zpr1
Ptcd3,Dpy30,Parp2
Smyd2,Bag2,Mtch2
Ccnd2,Atp23,Ogfod3
Tcea1,Fut7,Plin2
Pnpt1,Gfm1,Tmem14c
Mrps27,Chek1,Xpnpep1
Ufm1,Pop1,Cdk6
Actn1,Mrps34,Gm2000
Rbbp6,Cdc16,Usp36
Cfap20,Slc25a33,Xbp1
Tmem33,Sec24d,Pop1
Phf5a,Chd1,Chek1
Tada2a,Pura,Dtl
Fam53a,Cycs,Eef1e1
Imp4,Tbkbp1,Cyc1
Tmx4,Nae1,Cbr4
Zzz3,Orc2,C8g
Pspc1,Sqle,Sqle
Eef2,Bud23,Mettl2
Tars2,Ppil1,Cul2
Npepps,Rom1,Nrip1
Tmem29,Pfas,Rcn1
Pex2,Kars,Pfas
Bcat2,Ptrh2,Idi1
Slf2,1700066B19Rik,Ppil1
Xbp1,2410002F23Rik,Gfm1
Atp6v0c,Xbp1,Dpy30
Uqcrc2,Rps29,Chd1
Rpl17,Nkrf,Rnaseh1
Irf8,Wdr36,Ppp4r3a
Psen2,Ptrhd1,Car12
Hspa13,Tmem14c,Dgcr6
Tmem131,Sod2,Ccz1
Gcdh,Tbrg4,Rdh14
Tmem214,Rad23a,Bud23
Slamf6,Pycr2,Mrps36
Clpb,Misp3,Gm10053
Cops7a,F2rl3,Gins2
Orc6,Plin2,Rps29
Tagln2,Lrpprc,Rab31
Klf4,Cbr4,Rom1
Nudcd1,Mnat1,Misp3
Slc35b4,Aco2,Pura
Gins2,Hnrnpa0,Lrpprc
Zfp706,Phax,Orc2
Cln5,Hars,Hspe1-rs1
2510002D24Rik,Gpx4,Tmem147
Rps11,Denr,Eef1aknmt
Tfap4,Cpsf1,Ptrhd1
Mcm8,Nudcd2,Ptrh2
Hus1,Parl,Cdc16
Fastkd3,Mrps22,Dhcr24
Rps24,Rdh14,6720489N17Rik
Ipo4,Rcn1,Snap47
Cyp20a1,Usp36,Cd2ap
Pole2,Dctd,Tbrg4
Las1l,Rpp14,Mrps34
Cdkn1a,Dcp2,Rxylt1
Pgrmc2,Tmem39b,Pnp
Mrpl32,Selenof,Tmem39b
Mul1,Nudt19,Kars
Scpep1,Mcm7,Sec63
Eif4ebp1,Ss18l2,Ippk
Arih1,Ddost,Svbp
Uso1,Tcf7,Cpsf1
Telo2,Dhcr24,Rpp14
Nanp,Gm45716,Wdr36
Fundc1,Rita1,F2rl3
Lgalsl,Rps10,Sod2
Mid1,Pfdn1,Qtrt1
Nom1,Sf3b3,Ice1
Ube2q2,Snap47,Smim26
Cpne3,Rpn2,Mnat1
Ccdc43,Smim26,Mccc2
Sbk1,Mettl2,Nudcd2
Thg1l,Slamf6,Pycr2
Parn,Ubr7,Tnfsf9
Arap1,Ube2e3,Dcp2
Slc25a24,Pgp,Trmt61a
Snrnp40,Trim35,Nae1
Shprh,Ogfod3,Mrps22
Dcp2,Plcg2,Hars
Znhit3,Qtrt1,Prss57
Alkbh5,Ube2e1,Rad23a
Polr2d,Rabl6,Hmox1
mt-Nd4l,Htra2,Mcm7
Xpnpep1,Sec24c,Sfr1
Acaca,Il18,Slamf6
Sec24d,Morf4l2,Denr
Stx16,Msh6,Htra2
Rcn2,Gars,Ddost
Akap11,Hnrnpk,Ube2e3
Paox,Psmc2,Msh6
Rbis,Higd1a,Pus10
Golim4,Lgals3,Ankrd55
Pfdn4,Rbfa,Ergic1
Rev1,Pus10,Cln5
Pus3,Gm10053,Sec24c
Sfpq,Ice1,Olfr1369-ps1
Stard7,Psmg4,Tbc1d4
Orc4,Dera,Aco2
Tbkbp1,Dgcr6,Hnrnpa0
Hipk3,Seh1l,Rpn2
Hspbp1,Usp7,Ubr7
Ppif,Tnfsf9,Fpgs
Pradc1,Hspe1-rs1,Gm45716
Khdrbs1,Trappc12,Zfp219
Ndufa10,Timeless,Phax
Tpst1,Bpnt1,Morf4l2
Nt5dc2,Ddx51,Nudt19
Kansl2,Prdm1,Pgp
Gadd45gip1,Ergic1,Fosl2
Lrrc47,Pprc1,Crtam
Bcor,Nob1,Bpnt1
mt-Nd2,Micu1,Lmo4
Rcc1l,Tbc1d2,Parl
Odr4,Rxylt1,Tbc1d2
Prmt3,Eral1,Trappc12
Ubxn4,Otud6b,Trim35
Lpcat1,Ndufaf8,Lgals3
Hagh,Cd2ap,Ss18l2
Chaf1a,Rae1,Pfdn1
Ipo7,Gfer,Ube2e1
Snrpb,Sfpq,Rbfa
Runx3,Htatip2,Gars
Rpap3,Gnl2,Rabl6
Pes1,Cbfa2t3,Gpx4
Tmed2,Srsf10,Seh1l
Kdsr,Dhx38,Timeless
Bcl7c,Idh3b,Hnrnpk
Rpn2,Cln5,Hlcs
Eral1,Mrpl36,Ice2
Txlna,Crtam,Eral1
Rpl18a,Tcf25,Ccdc90b
Ppcs,Lrrc58,Clock
Aimp2,Nudcd1,Otud6b
Dtl,Ankrd55,Cryz
Echdc1,Snd1,Nrgn
Dalrd3,Ice2,Selenof
Nenf,Yme1l1,Supt16
Mterf3,Nans,Sf3b3
Rnf216,Ppih,Xcl1
Dclre1a,Emc8,Slc25a37
Aim2,Pnpt1,Nudcd1
Gpd1l,Aatf,Sfpq
Dcaf13,Ippk,Nob1
Sec61a1,Nme6,Polr1a
Man2a2,Supt16,Bmi1
Parvg,Sar1b,Psmc2
Cdc16,Nek6,Rps10
Plekho1,Luc7l,Gnl2
Ibtk,Fpgs,Prdm1
Rab5if,Drg2,Telo2
Polr3e,Baz1b,Htatip2
Ecsit,mt-Nd3,Psmg4
Fam129a,Txlna,Micu1
Mcm7,Las1l,Ccdc191
Ptrh2,Ncbp2,Gfer
Avpi1,Hmox1,Dera
Sec24c,Cnbp,Pnpt1
Cdca7l,Tm9sf2,Sccpdh
Ddx46,Telo2,Aatf
Ppil1,Zfp593,Ndufaf8
Trim27,Upf1,Nme6
Nat9,Rfc2,Tcf25
Sdr39u1,Pdxk,Pdxk
Impdh2,Ndufc2,Foxred2
Trim35,Lmo4,Palm
Tm9sf4,Trmt61a,Drg2
Coq5,Mthfd1l,Lrrc58
Spast,Eif1a,Mrpl36
Pcyt2,Smim11,Luc7l
Thoc2l,Slc25a37,Cnbp
Rom1,Dync1h1,Usp7
Zdhhc3,Imp3,Dbp
Fbxw8,Ppif,Emc8
Rbpj,Cryz,Klf8
Atp23,Uchl5,Kdm5b
Mthfd1l,Palm,Hus1
Wdr89,Wdr89,Higd1a
Sec63,Olfr1369-ps1,Oxnad1
Srp19,Smco4,Ppih
Zfp593,Tnfrsf9,Alkbh2
Hnrnph1,Ssbp1,Ercc6l2
R3hcc1,Rexo4,Gas2l1
Coasy,Ccdc43,Sar1b
Slf1,Prss57,Akap9
Hdgfl3,Arl4a,Hvcn1
Cnot9,Psmb7,Nans
Rprd1b,Polr1a,Clec12a
Cables2,Akap9,Txlna
Mfng,Ccdc90b,Tspan6
Cmss1,Ercc6l2,Dync1h1
Vac14,Bmi1,Rexo4
Nae1,Ndufs5,Aim2
Fam98c,Ash2l,Mapk8
Hexa,Ctsl,Ccdc43
Chd1,Gzmf,Rae1
Txndc11,Oma1,Ndufc2
Tamm41,Eef1aknmt,Snd1
Timeless,Zfp638,Oma1
2210016L21Rik,Nrgn,Srsf10
Rbm34,Iars,Pnpo
Srsf9,Thap12,Dhx38
Hacd3,Mrps27,Idh3b
Tgfbrap1,Nom1,Smco4
Nubpl,Tbcb,Las1l
Mrrf,Ggct,Eif1a
Cryzl1,Bdh1,St3gal5
Trp53rkb,Ccdc85b,Uchl5
Atpaf2,Cdc37,Mthfd1l
Zc3h13,Mccc2,Ndufs5
Nebl,Coa7,Bdh1
Nol6,Oxsr1,mt-Nd3
Apoo,Rida,Srp9
Ash2l,Pnpo,Tonsl
Dhodh,Tars2,Upf1
Serf1,Clock,Imp3
Fubp1,Atad5,Ppif
Cbr1,Toe1,Trim32
Pcnx4,Sumo1,Zfp638
Hccs,Prdx6,Hexa
Abcb9,Coq5,Tm9sf2
Dis3,Tmem183a,Rfc2
Rusc1,Dph3,Mrps27
Mcm3ap,Hvcn1,Gpn1
Tmem183a,Tonsl,Arl4a
Tomm6,Plin3,Wdr89
Uqcrc1,Ttpal,Ncbp2
Slc12a2,Nol9,Agap3
Denr,Hlcs,Smim11
Kbtbd4,Ndufb5,Coq5
Dusp14,C8g,Nol6
Agpat2,Tmem97,Tnfrsf9
Ddost,Rbm34,Psmb7
Mtln,Men1,Yme1l1
Tubgcp2,Gpn1,Zfp593
Atp1a1,Uso1,N6amt1
Eif1a,Clpb,Thap12
Cc2d1b,Erich1,Coa7
Srebf1,Ahctf1,Enpp4
Prpsap2,6720489N17Rik,Ahctf1
Ccdc127,N6amt1,Ash2l
Champ1,Aim2,Tars2
Cfap36,Bod1l,Iars
Mrpl37,Hexa,Plin3
Ube2f,Acat1,Ssbp1
Slc25a12,Dph5,St14
Plec,Zfp219,Ccdc85b
Acp1,Cd9,Abcc1
Mga,Bop1,Ggct
Zpr1,Tomm22,Ccnb1ip1
Hlcs,Hus1,Wdfy2
Nudt19,Srp9,Nom1
Mcph1,Oxnad1,Tnfsf8
Atp8b2,Aimp1,Toe1
Gfer,Rab31,Ttpal
Insig2,2300009A05Rik,Rida
Adss,St14,Cby1
Irf4,Car12,Baz1b
Selenok,Atf4,Plekho1
Rnft1,Agap3,Ccdc102a
Mrpl34,Tspan6,Psma6
Pkig,Psma6,G3bp1
Nrp1,Ak2,Ptcd3
Eftud2,Slc38a10,Mid1
Fosl2,Cby1,Uso1
Sumf2,Spop,Tmem183a
Stx18,Fosl2,Cd9
Mfn2,Vapa,4930430F08Rik
Klf16,Nup54,Dph3
Gak,Mars,2300009A05Rik
Arfip2,Hccs,Mul1
Zdhhc5,Smpd4,Nup54
Xpo5,Stard7,Men1
Tmem50b,Ptcd3,Mesd
Trmt2a,Alkbh2,Cdc37
Erap1,Sec61g,Tbcb
Pim3,Helb,Nol9
Cby1,Mid1,Bop1
Cisd2,Acaa2,Atad5
Nup188,Cdk9,Rbm34
Pnpo,Nol6,Acat1
Tprkb,Ccdc102a,Eif2ak2
Slc38a10,Gtf2h4,Rpp40
Tmem147,Atxn10,Dffa
Ccny,Abcc1,Oxsr1
Mars,Ccdc191,Ndufb5
Abhd5,Mul1,Atf4
Pik3r4,Ankrd49,Trit1
Dhdds,Zwint,Klf4
Epop,Snf8,Nbn
Wdr55,Nsmce3,Tmem97
Uri1,Vars,Smyd5
Thap12,Larp1,Hagh
Fam111a,Pepd,Eif4ebp1
Trp53,Nbn,Clpb
Hmgxb3,Tsn,Aimp1
Galnt11,Wdhd1,Jmy
Msmo1,Rcn2,Mcrip2
Mtdh,Ndufs1,Arfgef2
Ints2,Rwdd2b,Bod1l
Cdyl,Nit2,Mars
Pcmtd2,Dnajc19,Ddx39
Slc35c2,Ddx54,Gtf2h4
Txndc15,Add1,Tsn
C1d,G3bp1,Eps8
Vps13c,Thg1l,Erich1
Yif1b,Eif2ak2,Helb
Prkce,Slc39a6,Nsmce3
Tor1b,Gak,Tom1
Noc4l,Samm50,Hnrnpd
Dync1h1,Aasdhppt,Sec61g
Ddx3x,Lgalsl,Slc38a10
Trnt1,Matr3,Rpgrip1l
Oxnad1,Klf8,Acaa2
Tsn,Eif4ebp1,Dph5
Lpcat3,Med29,Psen2
Trub2,Hnrnpd,Atxn10
Eef1akmt1,Lamp1,Aasdhppt
Casp4,Hif1a,Tyw3
Aasdhppt,Mknk2,Rwdd2b
Cndp2,Ddx39,Lgalsl
Spata24,Mrpl37,Prdx6
Pik3c3,Tmem165,Hccs
Seh1l,Commd6,Spop
Igsf8,Mesd,Stard7
Klhdc10,Orc4,Pla1a
Gars,Bcas2,Chst2
Ahctf1,Psen2,Nit2
Ddhd2,Txndc15,Larp1
0610010F05Rik,Surf1,Pepd
Tmem126a,Ccnb1ip1,Ankrd49
Tvp23b,Wdfy2,Mrpl37
Pycr2,4930430F08Rik,Thg1l
Ptges2,Enpp4,Matr3
Gcfc2,Prpf6,Akr7a5
Txnrd2,Erap1,Ak2
Endod1,Cmss1,Pacsin3
Hsf2,Hagh,Ptges3l
Pdxk,Plekho1,Lamp1
Dnajc10,Slbp,Rcn2
Ddx51,B4galt5,Vars
Tsr2,Arfgef2,Smpd4
Timmdc1,Smyd5,Ppcs
Xlr4b,Nudt2,Vapa
Fanca,Tmem29,Snf8
Aen,Eea1,Wdhd1
Ddx27,Top1,Pde4a
Cgas,Pradc1,Slc39a6
Zfp560,Rpap3,Dnajc19
Hnrnpk,Ktn1,Sumo1
Tm2d3,2510002D24Rik,Rpap3
Pts,Cmah,Sfmbt2
Tmem128,Cox14,Dag1
Rxylt1,Dpp3,Tomm22
Dhx32,Akr7a5,Agpat2
Cutc,Mrpl41,Tmem141
Rxrb,Fundc1,Hsd17b11
Bop1,Gabarapl1,Ndufs1
Itgb3,Chaf1a,Zwint
Gcn1,Mcm8,Cd24a
Cnbp,Ppcs,Ddx54
Ing5,Actn1,Itgb5
Sfn,Eif4ebp2,Hif1a
Mesd,Dus1l,Commd6
Mrps36,Gnpat,Kif3a
Kti12,Pex2,Gak
Gpr146,Syncrip,Cmss1
Lsr,Agpat2,Orc4
Eea1,Thoc3,Samm50
Mrpl2,Nol12,Snx8
Tmem209,Mettl9,Cdk9
Ckb,Zzz3,Champ1
Sf3b3,Tbc1d4,Add1
Ube2e3,Gas2l1,Ktn1
Dynlt3,Polr3k,Prpf6
Paxbp1,Txndc17,Tcp11l2
Akap9,Mrpl52,Mcm8
Stx12,Klf4,Eea1
Dus1l,Man2a2,Trim47
Emc1,Ndufa8,Bsg
Cd79b,Zdhhc5,Pus7l
Ldah,Dnajc11,Gnpat
Cog1,Dffa,Gabarapl1
Eef1e1,Bsg,Surf1
Pphln1,Gcn1,Rbm15b
1110065P20Rik,Smn1,Pradc1
Cpm,Ythdf2,Tmem165
Gemin6,Xcl1,Cmah
Pidd1,Nanp,Man2a2
Sema7a,Mrps14,Mknk2
Ecpas,Fam129a,Med29
Ndufs5,St3gal5,Rnf146
Eef1akmt4,Mapk8,Zdhhc5
Slc25a13,Cyp20a1,Nudt2
Polr3d,Ndufc1,Bcas2
Rgs10,Mcrip2,Txndc15
Dus2,Pde4a,B4galt5
Ccz1,Pes1,Actn1
Abcc1,Dclre1a,Mtln
Por,Tbc1d15,Top1
Sco2,Tnfsf8,Fundc1
Rpap1,Snrnp25,Zzz3
Taf5l,Uqcrc1,Tmem29
Nipsnap1,Mtln,Dclre1a
Mettl9,Dbp,Gcn1
Galnt12,Lrrc47,Gramd4
Zfp664,Dynlt3,2510002D24Rik
Snu13,Chst2,Pex2
Ube2e1,Rnft1,Cox14
Cep19,Coa3,Dynlt3
Zmym4,Hdac5,Plpp1
Usp50,Rbm15b,Ralb
Irak1bp1,Pi4k2b,Dus1l
Atp1b3,Gemin6,Syncrip
Toe1,Jmy,Rnft1
Ndufb2,a,Qrfp
Yars,Myo5a,a
Dmap1,Rpp40,Lrrc47
Wdr77,Cox19,Nanp
Cmtm4,Bloc1s2,Slbp
Trim37,Champ1,Fam129a
Rce1,Foxred2,Dpp3
Ice2,Sars,Uqcrc1
Pank3,Cutc,Txndc17
Nhlrc2,Trim32,Hsf2
Kars,Echdc1,Dnajc11
Pask,Psme4,Pi4k2b
Huwe1,Rnf146,Pes1
Ndufc2,Gramd4,Cutc
Ssb,H13,Mrpl41
H2-Q10,Mplkip,Slc35c2
Eif4g2,Thoc1,Nat9
Dicer1,Nt5dc2,Nt5dc2
Ube3b,Surf2,Pou2af1
Rnf146,Rabggtb,Smn1
Psmc2,Cd24a,Casp1
Arl4a,Bclaf1,Psme4
Srsf10,Cbr1,Hdac5
Hspe1-rs1,Kdm5b,Thoc3
Sar1b,Farsa,Mrpl52
Smim11,Htatsf1,Galnt12
Dcaf10,Xlr4b,Msrb2
Tma7,Srsf11,Erap1
Ipo9,Rwdd1,Cyp20a1
Fam120a,Anp32a,Cbr1
Rrp8,Rpgrip1l,Echdc1
Ccdc102a,Trnt1,Nol12
Mettl21a,Ecsit,Pcmtd2
Zfp638,Adrm1,Sdr39u1
Rbfa,Trit1,Il1rl2
Hnrnpa0,Ube2v2,Trp53rkb
Vps13a,Prrc2c,Bloc1s2
Ascc2,Amdhd2,Eif4ebp2
Utp15,Zranb2,Chaf1a
Vcpkmt,Galnt12,Polr3k
Sec61g,2210016L21Rik,Gemin6
Gnpnat1,Casp1,Mettl9
Tbc1d7,5730480H06Rik,Trnt1
Rad23a,Rel,Rbpj
Rmdn3,Tyw3,Arap1
Mcur1,Tubgcp2,Erlin2
Luc7l,Slc35c2,Coa3
Slc19a1,Sdr39u1,Pigs
Tubb3,Twistnb,Ndufc1
Cbx6,Bag6,Tbc1d15
Enoph1,Nudt1,Ythdf2
Cox10,Ptges3l,Shprh
Adi1,Trp53rkb,
Upf1,Jagn1,
Gadd45b,Paxbp1,
Rfc2,Rprd1b,
Tjp2,Nudt9,
Acadm,Brd1,
Snupn,Pgrmc2,
Etv6,Stx16,
Gpn2,Hsf2,
Tfb2m,Dalrd3,
Phax,Pla1a,
Nans,Aunip,
Snap23,Rbpj,
Nkapd1,Vps13a,
Casp1,Ergic3,
Cox7c,Tmem39a,
Poglut1,Pus7l,
Mbd1,Yrdc,
Grb7,Tada2a,
Crk,Sccpdh,
Tbrg1,Nat9,
Frrs1,Pcmtd2,
Tmem126b,Kif3a,
Snd1,Fignl1,
Pcgf5,Mrrf,
Ano10,Ibtk,
Coq2,Tmem141,
Lgals3,Cul4a,
Czib,Lrpap1,
Stard4,Iscu,
Mid1ip1,Trappc3,
Ptrhd1,Rab3gap1,
Erlin1,Pigs,
Prpf6,Msrb2,
Aldh18a1,Fam53a,
Trp53i13,Tvp23b,
Timm44,Mettl21a,
Comtd1,Ehd4,
Gm2000,Mfng,
Blzf1,Arap1,
Ppih,Shprh,
Ltb4r1,Stard4,
Chd9,Prdx4,
Krr1,Dnajc10,
Pxmp2,Scpep1,
Nup54,Mrpl50,
Mtbp,Eps8,
Ggct,Ccdc59,
St14,Tomm6,
Prelid1,Pkm,
Rab3gap1,Tom1,
Mdc1,Xxylt1,
Pi4k2b,Nmt1,
Setdb1,Rilpl2,
Acyp1,Hsd17b4,
Rrm2b,Ecpas,
Mms22l,Mogs,
Ndufb9,Ndufb4,
Uchl5,Mrpl17,
Pnpla8,Smarce1,
Mycbp,Cables2,
Hira,Uqcrfs1,
Zdhhc21,Bcat2,
Rabggtb,Glrx2,
Kat8,Clec12a,
Tbc1d15,Paox,
Abcf3,Hspa13,
Prkaca,Bax,
Man2c1,Rp9,
Ampd2,Hsd17b11,
Xpo7,Ubqln1,
Tle1,Erlin2,
Slc25a1,Dhx15,
Ada,Plac8,
Yy1,Mlh1,
Chst2,Ssrp1,
Foxred1,Ube2g2,
4931406P16Rik,Dhodh,
Dctn2,Srfbp1,
Hmga1,Slf2,
Urb2,Ube2q2,
Pura,Cnot9,
Ptpn9,Ralb,
Nsmce3,0610010F05Rik,
Zbtb14,Ndufa7,
Tmem62,Ccl25,
Aco2,Hspbp1,
Tex264,Txndc11,
Srrd,Dvl2,
Arid3a,Fam234a,
Stn1,Dck,
Pprc1,Pole2,
Prmt6,Trim44,
Zfp251,Slc35b4,
Strn4,Eny2,
Trmt1,Plpp1,
Tmem97,Smyd2,
Dvl2,Akap11,
Mgst3,Rfk,
Pfdn1,Gpd1l,
Snf8,Rmdn3,
Cog3,Blmh,
Dera,Snx8,
Usp7,Sfmbt2,
Wdcp,Edem2,
Gtf3c5,Srp68,
Retreg1,Tcp11l2,
Zfp445,Cyb5a,
Otud4,Tmem214,
Rab28,Oxr1,
Rnf168,Sec11c,
Cmpk2,Atp13a3,
Sfr1,Selenot,
Ehmt1,Timmdc1,
6030458C11Rik,Parvg,
mt-Nd3,Apip,
Ints8,Prmt3,
Vat1,Arid3a,
Rpl36a-ps1,Igbp1,
Jagn1,Pou2af1,
