wilcoxon,t-test,t-test_overestim_var
Rgl2,Tbc1d23,Ezh1
Msl3l2,Atxn2,Abcc5
Ar,Slc9a9,Tbc1d23
Btbd9,Cd200r4,Kmt2e
Zfp120,Fam193a,Dcaf8
Arntl,R3hdm1,Carns1
Usp3,Tnfrsf26,Atxn2
Pptc7,Itm2b,Tnfrsf26
Slc25a53,Psme2b,Cacna2d4
Stap1,Ezh1,Psme2b
Slc16a10,Abhd18,5430403G16Rik
Mta3,Zfp780b,Zc3hav1
Pdp2,Dcaf8,Tmem131l
Mterf2,Dmtf1,Dmtf1
Zfp942,Slc28a2,Sh3kbp1
Hectd4,Ip6k1,Fryl
Gm49359,AU041133,Ip6k1
Cd1d1,Kmt2e,Abhd18
Twnk,F2rl1,Slc28a2
9430015G10Rik,Dstyk,Afap1
Foxo4,Sh3kbp1,Marf1
Xpnpep3,Mfsd4a,F2rl1
Ccdc137,Rbm4b,Rbm4b
Nr2c2,Fryl,Map3k1
Hps3,Marf1,Cd200r4
Zfp426,Zc3hav1,Zfp780b
Ddx50,Kcnmb4,Cdkn2d
Mecp2,Tmem131l,Aff1
Retreg1,Aff1,N4bp2
Pex10,Map3k1,Tmem134
Prdm10,Ski,Smg9
Cep68,N4bp2,Mfsd4a
Apc,Alkbh4,Fam172a
Rft1,Smg9,Ski
Sppl2b,Zfp113,AU041133
Hdac8,Zrsr1,Alkbh4
Nars2,Mob3b,Ypel5
Heg1,Paqr7,Aff4
Rccd1,Slc38a9,Slpi
Cyb5d2,Fam172a,Rpsa
Golga1,Aff4,Ctsl
Slc25a22,Ypel5,Paqr7
Tmem229b,Tmem134,Zfp113
Klhl25,Ttc38,Uba7
Fam102b,Ifi27l2a,Slc38a9
Homer1,Ctsl,Zrsr1
Mov10,Cdkn2d,Pbxip1
Ric8b,Trim14,Trim14
Msi2,Slpi,Hsd11b1
Abhd8,Egr3,Arhgap30
Styx,Bend5,Trim30a
Btrc,AI837181,Dstyk
Bahd1,Uba7,Dmxl1
Tmem250-ps,Tlr12,AI837181
Ice2,Faah,Sipa1l1
Accs,Arhgap30,Faah
Casd1,Smurf2,Ttc38
Zfp51,Sipa1l1,Pkn1
Zfp507,Zfp773,Tmcc1
Atp9b,Mlh3,Kcnmb4
Fam199x,Dmxl1,Itch
Jarid2,Trim30a,Dpp4
Mppe1,Zscan26,Zswim6
Stoml1,Gucd1,Zscan26
Ercc4,Itch,Zfp386
Nhlrc3,Gdi1,Eif3f
Ldlr,Zfp386,Smurf2
Ube2w,Tmcc1,Gdi1
Ago3,Hsd11b1,Gucd1
E2f5,Pbxip1,Ccdc88c
Lipa,Pkn1,Tnfaip8l2
Ccdc102a,Dpp4,Mob3b
Fam193a,Eif3f,Zyg11b
Aasdh,Zswim6,Nipbl
Papolg,Adamts10,Mlh3
Bmyc,Zyg11b,Arhgef3
Acox1,Rpsa,Adamts10
Gtf2ird1,Prickle3,Egr3
Abca7,Abhd8,Nin
Tcf20,Zdhhc17,Zfp773
Plekhm2,Nipbl,Abhd8
Lrif1,Xpc,Irf7
Padi2,Ttyh3,Hvcn1
Gga3,Ccdc88c,Zzef1
Acap1,Sh2b3,Map3k2
Gdi1,Arhgef3,Maf1
Acp6,Tnfaip8l2,Sh2d3c
Uty,Map3k2,St8sia4
Mbtps2,Stat2,Tlr12
Zfyve16,Pcgf5,Ttyh3
Zscan21,Hvcn1,Sh2b3
Atxn7l3b,Zzef1,Pcgf5
Dusp6,Nin,Xpc
Amd2,Rhox8,Bend5
Zfp26,Qpct,Msi2
Abl1,Zfp157,9930021J03Rik
Tpra1,Sh2d3c,Rsbn1l
Nfkbid,Maf1,Zdhhc17
Cog7,Amer1,Stat2
1600014C10Rik,Foxj2,Slc35b3
Ap4e1,Mgat5,Cdk19
Dusp7,Slc35b3,Prickle3
Tefm,St8sia4,Amer1
Zc3h3,Irf7,Rbm33
Endov,Zmat1,Pptc7
Tmem170b,Pptc7,Mkln1
Lrrc14,Cnga1,Hps3
Sp3,Cdk19,Cnp
Pcgf1,9930021J03Rik,Mgat5
Ankzf1,Bace1,Foxj2
Zfp236,Msi2,Zfp157
Ank,Rbm33,Rsf1
Dis3l2,Adamts13,Zfp869
Ccnl2,Zfp869,Trim44
Rexo5,Axin2,Qpct
Zfp958,Tnks,Gigyf2
Nudt13,Rsbn1l,Mbtd1
Tbck,Hps3,Tnks
Ncoa3,Mkln1,Trmt1l
Zfp397,Ttll3,Mecp2
Camta2,Rgmb,Rhox8
Dhx58,Trmt1l,Axin2
Map3k2,Cnp,E4f1
Yipf2,Trim44,Mettl27
Zfp809,Adamts6,Zfp280d
Oxld1,Rsf1,Btbd11
Pde6d,Mbtd1,Zmat1
Tbc1d13,Gigyf2,Stap1
Fam8a1,Fam214a,Ttll3
Slc25a45,E4f1,Cnga1
Zyg11b,Arrb1,Bace1
Pou2f1,Mettl27,Sfxn3
Zxdc,Zfp955b,Herc6
Ifit2,Zscan2,Plcg1
Iqcc,Zfp280d,Zfp955b
Fem1a,Mob3c,Fam214a
Qpctl,Ripor1,Diaph2
Slc10a3,Zfp952,Zfp638
Acbd4,Tnfrsf25,Ikzf2
Zfp263,Herc6,Adamts6
Szt2,Capn11,Csnk1g1
Tsc1,Btbd11,Tnfrsf25
Btla,Numb,Zscan2
Bloc1s3,Mecp2,Otulinl
Esyt2,Kansl1l,Rgmb
Heatr5a,Sfxn3,Map4k2
Stat3,Plcg1,Zfp952
Zfp865,Stap1,Arrb1
Mark4,Ccdc126,Atrn
Mcoln2,Selenoo,Pou2f1
Flcn,Atrn,Mob3c
Zbtb6,Zfp638,Adamts13
Ivd,Diaph2,Trac
Eid2,Map4k2,Numb
Det1,Sgip1,Nfkb1
Zadh2,Gria3,Ripor1
Hvcn1,Trnp1,Zbtb7a
Ermard,Cnr2,Kansl1l
Tmem156,Csnk1g1,Zfp738
Necap1,Ikzf2,Gimap5
Fbrs,Iffo2,Vezf1
Tmco6,Zfp738,Selenoo
Hdgfl3,Pou2f1,Slc11a2
Tmem64,Scn2b,Shfl
Dram2,Shfl,Adrb2
Mapk7,Otulinl,Zfyve27
Zfp628,Mapk1ip1,Usp32
N4bp2,Slc11a2,Ccdc28a
Adnp,Zfyve27,Ccdc126
Celf1,Vamp1,Lfng
Zmym2,Zfp687,Oasl2
Cdc37l1,Ccdc28a,Dock8
Gprasp1,Usp32,Iffo2
Rab12,Nedd4l,Zfp687
Mvb12b,Zbtb7a,Limk1
Cnot4,Afp,Mapk1ip1
Unk,Dbp,Themis
Ep400,Limk1,Vamp1
Evi2,Vezf1,Man2a2
Kctd3,Spred2,Spred2
Gpatch8,Adrb2,Cnr2
Tmem42,Oasl2,Sept1
Rbm6,Man2a2,Mta3
Acox3,C030006K11Rik,Capn11
Ski,Smyd3,Nedd4l
Akt1s1,Pard6g,C030006K11Rik
Pcgf5,Dock8,Cdk2ap2
Sepsecs,Mta3,Dbp
Ankhd1,Slc9a8,Scn2b
Ddx59,Hsdl1,Hsdl1
Kdm5d,Nfkb1,Smyd3
Aktip,Smpd5,Slc9a8
Rprd1a,Gimap5,Smpd5
Rprd2,Dand5,Gngt2
Nxpe3,Map11,Sgip1
Zkscan14,Themis,Stx4a
Mrtfb,Uty,Samhd1
Man2a2,Zfp397,Son
Relb,Bicra,Gria3
Tnfsf10,Gbp6,Uty
Cacfd1,Lfng,Trnp1
Nudt7,Cldn10,Zfp397
Tia1,Sept1,Bicra
Taf4b,Abca1,Malt1
Tpd52,Stx4a,Zmym5
Inpp5k,Acvr1b,Map11
Sec22c,Zmym5,Dand5
Mast4,Pskh1,Pard6g
Snx9,Cdk2ap2,Dgkd
Slc9a8,Zfp866,Sp140
Trim44,Mtm1,Gbp6
Txndc16,Irs2,Afp
Marf1,Acot2,Acot2
Nipsnap2,Dgkd,Rlf
Polm,Son,Pskh1
Hps5,Trac,Kdm5a
Cln3,Gngt2,Med13l
Tchp,Utp14b,Irs2
Zfp346,Zfp74,Zfp866
Zfp362,Yeats2,Yeats2
Mbd6,Samhd1,Abca1
Stat4,Sp140,Arhgap9
Fam172a,Med13l,4833420G17Rik
Map3k3,Fem1a,Zmym2
Zfp7,Rlf,Acvr1b
Plcg1,Nmnat3,Fem1a
Lrrc28,Kdm5a,Nfe2l2
AI837181,Cuedc1,Dennd1a
Rrad,Zmym2,Sntb1
Thumpd2,Zfp729a,Numa1
Gpatch2,Ttc17,P2rx4
Notch1,Dennd1a,C87436
Ppp1r37,4833420G17Rik,Jmjd1c
2610021A01Rik,Malt1,Zfp729a
Kif16b,Snx29,Cuedc1
Zfp707,Arhgap9,Pikfyve
Bphl,Pikfyve,Nmnat3
Sugp2,Aamdc,Aamdc
Manea,C87436,Ttc17
Ndrg3,Gm4841,Tbxa2r
Yeats2,Enc1,Gab3
4833420G17Rik,Sntb1,Zfp74
Map3k1,Ulk2,Cldn10
Nck2,Numa1,Mtm1
Aff4,Zfp516,Rnf13
Map3k5,Zfp354c,Utp14b
Pja2,Prss12,Haao
Gabpb2,Gm4070,Snx29
Trp53rka,Rnf13,Mgat4a
Nudt6,Haao,Nsd1
Ambra1,Tbxa2r,Snrnp48
Nfe2l2,Erp27,Gm4070
Tmem268,Hyal1,Lrch3
Ankrd16,Zfp507,Scai
Sipa1l1,Jmjd1c,Taok1
Gm6133,Nfe2l2,Enc1
Mxd1,Scai,Ppt1
Dhx57,Wdr13,Ulk2
Slco3a1,Snrnp48,Zfp507
Rcor3,Ppt1,Tnfaip8l1
N4bp2l1,P2rx4,Trio
Slc23a2,Mgat4a,Cdip1
Arhgef3,Nsd1,Prkd3
Zfp959,Tnfaip8l1,Esyt2
Zfp386,Ppp1r3f,Gm4841
Pramef8,Klhl42,Wdr13
Usp12,Cdip1,Pgs1
Ddrgk1,Prkd3,Pcnx
Vps11,Gab3,Acrbp
Isg20,Lrch3,Gbp5
Kdm6b,Pcnx,Inpp5k
Dph2,Rtn4rl1,Hivep2
Fam222b,Acrbp,Prss12
Zfp280d,Trio,Klhl42
Gpr68,Gbp5,Msl2
Rlf,Taok1,Slco3a1
Osbpl2,Abhd14b,Rtn4rl1
Wwox,Raver2,Fbrs
Lcmt2,Abl2,Hyal1
Zfp553,Zfp169,Zbtb37
Fam160b2,Pgs1,Zfp516
Amn1,Cd46,Calcoco1
Uqcc3,Tgfbr3,Abl2
Lysmd2,Esyt2,Zfp26
LTO1,Inpp5k,Il17ra
Plpp6,Zkscan8,Zfp354c
Fmnl3,Zfp26,Washc4
Itch,Zfp846,Zfp846
Mbtd1,Zbtb37,Zkscan6
Pag1,Zfp710,Zkscan1
Lpin1,Cpq,Cpq
Phyh,5830411N06Rik,Kdm5d
Narf,Calcoco1,Erp27
Zdhhc15,Zkscan6,Trim21
Snx19,Zkscan1,Plekho1
Fam118a,Khk,Khk
Tnk2,Hivep2,Abhd14b
Pcgf3,Fbrs,Zfp710
Dmtf1,Msl2,Plcxd2
Ddx3y,Trim21,Ppp1r3f
Ccdc84,Tdrkh,Akr1c13
Cep95,Trav22,Tgfbr3
Arhgap31,Akr1c13,Gabbr1
Pigv,Kdm5d,AI987944
Adcy3,Plekho1,Dcaf11
Aak1,Washc4,Gid4
Maf1,Acpp,B430306N03Rik
Fam3a,B430306N03Rik,Epc1
Fam126b,Slco3a1,Btbd9
Zfp825,Krba1,Card11
Prkcz,Gid4,Gm11808
Peak1,Il17ra,Krba1
Tti2,Xkrx,Zkscan8
Mpp7,Sbsn,B4galt1
Borcs6,AI987944,Zfp169
Gne,Snx30,Nufip2
Ears2,AW146154,Raver2
Armc7,Klhl3,Tbck
Faah,Tbck,G0s2
Atg13,Hspb11,Hspb11
Pias1,Mss51,Kat6a
Rab33b,Zscan12,Zfp994
Msra,Sgk3,Xylt2
Gsdmd,Xylt2,Cd46
Zfp160,Dcaf11,Sgk3
Rbm33,Plcxd2,Mss51
Entpd6,Zfp994,Ccdc171
Tbxa2r,Espn,Klhl3
Nin,Epc1,AW146154
Bcdin3d,Acvrl1,Kdm6b
Zzef1,Gm11808,Zscan12
Gan,Gabbr1,Zfp874b
Lrch3,Ccdc171,Abca7
Tbccd1,Btbd9,Tdrkh
Lamb3,Dnajb2,Prkcb
Erf,Nufip2,Acpp
Orai3,Card11,Dnajb2
Pign,2010315B03Rik,Snx30
Dcaf11,Csad,5830411N06Rik
Lrch4,Zfp874b,Miga1
Elmo1,B4galt1,Sbsn
Sphk2,Abca7,Adgrl1
Kdm3a,Kat6a,Madd
Hmgxb3,Frs2,Rab3ip
St8sia4,Maml1,Srrm2
Sec61a2,Adgrl1,2010315B03Rik
D17H6S53E,Miga1,Gpatch8
Ammecr1l,Vmn2r84,Acvrl1
Zbtb43,Rab3ip,Xkrx
Zfp938,Tcn2,Mindy2
Rbm4b,Zhx2,Leng9
Fbxo46,Zbtb18,Zhx2
Fbxo6,Tmem229b,Washc2
Lcorl,G0s2,Maml1
Il17ra,Bbs9,Tmem229b
Ercc5,Madd,Tia1
Relt,Washc2,Frs2
Hsdl1,Hectd2,Phf12
Chpf2,Prkcb,Trav22
Dvl3,Mapk8,Espn
Qsox1,Lca5,Csad
Atxn7l1,Ar,Mapk8
Zbp1,Phf12,Hmbox1
Uckl1,Pou6f1,Nsmce1
Akap10,Leng9,Nr3c1
Sp140,Srrm2,Ar
Atg10,Kdm6b,Cbr1
Mthfd2l,Zfp512b,Mapk8ip3
Erlin2,D130040H23Rik,Xpr1
Txlng,Mapk8ip3,Zfp62
Pxylp1,Sertad3,Bbs9
Klhl20,Nsmce1,Vmn2r84
Ddit3,Tia1,Zbtb18
Zfp148,Cbr1,Ccny
Tcf4,Zfp62,Pou6f1
Card11,Gpatch8,Herc1
Trim11,Spsb1,Sertad3
Phkb,Hmbox1,N4bp2l1
Akr1b10,Mindy2,Ldb1
Trim39,Fndc10,Zswim8
Slc35b3,Ganc,Zfp512b
Elovl6,Xpr1,Ganc
Plcxd2,Ccny,Churc1
Arhgap12,Ifit3b,Tcn2
Ppp1r16b,Ldb1,Pold4
Aamdc,Cd1d1,Lca5
Zbtb24,Zswim8,Lnpep
Rabep2,Nr3c1,D130040H23Rik
Zcchc2,Plekha6,Cd1d1
Pitpnm2,Zfp865,Hectd2
Fntb,H2aw,Basp1
Ttll4,Fez2,Hipk2
Wdr45,Churc1,Peak1
Vps39,N4bp2l1,Csnk1g2
Dbt,Hipk2,Ube2d1
Pwwp2a,Herc1,Fez2
Trp53bp2,Mlycd,Dse
Metap1d,Lnpep,Nfkbid
Zfp961,Chst10,Zfp263
Wbp1,Smim40,H2aw
Xpr1,Gpr34,Zfp865
Gigyf2,Ube2d1,Bbc3
Trit1,Appl2,Phf20
Parp10,Pold4,Txlng
Kat6a,Zfp263,Gsdmd
Zxdb,Rad52,Mlycd
Dvl2,Gsdmd,Exoc4
Trmt1l,Phf20,Rfx3
Fam219b,Nfkbid,Trip11
Mdn1,Dse,Ifit3b
B4galt1,Csnk1g2,Rad52
Mlxip,Txlng,Kdm3a
Chka,Cipc,Kansl1
Slc35d2,Carf,Rrad
Pogz,Vmn2r97,Chst10
Itpr3,Kdm3a,H2-M3
Taok1,Gvin1,Skil
Hdhd5,Basp1,Cipc
Rpl9-ps6,Rrad,Zfp148
Prkcb,Gpatch2,Gvin1
Xrn1,Zfp799,Fam168a
Ikbkg,Ptk2,Ndufa6
Herc6,Map4k3,Gpatch2
Leng1,Ddc,Appl2
Vezf1,Kansl1,Fndc10
Kctd18,Rfx3,Parp6
Polr3e,Mpp5,Aak1
Dip2b,Bbc3,Adar
Dnmt3a,Parp6,Pik3ca
Wdr91,Peak1,Tigd2
Nudcd3,Sgsh,Smim40
Ago1,Fam168a,Plekha6
Birc2,Gpr68,Dusp7
Ubac2,Zfp148,Dip2b
Pex5,Zfp146,Arid1a
Pofut1,H2-M3,Gpr68
Tyk2,Ndufa6,Iqce
Carmil2,Adar,Rab3gap1
Csnk1g1,Exoc4,Lcn4
Hlcs,Iqce,Mpp5
Ccdc30,Pik3ca,Tspyl4
Ranbp10,Dip2b,Pik3r1
Tfdp2,Trip11,Zfp146
Mapk8ip3,Dusp7,Spsb1
Med13l,Zfp595,Rfx7
Adamts10,Mgrn1,Crebzf
Polr3gl,Zfp946,Carf
Smim4,Aak1,Zfp799
Exoc4,Skil,Rasa2
Med23,Tspyl4,Sgsh
Itprip,Aldh6a1,Rab2b
Tnrc18,Rab2b,Vmn2r97
Tbc1d5,Frmd6,Zfp595
Ppp1r9b,Tigd2,Nudcd3
Birc3,Arid1a,Rgl2
Srcap,Zfp931,Pwwp2a
Zfp944,Pogz,Gpr34
Armcx5,Rab3gap1,Mgrn1
C87436,Zfp322a,Ube2w
0610030E20Rik,Rgl2,Nfkbie
Smim27,Gm1043,Pogz
Sbno2,Crebzf,Ppp1r16b
Cbx4,Rfx7,Btbd7
Arnt,Rasgrf2,Zfp931
Flt3l,Wnt4,Zfp946
Madd,F830016B08Rik,Ddc
Vamp5,Fxyd7,Zfp322a
Ube2r2,Fmo5,Bod1l
H2-M3,Lcn4,Fam53a
Phtf2,Arhgef4,Map4k3
Dgke,Pwwp2a,Ptk2
Trim23,Fam53a,Rnf38
Skil,Rnf38,Dnmt3a
Cd79b,Prdm11,Nedd9
Abtb2,Rasa2,Ino80
Armc8,Ube2w,Cox14
Eef1aknmt,Nfkbie,Rab12
Dennd4b,Nudcd3,Lcorl
Pibf1,Pik3r1,Fmo5
Shld2,Agtr1a,Ppp6r2
Gid4,Rab12,Frmd6
Tspyl3,Ino80,Aldh6a1
Pprc1,Btbd7,Usp3
Zbtb33,Lcorl,Camk1d
Tmem127,Nnt,Zfp871
Saysd1,Ppp1r16b,F830016B08Rik
Mmut,Bod1l,Arhgef4
Zswim1,Adgrb2,Phf3
Mllt11,Dnmt3a,Mepce
Mfsd8,Spaca1,Parp3
Stx4a,Tfcp2,Chka
Fam193b,Cox14,Abtb1
Rassf3,Ppp6r2,Nckap5l
Arid1b,Ralgps1,Selplg
Usp33,Abtb1,Ext1
Dcun1d2,Nckap5l,Prdm11
Xrcc4,Nedd9,Mllt6
Tmc8,Ext1,Ttc14
Smyd4,Egf,Ppp1r9b
Dennd4c,Mepce,Micall1
Zfp668,Zfp871,Abcg3
Rara,Usp3,Traf5
Tm9sf1,Chil5,Epb41
Tmco3,Micall1,Nnt
Wsb2,Ip6k2,Acap1
Setd4,Rab20,Gm1043
Fgf13,Mllt6,Bfar
Rasa2,Traf5,Rasgrf2
Vps13c,Chka,Smim4
Helz2,Lrrc8b,Ip6k2
Mindy2,Phf3,Itpr3
Sat1,March3,Rab20
Adpgk,Bfar,Wnt4
Usp11,Parp3,Ubxn6
Ago2,Ppp1r9b,Fxyd7
Nr3c1,Zfp810,Lrrc8b
Rdh14,Epb41,Ccnt2
Pcnx3,Abcg3,H2-T22
Fli1,Itpr3,Tfcp2
Zfp62,Ttc14,Hdgfl3
Golph3l,Trpm1,Ralgps1
Prr12,Acap1,Armc8
Mafk,Ccnt2,Ccpg1
Hsh2d,Etfbkmt,Map3k3
Hivep2,Tom1l2,Fbxl3
Zfp869,Camk1d,Wdr33
Cog5,Armc8,Arhgap25
Slc26a2,Map3k3,Egf
Taf8,Ccpg1,Etfbkmt
Ldb1,Smim4,Sp4
Kdm3b,Ubxn6,Mdn1
Map4k2,Zfp626,Chd7
Mknk1,Selplg,Zfp626
Sik1,Pde6a,Sbno2
Mepce,Fbxl3,Adgrb2
Atmin,H2-T22,Mysm1
Dennd6a,Tgfbr1,Chil5
Ublcp1,Adam6b,Agtr1a
Tnfrsf1a,Zfp236,0610030E20Rik
Zfyve26,Idua,Spaca1
Sos1,Zfp276,Bach1
Tigd2,Wdr33,Zfp810
Setd2,Zfp426,Tgfbr1
Nrros,Frmd4a,Setx
Dnase2a,Arhgap25,Cbx4
Cpeb4,Sp4,Zfp236
Kdsr,Dnmbp,Trpm1
Enpp4,Sipa1l2,Frmd4a
Nudt18,Chd7,Avl9
Hsd17b10,Hdgfl3,Idua
Kdm4c,0610030E20Rik,Tom1l2
Slc37a1,Cbx4,Lcor
Zfp518a,Mdn1,Saysd1
Fas,Sbno2,Bcl6
Rptor,Zscan20,Nfrkb
Itga6,Setx,Relch
Jaml,Bcl6,Smim27
Ahdc1,Mysm1,Zfp426
Rchy1,Armcx2,Rab5b
Tapt1,Bach1,Arid4b
Golga4,A130010J15Rik,March3
Washc4,Lcor,Exoc6b
Rab3gap1,Cyp4v3,Cyp4v3
Nbr1,Lyrm7,Tob2
Ppt1,Exoc6b,Zfp646
Ercc6,Smim27,Sipa1l2
Pold4,Tmem241,Gdpgp1
Cstf2t,Adgrg3,Ccdc125
Coq10a,Ppm1l,Zfp276
Zbtb44,Gdpgp1,Amn1
Baz2a,Zfp646,Zfp180
Tgfbrap1,Armc9,Znfx1
Sit1,Relch,Nck1
Sgk1,Nfrkb,Birc3
Rapgef2,Avl9,A130010J15Rik
Prkd3,Rab5b,Pde6a
Pacs1,Zfp180,Lonp2
Rgs14,Zfp712,Rpl29
Npc1,Amn1,Armcx2
Pkp4,Saysd1,Haghl
Nsun6,Haghl,Lyrm7
Rfx7,Syde1,Serpini1
Ube2d1,Arid4b,Zfhx2
Zc3h12d,Zfp438,Adam6b
Synj2bp,Znfx1,Dnmbp
Vkorc1,Vwa3b,Tmem241
Mysm1,Tob2,Zfand6
Slc25a25,Mr1,Pou5f2
Mia3,Ccdc125,Rnf114
Zfp322a,Zkscan7,Kdsr
Slc39a9,Lonp2,Armc9
Lgals8,Nck1,Sit1
Zfp84,2610008E11Rik,Zscan20
Epb41,Degs2,Cog5
Myc,Casz1,Rgs14
Rab3ip,Birc3,Adgrg3
Zmym5,Shpk,Arid1b
Trmt61a,Wdr78,Zfp942
Mrtfa,Zfp69,Casz1
Avl9,Serpini1,Mr1
Stxbp3,Mblac2,2610008E11Rik
Osbpl11,Col23a1,Mblac2
Cd274,Fam220a-1,Sag
Btbd7,Rgs14,Zkscan7
Ube3b,A430033K04Rik,Zbtb44
Wdtc1,Kdsr,Ppm1l
Pgs1,Slx1b,Zfp438
Rnf170,Cog5,Ifi27
Arhgap25,Gm1123,Wdr78
Dexi,Pou5f2,Trim65
Camsap1,Zfp942,Nrros
Retreg3,Sag,Pkp4
Gbp7,Cnksr3,Tmem42
Ano6,Zfand6,Zfp712
Zfp280c,Zbtb44,Rspry1
Stx17,Tmem42,Casd1
Tesk1,Sirt5,Sirt5
Cbr1,Rspry1,Fam220a-1
Lman2l,Sit1,Smc4
Trpm7,Rnf114,Sigirr
Fam160b1,Arid1b,Ppargc1b
Adar,Vmn2r96,A430033K04Rik
Lemd3,Zfhx2,Bckdha
Msl2,Ampd3,Slx1b
Thap3,Corin,Lrig2
Arhgap27,Rab40c,Col23a1
Tspan14,Ppargc1b,Syde1
Ubxn7,Trim65,Ino80d
Ddhd1,Prdm9,Fbxw4
Cdkal1,Casd1,Rab40c
Tpp1,Nrros,Gbe1
Rnf38,Lrig2,Degs2
Rrnad1,Pkp4,Tut7
Alg1,Adcy6,Vwa3b
Lcor,Zfp141,Zfp69
Ddb2,Rell2,Cep164
Epc1,Mroh1,Fgd3
Phf20,Unc5cl,Zfp617
Kidins220,Ice2,Mroh1
Ddx17,Arrdc4,Shpk
Arap1,Nacc2,Ice2
Rrm2b,Sigirr,Ubxn7
Gpatch1,Acsf2,Unc5cl
Clock,Rpl29,Mpp7
Pex6,Sorcs2,Gm1123
5730455P16Rik,Zfp617,Acsf2
Capn15,Ubxn7,Ifit2
Mef2d,Cep164,Rrm2b
Ifnar2,Paqr8,Cwf19l2
Zscan29,Heatr5a,Arnt
Bcl7a,Rrm2b,Usp20
Tbc1d14,Ino80d,Zzz3
Kat2b,Usp20,Heatr5a
Tbc1d9b,Fbxw4,Zfp141
Fnip1,Bckdha,Cdk12
Elf2,Dennd6b,Vamp5
Rnf31,Smc4,Rc3h1
Zbtb38,Ccdc162,Vmn2r96
Zfp646,Mpp7,Cnksr3
Sertad2,Gbe1,Parp10
Sertad1,Ifit2,Strn3
Dgkd,Akt3,Arrdc4
Fam149b,Ifi27,Akt3
Kif3b,Fgd3,Flt3l
Xndc1,Zzz3,Dennd6b
Asap1,2200002D01Rik,Fam160a2
Sp4,Cwf19l2,Ampd3
Orc5,Pomgnt2,Apbb3
Washc2,Apbb3,Rell2
Bend4,Tut7,Zfp873
Banp,Arnt,Plscr3
R3hcc1l,Col11a2,Prdm9
Zfp101,Zfp873,Inpp1
Esrra,Parp10,Zfp60
Mier3,Plscr3,Gabpb2
Hspb11,Fam160a2,Fosl2
Zc3h7b,Rc3h1,Corin
Hexim1,Cdk12,Ppp1r15a
Tob2,Vamp5,Tmem87b
Crebzf,Zfp12,Mrtfa
Traf5,Tspyl2,Adcy6
Gfi1,Strn3,B4galt7
Cdk13,Mex3b,Cacfd1
Dph6,Tmem87b,Zfp12
Rcn3,Cacfd1,Nacc2
Tex9,Zfp14,2200002D01Rik
Itm2a,Flt3l,Socs5
Isoc2b,Socs5,Xrcc4
Ptpre,Mrtfa,Ago3
Rnasel,Tbx6,Tspyl2
Eef2kmt,Castor2,Ppic
B4galt7,Zfp60,Mex3b
Gm7072,Rhbdd2,Zfp287
Mcfd2,B4galt7,Uckl1
Vps13b,Nr1d1,Psap
Zbtb2,Xrcc4,Ccdc162
Ccng2,Gabpb2,Paqr8
Mtss1,Uckl1,Laptm5
Itsn2,Inpp1,Ubc
Fndc3a,Ago3,Castor2
Nck1,Zfp287,Atp9b
Impact,Zfp937,Rhbdd2
Rnf114,Kcnh3,Col11a2
Man2b1,Ggps1,B230307C23Rik
Piga,Ppic,Sorcs2
Ccny,B230307C23Rik,Ggps1
Socs7,Arl10,Hectd4
Tmem203,Atg14,Parp4
Nedd9,Lrrc14,Grk6
Helz,Hectd4,Pomgnt2
Zfp512,Ppp1r15a,Pja2
Zfp871,Fosl2,Rassf5
4931406P16Rik,Pja2,Ddit3
Nfrkb,Oas2,Mef2d
Setd5,Zfp90,Pde6d
Wdr44,Alg11,Mpnd
Brms1l,Atp9b,Usp12
Lats1,Gm10130,Atg14
Prxl2c,Ercc5,Ncoa2
Relch,Usp12,Fam49a
Flot1,Cmtr1,Ercc5
Nceh1,Zfp951,Sertad2
Mef2a,Rnf169,Nod1
Top3b,Laptm5,Stxbp3
Pot1b,Grk6,Helz2
Pik3ca,Parp4,Ddhd2
Zcchc4,Pde6d,Plaat3
Phykpl,Rassf5,Lrrc14
Tmem9,Smo,Rnf169
Parp4,Mpnd,Mbtps1
Atr,Mbtps1,Sik2
Hipk1,Helz2,Hmgxb3
Phf12,Smug1,Armc7
Rad9a,Hmgxb3,Zfp14
Hivep1,Sertad2,Oas2
Ubxn6,Mipol1,Hexim1
Ino80d,Ddhd2,Nr1d2
Bcl2l11,Mef2d,Alg11
Esco1,Scg5,2510009E07Rik
Stambpl1,Ksr2,Smug1
Ino80,Igsf3,Gm13212
Bet1l,Ncoa2,Cmtr1
Traf3ip2,Stxbp3,Tbx6
Bicdl1,2510009E07Rik,Mipol1
Ttf1,Mical3,Arl10
Ncoa2,Ddit3,Gm10130
Tbc1d17,Zbtb26,Esco1
Cep164,Psap,Padi2
Sh2b1,Ptov1,Relb
Cep350,Rfx2,Polr3gl
Tmem80,Sik2,Nr1d1
Alyref2,Zfp455,Klhl18
Pigp,Fpgt,Zfp90
Ralgapb,Hexim1,Zfp937
Sigirr,Pam,Ubr4
B3galt4,Gm13212,Agl
Braf,Ubc,Zfp951
Pkn2,Zmym6,Smo
Etv3,Plaat3,Kcnh3
Ccnt2,Nr1d2,Ranbp10
Ralgapa1,Zfp112,Zmym6
Rab11fip4,Gprc5b,Mettl18
Gprin3,Padi2,Hsd17b11
Stx7,Qser1,Ctsw
Inpp1,Klhl18,Slc37a3
Taok2,Mettl18,Cytip
