wilcoxon,t-test,t-test_overestim_var
Sinhcaf,Thumpd1,Hdgfl2
Smarce1,Csnk2a1,Acyp1
Ppa2,Ccz1,Bub3
Ahcy,Uqcrc1,Eif2a
Tpm1,Hnrnpul2,Ssr3
Prcc,E2f6,Prpf31
Galnt12,Tdg,Cnbp
Znhit6,Pcbp2,Zfpm1
Cdpf1,Setd6,Ubr7
Ywhab,Jade3,Mrm3
Inf2,Acaca,Prelid2
Spcs3,Rpl22,Cox11
Bhlhb9,Emp1,Gps1
Cxcr4,Xrcc1,Ap3s1
Smarcd1,Oxnad1,Prrc2a
Pigp,Elp6,Pif1
Atp5g2,Hdgfl2,Lage3
Srebf2,Rogdi,Haus6
Tamm41,Lin54,Xrcc1
Myc,Haus6,Pithd1
Psmb5,Ptrhd1,Gnl1
Aaas,Ubr7,Ddx56
Zc3h18,Ddx56,Babam1
Rnf8,Bud31,Mettl9
L3mbtl2,Polr3h,Elp6
Med11,Hdac1,Isy1
Fam92a,Myo5a,Polr3h
Dars2,Prpf31,Lin54
Irak1bp1,Acad9,Setd6
Iqgap2,Emc4,Myo5a
Gpsm2,Ndufaf6,Ndufaf6
Impad1,Rnf7,Acad9
Nans,Mrps26,Cltc
Psmg3,Tma16,Srp72
Pkmyt1,Gnl1,E2f6
Prkrip1,Rab1a,Vapa
Dcaf1,Pithd1,Plpp1
Bloc1s2,Ap3s1,Acaca
Sin3a,Bub3,Huwe1
Polr1e,Gps1,Rac1
Rpl36a-ps1,Edf1,Nap1l4
Echs1,Dars2,Batf
Alad,Zfpm1,Prkce
Eif4ebp1,Eif2a,Emp1
Rpl27a,Babam1,Eif3i
Gmppb,Nutf2-ps1,Nxt1
Ints10,Cacna1s,Stk16
Ccnb1ip1,Lage3,Atf1
Bysl,Cnbp,Tial1
Fancl,Elovl5,Tma16
Dpagt1,Mettl9,Coa7
Sec61a1,Batf,Tspan6
Mphosph10,Ssr3,Oxnad1
Aatf,Rabl2,Tpm1
Skil,Coa7,BC055324
Dstn,Prrc2a,Hist1h2an
Lars,Mdm1,Yeats4
Mrpl46,Tnf,Luc7l3
Tmem39a,Isy1,Dars2
Ciao2b,Mesd,Ubap2l
Lat,Stk16,Mad1l1
Uba5,H2ac15,Pnpt1
Snrnp200,Cltc,Mak16
Psmd14,Huwe1,Aco2
Bdh1,Pnpt1,Thg1l
Ncbp2,Vkorc1l1,Elovl5
Cd320,Tspan4,Cfap36
Prkcsh,H2bc18,Cdkn2aipnl
Snrpb2,Kpna2,Mesd
Fanca,Tpm1,Vkorc1l1
Wdr77,Vapa,Ndufa9
Rpl11,Cfap36,Gins4
Mtfr2,Tedc1,Arl6ip4
Zdhhc2,Nap1l4,Alad
Prr11,Urb2,Ccdc47
Por,Tial1,Cacna1s
Pepd,Thg1l,Sap18
Stt3a,Srp72,Mrps24
Cdc27,Utp20,Adrm1
Pms2,Akap1,Meaf6
Esm1,Exosc2,Kti12
Mbd4,Nxt1,Exosc2
Ndufb8,Rac1,Toe1
Ubl4a,E2f3,Ewsr1
Cyb5r1,Atf1,Ptpa
Yif1a,Eif3i,Ptcd2
Ints13,Toe1,Xpot
Lrrc42,Yeats4,Ythdf2
Sdad1,Cdkn2aipnl,E2f3
Cenpl,Mak16,Rpf1
Dtnbp1,Xpot,Esf1
U2af2,Kti12,Tedc1
Cdc25b,Aco2,Utp20
Wdr89,Fam83d,Iqgap3
Zfpm1,Luc7l3,Zranb2
Cdc25c,Meaf6,Tspan4
Alkbh1,Tsr2,Aqr
Kars,Ccdc47,4930579G24Rik
Mdn1,Ndufa9,Cbfa2t3
Gpat4,Ubap2l,Mdm1
Bag2,Lmo4,Cherp
Naa10,Alad,Rbx1
Metap1,Gins4,Oxct1
Zdhhc6,4930579G24Rik,Ddx42
Ttc1,Rpf1,Jade3
Bckdk,Ythdf2,Pcnt
Rad17,Sap18,Bcl7c
Med4,Arl6ip4,Nutf2-ps1
Stx11,Ptpa,Urb2
Pcgf5,Esf1,Ttc1
Armc1,Adrm1,Kpna2
Slc31a1,Rmdn3,Lmo4
Cenpq,Ptcd2,1110059E24Rik
Txnrd2,Cherp,Lars
Them6,Mrps24,Akr1b3
Rpf1,Oxct1,Paxip1
Slc2a1,Pcnt,Tnf
Bclaf1,Ewsr1,Tsr2
Sptbn1,Rbx1,Cwc15
Mcm6,Polr1b,Farsa
Alkbh5,Stk35,Vps36
Dnajc3,1110059E24Rik,Rmdn3
Polr2j,Zranb2,Hacd1
Aldh18a1,Ddx42,H2ac10
Eif4e,Aqr,Snx6
Gsdme,Tfb2m,Rad18
Mrpl23,Pus7,Slirp
Mboat7,Ttc1,Slc39a7
Topors,Gemin5,Fam92a
Poldip2,Bcl7c,Btf3
Ddx20,Dmwd,Alkbh1
Api5,Paxip1,Spcs2
Utp4,Rad18,Mtx1
Fam104a,Lars,Akap1
Smc5,Gins3,Dmac1
Snd1,Rad54b,Stk35
Cep135,Larp1b,Rogdi
Tedc1,Btf3,H2bc18
Pcid2,Slc39a7,Ccdc43
Pacsin2,Akr1b3,Tfb2m
Dnm1l,Farsa,Sart1
Gabpb1,Vps36,Larp1b
Nol9,Alkbh1,Pus7
Pde12,Cenpl,Gemin5
Polq,Fam92a,Ube2i
Hspbp1,Mtx1,Gpaa1
Agfg2,Cwc15,H2ac15
Vegfb,Snx6,Tcf3
Acadm,Tcf7,Akirin2
Pmpcb,Gpaa1,Mrpl10
Zfp326,Slirp,Gins3
3110009E18Rik,Ccdc43,Cops2
Qk,Nsun5,Rrp1b
Timm10,Mdc1,Jagn1
Wdr82,Pask,Btbd10
Clip1,Spcs2,Gpx4
Taf2,Dmac1,Ppp4r3a
Fzr1,Armc6,Mdc1
Prelid1,Plin2,Cenpl
Tyw1,Ipo11,Nol7
Chchd6,Lrrc40,Rad54b
Cep89,Mrpl10,Eef1akmt1
Map3k8,Sart1,Pgrmc2
Eef1akmt2,Rrp1b,Prdx2
1700021F05Rik,Btbd10,Mrpl32
Ufl1,Akirin2,Pum3
Tmem237,Ube2i,Nr2c2ap
Vps16,Supv3l1,Aasdhppt
Fam162a,Zranb3,Phlda2
Gle1,Tcf3,Plin2
Psmb6,Jagn1,Clpb
Btf3,Clpb,Copb1
Rwdd4a,Cops2,Ube2d2a
Snrnp27,Ints8,Rrbp1
Dph5,Pgrmc2,Polr1b
Cox6a1,Mtfr1,Ppp1r11
Pygb,Ada,Ints8
Ptrh2,Slc39a10,Fam83d
Cars2,Aasdhppt,Lrrc40
Utp14a,Tnfrsf8,Ipo11
Stk35,Nr2c2ap,Etfb
Grb2,Pwp1,Akip1
Mtg1,Mrrf,Mtfr1
Mipep,Akip1,Pwp1
Cnot11,Pum3,Mrrf
Wrnip1,Agpat1,Ubald2
Ganab,Ppp4r3a,Agpat1
Coro1c,Eef1akmt1,Ppp2r5a
Rrp8,Gpx4,Prkar1a
Gipc1,Nol7,Trmt6
Kctd5,Myc,Eif1ad
Med21,Hus1,Ndufv2
Naca,Mrpl32,Nsun5
Commd1,Prdx2,Ppa2
Rars2,Rrbp1,Utp6
Patz1,Ppp1r11,Rabl2
Rpia,Ubald2,Zfp593
Gemin2,Copb1,Srf
Ints9,Srf,Ncaph2
Xpo7,Nedd1,Ctdnep1
H2ac4,Utp6,Pask
March6,Trmt6,Nedd1
Slc25a10,Plin3,Cops8
Slc35c2,Ube2d2a,Rpia
Trnt1,Endod1,Slc39a10
Trmt10a,Etfb,Yme1l1
Rps26,Ppa2,Armc6
Dhx8,Dsn1,Supv3l1
Ufsp2,P4ha1,Endod1
Icam2,Sc5d,Krr1
Atp5j2,Eif1ad,Dmwd
Tspan3,Gsdme,Mrpl36
Noc3l,Ppp2r5a,Plin3
Elp4,Zfp593,Rps9
Ndufs7,Cops8,Dpp9
Elp1,Rpia,Ppig
Tomm6,Ctdnep1,Myc
Grhpr,Maoa,Atpsckmt
Dusp19,Krr1,Sc5d
Cacna1s,Atpsckmt,Hus1
Entr1,Calu,Lnpk
Smg7,Prkar1a,Calu
Prpsap2,Pmepa1,Mrpl57
Nup98,Ncaph2,Hcfc1
Zc3h14,Ndufv2,Dsn1
Cox10,Dpp9,Pycr2
Tubb2a,Lnpk,Zranb3
Osgin2,Crip2,Ada
Mrps36,Igfbp6,Zc3h14
Rfk,Yme1l1,Gsdme
Zdhhc3,Xcl1,P4ha1
Gmcl1,Myo19,Atpaf2
Stub1,Zfp428,Aven
Med7,Atpaf2,Agps
Thoc5,Pycr2,Cdc5l
Traf4,Kifc5b,Hmgcs1
Dhdds,Hmgcs1,Samm50
Riok2,Fancb,Pdk3
Parpbp,Agps,Ufm1
Slc39a10,Mrpl36,Itpa
Atp6v1c1,Dpagt1,Echs1
Srsf11,Aim2,Rsu1
Smim26,Hcfc1,Dpagt1
Tagap,Rps9,Crip2
Dsn1,Ppig,Kif2a
Haus2,Efcab2,Atp5c1
Elac2,Pdk3,Rbm28
Slc35b2,Zc3h14,Lrpprc
Gcn1,Mboat1,Chchd3
Pum3,Rsu1,Haus7
Lrrc40,Kat2a,Mrpl16
mt-Cytb,Gpn1,Clip1
Cacul1,Acsl1,Gpn1
Romo1,Aven,Tcea1
Ppp4r2,Mrpl57,Tarbp2
Itgb3bp,Itpa,Sec11a
Commd9,Lrpprc,Tcf7
Nipsnap1,Haus7,Setd3
Rmnd1,Echs1,Tssc4
Ccdc124,Tle1,Nol12
Tmem245,Cdc5l,Aim2
Slc38a10,Arhgap21,Psma2
Cdca7l,Pcgf6,Sgta
Mis12,Samm50,Kat2a
Lage3,Ufm1,Pcgf6
Cbr1,Atp5c1,Utp14a
Elp5,Tarbp2,Gtf2h2
Nxf1,Cyb5r1,Ppp1r15a
Ccdc25,Kif2a,Med4
Edem2,Fpgs,Ilkap
Gstcd,Clip1,Uba1
Prkar2a,Ddx20,Gnb1
Gps1,Rbm28,Cyb5r1
Hook1,Gm20604,Hdac3
Esf1,Gtf2h2,Sf3b2
Nmral1,Tssc4,Dnajc21
Tbc1d10a,Ppp1r15a,Ddx20
Lmf2,Mrpl16,Ndufb6
Dnajb6,Setd3,Myb
Atp5mpl,Chchd3,Mboat1
Ythdf2,Ccdc85c,Smndc1
Icam1,Gm27029,Jade1
Kpna1,Nol12,Bccip
Tmem11,Myb,Gde1
Phf10,Tcea1,Gm20604
Smarca4,Dus4l,Zfp428
Ctdp1,Jade1,Bcat2
Lsm11,Sec11a,Nmt1
Mrpl47,Utp14a,Ddx19a
Adi1,Sgta,Efcab2
Egln1,Cep57l1,Gtf2h1
Myef2,Psma2,Ppp4c
Men1,Hdac3,Rps28
Trmt2a,Tmem201,Tmem183a
Rexo2,Med4,Fpgs
Eif2b3,Bcat2,Prmt3
Tmem70,Gtf2h1,Tle1
Prpf31,Ilkap,Tm2d2
Ssna1,Gnb1,Psmb4
Cpsf4,Dnajc21,Fancb
Cops8,Prmt3,Cep57l1
Elof1,Fanca,Ssbp3
Mtln,Nle1,Ccnd3
Map7d1,Uba1,Sar1a
Desi2,Gde1,Copb2
Qdpr,Tm2d2,Tnfrsf8
Aldh9a1,Ddx19a,Fanca
Cdc23,Sox4,Ganab
Mrpl34,Tmem183a,Grsf1
Zdhhc5,Smndc1,Rtraf
Ugp2,Cbwd1,Ppp1cb
Pus10,Bccip,Emc6
Diablo,Sf3b2,Cbwd1
Pitpnb,Ndufb6,Cbfb
Gins4,Nmt1,Thyn1
Tmem214,Sema6b,Selenof
Serf1,Bhlhb9,Acsl1
Rprd1b,Ccnd3,Xcl1
Ccdc167,Grsf1,Acsl5
Nrm,Ganab,Bhlhb9
Tyw5,Nit2,Stard7
Helb,Zcchc3,Myo19
Vps52,Ppp4c,Dus4l
Lxn,Prpf3,Tmem201
Anapc2,Psmb4,Arpc1a
Ptges2,Ssbp3,Atp6v0c
Psmb7,Rps28,Gon7
Maz,Tmem106c,Prpf3
Taf12,Mt2,Slc38a1
Cc2d1b,Ntpcr,Zdhhc3
Nanp,Sar1a,Nle1
D8Ertd738e,Copb2,Dnajc8
Rock2,Thyn1,Arhgap21
Cdca4,Rtraf,Igfbp6
Afg3l2,Taf5,Nit2
Cops5,Stard7,Kifc5b
Usp9x,Id3,Ngdn
Fem1b,Gon7,Brd9
Tbp,Rhebl1,Fdx1
Znhit1,L3mbtl2,Ntpcr
Tbc1d7,Ift22,Cul3
Kif18b,Emc6,Atp1a1
Cul1,Selenof,Pitpnb
Nol10,Arpc1a,Rwdd4a
Wsb1,Acsl5,Taf5
Taf1,Cbfb,Ctcf
Brd9,Zdhhc3,Mt2
Akirin2,Fads1,Tmem106c
Psmc2,Ccdc18,L3mbtl2
Ddx23,Ppp1cb,Smpd4
Tspan4,Ankrd26,Wdr89
Ncln,Wdr77,Ankrd26
Selenos,Atp6v0c,Ccdc25
Akr7a5,Taf6l,Qk
Mad1l1,Troap,Wdr77
Cnot6,Brd9,Derl2
B4galt5,Ston2,Scaf11
Sumo1,Fdx1,Wdr61
Tmem242,Dnajc8,Usp5
Gtf2h3,Slc38a1,Sdhb
Dhx9,Smpd4,Nfyc
Cep57l1,Rwdd4a,Drosha
Tm9sf2,Akr1e1,Dimt1
Tsen54,1700021F05Rik,2410004B18Rik
Naa35,Pitpnb,Wdr74
Ciao2a,Ttl,Atxn2l
Cd24a,Pphln1,1700021F05Rik
Dhx40,Vegfb,Maoa
Ntmt1,Rcc1l,Nadk
Spout1,Ngdn,Dcaf13
Tcf3,Dimt1,Tmed7
Zfp593,Elp1,Gtf2b
Atp23,Cdkn1a,Gm27029
Dynlt1f,Atp1a1,Ubxn4
Ilf3,Cxcl10,Pmepa1
Ap3m1,Drosha,Dhrs7b
Ydjc,Ctcf,Yars2
Enoph1,Dhrs7b,Vegfb
Rnf145,Cul3,Dhps
Nde1,Dennd5b,Ndufb5
Ccdc47,Qk,Taf6l
Tysnd1,Pcyt1b,Rhebl1
Gnpda1,Yars2,Pphln1
M6pr,Nek6,Akr1e1
Nqo2,Wdr89,Dera
Sympk,Usp5,Srebf2
Psmd13,Loxl2,Ccdc18
Snrpc,Utf1,Elp1
Dusp4,Wdr74,Pdcd6
Appl1,Map1a,Rtn3
Rhno1,Nfyc,Anapc4
Trmt10c,Wdr61,Cdkn1a
Ibtk,Ccdc25,Topors
Psma1,Mastl,Ahctf1
Wdr83,Nadk,Ift22
Ctdnep1,Srebf2,Parl
Rtel1,Derl2,Eif4e2
Eif2d,Cdc42bpa,Troap
Dhrs4,Hsf2,Ints14
Spg7,Scaf11,Mastl
Dhx38,2410004B18Rik,Mdh1
Oxnad1,Paip2b,Hsf2
Sdr39u1,Atxn2l,Fads1
Mrpl44,Tmed7,Stk11
H2bc11,Sdhb,Rcc1l
Coq6,Ints14,Ccdc85c
Ttc37,Tex15,Senp3
Cdkn2aipnl,Dcaf13,Bag4
Tmem29,Tmem39a,Pdcd11
Gtf3c1,Dhps,Tra2b
Nfatc2ip,Topors,Tmem39a
Sfn,Anapc4,Orc3
Siah2,Bag4,Sinhcaf
Me2,Gtf2b,Rbm15
Selenot,Ubxn4,Pabpc1
Tfip11,Abcb6,Ost4
Echdc1,Ahctf1,Hspa13
Eif4h,Pdcd11,Rae1
Eif3d,Dera,Zcchc3
Map4k1,Pdcd6,Exosc1
Idh2,Cep76,Vta1
Cnih1,Rtn3,Coro1c
Bpnt1,Myo1b,Tubgcp2
Ccng1,Tmem41a,Taf10
Zfp771,Ndufb5,Ap1ar
Kif1bp,Dtwd1,Adh5
Hsf2,Hspa13,Cdk9
Rbx1,Dclk1,Mbd4
Slc25a37,Parl,Leo1
Wwp2,Tsen2,Vamp7
Minpp1,Senp3,Nudt9
Slc30a5,Xrcc3,Psmg3
Tfam,Mbd4,2610507B11Rik
Sart1,Rbm15,Odf2
Dzip3,Eif4e2,Cxcl10
Clpx,Sinhcaf,Cep76
Ints2,Orc3,Timm10
Aven,Stk11,Paip2b
Pja1,Tubgcp2,Ccdc59
Ormdl2,Prss16,Klf6
Riox1,Pik3r2,Dtwd1
Ergic1,Exosc1,Dnajc11
Cdk8,Mdh1,Trim59
Ppp2r2d,Tra2b,Smarcd2
Foxk2,Coro1c,Prmt7
Prpf8,Ap1ar,Lin9
Coasy,Leo1,Tex15
Fdx1,Skil,Farsb
0610010K14Rik,Vta1,Cxcr4
Pcnp,Pabpc1,Polr2g
Cwc22,Cxcr4,Slc25a32
Rpl26,Timm10,Tgfb1
Hmgcr,Lin9,Ston2
Naa16,Rae1,Wdr55
Mrps31,Odf2,Dda1
Mnd1,Slc25a32,Bak1
Ubqln2,Cdk9,Lrrc47
Mrm3,Psmg3,Ints3
Rabggtb,Ost4,Tamm41
Ptgr2,Tamm41,Utf1
Nelfcd,2610507B11Rik,Gabpa
Rce1,Dnajc11,Pole2
Avpi1,Klf6,C1d
Mcrip2,Morn2,Ttl
Sf3b6,Nudt9,Tmem41a
Rrn3,Adh5,Tsen2
Cyp20a1,Spire1,Abhd11
Lrwd1,Gstcd,Gstcd
Brpf1,Abhd11,Dnaja3
Tpd52l2,Vamp7,Kctd20
Gnpat,Prmt7,Larp1
Rsl24d1,Pdia5,Sox4
Cpsf1,Taf10,Hsdl2
Aqr,Apoa2,Atf4
1810030O07Rik,Trim59,Chtop
Rbm15b,Ints3,Gpn2
Gins3,Pimreg,Snf8
Bet1,Wdr55,Pcyt1b
Sgta,Hsdl2,Frmd4b
Tubb2b,Ddias,Eif4ebp1
Gpr132,Eif4ebp1,Rabggtb
Mastl,Ccdc59,Skil
Tgds,Farsb,Srprb
Lzic,Smarcd2,Id3
Osgep,Pole2,Prss16
Hacd3,Mgst3,Zbtb11
Nfs1,Dda1,Nek6
Klf16,Lrrc47,Dennd5b
Szrd1,9530077C05Rik,E2f1
Fyttd1,Gabpa,1600002K03Rik
Ing2,Dnaja3,Znrd1
Rxylt1,Coq6,Vrk1
Eloc,Gpn2,Adprh
Trp53i13,Idh2,Sema6b
Ctnna1,Sestd1,Coq6
Ythdc2,Kctd20,Imp3
Naa40,Polr2g,Dtnbp1
Ube2o,Cep78,Ipo9
Paox,Tgfb1,Ndufaf8
Paip2b,Bak1,Rock2
Cmtm4,Ipo9,Gpr89
Cdc73,Larp1,Morn2
Mmadhc,Srprb,Mknk2
Fanci,Msmo1,Gmds
Mprip,Frmd4b,Ppp2r2d
Crip2,C1d,Msmo1
Rps5,Elp4,Ppp1r8
Smchd1,Vrk1,Cep78
Nup35,Zbtb11,9130401M01Rik
Anln,Dtnbp1,Mgst3
Dhps,Dipk2a,Idh2
Crnkl1,Atf4,Msl3
Nop14,Rabggtb,Syngr2
Mtmr2,Smtn,Xrcc3
Pgrmc1,E2f1,Elp4
Ube2f,Gmds,Ino80c
Cul5,Chtop,Loxl2
Terf1,1600002K03Rik,Aimp1
Pcyt2,Snf8,Pimreg
Gdi2,Arxes2,Pik3r2
Utp3,Fam72a,Abcb6
Gtf3c5,Gpr89,Ddias
Rpp14,Rtel1,Ltn1
Fastkd3,Npw,Dipk2a
Pcyox1l,St3gal5,Iqgap2
1110065P20Rik,Znrd1,Timm22
Maea,Ppp2r2d,Gm49336
Slain1,Adprh,Lamp1
Slc7a6os,Ndufaf8,Pycrl
Dnajc21,Rock2,Sucla2
9130401M01Rik,Mmachc,Rtel1
Surf2,Syngr2,Thoc1
Hus1,Imp3,Pten
Ccz1,9130401M01Rik,Rpl36al
Gatad1,Gas2l3,Atg3
Pes1,Ppp1r8,Nup98
Pycr2,Ldlr,Maip1
Vcpkmt,Ltn1,Prr5
Epb41l2,Acsf3,Preb
Prkab1,Msl3,Nsfl1c
Mettl2,Ino80c,Dzip3
Nle1,Tfb1m,Bysl
Map3k4,Mknk2,Arl3
Vma21,Dzip3,Apoa2
Atp13a3,B9d1,Hadha
Med19,Iqgap2,Slc35a4
Uso1,Gm49336,Tpd52l2
Sec13,Fam229b,Fam72a
Far1,Fcgrt,Aaas
Med31,Mmp10,Utp23
Arhgdia,Pdxp,Mta2
Usp24,Fam234a,Xpo4
Slirp,Lamp1,Hook1
Ctr9,Timm22,Map1a
Fibp,Nme2,2210016F16Rik
Eif1,Smyd5,Aatf
Ndufa10,Hook1,Mid1ip1
Sumf2,Gm10282,Arxes2
Spata24,Pycrl,Acsf3
Tbcc,Tctex1d2,Ube2f
Hmgcl,Pten,Pdxp
Ercc1,Bysl,Traf1
Slc12a2,Maip1,Fus
Pds5a,Nup98,Mrpl4
Nfx1,Thoc1,Nme2
Ing5,Aimp1,Cdc42bpa
Sf3b3,Rrp12,Uba3
Pfdn1,Prr5,Sestd1
Pex13,Sucla2,Mrps9
Atl2,Ttc27,Sec11c
Opa1,Rpl36al,Rrp12
Arf1,Aaas,Aldh18a1
Akr1e1,H2bc11,Erg28
Scap,Arl3,Eif2b4
Dgcr8,Preb,Scaf4
3110040N11Rik,Atg3,Smtn
Rpap1,Xpo4,H2bc11
Rpl10-ps3,Slc35a4,Cstf2
Bloc1s6,Exoc3l,Gm10282
Xpnpep1,Elovl6,Dclk1
Oma1,Aldh18a1,B9d1
Mt2,Pter,Fam234a
Dmap1,Nsfl1c,Arl8b
Setd3,Spink2,Abcb8
Rrp12,Aatf,Smyd5
Hnrnpr,Mid1ip1,Cpsf3
Bap1,Acer3,Ttc27
Caap1,Abcb8,Hnrnpul1
Eif2a,Dnaaf2,Ptrh2
Ciao1,Traf1,Pkmyt1
Senp1,Utp23,Tfb1m
Ints5,Tpd52l2,Tmem41b
Gk,Mdn1,Maea
Slf2,Ydjc,Dnajc19
Clns1a,Phf19,Sec23ip
Hsf1,Hadha,Med11
Itpripl1,Sec11c,Mdn1
Utp15,Ube2f,Cabin1
Nol8,L2hgdh,Sdhc
Pgm3,Pkmyt1,Znhit1
Smarcd2,Mta2,Mrpl39
Ehmt1,Eif2b4,Myo1b
Yipf5,Scaf4,Ydjc
Gde1,Mrps9,Mat2a
Prrc2a,2210016F16Rik,Dnaaf2
Cox18,Alms1,Cdc25b
Supv3l1,Krt10,Ube2a
Ddx42,Uba3,Atp5d
Rhot2,Cpsf3,Acer3
Piezo1,Lgmn,Twistnb
Hmgxb4,Arl8b,Znhit6
Eif1ad,Cdc25b,Mcmbp
Vps26a,Mrpl4,Far1
Ndufaf3,Sec23ip,Xpo7
Hikeshi,Med11,Alms1
Etfa,Erg28,Gnai3
Qtrt1,Tmem41b,Tmed3
Sgcb,Znhit6,Ilf3
Dtd2,Fzr1,Elovl6
Clptm1,Fus,Fzr1
Pih1d1,Cstf2,Gas2l3
Haus3,Gzmm,Tspan13
Ampd2,Armcx4,Mmachc
Cwc27,Tlcd1,Spire1
Cab39l,Atp23,Zdhhc2
Prxl2c,Tspan13,Msh2
Helq,Dnajc19,Atp23
Map3k7,Ptrh2,Phf19
Thap7,Maea,Nampt
Slc35e1,P3h3,Tmem70
Taf6,Znhit1,Pigp
Flywch1,Xpo7,L2hgdh
Fam216a,Mat2a,Rab35
Ppp2r3c,Mrpl39,Ubap2
Ndufaf5,Cabin1,Nmral1
Thyn1,Hyls1,Inf2
Coil,Xylb,Exosc10
Haspin,Epb41l2,Tbca
Erp29,Usp11,Tctex1d2
Tmem106c,Ilf3,Mtg1
Vim,Inf2,Krt10
Lcmt1,Nmral1,Gnpda1
Mdm1,Twistnb,Epb41l2
Eef1akmt1,Nampt,Nop14
Ranbp3,Mtg1,Dbnl
Mgme1,Hnrnpul1,Letm1
Pwwp3a,Sdhc,Pdia5
Nelfa,Ube2a,Cep19
Tgif1,Tmed3,Fcgrt
Trim35,Zdhhc2,Cnot11
Ubtf,Pigp,Sfmbt1
Anapc7,Mfsd13a,9530077C05Rik
Nacc1,Tgif2,Impa1
Dusp12,Far1,Mre11a
Kbtbd4,Atp5d,Comtd1
Cdk5rap2,Lepr,Wdr82
Slfn9,Nsl1,Zw10
Ndufaf1,Sfmbt1,Aldh9a1
Utp11,Mcmbp,Map7d1
Msh2,Tmem70,Nde1
Tonsl,Gm1673,Nploc4
Ube2j2,Gnai3,Eny2
Nob1,Nop14,Metap1
Donson,Ubap2,Nsl1
Cdr2,Exosc10,Ldlr
Rcc1l,Msh2,Pepd
Kin,Pomt1,Cdc27
Gmppa,Cep19,Hmgcr
Dlst,Rab35,Ccar1
Snip1,Gucy2e,Prcc
Trp53,Nploc4,Fam98b
Emc1,Tbp,Zfp106
Bag6,Gnpda1,Ssu72
Farsb,AU022252,Tlcd1
Bclaf3,Letm1,Usp11
Smco4,Comtd1,Hyls1
Stat5a,Cnot11,Mfsd13a
Tada1,1810009A15Rik,Wsb1
Sf3a2,Tbca,St3gal5
Snx6,Pepd,Slc31a1
Tbl3,Map7d1,Dnm1l
Wdr70,Prcc,Crnkl1
Gnl2,Wdr82,Hddc2
Ascc2,Traf4,Traf4
Stard4,Mre11a,Gmpr2
Zfp422,Metap1,Ndufb3
Ecpas,Dbnl,Zc3h13
1110004F10Rik,Zw10,Tbp
Tnf,Impa1,Bpnt1
Inip,Nde1,Wapl
Wdcp,Ift122,Srpk1
Jmjd6,Aldh9a1,Hira
Exosc1,Epop,Mmp10
2310033P09Rik,Cdc27,B4galt5
Zfp639,Bpnt1,Itgb3bp
Kpna2,Hmgcr,Tpm4
Cenpx,Elac2,Epop
Cdkn2c,Slc31a1,AU022252
Prps2,Zfp106,Lyrm9
Atp6v1a,Itgb3bp,Elac2
Fbxl14,Ccr7,Npw
G3bp2,Eny2,1810009A15Rik
Vta1,Castor1,Taf1
Acsl4,Dnm1l,Larp4b
Pnn,Wsb1,Fancl
Rp9,Hira,Selenok
mt-Nd5,Fam98b,Cdca4
Suds3,Gmpr2,Ndufb4
Erlin1,Ccar1,Fam229b
Klhdc3,Crnkl1,Rbis
Nubpl,Pecr,Dnajc7
Arfip2,B4galt5,Ccdc85b
Rnaseh2a,Hddc2,Castor1
Med17,Zc3h13,Mrps34
Dhx16,Ssu72,Lrwd1
Smu1,Lyrm9,Phf10
Hypk,Fancl,Ptges2
Cep63,Taf1,Ints1
Slc24a5,Cdca4,Polr2a
Gm20604,Wapl,Safb
Abhd17b,Tpm4,mt-Atp8
Thap11,Ctnnal1,Pam16
Serp1,Ptges2,Poldip2
Ndufv1,Ndufb3,Ube2k
Ube2e1,Phf10,Pop7
Tusc3,Srpk1,Ankrd49
Ethe1,Selenok,Dlst
Abt1,Ints1,Gzmm
Bex3,Rbis,Exoc3l
Ift46,Poldip2,Uqcrq
Pop1,Ndufb4,Ecd
Eefsec,Larp4b,Nubp2
Tial1,Mpzl2,Ttc32
Xpo5,mt-Atp8,Brd7
Aco2,Clec12a,Galnt12
Ubap2,Lrwd1,Cyb561d2
B9d2,Ankrd49,Supt6
Ercc6l2,Ccdc85b,Rps3
Ccdc6,Mrps34,0610010K14Rik
Mgst3,Dnajc7,Stx11
Fam129b,Safb,Pecr
Borcs7,Polr2a,Elp5
Zfp830,Pop7,Naa35
Eno1b,Msl3l2,Ints13
Cep78,Ecd,Zc3hc1
Skp2,Galnt12,Rsrc2
Mrps17,Ints13,Gemin2
Fam207a,Osgin2,Pter
Atp5g3,Dlst,Nfkbia
Polr3f,Nfkbia,E130309D02Rik
Urb2,Rps3,Spink2
Snap47,Stx11,Ube2o
Pex3,Tnnt1,Armcx4
Abhd17c,Pam16,Osgin2
2310022A10Rik,Cdk5rap2,Snapc1
Blmh,Ttc32,Pomt1
Ppp2r1b,Ube2o,Unc13d
9430038I01Rik,Dsp,D10Wsu102e
Nsfl1c,Ube2k,Cdk5rap2
Nsmce3,Eps8,Rnf8
Hnrnpul2,Abi3,Tgif2
4833439L19Rik,0610010K14Rik,Rmnd1
Ssbp3,Elp5,Lgmn
Cep76,Supt6,Nup188
Lpcat1,Sfmbt2,Trmt10a
Tmem251,Nubp2,Mrps23
Rrp36,E130309D02Rik,Tmem237
Lta4h,Rmnd1,Gtf3c6
Nol12,Cyb561d2,Plaa
Prpf6,D10Wsu102e,Nmd3
