wilcoxon,t-test,t-test_overestim_var
Mia2,Cep120,Bcl2
Slc5a3,Fbxl22,Prnp
Pou2af1,Ccnt1,Endov
Ccdc30,Anapc15,Dnajc15
Mboat7,Zc3h3,Whamm
Atad3a,Usp39,Acad9
Gramd4,Fam174b,Spc24
Mecr,Pfkm,Hnrnpu
Hmgxb3,Rmnd5a,Usp36
Ctps2,Spc24,Msi2
Ubac1,Armcx4,Tpm3
Kdm5c,Maip1,3110082I17Rik
Csnk1g3,Nt5c,Dynll1
Cby1,Clec2i,Mrpl24
Ydjc,Eml5,Rabl2
Bend4,Acad9,Faap20
Mbtps1,Whamm,Mrps30
Vps16,Polr3k,Mien1
Gemin8,Usp36,Eml5
Pdia3,Dnajc15,Eif3d
Pef1,Ptgfrn,Ccdc86
Epm2aip1,Dhcr24,Tbc1d7
Ibtk,Bcl2,Mrps22
Lbh,Ipo4,Pafah1b3
Nsun2,Hnrnpu,Celsr1
Scpep1,Msi2,Srrm2
Il2rg,Tbc1d7,Cul4b
Mthfsl,Acad10,Dhcr24
Lyar,Tpm3,Agpat1
Polr2c,Mrps30,Lage3
Tdp1,Celsr1,Gucy1a1
Sde2,Pafah1b3,Hspa13
Foxo1,Dynll1,Wipf3
Zfand1,Mrps22,Ttc30b
Nup37,Ptpn3,Nop16
Agfg1,Ccdc86,Fbxl22
Sf3b1,Faap20,Net1
Tnp2,Agpat1,Cox6c
Ipo7,Mrpl24,Cby1
Ap1s1,Cul4b,Ccdc47
Sri,Hspa13,Ipo4
Dnajc2,Rsad2,D8Ertd738e
Elovl6,Cby1,Clba1
Nolc1,Lrrc1,Lrrc1
Hmgn2,Mien1,Insr
Ino80c,Net1,Nkapd1
Eftud2,Mki67,Suclg2
Ubac2,Cnrip1,Mki67
Prpf38a,Nop16,Ndufa10
Taf11,Dkk3,Pdk1
Arhgef3,Eif3d,Rsad2
Ppp2r2a,Rcc1,Sft2d2
Eps15,Pdk1,Pfkm
Actl6a,Lage3,Rcc1
Surf6,Suclg2,Trappc6a
Tox4,Coq4,Ptpn3
Thoc2l,Nkapd1,Pitrm1
Prpf18,Srrm2,Agfg1
Ino80,Cox6c,Armcx4
Mrps9,Ccdc47,Lap3
Pqbp1,Sft2d2,Sf3b3
Aasdhppt,Stk38l,Ufc1
Pigf,Pitrm1,Fam174b
Ttc21b,Gstz1,Unc5a
Lrch1,Mcat,Actl6a
Smap2,Lap3,Coq4
Knop1,Hmgxb3,Jpt1
Rnf19b,Map1a,Neu1
Pelp1,Neu1,Mcat
Eif3i,D8Ertd738e,Selenok
Thap3,Polg2,Polg2
Rnf31,Kif20a,Cnrip1
Cd3eap,Trappc6a,Fundc2
Epcam,Ndufa10,Hmgxb3
Pgap1,Asns,Dnttip2
Txnl1,Ift22,Ptpmt1
Ripk2,Sf3b3,Atp6v1c1
Psmd5,Hs6st1,2210016L21Rik
Rpe,Actl6a,Stk38l
Clptm1l,Agfg1,Sdf2l1
Ptcd2,Tmem88,Gstz1
Chm,Jpt1,Kif20a
Hif1an,Kif3b,Alkbh5
Gnai3,Sdf2l1,Lamtor2
1810058I24Rik,Ufc1,Kif3b
Cfdp1,Dnttip2,Bag6
Pde4d,Atp6v1c1,D10Wsu102e
Lin7c,Ptpmt1,Asns
Pa2g4,Ramp3,Acad10
Fzr1,Bcat1,Ift22
Trappc3,Selenok,Plekhf2
Aatf,2210016L21Rik,Farsb
Cpsf2,Fundc2,Bcat1
Gzmm,Alkbh5,Psma4
Alg8,Cetn4,Cetn4
Nudt4,Tpmt,Ptgfrn
Emsy,Gatb,Pnrc2
,Plekhf2,Zrsr2
,Bag6,Tmed5
,Gm10643,Tox
,D10Wsu102e,Pou2f2
,Acsf3,Tmem88
,Lamtor2,Hs6st1
,Farsb,Smarcd2
,H2-Ob,Gatb
,Dennd6b,Plin3
,Xlr3a,Acsf3
,Amd2,Yju2
,Zrsr2,Eif1ax
,Pnrc2,Sdhaf1
,Rgp1,Trap1
,Plin3,Smarcd1
,Pou2f2,Ndufaf8
,Yju2,Morf4l2
,Psma4,Ydjc
,Smarcd2,Ssb
,Tox,Dkk3
,Sdhaf1,Btbd1
,Tmed5,Rgp1
,Trap1,Tpmt
,Thop1,Pa2g4
,Ankrd37,Rbm45
,Rbm45,Htra2
,Ydjc,Snrnp200
,Maged2,Ankrd37
,Smarcd1,Nxf1
,Nubpl,Amd2
,Htra2,Thop1
,Morf4l2,Llph
,Ndufaf8,Gtf3c1
,Eif1ax,Vps53
,Plpp1,Rock1
,Slc19a1,Brap
,Btbd1,Isyna1
,Zdhhc9,Nubpl
,Cryl1,Slc19a1
,Pa2g4,Mrps7
,Ssb,Psmc1
,Nxf1,Map1a
,1110032F04Rik,Vdac2
,Snrnp200,Dennd6b
,Dnajb2,Ppp1r11
,Usp45,Gm10643
,Gtf3c1,Ripk2
,Cenpp,Polr2c
,Nsun5,Cenpp
,Vps53,Gimap6
,Ripk2,Atp5j
,Brap,Rictor
,Zfp975,Usp45
,Llph,Dnajb2
,Ddx60,Zdhhc9
,Isyna1,Maged2
,Pter,Nsun5
,Psmc1,Plrg1
,Rock1,Ddx60
,Gimap6,Cryl1
,Gss,Tcp11l2
,Dmap1,Sec13
,Mpzl3,Dmap1
,Plrg1,Mecr
,2610008E11Rik,Gss
,Ppp1r11,Immp1l
,Mrps7,Mpp6
,Ift122,H2-Ob
,Vdac2,Ramp3
,Mecr,Eif3j1
,Iqcg,Mpzl3
,Rictor,Cbx7
,Cbx7,Lyar
,Epb41l2,Epb41l2
,Polr1b,Ghitm
,Polr2c,2610008E11Rik
,Atp5j,Mrps9
,P3h1,Ska1
,Tcp11l2,Polr1b
,Kctd1,Svbp
,Ppargc1b,Nmrk1
,Sec13,Stx11
,Lyar,Ndufa2
,Mpp6,Nle1
,Ska1,Vrk3
,Immp1l,Bag2
,Eif3j1,Cops4
,Nle1,Top2b
,Nmrk1,Xlr3a
,Bag2,Ppargc1b
,Ntf5,Zmat2
,Mrps9,Lsm5
,Tarbp1,Zc3hc1
,Ghitm,Bola2
,Stx11,Zfp975
,Fpgs,Psen1
,Ceacam16,Diablo
,Zc3hc1,Trim59
,Svbp,Mrps28
,Ift43,Ano6
,Trim59,Lbh
,Ubqln2,Fpgs
,Vrk3,Mycbp2
,Maoa,Iqcg
,Cops4,Rrp15
,Ndufa2,Ubqln2
,Top2b,Zfpm1
,Ano6,Usp15
,Gm10320,Grhpr
,Diablo,Tarbp1
,Psen1,Nap1l4
,Grhpr,Tmpo
,Lsm5,Msto1
,Rrp15,Gcn1
,Scarb1,Gemin7
,Mrps28,Plpp1
,Zmat2,Eif2b4
,Msto1,Kctd1
,Bola2,Ceacam16
,Usp15,Eef1akmt4
,Lbh,Grwd1
,Mycbp2,1110032F04Rik
,Eef1akmt4,Ppdpf
,Zfpm1,Nop2
,Tmpo,Sf3b5
,Kif3a,Faah
,Grwd1,March6
,Nop2,Scarb1
,Gcn1,Psma7
,Eif2b4,Trim30a
,Praf2,Filip1l
,Filip1l,Vdac3
,Gemin7,Actr6
,Nap1l4,Ift43
,Pccb,Cyb5b
,Map7d3,Praf2
,Lad1,Klrc2
,March6,Pter
,Actr6,Psmd2
,Ppdpf,Gm10320
,Tspyl2,Zfp326
,Tmem108,Ahctf1
,Faah,Glrx2
,Usp6nl,Morf4l1
,Zcwpw1,Cdc26
,Cyb5b,Ift122
,Plod2,Rnf125
,Sf3b5,Atp5d
,Zfp467,Dhx8
,Klrc2,Kif3a
,Jmy,Ascc2
,Ascc2,Pccb
,Trim30a,P3h1
,Egfl7,Ccdc34
,Dhx8,Usp6nl
,Vdac3,Tspyl2
,Ccdc34,Clasp1
,Ahctf1,Jmy
,Rnf125,Usp14
,Psma7,Cherp
,Psmd2,Ppp1cc
,Cdc26,Ntf5
,Zfp326,Kpnb1
,Clasp1,Plod2
,Ift81,Ip6k2
,Yod1,Cd6
,Glrx2,Wwp2
,Capsl,Pcnp
,Ip6k2,Rnf138
,Cherp,Chka
,Depdc1a,Zcwpw1
,Ccdc74a,Map7d3
,Morf4l1,Yod1
,Usp14,Depdc1a
,Wdsub1,Ptbp1
,Chka,Nup98
,Atp5d,Reep4
,Gna12,Dgkz
,Reep4,Galk2
,Kpnb1,Fam129a
,Wwp2,Xrcc6
,Rnf138,Pds5b
,Nup98,Togaram1
,Fam129a,Ranbp9
,Xrcc6,Atp5e
,Ppp1cc,Egfl7
,Ppp2r3a,Maoa
,Cd6,Cdc37
,Togaram1,Prr7
,Pcnp,Psmd12
,Ptbp1,Gna12
,Eme1,Tomm22
,,Pfdn1
,,Wdsub1
,,Cfdp1
,,Gnl3l
,,Bms1
,,Cep89
,,Lad1
,,Ssr3
,,Abraxas2
,,Ppp1cb
,,Hmgn2
,,Eif3m
,,Eme1
,,Rapgef6
,,Zfp91-1
,,Fbxo9
,,Zfp467
,,Capsl
,,Cep41
,,Fas
,,Ppp2r3a
,,Fam118a
,,Gnai3
,,Nuf2
,,Ly9
,,Stk4
,,Dis3
,,Ints13
,,Bud23
,,Banf1
,,Kif5b
,,Tbc1d5
,,Fbxw7
,,Pex13
,,Stat5b
,,Tmem108
,,Mrm3
,,Ift81
,,Hsf2
,,Mrps18b
,,Ctdsp2
,,Gar1
,,Dars
,,Cdc73
,,Slc25a42
,,Smim3
,,Rragb
,,Pelp1
,,Pdcd2
,,Trim25
,,Eif2s3x
,,Prkci
,,Commd6
,,Txlna
,,1810009A15Rik
,,Arl5b
,,Crip2
,,Tfe3
,,Ccdc91
,,Ccdc74a
,,Ppp2r2a
,,Cul3
,,Mbd6
,,Tlk2
,,Uggt1
,,Cenpl
,,Galk1
,,Cdc25c
,,Dglucy
,,Txnrd2
,,Cmah
,,Ifi44
,,Prep
,,Thap3
,,Wac
,,Prxl2c
,,Psmd7
,,Azin1
,,Clptm1l
,,Tor1aip2
,,Lyrm7
,,Pithd1
,,Pfn2
,,Zcchc17
,,Smyd5
,,Stoml2
,,Prpf38a
,,Ccdc25
,,Pltp
,,Mnd1
,,Tjp2
,,Dbnl
,,Arhgef10
,,Hdgfl2
,,Ckap2l
,,Ttc1
,,Atg101
,,Bop1
,,Trip13
,,Ice1
,,Chchd3
,,Pwp2
,,Ccz1
,,Bnip3
,,Arid4a
,,Mknk2
,,Sec22a
,,Usp10
