wilcoxon,t-test,t-test_overestim_var
,Acss1,Zscan12
,Aim2,Helz2
,Fto,Vps13a
,Brd1,Limd2
,Zfp1,Usp28
,Rbm6,Aim2
,Mbtps1,Epc1
,Cxcr5,Vps37a
,Cdip1,Ice1
,Asxl2,Dlg4
,Ifit3b,Nbeal1
,Sp110,Afp
,Gm12216,Ccr9
,Tent5a,Cdip1
,Cnot4,Gm13212
,Dlg4,Tmem87b
,Thra,Ccdc28a
,Tcaim,Fto
,Chst15,Utp14a
,Apol7e,Maml3
,Tmem87b,Maml1
,Ankhd1,Nacc2
,Vsir,Pink1
,Rgmb,Rab37
,Eng,Mbtps1
,Rab37,Wdr26
,Gm13212,Rbm26
,Usp28,Nipbl
,Dhx30,Asxl2
,Jade2,Rbm6
,Nbeal1,Ifi203
,Tra2a,Gm12216
,Ccdc28a,Klra6
,Mon2,Brd1
,Pink1,Gm4070
,Zfp53,Spon1
,Bcl2l11,Jade2
,Nufip2,Taz
,Eomes,Dhx30
,Maml1,Cnot4
,Gm4070,Abcb1a
,Zfp445,Tent5a
,Sdhaf1,Vsir
,Zcchc2,Mon2
,Taz,Ankhd1
,Trim30a,Fam214a
,Abcb1a,Zfp53
,Pnisr,Sdhaf1
,Ggps1,Dmrta1
,Nlrc3,Zfp445
,Cacna2d4,Zmat1
,Trim56,Zcchc2
,Mepce,Itm2a
,Fam214a,Trim56
,Zscan12,Sp110
,Cdk13,Tmem63b
,Siah1a,Fmo5
,Afp,Mepce
,Cnr2,Ggps1
,Itm2a,Nufip2
,Exoc6b,Ms4a6c
,Eif5,Vwa5a
,Helz,Tra2a
,Ski,Eomes
,mt-Nd2,Plscr3
,Fxyd5,Bbs9
,Ms4a6c,Mgat5
,Mrpl52,Exoc6b
,Stat6,Nlrc3
,Mgat5,Siah1a
,Nacc2,Sntb1
,Ubr4,Bcl2l11
,Ccs,Cdk13
,Ifi214,Ski
,Maml3,Zkscan1
,Plscr3,Pnisr
,Zfp869,Xpc
,Ypel5,Trim30a
,Tasor,Ldhb
,Zkscan1,Helz
,Maf1,Ezh1
,Xpc,Ccs
,Xrcc4,Stat6
,Klra6,Nr2c1
,Spon1,Xrcc4
,Nfkb2,Otud1
,9930021J03Rik,Sh2b3
,Gpbp1l1,Cnga1
,Sntb1,Ust
,Fmo5,Fntb
,Usp19,Kat6b
,Tmem63b,Ifi214
,Bbs9,9930021J03Rik
,Nfkb1,Miga1
,Sh2b1,Ubr4
,Ezh1,Ypel5
,Vwa5a,Ttll3
,Fntb,Gpbp1l1
,Zmat1,Zfp869
,Otud1,Ap3m2
,Kat6b,Cnn3
,Sh2b3,Tasor
,Ttll3,Sh2b1
,Mkln1,Maml2
,Hspb11,Usp19
,Maml2,Maf1
,Spata6,Nfkb2
,Dmrta1,Mib2
,Tspyl1,Nfkb1
,Card11,E430018J23Rik
,Ust,Arrdc4
,Rufy2,Mrpl52
,Trbc2,Spef2
,Miga1,Leng9
,Nr2c1,Eif5
,Stk10,Rufy2
,Hmgxb3,Spata6
,Leng9,Hspb11
,Cd84,Zfp113
,Pbxip1,Hmgxb3
,Calhm6,Parp6
,Ap3m2,Syde2
,Mpp1,E130208F15Rik
,Il16,Paqr7
,Notch1,Ggt5
,Cnga1,Smurf2
,Fus,Mpp1
,Ldhb,Hps3
,Smurf2,Calhm6
,Gimap5,Cd84
,Mecp2,2410002F23Rik
,2410002F23Rik,Tnfrsf12a
,Parp6,Card11
,Asap1,Mkln1
,Zfp622,Cdk19
,Hps3,Fxyd5
,Fam117a,Il16
,Prkd2,Tspyl1
,Lamb3,Notch1
,Cdk19,Bend5
,Fam122a,Nipal1
,Relb,Scai
,Mib2,Fam117a
,Wnk1,Mecp2
,Nfe2l2,Stk10
,Nfrkb,Fus
,Trim44,Nfe2l2
,Rc3h1,Ramp3
,E430018J23Rik,Pbxip1
,Scai,Egr3
,Gatd1,mt-Nd2
,Paqr7,Sfi1
,Ehd3,Lamb3
,Pitpnm1,Fbxw9
,Dop1a,Cuedc1
,Slc9a9,Slc9a9
,Zfp113,Relb
,Serinc1,Zfp395
,Spef2,B430306N03Rik
,Cnn3,Pitpnm1
,Tax1bp1,Prkd2
,Hif1an,Mgrn1
,Gimap8,Zfp622
,Mxd4,Fam122a
,Sfi1,Gimap5
,Tnks,Tlr7
,Uvrag,Dop1a
,Laptm4a,Rc3h1
,Egr3,Asap1
,Abi3,Galnt9
,Herc2,Tnfrsf10b
,E130208F15Rik,Anks1
,Tnfrsf12a,Nfrkb
,Thoc2l,Trim44
,Ifnar2,Ambra1
,Ambra1,Gatd1
,Ggt5,Rfx3
,Rfx3,Enc1
,Samd8,Samd8
,Rptor,Trbc2
,Arrdc4,Rffl
,Usp24,Zfp710
,Usp33,Usp33
,Zfp395,Tnks
,Tmcc1,Wnk1
,Zfp36l2,Thoc2l
,Cuedc1,Abi3
,Nipal1,Rptor
,Syde2,Micu3
,Anks1,Kdm4b
,Cracr2a,Shf
,Txlng,Serinc1
,Mgrn1,Gimap8
,Fgd3,Ehd3
,Zkscan14,Camsap2
,Zfp710,Acpp
,Lyst,Hif1an
,Fbxw9,Tmcc1
,Tnfrsf10b,Ifnar2
,Tasp1,Laptm4a
,Sidt2,Herc2
,Bend5,Uvrag
,Rlf,Zkscan14
,Camsap2,Drc1
,Micu3,Tepsin
,Malt1,Mxd4
,Arhgap9,Cracr2a
,Rmdn1,Rmdn1
,Cbr1,Usp24
,N4bp2l2,Dglucy
,Rffl,Txlng
,Ramp3,Fgd3
,Kdm3b,Tax1bp1
,Isg15,Tasp1
,Kdm4b,Camk2b
,Ddx23,Hspbap1
,Plcg1,Hspa1b
,Tlr7,Meis3
,Ccny,Slc38a9
,Slc38a9,Tpd52
,Tpd52,Pde11a
,Tob1,Cbr1
,Hspbap1,Oasl1
,Enc1,Sbsn
,Rnaset2a,Rell2
,B430306N03Rik,Zscan26
,Tbxa2r,Rlf
,Phf20l1,Ppp1r12b
,Add3,Bcl6
,Cd226,Sidt2
,Dmxl1,Ccny
,Meis3,Xkrx
,Bclaf1,Zfp354c
,Cblb,Arhgap9
,Acpp,Zfp36l2
,Cd8a,Tbxa2r
,Oasl1,Plat
,Zfp638,Idua
,Bicra,Kdm3b
,Galnt9,Ddc
,Dglucy,Rnaset2a
,Tepsin,Lyst
,Usp9x,Bicra
,Zscan26,Malt1
,Cd3g,Tlr12
,Shf,Tob1
,Hspa1b,Plcg1
,Camk2b,Ddx23
,Klf4,N4bp2l2
,Zc3h12d,Zc3h12d
,Gm2000,Elovl6
,Cyhr1,Dmxl1
,Dock2,Zfp638
,Ppp1r12b,Acadsb
,Bnip3l,Klf4
,Pura,Add3
,Dock10,Atg14
,Dedd2,Tpcn1
,Elovl6,Prss12
,Dcaf8,Elmod3
,Pkn1,Gm4951
,Tbc1d23,Qtrt2
,Zup1,Inpp5a
,Herc1,Slc25a27
,Zbp1,Hivep1
,Hsf1,Dedd2
,Idua,Irgm2
,Drc1,Tbc1d23
,Hivep1,Usp9x
,Slc28a2,Isg15
,Cog5,Arnt
,Scaper,Phf20l1
,Arnt,Mfsd4a
,Hlcs,Foxj2
,Bsdc1,Cblb
,Tpcn1,Cyhr1
,Rell2,Cog5
,Adgre5,Bclaf1
,Chka,Axin2
,Diaph2,Scaper
,Eef1d,Diaph2
,Las1l,Izumo4
,Elmod3,Cd8a
,Med1,Hlcs
,Zfp386,Slc28a2
,Trib2,Gm2000
,Parp10,Pura
,Fas,Plekha6
,Man2a2,Slc43a2
,Atg14,Dcaf8
,Slc43a2,Bsdc1
,Zmym5,Zup1
,Izumo4,Man2a2
,Qtrt2,Bnip3l
,Zfp354c,Iqce
,Ago2,Hsf1
,Gadd45g,Dock10
,Axin2,Slc41a1
,Pde11a,Parp10
,Golgb1,Zfp386
,Mfsd4a,Trib2
,Foxj2,Amacr
,Acadsb,Chka
,Tlk2,Fas
,Spata13,Aqp9
,Sbsn,Itgae
,Kdm2a,Kremen1
,Ankrd44,Pkn1
,Akt1s1,Usp40
,Zfhx2,Gbp5
,Irgm2,Zfhx2
,Pum1,Herc1
,Bcl6,Las1l
,Hectd4,Med1
,Map3k2,Rnf103
,Slc41a1,Hectd4
,Lmbr1l,Adgre5
,Gbp5,Afap1
,Sipa1l1,Zmym5
,Iqce,Zbp1
,Slc25a27,Tlk2
,Sqstm1,Dock2
,Kremen1,Cd3g
,Tlr12,Gadd45g
,Xkrx,Homer1
,Rnf103,St6galnac3
,Adar,Cd226
,Ddc,Akt1s1
,St6galnac3,Mthfr
,Poli,Lmbr1l
,Tiparp,Map3k2
,Plat,Golgb1
,Hid1,Spata13
,Tbc1d1,Lrig1
,Usp40,Poli
,Inpp5a,Hid1
,Ahctf1,Ago2
,Homer1,Numb
,Galnt11,Aldh4a1
,Herpud2,Sema4b
,Gvin1,Kdm2a
,Numb,Syt6
,Dis3l2,Dag1
,Amacr,Pum1
,Slc12a6,Hs6st1
,Prss12,Tcn2
,Cnppd1,Sipa1l1
,Rgl2,Tango6
,Araf,Lats2
,Hs6st1,Rgl2
,Celf1,Tiparp
,Gpcpd1,Dis3l2
,Lgals8,Gvin1
,Lats2,Ankrd44
,Gm4951,Ahctf1
,Cdkal1,Tbc1d1
,Bzw2,Chpf2
,Pibf1,Ppp1r37
,Ppp1r37,Galnt11
,Zfp280d,Mocs3
,Ntpcr,Cage1
,Stx4a,Adar
,Arid1b,Sqstm1
,Aqp9,Smpd5
,Chpf2,Ift88
,Gle1,Pibf1
,Usf2,Tchp
,Rc3h2,Gprasp1
,Tango6,Castor2
,Pcmtd2,Aldh6a1
,Itgae,Slc12a6
,Sema4b,Herpud2
,Plekha6,Araf
,Abl1,Cyp4f13
,Ikzf1,Slc16a5
,Atp9b,Stx4a
,Ccdc117,Abl1
,4833420G17Rik,Lgals8
,Pcnx,Ntpcr
,Mocs3,Rnf122
,Usp53,Pcnx
,Dag1,Usp53
,Afap1,Mturn
,Aldh4a1,Gpcpd1
,Mthfr,Lratd2
,Zxdc,Cnppd1
,Tchp,Cdkal1
,Slc37a1,Neil1
,Smpd5,Eef1d
,Snrnp48,Arid1b
,Gzmm,Fam210b
,Gprasp1,Gzmm
,Vezf1,Atp9b
,Tmem9,Ccdc117
,Zbtb21,Ppp1r3f
,Fam210b,Atp8a2
,Tcn2,Bzw2
,Kdm6a,Celf1
,Bicdl1,Gle1
,Tmem185b,Pcmtd2
,Lztfl1,Tmem185b
,Smyd3,Zfp280d
,Birc2,Rnf32
,Neil1,Rc3h2
,Mrps34,Usf2
,Pglyrp2,Tmem9
,Fam120b,Slc37a1
,Mturn,Zxdc
,Safb2,Fam120b
,Cyp4f13,Adcy6
,Klhdc2,Tnfrsf14
,BC005624,4833420G17Rik
,1110032A03Rik,Zbtb21
,Klhl12,Eef2k
,Lrig1,Smyd3
,Zfp280c,Ampd1
,Ift88,Klhl12
,Pld3,Ccdc171
,Aldh6a1,Ikzf1
,Castor2,1110032A03Rik
,Slc17a9,Zfp280c
,Cage1,Adam4
,Lratd2,Kdm6a
,Syt6,Cnksr3
,Ppp1r3f,Dnajc27
,Slc11a2,Mccc1
,Arhgef3,Snrnp48
,Eef2k,Zdhhc14
,Zzef1,Bicdl1
,Bet1l,Mpp5
,Mccc1,Plekha7
,Ccdc171,Vezf1
,Rnf38,Slc37a3
,Mpp5,Slc14a1
,Ttc27,Mob3b
,Dnajc27,Klhdc2
,Ubr1,Fam160a2
,Slc37a3,Lztfl1
,Rnf122,5830411N06Rik
,Slc14a1,Birc2
,Oas1c,Slc17a9
,Ddx24,Ext1
,Tnfrsf14,Ttc27
,Fam160a2,BC005624
,Plekha7,Spaca1
,Atp8a2,Mblac2
,Gabbr1,Mrps34
,Pou5f2,Pglyrp2
,Irf2,Stoml1
,Fgf13,Klhl3
,Rxrb,Arhgef4
,Fbxw4,Oas1c
,Slc16a5,Selp
,Stoml1,Ptk2
,Ext1,Pld3
,Chkb,Gabbr1
,Pramef8,Adamts6
,Dctn6,Safb2
,Nub1,BC049715
,Hagh,Bcl9
,Skap1,Il18bp
,Chmp1b,Dennd6b
,Rara,Bet1l
,Zfp512b,Pou5f2
,Rras2,Slc11a2
,1600014C10Rik,Xxylt1
,Cd1d1,Zfp512b
,Dennd6b,Pramef8
,Xxylt1,Klhl7
,Pip4p1,Zzef1
,Ubr2,Rnf38
,Adamts6,
,Sf3b1,
,Adcy6,
,Mob3b,
,Adam4,
,Arhgef4,
,Ercc5,
,Hscb,
,Rnf32,
,Il18bp,
,Ampd1,
,BC049715,
,Impact,
,Fpgt,
,Eef2,
,Abcc5,
,Klhl7,
,Dtx1,
,Mcoln2,
,Mblac2,
,Ganc,
,Stat5b,
,Rhobtb2,
,Samd9l,
,Aqp3,
,Unc5cl,
,Baz2b,
,Abcg3,
,Ppm1b,
,Usp12,
,Ttll4,
,Klhl3,
,Bcl9,
,Spaca1,
,Sgk1,
,Cnksr3,
,Tep1,
,Rab3gap1,
,Zdhhc14,
,Etfbkmt,
,Clk4,
,Atg12,
,Pja2,
,Klra7,
,Cerk,
,Dcaf6,
,Zbtb7a,
,5830411N06Rik,
,Car2,
,Mrtfa,
,Cir1,
,Pltp,
,Sos1,
,Lysmd1,
,Map7,
,Arrb1,
,Klhl18,
,Zbtb40,
,Gpr18,
,Osbpl11,
,Sugt1,
,Ptk2,
,Selenoo,
,Selp,
,Ubash3a,
,Lonp2,
,Trip11,
,BC147527,
,L3mbtl3,
,Acbd5,
,Arhgef11,
,Zfyve27,
,Braf,
,Klc2,
,Zfp931,
,Taf1d,
,C030006K11Rik,
,Cd27,
,Senp2,
,Wdr13,
,Zfp169,
,Mybbp1a,
,Armc9,
,Rtn4rl1,
,Arhgap4,
,Ctso,
,Ubtd1,
,Ifi44,
,Dync2li1,
,Plp1,
,Daam1,
,Tbc1d4,
,5430403G16Rik,
,Trmt1l,
,Prxl2c,
,Strn3,
,Rmnd5a,
,Zfp874b,
,Bcl3,
,Prdm11,
,Zfp438,
,H2aw,
,Kdm1a,
,Bcas3,
,Zfp358,
,Igbp1,
,Vcpip1,
,Pbx2,
,R3hcc1l,
,Nr2c2,
,Tnnt3,
,Pigp,
,Ttc38,
,Tmem42,
,Fam13b,
