comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
P4,2017_IMMUNITY_WOLSKI_curated_human---progressor_vs_controller_pepstim_up,-1.5796905873628126,0.13133247449601337,0.022422617596880332,42,0.8816278729158786,1.6493136896213574
P4,2017_IMMUNITY_WOLSKI_curated_human---CM06,1.5522333006404814,0.13832973198377496,0.02705843293492696,30,0.8590844645131122,1.5676973587886864
P4,2017_IMMUNITY_WOLSKI_curated_human---AM02,-1.3843562906807965,0.13832973198377496,0.03036506311838963,43,0.8590844645131122,1.5176258117935226
P4,2017_IMMUNITY_WOLSKI_curated_human---AM01,-1.5177527743530486,0.18041966426858513,0.04669703872437358,43,0.7437161296659138,1.330710659186367
P4,2017_IMMUNITY_WOLSKI_curated_human---progressor_DEG_pepstim_up,1.4992631046903007,0.18041966426858513,0.050473729543496985,28,0.7437161296659138,1.2969346037204832
P4,2017_IMMUNITY_WOLSKI_curated_human---CM01,1.3730248034779988,0.18041966426858513,0.052805755395683454,38,0.7437161296659138,1.2773187403380246
P4,2017_IMMUNITY_WOLSKI_curated_human---escape:resolver.up_late,-1.4675900556165045,0.19288284568192543,0.0611579754601227,47,0.714706395253784,1.2135468996666827
P4,2017_IMMUNITY_WOLSKI_curated_human---chronic:resolver.up_early,1.4714168617615602,0.21755102040816326,0.07863180656575584,32,0.6624388753379602,1.1044017463033924
P4,2017_IMMUNITY_WOLSKI_curated_human---escape.up_early,-1.448733711597313,0.21755102040816326,0.07959183673469387,45,0.6624388753379602,1.0991314730020145
P4,2017_IMMUNITY_WOLSKI_curated_human---all.down_late,1.4247310112955094,0.2577634736064969,0.1005906238464378,43,0.5887786243566963,0.997442498420507
P4,2017_IMMUNITY_WOLSKI_curated_human---AM12,1.3526993171283166,0.3558643640942616,0.14755351681957188,56,0.44871549963901314,0.8310504349804746
P4,2017_IMMUNITY_WOLSKI_curated_human---chronic:escape.up_early,1.290712671552408,0.43264619604937776,0.19673376376756552,36,0.36386711037499087,0.7061210993608351
P4,2017_IMMUNITY_WOLSKI_curated_human---chronic:resolver.up_late,-1.2388088232647825,0.43264619604937776,0.20049457865702872,54,0.36386711037499087,0.6978973661418975
P4,2017_IMMUNITY_WOLSKI_curated_human---resolver.up_early,-1.2271696661295515,0.4706040847119685,0.23654862062218743,53,0.32734430758887706,0.6260795800944651
P4,2017_IMMUNITY_WOLSKI_curated_human---escape:resolver.up_early,-1.2064421397939338,0.4706040847119685,0.24104111655978877,58,0.32734430758887706,0.6179088695746933
P4,2017_IMMUNITY_WOLSKI_curated_human---resolver.up_late,-1.1593257297369461,0.5161541889483066,0.2769607843137255,78,0.28722054370893096,0.5575817196064603
P4,2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,-1.1238840627357267,0.5599591550194651,0.32674772036474165,29,0.2518436504877298,0.4857874336983502
P4,2017_IMMUNITY_WOLSKI_curated_human---AM03,-1.1335713091368778,0.5599591550194651,0.32778096879188207,61,0.2518436504877298,0.48441626549585926
P4,2017_IMMUNITY_WOLSKI_curated_human---chronic.up_late,1.1141644164312094,0.5881557215886748,0.35863153755407,11,0.2305076737995948,0.4453515218472927
P4,2017_IMMUNITY_WOLSKI_curated_human---chronic.up_early,1.062213039412025,0.6281015312417536,0.4239442394423944,31,0.20197014783293782,0.3726912615558069
P4,2017_IMMUNITY_WOLSKI_curated_human---chronic:escape.up_late,-1.0218429833433371,0.6281015312417536,0.4462721640675069,27,0.20197014783293782,0.35040020114713355
P4,2017_IMMUNITY_WOLSKI_curated_human---AM13,-1.0263555471233845,0.6281015312417536,0.44684252597921664,24,0.20197014783293782,0.34984550180699664
P4,2017_IMMUNITY_WOLSKI_curated_human---progressor_DEG_pepstim_down,-1.0352916170913464,0.6281015312417536,0.44809866392600206,78,0.20197014783293782,0.3486263509997659
P4,2017_IMMUNITY_WOLSKI_curated_human---AM11,-0.9982942161205528,0.6281015312417536,0.4622712459262973,43,0.20197014783293782,0.33510311959222905
P4,2017_IMMUNITY_WOLSKI_curated_human---controller_DEG_pepstim_down,-0.9945246852842509,0.6281015312417536,0.4749060358169357,49,0.20197014783293782,0.32339231071840063
P4,2017_IMMUNITY_WOLSKI_curated_human---all.up_late,-0.9955834488314251,0.6298613856493378,0.4915991302628978,42,0.20075501573880186,0.30838889413863135
P4,2017_IMMUNITY_WOLSKI_curated_human---CM03,0.9421617496527067,0.6509284978271582,0.5334928229665071,16,0.186466714511036,0.27287141872687454
P4,2017_IMMUNITY_WOLSKI_curated_human---AM06,0.9463429550153559,0.6509284978271582,0.5397943640517898,38,0.186466714511036,0.26777165418851634
P4,2017_IMMUNITY_WOLSKI_curated_human---AM04,-0.9375363950279315,0.6799216191549902,0.5804208944006013,57,0.16754114954445948,0.23625696191391937
P4,2017_IMMUNITY_WOLSKI_curated_human---all.up_early,0.8596786671575322,0.7275147426922913,0.6387934326078656,25,0.13815820151038946,0.19463955746283768
P4,2017_IMMUNITY_WOLSKI_curated_human---CM04,-0.8602919407282734,0.7336500050532722,0.6620743948041724,38,0.1345110751316806,0.17909320778442112
P4,2017_IMMUNITY_WOLSKI_curated_human---AM08,-0.8543112415246579,0.766808037266217,0.7107001321003963,46,0.11531334373075824,0.1483136038336836
P4,2017_IMMUNITY_WOLSKI_curated_human---AM07,-0.7602932488873239,0.8033904412979174,0.7642006636736287,64,0.09507333978914262,0.1167925894823789
P4,2017_IMMUNITY_WOLSKI_curated_human---escape.up_late,0.6526665186501688,0.8642075395216862,0.8431293068504256,12,0.06338194913520143,0.07410581452697447
P4,2017_IMMUNITY_WOLSKI_curated_human---all.down_early,0.5359841372680931,0.9366092320782812,0.9366092320782812,31,0.02844156572872683,0.02844156572872683
P5,2017_IMMUNITY_WOLSKI_curated_human---CM05,2.102923813853182,0.0011755935313682762,1.0175010175010175e-4,33,2.9297428122717557,3.9924651478080433
P5,2017_IMMUNITY_WOLSKI_curated_human---CM02,1.745753882016398,0.0011755935313682762,1.0503098414032139e-4,38,2.9297428122717557,3.9786825651569444
P5,2017_IMMUNITY_WOLSKI_curated_human---AM10,2.3063246459232087,0.0011755935313682762,1.0765421466250404e-4,64,2.9297428122717557,3.9679689628786923
P5,2017_IMMUNITY_WOLSKI_curated_human---controller_DEG_pepstim_up,2.074352311821673,0.0011755935313682762,1.1469205184080744e-4,59,2.9297428122717557,3.940466677663529
P5,2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,1.856330007508981,0.0012538226299694188,1.529051987767584e-4,52,2.9017638959405505,3.815577748324267
P5,2017_IMMUNITY_WOLSKI_curated_human---chronic:resolver.up_early,1.7398408354150403,0.0022247544630745017,3.2557382386456127e-4,33,2.6527179133194903,3.4873505196555823
P5,2017_IMMUNITY_WOLSKI_curated_human---AM11,-2.1132386835027783,0.002921268257926612,4.987531172069825e-4,56,2.5344285602507224,3.302114376956201
P5,2017_IMMUNITY_WOLSKI_curated_human---all.down_late,1.7731954404173242,0.004595038852361028,8.965929468021519e-4,50,2.3377108121789214,3.047404681906713
P5,2017_IMMUNITY_WOLSKI_curated_human---all.up_early,1.6995166692568586,0.015923454436323835,0.0034953924372418178,60,1.7979627104745846,2.4565040577549953
P5,2017_IMMUNITY_WOLSKI_curated_human---AM05,1.5902942446383117,0.02540103993804624,0.006195375594645425,49,1.5951485026670837,2.207932359386819
P5,2017_IMMUNITY_WOLSKI_curated_human---AM13,-1.7029732604113426,0.04364270507768265,0.011709018435475834,65,1.3600883386542388,1.9314795102157494
P5,2017_IMMUNITY_WOLSKI_curated_human---CM03,-1.6678221491291376,0.06395410321489002,0.018718274111675128,47,1.194131586503263,1.7277341971753735
P5,2017_IMMUNITY_WOLSKI_curated_human---progressor_DEG_pepstim_up,1.5625401986303722,0.08729654184199638,0.02767939131575495,27,1.0590029600594404,1.5578434644723391
P5,2017_IMMUNITY_WOLSKI_curated_human---chronic.up_late,1.5220100704007666,0.1621289556553611,0.05755747594977988,22,0.7901394147731626,1.2398982592996703
P5,2017_IMMUNITY_WOLSKI_curated_human---chronic:escape.up_early,1.512062416317131,0.1621289556553611,0.05931547158122967,24,0.7901394147731626,1.2268320124372167
P5,2017_IMMUNITY_WOLSKI_curated_human---resolver.up_late,-1.328645149186741,0.20696512339384052,0.08076687742198654,99,0.6841028332568553,1.092766707320666
P5,2017_IMMUNITY_WOLSKI_curated_human---chronic.up_early,1.4785074285364772,0.2081218274111675,0.08629441624365482,46,0.6816823694418574,1.064017304783319
P5,2017_IMMUNITY_WOLSKI_curated_human---CM06,1.3928331903359625,0.218548899384097,0.09594829729057917,33,0.6604513762830769,1.0179627278995065
P5,2017_IMMUNITY_WOLSKI_curated_human---controller_DEG_pepstim_down,-1.382836292384141,0.23430132786857935,0.1085786641342197,24,0.6302252500954719,0.9642555058623784
P5,2017_IMMUNITY_WOLSKI_curated_human---progressor_vs_controller_pepstim_up,-1.3228684813198863,0.23863834322194555,0.12052254530130636,34,0.6222597747820333,0.918931705088296
P5,2017_IMMUNITY_WOLSKI_curated_human---escape:resolver.up_early,-1.34866257288973,0.23863834322194555,0.12222939530880138,50,0.6222597747820333,0.9128243367678496
P5,2017_IMMUNITY_WOLSKI_curated_human---all.up_late,1.348364937111177,0.3617908873794237,0.19413169566700786,14,0.4415423761458351,0.7119035520433643
P5,2017_IMMUNITY_WOLSKI_curated_human---AM12,-1.246917150536987,0.38430391103660766,0.21558512082541406,39,0.41532519572567406,0.6663812164278167
P5,2017_IMMUNITY_WOLSKI_curated_human---AM07,1.2707511990599376,0.4199057893937091,0.2490320309750088,46,0.3768481375449407,0.603744789526608
P5,2017_IMMUNITY_WOLSKI_curated_human---chronic:escape.up_late,1.2687786133547612,0.4199057893937091,0.256040115483969,32,0.3768481375449407,0.5916919855926386
P5,2017_IMMUNITY_WOLSKI_curated_human---escape.up_late,1.1859345432812158,0.5085304306083527,0.3224827120931017,24,0.2936830536559649,0.4914935624048825
P5,2017_IMMUNITY_WOLSKI_curated_human---AM09,1.1339731166877247,0.5173225791498632,0.3406758448060075,27,0.28623856588592733,0.46765865844667553
P5,2017_IMMUNITY_WOLSKI_curated_human---AM08,-1.0978417294444103,0.5334291611381394,0.36429308565531476,49,0.2729232462854265,0.43854907166294277
P5,2017_IMMUNITY_WOLSKI_curated_human---AM06,1.100808519788051,0.5669423911449536,0.4010080327610647,46,0.2464610689359361,0.3968469277567155
P5,2017_IMMUNITY_WOLSKI_curated_human---escape:resolver.up_late,-1.0374839732675232,0.6116165205717444,0.44752428334517885,33,0.2135207922325015,0.34918339423257455
P5,2017_IMMUNITY_WOLSKI_curated_human---AM04,-1.0249205839257034,0.6223092903496484,0.47052653660583177,62,0.20599371545861145,0.32741587834407426
P5,2017_IMMUNITY_WOLSKI_curated_human---CM01,0.9695989572858018,0.6777278061324753,0.5449191562265767,28,0.16894469555790462,0.26366792452888305
P5,2017_IMMUNITY_WOLSKI_curated_human---all.down_early,0.9458344852824786,0.6777278061324753,0.5454882342041875,45,0.16894469555790462,0.2632146123997526
P5,2017_IMMUNITY_WOLSKI_curated_human---escape.up_early,-0.8969985071846477,0.7003480589022758,0.5857894736842105,36,0.15468607071051974,0.23225843661812062
P5,2017_IMMUNITY_WOLSKI_curated_human---CM04,0.8815369473401953,0.7003480589022758,0.6067232965841316,18,0.15468607071051974,0.21700932896613992
P5,2017_IMMUNITY_WOLSKI_curated_human---resolver.up_early,-0.8855751635272127,0.7003480589022758,0.6149397590361446,25,0.15468607071051974,0.21116742666296798
P5,2017_IMMUNITY_WOLSKI_curated_human---AM03,-0.8705890865386114,0.7348976735649061,0.6632003395585738,87,0.13377312744621075,0.17835526009895122
P5,2017_IMMUNITY_WOLSKI_curated_human---chronic:resolver.up_late,0.7356521511247714,0.8170327393286365,0.7572498559631266,29,0.08776054049954385,0.12076080060246917
P5,2017_IMMUNITY_WOLSKI_curated_human---AM01,0.634528005924701,0.8513628620102215,0.8485542513598626,15,0.06988529845745992,0.07132038633035616
P5,2017_IMMUNITY_WOLSKI_curated_human---progressor_DEG_pepstim_down,-0.7663188489077554,0.8513628620102215,0.8486,58,0.06988529845745992,0.07129697256940291
P5,2017_IMMUNITY_WOLSKI_curated_human---AM02,0.7396516273727558,0.8513628620102215,0.8513628620102215,13,0.06988529845745992,0.06988529845745992
P6,2017_IMMUNITY_WOLSKI_curated_human---CM02,1.959691351110691,0.0016334661354581673,1.3433637829124128e-4,37,2.7868898647613025,3.8718063644587293
P6,2017_IMMUNITY_WOLSKI_curated_human---CM01,1.9339662494888041,0.0016334661354581673,1.3768415255404102e-4,39,2.7868898647613025,3.8611160441613954
P6,2017_IMMUNITY_WOLSKI_curated_human---AM05,2.500535963433422,0.0016334661354581673,1.4501160092807424e-4,65,2.7868898647613025,3.8385972528166565
P6,2017_IMMUNITY_WOLSKI_curated_human---AM11,1.9502164202133494,0.0016334661354581673,1.5936254980079682e-4,62,2.7868898647613025,3.797613730153076
P6,2017_IMMUNITY_WOLSKI_curated_human---AM10,-2.729154761531891,0.0029108981185658497,3.549875754348598e-4,62,2.535972994602057,3.4497868469857735
P6,2017_IMMUNITY_WOLSKI_curated_human---CM05,-1.996390824743394,0.003465179175118323,5.070993914807302e-4,42,2.4602743042691007,3.2949069106051923
P6,2017_IMMUNITY_WOLSKI_curated_human---controller_DEG_pepstim_up,-1.7543745920513778,0.014325020745075773,0.0024457352491592784,49,1.8439047404275595,2.611590557133038
P6,2017_IMMUNITY_WOLSKI_curated_human---AM06,1.7103795759179947,0.02794819359236537,0.005979073243647235,56,1.5536462571235472,2.2233661264398608
P6,2017_IMMUNITY_WOLSKI_curated_human---AM09,-1.6967318652710892,0.02794819359236537,0.006134969325153374,40,1.5536462571235472,2.2121876044039577
P6,2017_IMMUNITY_WOLSKI_curated_human---AM13,-1.7156266699913045,0.02957148918116249,0.007212558336868901,89,1.5291268044263144,2.1419106611460497
P6,2017_IMMUNITY_WOLSKI_curated_human---all.down_late,-1.723824305530606,0.03614533699964316,0.009697529438928654,54,1.4419477217704315,2.013338893331942
P6,2017_IMMUNITY_WOLSKI_curated_human---AM07,1.6301227087677834,0.04344894026974952,0.012716763005780347,73,1.3620208116344785,1.895623422306589
P6,2017_IMMUNITY_WOLSKI_curated_human---chronic:resolver.up_early,-1.5784376593047391,0.09814323607427056,0.031118587047939444,50,1.0081396261387978,1.5069801305516966
P6,2017_IMMUNITY_WOLSKI_curated_human---all.up_late,-1.5097253651728975,0.13801313628899836,0.04792135981978292,42,0.8600795748573855,1.3194708668739807
P6,2017_IMMUNITY_WOLSKI_curated_human---chronic:escape.up_late,1.5079803819281719,0.13801313628899836,0.050492610837438424,42,0.8600795748573855,1.2967721725214398
P6,2017_IMMUNITY_WOLSKI_curated_human---CM06,-1.362326277677834,0.20433805980626138,0.08310626702997276,31,0.6896507345697397,1.0803662249053034
P6,2017_IMMUNITY_WOLSKI_curated_human---escape:resolver.up_early,-1.3935552695534548,0.20433805980626138,0.08472553699284009,50,0.6896507345697397,1.0719856699112011
P6,2017_IMMUNITY_WOLSKI_curated_human---resolver.up_late,-1.3167956578122015,0.2314411857458215,0.10160832544938506,99,0.63555935432746,0.9930707059438895
P6,2017_IMMUNITY_WOLSKI_curated_human---escape:resolver.up_late,-1.3108077532659896,0.3478597947150033,0.1612033195020747,32,0.4585957636710288,0.7926260194379353
P6,2017_IMMUNITY_WOLSKI_curated_human---AM08,1.2853838876525407,0.3509261367949594,0.17702645947081058,48,0.45478428455431663,0.7519618164441187
P6,2017_IMMUNITY_WOLSKI_curated_human---AM12,1.2821270672323184,0.3509261367949594,0.19992498124531133,32,0.45478428455431663,0.6991329360512681
P6,2017_IMMUNITY_WOLSKI_curated_human---CM03,1.2470468263388939,0.3509261367949594,0.20242701371790361,48,0.45478428455431663,0.6937315317246315
P6,2017_IMMUNITY_WOLSKI_curated_human---escape.up_early,-1.2736434796312226,0.3509261367949594,0.20455033268941833,40,0.45478428455431663,0.6891998098098946
P6,2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,-1.2518558328532718,0.3509261367949594,0.2054201776360738,44,0.45478428455431663,0.68735689956244606
P6,2017_IMMUNITY_WOLSKI_curated_human---AM02,1.1552565442272376,0.36656216216216214,0.2235135135135135,14,0.43585236646675046,0.6506962145144484
P6,2017_IMMUNITY_WOLSKI_curated_human---all.down_early,-1.1615693514803487,0.4657471354832786,0.2978806907378336,71,0.33184980749480314,0.5259576477678325
P6,2017_IMMUNITY_WOLSKI_curated_human---controller_DEG_pepstim_down,1.147466348489512,0.4657471354832786,0.3067115282450859,18,0.33184980749480314,0.5132699000555513
P6,2017_IMMUNITY_WOLSKI_curated_human---AM03,1.154882705748923,0.4956224899598393,0.3510162601626016,43,0.30484899478215755,0.4546727651999015
P6,2017_IMMUNITY_WOLSKI_curated_human---resolver.up_early,-1.1059552325887658,0.4956224899598393,0.35934248855597173,27,0.30484899478215755,0.4444914289004225
P6,2017_IMMUNITY_WOLSKI_curated_human---AM01,-1.0851819826825233,0.4956224899598393,0.36265060240963853,30,0.30484899478215755,0.4405115967822306
P6,2017_IMMUNITY_WOLSKI_curated_human---all.up_early,-1.0187875369908588,0.5952637705585351,0.4500774850564534,34,0.22529054903789283,0.3467127119233556
P6,2017_IMMUNITY_WOLSKI_curated_human---chronic:escape.up_early,0.9710885655949193,0.6413581122617866,0.5237582929890622,23,0.19289940768729263,0.2808690875180113
P6,2017_IMMUNITY_WOLSKI_curated_human---progressor_vs_controller_pepstim_up,-0.9443260069340935,0.6413581122617866,0.5356297659742308,23,0.19289940768729263,0.2711352964114183
P6,2017_IMMUNITY_WOLSKI_curated_human---chronic:resolver.up_late,0.9753740963807467,0.6413581122617866,0.5372395296059418,56,0.19289940768729263,0.269832039826605
P6,2017_IMMUNITY_WOLSKI_curated_human---progressor_DEG_pepstim_up,0.9394528843755401,0.6413581122617866,0.5475008275405495,17,0.19289940768729263,0.2616152200567526
P6,2017_IMMUNITY_WOLSKI_curated_human---chronic.up_early,0.9118032208388481,0.6717325062574817,0.5898139079333986,45,0.17280363495772152,0.2292849909101697
P6,2017_IMMUNITY_WOLSKI_curated_human---escape.up_late,-0.8652594529852591,0.7155611015002411,0.6457502623294858,40,0.14535327607414625,0.18993540872688677
P6,2017_IMMUNITY_WOLSKI_curated_human---CM04,-0.8236722114850267,0.7595351322468608,0.7039593908629441,70,0.11945213307430853,0.15245239317723386
P6,2017_IMMUNITY_WOLSKI_curated_human---AM04,-0.8317516451145114,0.7607691303343478,0.7236584410497454,58,0.11874711804415064,0.14046636773738697
P6,2017_IMMUNITY_WOLSKI_curated_human---progressor_DEG_pepstim_down,0.7649534839013443,0.8758225275788658,0.8544610025159667,57,0.05758388824030126,0.06830775363207434
P6,2017_IMMUNITY_WOLSKI_curated_human---chronic.up_late,0.5643154980832598,0.9181241591389583,0.9181241591389583,19,0.03709858461268279,0.03709858461268279
P7,2017_IMMUNITY_WOLSKI_curated_human---CM05,1.8510909968322864,0.001121290851907562,1.1344299489506523e-4,23,2.9502817210405308,3.945222316635341
P7,2017_IMMUNITY_WOLSKI_curated_human---CM02,2.099057050122522,0.001121290851907562,1.231527093596059e-4,45,2.9502817210405308,3.909556029241175
P7,2017_IMMUNITY_WOLSKI_curated_human---AM10,2.1794715890761855,0.001121290851907562,1.2683916793505834e-4,32,2.9502817210405308,3.8967466156074058
P7,2017_IMMUNITY_WOLSKI_curated_human---AM05,2.2886344908179943,0.001121290851907562,1.3227513227513228e-4,63,2.9502817210405308,3.8785217955012063
P7,2017_IMMUNITY_WOLSKI_curated_human---controller_DEG_pepstim_up,2.147060536776304,0.001121290851907562,1.3674278681799536e-4,37,2.9502817210405308,3.8640955734242475
P7,2017_IMMUNITY_WOLSKI_curated_human---controller_vs_progressor_pepstim_up,1.7342909537996096,0.02138758476786646,0.003129890453834116,30,1.6698382561583271,2.504470862494419
P7,2017_IMMUNITY_WOLSKI_curated_human---escape:resolver.up_late,-1.6994227681482434,0.06093866117875721,0.010404161664665866,61,1.2151070914501534,1.9827929081556321
P7,2017_IMMUNITY_WOLSKI_curated_human---chronic.up_late,1.5721434588729157,0.13238710276900206,0.025831629808585766,22,0.8781543220646069,1.5878481917923988
P7,2017_IMMUNITY_WOLSKI_curated_human---AM13,-1.5975965198829378,0.15188369329698748,0.03334032291885091,64,0.818488850833005,1.4770301981134155
P7,2017_IMMUNITY_WOLSKI_curated_human---CM01,1.4127755108710343,0.17063824387768048,0.041619083872604996,32,0.7679236270743182,1.3807074837940536
P7,2017_IMMUNITY_WOLSKI_curated_human---escape.up_early,-1.5597690260105534,0.17285902503293807,0.0463768115942029,46,0.7623079408558389,1.3336991124173494
P7,2017_IMMUNITY_WOLSKI_curated_human---all.up_early,1.4484703100038752,0.27086750501184614,0.07927829414980864,26,0.5672430925693314,1.100845703241442
P7,2017_IMMUNITY_WOLSKI_curated_human---progressor_DEG_pepstim_up,1.4135972299820603,0.27230625628260974,0.08634100808960797,18,0.5649423805557319,1.0637828849686306
P7,2017_IMMUNITY_WOLSKI_curated_human---escape:resolver.up_early,-1.3804230367022075,0.2805850340136054,0.0958095238095238,91,0.5519354973085321,1.0185913183500295
P7,2017_IMMUNITY_WOLSKI_curated_human---AM08,1.3579629587828719,0.28139852107114655,0.10295067844066337,90,0.5506781893900009,0.9873707870540551
P7,2017_IMMUNITY_WOLSKI_curated_human---resolver.up_late,-1.3052317910611013,0.29078350610884857,0.11347649018881896,99,0.5364302312692064,0.9450941053330171
P7,2017_IMMUNITY_WOLSKI_curated_human---AM03,-1.304880974618376,0.3634165995165189,0.1506849315068493,92,0.43959523962076935,0.8219301749622309
P7,2017_IMMUNITY_WOLSKI_curated_human---AM06,1.3159005862434883,0.3644206494297902,0.179277808020323,44,0.4383970222607043,0.7464734664378426
P7,2017_IMMUNITY_WOLSKI_curated_human---CM04,-1.2744986872662474,0.3644206494297902,0.1837249951446883,36,0.4383970222607043,0.7358317554254419
P7,2017_IMMUNITY_WOLSKI_curated_human---progressor_vs_controller_pepstim_up,-1.246007788038399,0.3644206494297902,0.1841052029731275,32,0.4383970222607043,0.7349339377828457
P7,2017_IMMUNITY_WOLSKI_curated_human---AM12,1.3076338612342648,0.3644206494297902,0.186654478976234,44,0.4383970222607043,0.7289615842465206
P7,2017_IMMUNITY_WOLSKI_curated_human---resolver.up_early,-1.2583156183789277,0.3838383838383838,0.20596205962059622,41,0.4158515979807398,0.686212773878269
P7,2017_IMMUNITY_WOLSKI_curated_human---chronic:resolver.up_early,1.2805145684640937,0.38855530637343555,0.21797004991680533,11,0.4105471556448327,0.6616031763469753
P7,2017_IMMUNITY_WOLSKI_curated_human---AM02,1.1600178445424172,0.41182268075826206,0.24106693507800706,12,0.38528973868712246,0.6178623536952519
P7,2017_IMMUNITY_WOLSKI_curated_human---all.up_late,-1.1536229118461288,0.500670643900432,0.3052869779880683,28,0.300447872083836,0.5152917201315339
P7,2017_IMMUNITY_WOLSKI_curated_human---AM01,-1.1271075066629839,0.5006800474090194,0.3175044203081586,37,0.3004397153173293,0.49825022406624686
P7,2017_IMMUNITY_WOLSKI_curated_human---CM03,1.088522679198095,0.5866887672117307,0.38635601743211534,20,0.23159222673962876,0.4130123193003769
P7,2017_IMMUNITY_WOLSKI_curated_human---chronic.up_early,1.0911843289601222,0.5896587627649807,0.4158878504672897,55,0.22939924313932317,0.38102376670427807
P7,2017_IMMUNITY_WOLSKI_curated_human---CM06,1.0439583606036438,0.5896587627649807,0.417075710248401,22,0.22939924313932317,0.3797851019601026
P7,2017_IMMUNITY_WOLSKI_curated_human---chronic:escape.up_late,0.93758770656708,0.7519018293787357,0.5668641177526477,22,0.1238388585336966,0.24652103278716742
P7,2017_IMMUNITY_WOLSKI_curated_human---AM09,0.9226509714671515,0.7519018293787357,0.5721909279573081,14,0.1238388585336966,0.24245903218142764
P7,2017_IMMUNITY_WOLSKI_curated_human---chronic:escape.up_early,0.9149638980034662,0.7519018293787357,0.5868502082955986,23,0.1238388585336966,0.2314727369335261
P7,2017_IMMUNITY_WOLSKI_curated_human---escape.up_late,0.8563917113464444,0.7925146116470672,0.6378776142525174,23,0.10099272191879911,0.19526263876064714
P7,2017_IMMUNITY_WOLSKI_curated_human---AM07,-0.8405506699958855,0.8084067128229258,0.6781840096424266,77,0.09237008886053069,0.168652454318957
P7,2017_IMMUNITY_WOLSKI_curated_human---controller_DEG_pepstim_down,0.8199111234000083,0.8084067128229258,0.6930541368743616,12,0.09237008886053069,0.15923283980738198
P7,2017_IMMUNITY_WOLSKI_curated_human---progressor_DEG_pepstim_down,0.8587238912481557,0.8084067128229258,0.7098205283323251,64,0.09237008886053069,0.14885144481297888
P7,2017_IMMUNITY_WOLSKI_curated_human---all.down_late,0.7216981374877849,0.8857383966244726,0.799324894514768,13,0.05269452831453759,0.09727666096727809
P7,2017_IMMUNITY_WOLSKI_curated_human---AM04,-0.7307315916762962,0.9099433898774768,0.8433621662279053,44,0.040985625512511954,0.07398588561543731
P7,2017_IMMUNITY_WOLSKI_curated_human---all.down_early,-0.6308308069836006,0.9465422508525957,0.9126815101645692,38,0.02385999564355227,0.03968074766733442
P7,2017_IMMUNITY_WOLSKI_curated_human---chronic:resolver.up_late,-0.641245305631114,0.9465422508525957,0.9234558544903373,42,0.02385999564355227,0.03458386103532536
P7,2017_IMMUNITY_WOLSKI_curated_human---AM11,-0.5742009869037131,0.9797856049004594,0.9797856049004594,35,0.008868945526985679,0.008868945526985679
