wilcoxon,t-test,t-test_overestim_var
Ak3,Rasgrp2,Smc3
Fhl2,Ap3s1,Ftl1
Tfg,Ppib,Haus4
Lsm12,Lsm8,Uqcrc1
Ap3s1,Snx5,Snrnp25
2610318N02Rik,Mthfd1,Eea1
Sf3b5,Ube2a,Apoo
Naa20,Ndufa11,Mrpl40
Rab1a,Ndufs6,Tmem238
Map4k1,Pole,Psmc2
Ruvbl2,Haus4,Cmtm4
Ehbp1l1,Mrpl16,Ap3s1
Slc35b2,Dazap1,Esd
Bzw1,Snrnp25,Pin1
Aunip,Adk,Rab1a
Nxn,Vbp1,Ube2i
Prdx2,Eif3a,Kpnb1
Mmadhc,Rpn2,Impdh2
Snrpa,Mrpl35,Mrpl16
Atp6v1a,Ppp2ca,Eif4g1
Adprh,Ywhab,Cox6b1
Samd1,Pbk,Nr4a2
Xbp1,Uba1,Ebp
Sar1b,Ndfip1,Rasgrp2
Vmp1,Nars,Zcchc17
Pdk3,Pigf,Impa2
Ercc6l,Srsf7,Sfxn1
Ccl3,Hnrnpk,Prr13
Mindy3,Smdt1,Arpc1a
Cnih1,Mrpl33,Pmaip1
Ykt6,Anxa1,Bcas2
Yif1b,Hdac1,Actl6a
Shmt1,Gnpda1,Cbx1
Pgp,Ufc1,Emp1
Irf8,Rpl7a,Sdhb
Pfdn4,Ndufb7,Kntc1
Tomm5,Rtraf,Snf8
Mtch1,Chsy1,C1d
Brca2,Psma2,Rdx
Ttll12,Vma21,Actn4
Tmem126a,Sec61b,Tpm4
Psmc3,Rnf126,Reep4
Eif6,Gnai2,Rpl7a
Sgo2a,Ctsd,Brca2
Tspan31,Hip1,D8Ertd738e
Park7,Ncald,Vbp1
Phf11b,Supt4a,Sec61g
Cenpn,Kif2c,Ube2a
Slc25a39,Nup50,Rnf126
Smarcc1,Rnf7,Alcam
Cyb5b,Tmem238,Vma21
Bop1,Prpf38a,Endod1
Coro1c,Cops5,Ndufb6
Nudcd2,Mxd3,Lsm8
Nup50,Rap1a,B4galt5
Tmco1,Hspa14,Snx5
Raly,Ormdl2,Mrpl35
Psmd14,Dnaja2,Lxn
Prpf38a,2610318N02Rik,Alad
Csrp1,Bard1,Gadd45gip1
Hspa9,Ola1,Tars
Gfm1,Snrpb2,Erp29
Rasgrp2,Fam107b,Ndufs5
Adora2a,Nkg7,Psmc3ip
Plin2,Aurka,Pik3ap1
Wdr76,Tars,Uba1
Vamp7,Dera,Zfp367
Thop1,Hikeshi,Slc35b1
Pmpca,Dnaja1,Nars
Stard3nl,Gtf2h5,Ormdl2
Hax1,Apoo,Gnb1
Mpdu1,Hnrnpf,Txndc17
Clic4,Cdk2,Prpf38a
Mid1ip1,Rad54l,Arpp19
Hnrnpk,Pgd,Nup50
Thyn1,Ube2j2,Cox4i1
Sigmar1,Baz1b,Eif3a
Acp1,Slc35b1,Dazap1
Tpm3,Syncrip,Gsto1
1110059E24Rik,Selenos,Park7
Ctsz,Cmpk1,Ndufa11
Tomm22,Ercc6l,Pgd
Mrpl4,Ndufa8,Cox19
Cdk6,Tubb3,Ctsd
Elof1,Psmd11,Mns1
Taf12,Bex3,Gna15
Rad54l,Alad,Dera
Cyp51,Sept7,Ttk
Ube2i,Cox19,Hdac1
Pik3ap1,Impa2,Rpn2
Cyb561d2,Elob,Eif3i
Cox17,Reep4,Ndufs6
Pbk,Llph,Ufc1
Dcun1d5,Dkkl1,Nkg7
Pdcd1,Thoc3,Hspa14
Cd28,Rbx1,Cops5
Tbcb,Spag5,Cd44
Mthfd1l,Ssbp1,Tmem109
Commd1,Tma7,Srsf7
Pold2,Ndufc1,Thoc3
Blmh,Cct4,Pno1
Sh3bgrl,Eea1,Capzb
Suz12,Sgo2a,Bex3
Agpat4,Eif3j1,Eme1
Snrnp40,Cox6a1,Ppp2ca
Aifm1,Prpf40a,Snrpb2
Agpat5,Psmc5,Ywhab
Rbm8a,Csnk2b,Id2
A430005L14Rik,Nop58,Ppib
Mrpl28,Ywhaz,Rnf7
D030056L22Rik,Elavl1,Neil3
Derl2,Gnb2,Ung
Kars,Ect2,Hikeshi
Dlat,Cnih1,Sypl
Eif2b5,Ndufv2,Gcat
Cars,Serp1,Ola1
Ubac1,Id2,Kif14
Coro2a,Gins1,Irf4
Tmem248,Rora,Rtraf
Psmc6,Nr4a2,Selenos
Exosc8,Tsn,Smdt1
Cfap298,Caprin1,Hnrnpk
Paxip1,Mns1,Nefh
Ssr1,Bcap31,Ube2j2
Spag5,Tmem109,Baz1b
Gorasp2,Ppm1g,Litaf
Ptpmt1,Prpf19,Shmt1
Rsl1d1,Cenpn,Nup43
Sec61b,H1f3,Fam107b
Psme3,Lamc1,Ndufb7
Gmds,Pno1,Prim2
Thg1l,Ssr3,Mrpl33
Crybg1,B4galt5,Mbnl3
Uba2,Mrps18c,Cdt1
Mlec,Polr2c,Dnaja2
Ptpa,Ddb1,Ndfip1
Swi5,Tomm40,Cnih1
Ddx19a,Anxa7,Arhgap19
Idi1,Mrpl32,Eif3j1
Rac1,Gsto1,Ticrr
Bud23,Lamtor5,Fhl2
Rars,Coa3,Wee1
Shmt2,Cdt1,Nop58
Psmd2,Bcl7c,Prpf19
Ino80c,Srsf6,Cmpk1
Gm45716,Srp9,Psma2
Toe1,Rnps1,Cpox
Poc1a,Brip1,Gnai2
Xpo1,Prdx3,Syncrip
Edf1,Magt1,Sec61b
Mrps11,Psmc3ip,Sapcd2
Cnot9,Zfpm1,Eif2b1
Pola2,Nxt1,Supt4a
Kif2c,Eif4e,Tomm40
Cdc7,Pmaip1,Dnaja1
Id2,Bud31,Zmynd19
Chchd4,Fkbp3,Mrpl1
Phf11a,Nt5dc2,Ssbp1
Gpd2,Cmtm4,Zfpm1
Mars,Anapc5,Hnrnpf
Nubp2,Nono,Psmd11
H1f3,Eif3l,Ndufa8
Nde1,Nup43,Rap1a
Pabpc4,Nsmce4a,Klrc2
Sumo3,Etfa,Gtf2h5
Mrps36,Mrpl1,Psmc5
Arpc4,Mis18bp1,Egfl7
Ccdc25,Hnrnpdl,Hk2
Selenoi,Zfp367,Il18rap
Brip1,Eif2b1,Ddb1
Tubgcp2,Arl6ip4,Llph
Tmx1,Gtf2e2,Pop4
Rpp30,Ung,Poc1a
Ubfd1,Rnh1,Rfwd3
Dnajc2,Tg,Bcl7c
Sec61g,Tuba4a,Ckap5
Rtn3,Atp5g2,Plscr1
Hccs,Tmed9,Espl1
Rbmxl1,Usp14,Ndufc1
Metrn,Larp7,Serp1
Tubb3,Mrpl15,Gtf2e2
Nptn,Cfap20,Thop1
Gmps,Tpm3,Anxa7
Dld,Bub3,Cct4
Smn1,Atp2b4,Stil
Surf4,Bcat1,Magt1
Nxt1,Orc1,Apip
Dtnbp1,Cpox,Polr2c
H3c3,Brca2,Caprin1
Map3k8,Rfwd3,Cfap20
Bag1,Ndufa5,Ccnf
Cmtm4,Chchd1,Rnh1
Gyg,Pop4,Rbx1
Ak2,Csrp2,Elavl1
H4c4,Sarnp,Nxt1
Agps,Atp6v0c,Csnk2b
Dnajb6,Polr2k,Ssr3
Cwc15,H3c3,Prdx3
Ptcd2,Ckap5,Ppm1g
Haus1,Pdcd1,Pkig
Gcsh,Sypl,Prpf40a
Iars,Psmd3,Mrpl32
Grpel1,E2f7,Sept7
Cyp20a1,Ipo7,Cox6a1
Wdr18,Derl2,Ndufv2
Srsf7,Carnmt1,Mrps18c
Ect2,Sars,Irf8
Trap1,Mbnl3,Eif4e
Ccz1,Ufm1,Rnps1
Eif3a,Endod1,Etfa
Ints11,E2f4,Ube2g2
Ppib,Mtpn,Larp7
Chordc1,Prim2,Plin2
Nup205,Capza1,Hirip3
Ahsa1,Kars,Gnb2
Bex3,Immt,Tma7
Pfas,Ppp1r2,Pold1
Myo1g,Asns,Ywhaz
Usp39,Cse1l,Kif23
Eri1,Mphosph6,Nelfe
Spcs3,Gna15,Mapk6
Blvra,Rap1b,Ube2t
Dnajc9,Gtf2f1,Mphosph6
Eif4h,Top1,Coa3
Pfdn1,Mapk6,Ctps
Dcp2,Denr,Timeless
Eef1akmt2,Zmynd19,Tsn
Bloc1s2,Maz,Elob
Suv39h1,Mrps18a,Bud31
Ccr5,Atp5md,Ipo7
Psmd6,Ppp4c,Usp14
Map7d1,Romo1,Bcap31
Selenok,1110004F10Rik,Tuba4a
Gspt1,Acsl5,Chst2
Cnot11,Ube2g2,Aars
Rpf2,Ciao2b,Ppp2cb
Endod1,Mapre1,Lamtor5
Tmem29,Khsrp,Carnmt1
Flnb,Cd44,Arl6ip4
Msrb1,Alcam,Srsf6
Cdca7l,Get4,Cse1l
Usp5,Luc7l3,Cdkn1a
Siah2,Hadh,Eif3l
Htatip2,Nelfe,Get4
Farsb,Ppp2cb,Derl2
Ciapin1,Grb2,Anapc5
Mrpl40,Cops4,Suv39h2
Rangrf,Pop5,Ints7
Timm22,Erp44,Nono
Prpf19,Pold1,Kars
Pdia4,Ppp1r14b,Hnrnpdl
Gfer,Mrpl57,E2f4
Rbmx2,Impa1,Ska3
Fam207a,Emp1,Tpm3
Ncaph2,Apip,Mrpl15
Calm2,Mrps28,Srp9
Tma7,Cs,Ufm1
Pycrl,Kntc1,Mycbp
Ccnc,Ints7,Nsmce4a
Gemin2,Hirip3,Hadh
Dok2,Kif23,Bub3
Atic,Thoc7,Oip5
Rbx1,Timeless,Fkbp3
Rpia,Pik3ap1,Jdp2
Ubr7,Itpa,Unc119
Abcf2,Arl6ip6,Tceal9
Slirp,Shmt1,Arl6ip6
Mtch2,Lsm4,Polr2k
Sfr1,Uqcrc2,Gtf2f1
Cebpzos,Lxn,Zwilch
Cad,Pdcd6,Psmd3
Pgrmc2,Cdc123,Ndufa5
Msh6,Aars,Khsrp
Stard4,Fmr1,Acsl5
Hadh,Gins4,Chchd1
Nfyc,Mrpl21,Cdca2
Aldh9a1,Ptrhd1,Cacna1s
Hk2,Ctps,Sarnp
D8Ertd738e,Hnrnpm,Pdzd11
Smc5,Gtf2f2,Nqo2
Carnmt1,Sec11a,Cdc25b
Gins1,Gpx1,Itpa
Htra2,Tceal9,Nup88
Dpp9,Nup88,Gtf2f2
Mrpl46,Mrfap1,Impa1
Anxa7,Poc1a,Ccl3
Haus8,Rpl7l1,Ppp1r2
Cmss1,Fhl2,Mrps18a
Psmd12,Mien1,Car5b
Gtf2f1,Cyba,Ptrhd1
Gnai2,Cdkn2aipnl,Atp5g2
Maea,Rer1,Dennd4a
Timm17a,Mrps15,Atp6v0c
Hjurp,Thop1,Cops4
Pla2g12a,Ticrr,Erp44
Rpa1,A430005L14Rik,Nrm
Edem2,Pdzd11,Immt
Vcp,Mlf2,A430005L14Rik
Mis18bp1,Wdr18,Sars
Il18r1,Shmt2,Usp50
Aopep,Mrpl11,Tmed9
Nup85,Psme3,Med9
Hdac3,Arhgap19,Fanca
Mrpl39,Sap18,Gins4
Cstf2,Smap1,Ciao2b
Acadl,Mycbp,Capg
E2f3,Dctn3,Maz
Dpp3,Adrm1,Mrps28
9130401M01Rik,Mrps21,Prep
Ncbp2,Wee1,Shmt2
Bola3,Gcat,Cd160
Trim37,Ndufs8,Mtpn
Prf1,Nefh,Il12rb2
Glrx3,Bloc1s2,Cdkn2aipnl
Dkkl1,Dusp2,Fmr1
Gps1,Lbr,H4c4
Gon7,Sumo1,Denr
Bcl7c,Polr2d,Esm1
Arpc1a,Vps36,Psme3
Kif20b,Nedd8,Pop5
Hyou1,Cops3,Tmem29
Polr2i,Snrpg,Ppp1r14b
Hspa4l,Nolc1,Ppp4c
Tpm4,Mrps33,Tdg
Mrps24,Mrpl34,Capza1
Faf1,Ube2t,Top1
Arsb,Med9,Cs
Dnajc24,Nrm,Foxm1
Fasn,Med30,Thoc6
Lrmp,Dynlrb1,Wdr18
Cebpg,Polr2h,Cdc123
Sms,Casp8ap2,Paqr4
Ppp1r35,Irf4,Luc7l3
Zfp706,Zbtb8os,Prf1
Ncapd3,Prep,Romo1
Dynlt1f,Ttk,Ccr5
Fmr1,Eme1,Mcm8
Cd2bp2,Glrx5,Atp5md
Rbbp4,Eprs,Mapre1
Ywhaz,Sod1,Polr2d
Rrbp1,Ptpa,Cenpi
Dync1li1,Cdc37,Rpl7l1
Tspan3,Litaf,Thoc7
Alcam,Spcs3,1110004F10Rik
Dus1l,Pfdn6,Tspan4
Rnh1,Hk2,Dusp2
Pih1d1,Copb2,Nolc1
Gtf3a,Bax,Pmvk
Uap1,Fbl,Grb2
Armc1,Ech1,Phf11a
Xpnpep1,Gatad1,Fam92a
Mtbp,Il18rap,Nup54
Asnsd1,Thoc6,Mlf2
Psmc4,Tdg,Adora2a
Ddb1,Isy1,Adrm1
Hikeshi,Dennd4a,Bloc1s2
Prpf4,Ncbp2,Comt
Ttc39b,Ndufb5,Gpx1
Pmpcb,Adss,Mrpl11
Eif3i,Fam92a,Polr2h
Myb,Neil3,Cops3
Wee1,Csrp1,Vps36
Mfsd10,Smn1,Rapsn
Gabpa,Mindy3,Aimp2
Mrpl44,Nup54,Mrpl21
Bora,Mtx2,Mrfap1
Dnaja1,Dap3,Smap1
Mre11a,Aimp2,Uqcrc2
Isyna1,Usp50,E2f3
Lrpap1,Kif14,Snx10
Eloa,Rab8b,Csrp1
Ttc1,Mrpl17,Mrps15
Lonp1,Srrm1,Ptpa
H1f2,Hars,Mrpl57
4930579G24Rik,Eif5b,Cdc25a
Ppp2r2d,Eif3d,Rap1b
Cers5,Unc119,Spcs3
Arl5a,Cfdp1,Ndufs8
Lxn,Dld,Haspin
Ppif,Plin2,Slc16a1
Eif4a3,Znhit3,Zbtb8os
Rab8b,Tcerg1,Mrps6
Atp5g2,Klf6,Ncbp2
Gbp3,Slirp,Sap18
Ccr2,Pmvk,Gatad1
Rtraf,Cdc25b,Hnrnpll
Rrp7a,Mrpl45,Mtx2
Ppp1r7,Aopep,Cisd3
Nop16,Eed,Sec11a
Nefh,Cd160,Pdcd6
Irf4,Hnrnpll,Dstn
Oat,Prps1,Hnrnpm
Uba3,Nubp1,Smn1
Pon2,Arl1,Golt1b
Cdkn1a,Pkig,Mindy3
Smc3,Actr3,Capn2
Sfxn1,Dhx15,Isy1
Acads,Mrps6,Casp8ap2
Timmdc1,Mvb12a,Lbr
Blm,Prf1,Mrpl45
Fam98a,Cisd3,Lsm4
Sart3,Ccz1,Mrpl34
Arpp19,Golt1b,Znhit3
Ap2s1,Asrgl1,Mien1
Srsf4,Mrpl49,Cyba
Prkrip1,Irf8,Rer1
Itpk1,Srrt,Mrpl49
Ppp5c,Plscr1,Asrgl1
Mrpl51,Otulin,Med30
Gosr2,Polr2i,Rab8b
Exosc3,Comt,Traip
Magt1,Gde1,Sod1
Cdc16,Klrc2,Wdr76
Fam136a,Yif1b,Dctn3
Rbm17,Sapcd2,Ripk3
Snrpc,Mrps16,Eprs
Crls1,Smc1a,Dbr1
Psma2,Slc16a1,Klf6
Dohh,Ccnf,Mrps21
Ugp2,Ctsb,Aopep
Sptssa,Sf3a3,Slirp
Impa1,Mrps23,Dld
Ticrr,Emc7,Dusp14
Prps1,Wdr76,Gde1
Rdx,Ndufs7,Mrpl17
Nelfcd,Vps35,Glrx5
Kpnb1,Cops2,Prps1
Oxsr1,Tmed10,Ech1
Mrps12,Tfg,Copb2
Tbpl1,Tmx1,Galnt3
Scd2,Stil,Pfdn6
Mtx1,Dbr1,Lpgat1
Elob,Tuba1a,Dynlrb1
Cenpb,Cdc25a,Mtbp
Unc13d,Pdcl3,Tnfsf9
Vbp1,Ripk3,Yif1b
Serpinb6a,Tmem258,Ctsb
Ubxn8,Me2,Dap3
Zwint,Pabpc4,Hars
Pafah1b3,Tmem29,Nmral1
Sucla2,Eef1d,Ccz1
1110008P14Rik,Ctsz,Pabpc4
Mrpl37,Capn2,Arsb
Dis3,Capg,Slc29a1
Ctsb,Snx10,Mrps33
Rab11a,Espl1,Adss
Btbd10,Suv39h2,Sephs1
Lrwd1,Zcrb1,Ctsz
Yars,H4c4,Nedd8
Ss18l2,Slc29a1,Polr2i
Larp7,Mta2,Tcerg1
Psmg3,Sephs1,Pdk3
Sf3a1,Gpi1,Myo5a
Far1,Egfl7,Sumo1
Anapc4,Pcnp,Eed
Arhgap19,Lpgat1,Fbl
Rdm1,Srsf1,Snrpg
Rbm10,Tardbp,Akip1
Nadk,Rps19bp1,Tfg
Eif3j1,Arpc2,Samd1
Utp6,Dstn,Cfdp1
Khsrp,Polr2e,Tmem237
Ebp,Foxm1,Bax
Impdh2,Zwilch,Trim37
Nup35,Txnrd1,Rps19bp1
Gpr89,Samd1,Nubp1
Fancm,Eif4g2,Cops2
Cops5,Nsun2,Arl1
Capzb,Srsf4,Tstd3
Ube2j1,Ndufv1,Eif3d
Sf3b4,Phf11a,Parpbp
E130309D02Rik,Cdk6,Mnd1
Cep83,Oip5,Eif5b
Mid1,Trap1,4930579G24Rik
Tomm40,Fam111a,Cdc37
Lamc1,Adora2a,Wdr5
Exosc2,Ruvbl2,Polr2l
M6pr,Wdr5,Mvb12a
Cdc123,Flna,Tmx1
Slc7a5,Pdk3,Cdk6
Litaf,Sh2d1a,Fancd2
E2f4,Ncaph2,Vps35
Clptm1,Cdca2,Dhx15
D1Ertd622e,Mrpl46,Otulin
Mrpl22,Akip1,Epas1
Asf1a,Zc3h15,Tuba1a
Rfk,Desi2,Thg1l
Prpf18,Il12rb2,Ruvbl2
Ywhab,Ubl4a,Srrt
Eftud2,Gorasp2,Cyp20a1
Nt5c3b,Cbfb,Me2
Ei24,Cdkn1a,Srrm1
Bcas2,Nqo2,Pdcl3
Hars,Polr2l,Ndufb5
Flii,Chst2,Emc7
2410004B18Rik,Plac8,Mrps23
Gatad1,Nup107,Nup107
Fdps,E2f3,Smc1a
Gar1,Thyn1,Thyn1
Zcchc17,Tmed5,Gorasp2
Mrpl55,Jpt1,Sf3a3
Pglyrp1,Psph,Orc2
Jpt2,Erg28,Ccp110
Slc4a7,Fanca,Tmed10
Slc2a3,Gfer,Flnb
Memo1,Pam16,Sigmar1
Kctd20,Nt5c3b,Trap1
Npat,Rpf2,H2ac4
Ints10,Mrps14,Ctnnbip1
Cops3,Hjurp,Txnrd1
Mrps10,Tstd3,Ryk
Crnkl1,Anxa6,Gemin6
Ebna1bp2,Oaz1,Hjurp
Myo5a,Gemin6,Nsun2
Lcmt1,Orc2,Cdc25c
Cops2,Paqr4,Mta2
Nbn,Haspin,Ncaph2
Ccdc124,Traip,Srsf4
Ift27,Ndufaf2,Nebl
Srp9,Ska3,Mrps16
Nfs1,Jdp2,Selenom
Gnpnat1,Ncapd3,Desi2
Prr13,Mtbp,Srsf1
Gpaa1,Ndufb1-ps,Mrpl46
Gnl3l,Sigmar1,Ccr2
Tmem41b,Ap2m1,Ttll12
Sass6,Ccl3,Gm45716
Nol10,Car5b,Zcrb1
Isy1,Nab1,Ndufv1
Ptbp1,Sh2d2a,H2ac20
Pradc1,Ptrh2,Fam111a
Setd3,Mrps11,Ubl4a
Nt5dc2,Dcps,Flna
Sept7,Tspan31,Ifi211
Cyb5r4,Trim37,Slc7a5
Pusl1,Rpp30,Plac8
Mrpl2,Cyp20a1,Nxn
Nipa2,Arsb,Actr3
Atg101,Lsm7,Ndufs7
Dhx38,Spcs2,Ndufaf2
Adrm1,Ndufs2,Sh2d1a
Mrpl10,Trim27,Gfer
Psph,Thg1l,Pcnp
Smdt1,Derl1,Psph
Hacd2,Cacna1s,Tmem258
Hacd3,Copb1,Mtfr2
Ndufb7,Mcm8,Tardbp
Zmpste24,Mrpl22,Nt5c3b
Mecr,Tmem183a,Tspan31
Cdc27,Arpc5l,Rpf2
Atpaf2,4930579G24Rik,Tmem183a
Znhit1,Myo5a,Ptrh2
2310011J03Rik,Abcf2,Polr2e
Suclg2,Armc1,Kif18b
Ccdc43,Nop9,Eef1d
1190007I07Rik,Ppp1r7,Cbfb
Actn4,Cox7b,Stard3nl
Poldip2,Nxn,Raph1
Uqcc2,Ttll12,Gcsh
Pom121,Mpdu1,Ncapd3
Ctnna1,Utp11,H1f1
Fbxo22,Ccr5,Coro2a
Sgta,Gm45716,Erg28
Vps29,Emg1,Lag3
Bcat1,Esm1,Tssc4
Usp14,Usp39,Nop9
Mtap,Flnb,Srp68
Tradd,Stard3nl,Nab1
H2ac20,Srp68,Slc35b2
Trabd,Selenof,Mrps11
Esd,Myl12a,Zc3h15
Gclm,Tssc4,Bop1
Dr1,Cenpi,Serpinb6a
Dcaf13,Rcc2,Rpp30
Kcnab2,Ubtf,Pam16
Nqo2,Bop1,Eif4g2
Ppp2r1a,Lsp1,Il18r1
Mydgf,Tmem237,Dusp5
Sec23b,Mrpl36,Ehbp1l1
Csrp2,Gcsh,Gpi1
N4bp1,Nubp2,Bag2
Afg3l1,Nmral1,Polq
Tmbim4,Sec61a1,Tmed5
Nsmce2,Tspan4,Dapk2
Gnb1,Ost4,Dusp4
Saal1,Snrnp27,Cyp51
Cox6a1,Emc6,Sh2d2a
Usp37,Lrmp,Pfas
Eif4g1,Ptpn7,Abcf2
Rrp1b,Gltp,Mpdu1
Faap24,Agpat5,Crip2
Ubap2,Sf3b4,Jpt2
Pes1,Slc35b2,Usp39
Nudt19,Sem1,Ppp1r7
Actl6a,Rtca,Dcps
Psmd9,Commd2,Irak1bp1
Ndufs5,Lzic,Idi1
Tm2d2,Sec13,Armc1
Nol12,Zyx,Rtca
Polr2j,Idi1,Mrps14
Cbx1,Il18r1,Dhrs13
Szrd1,Taf10,Trim27
Ssna1,Asf1a,Nubp2
Nup155,S100a11,Lzic
Pnpt1,Ehbp1l1,Ap2m1
Ccdc58,Bud23,Mrpl22
Sun1,Smu1,Chtf18
Cct4,Elovl1,Cars
Ube2a,Nfyb,Tbkbp1
Tpm1,Clta,Agpat5
Tpd52l2,S1pr4,Elovl1
Frmd4b,Rapsn,Gmds
Tmed7,Anp32a,Anxa6
Ehmt2,Tomm20,Jpt1
Ddost,Slc7a5,Arpc2
Ctsd,Med10,Derl1
Ndufa11,Cyb561d2,Rangrf
Slc38a10,Emd,Chchd4
Foxm1,Rif1,Oaz1
Eif4enif1,Stt3a,Lrmp
Dnaja2,Atf1,Lsm7
Cpsf4,Cox6c,Copb1
Myd88,Kcnab2,Utp11
Brd9,Coro2a,Prelid2
Hmgcr,H2ac20,Ndufs2
Trpv2,Smarca4,Kif20b
Plaa,Ccp110,Ndufb1-ps
Gcat,Rfc1,Sec61a1
Amfr,Rab11a,Zyx
Sdhb,Cyp51,Rcc2
Ube2z,Ddx39b,Cyb561d2
Cops4,Ppp2r1a,Sf3b4
Ppp2ca,Cd2bp2,Ptpn7
Seh1l,Eef1g,Klrg1
Psmc2,U2af2,Asf1a
Bysl,Mrps26,Cnot9
Orc3,Pfas,Atp6v1a
Mrpl35,Ubald2,Lsp1
Cep57,Lamtor3,Fam129a
Ppp1r2,Gart,Gltp
Wdr61,Cars,Commd2
Etfa,Sh3glb1,Rgs16
Zbtb8os,Ppp1r35,Prxl2a
Ggh,Serpinb6a,Xbp1
Gm49336,Dusp5,Tspan2
Med11,Flii,Spcs2
Nars,Pmpca,Nfyb
C1d,Pcmt1,Bud23
Endog,Coro1c,Ubtf
Prkar2a,Mdh1,Ak3
Pelp1,Ints11,Nde1
Fnta,Jpt2,Mrpl36
Mmd,Hadha,Sec13
Ino80e,Nop56,Arpc5l
Fcho1,Fancd2,H1f2
Smim15,Ube2k,Snrnp27
Glod4,Smndc1,Coro1c
Psmg2,Pold2,Map3k8
Alg8,Chchd4,Selenof
Tg,Gtf2b,Kcnab2
Fam98b,Srsf11,Emd
Snrpg,Atp6v1a,Pcyox1l
Ndfip1,Farsb,Pmpca
Yaf2,Srpr,S1pr4
Cul4b,Ak3,Emg1
Smarcb1,Slc25a39,Cox7b
Isoc1,Isyna1,Sema7a
Zfp511,Api5,Emc6
Gnb2,Cyb5r4,Pold2
Spr,Gmds,Smu1
Wars,Epas1,Gart
Mlf2,Rangrf,Palm
Adsl,Wbp11,Ppp1r35
Eed,Cnot9,Cenpu
Il12rb2,Trim28,Rfc1
Mvb12a,Nde1,Slc25a39
Traip,Sf3a1,Stt3a
Rap1a,Dhx9,Med10
Txlna,Dusp14,Cdc7
Ufm1,Pmpcb,Aldh7a1
Hbs1l,Ilkap,S100a11
Snrpb2,Galnt3,Farsb
Ube2f,Atp5mpl,Rif1
Acsl5,Tmbim4,Flii
Panx1,Egln1,Cd2bp2
Chmp6,Vasp,Rab11a
Prxl2a,Abce1,Ubald2
Ints8,Xbp1,Lamtor3
Haus3,Mrpl55,Tbc1d31
Letm1,Hdac2,Pmpcb
Timm17b,Pnn,Ints11
Nfkbib,Tmed7,Eef1g
Prmt5,Mmadhc,Ost4
Slc39a6,Ccdc25,Ykt6
Atp6v1c1,H1f1,Ppp2r1a
Naa40,Kif20b,Isyna1
Ubl4a,Nfu1,Gpd2
Mrpl3,Vars,Atf1
Haspin,Dok2,Srpr
Parl,Ctnnbip1,Hist1h2an
Net1,Eif2b5,Mmadhc
Anapc7,Trappc4,Alg8
Tmem70,Zwint,Olfr1369-ps1
Srf,Ero1l,Alms1
Tnfaip3,Atp6v0e,Myl12a
Uba1,Ykt6,Tomm20
Mrpl33,H1f2,Mid1ip1
Myg1,Nol12,Smarca4
E2f7,Drg1,Anp32a
Ifrd2,Actr2,Dok2
Mtrex,Mrpl50,Ero1l
Rpl7l1,Nmt1,Mrpl50
Cxcr4,Tnfsf9,Clta
Ube2j2,Ddx27,Pcmt1
Pin1,Cd47,Tmbim4
Tarbp2,Wdr61,Smndc1
Snx5,Fundc2,Eif2b5
Prpf31,Vamp7,Lgalsl
Cul2,Cops6,Cyb5r4
Nr4a1,Chtf18,Cdca7l
Nucb1,Parpbp,Sf3a1
Sec13,Akr1a1,Pkmyt1
Tbrg4,Tmem165,Gale
Srprb,Rrp1,U2af2
Vps35,Sar1a,Ptprj
Supt4a,Wdr1,Vamp7
Rabl6,Parl,Abce1
Leo1,Cdc7,Mrps26
Fkbp3,Mpc1,Taf10
Coa5,Ndufa9,Trim28
Plac8,Raph1,Nop56
Wrnip1,Cfap298,Sem1
Pitpnb,Hcfc1,Ccdc25
Fdx1,Atp1a1,Ctnna1
Ptpn7,Hccs,Poglut3
Baz1b,Polr2m,St14
Metap1,Ryk,Hccs
Slc35c2,Srp72,Ddx39b
Exosc9,Gpd2,Hadha
Tmem263,Dhrs13,Tmed7
Erp29,Sdhc,Fbxw8
Jmjd6,Pola2,H2bc11
Wdr55,Ciapin1,Ilkap
Timm21,Ptpmt1,Mrpl55
Htatsf1,Mthfd1l,Gtf2b
Sec22b,Map4k1,Api5
Vamp3,Dapk2,Agpat4
Ndufv1,Mtfr2,Hdac2
Pithd1,Ddx46,Mthfd1l
Aven,Mnd1,Ciapin1
Pigt,Hmgn1,Wbp11
Pkig,Dcaf13,Egln1
Fam129a,Mid1ip1,Wdr61
Slc35a4,Map3k8,Smim3
Gadd45gip1,Tmem248,Cfap298
Ifrd1,Arpc3,Ptpmt1
Mrps18a,Ppp1r8,Sh3glb1
Nmt2,Ezr,Nfu1
Tor1a,Zfp207,Map4k1
Srm,H2ac4,Nol12
Sqle,Lag3,Mdh1
Snx1,Nipa2,Ggh
Ndufs6,Phax,Ddx27
Camk4,Bag2,Zwint
Oser1,Ngdn,Vars
Ndufa8,Fam129a,Ube2k
Txnrd1,Eftud2,Kcnk5
Asna1,Atox1,Gfm1
Noc4l,Kif2a,Dlat
Ccnf,Sf1,Dhx9
Pus1,Sf3b2,Cd24a
Sdhaf2,Cdc25c,Srsf11
Gadd45b,Nebl,Srm
Borcs7,Cdca7l,Parl
Hmox2,Naa10,Drg1
Ttc32,Kif18b,Stard4
Helb,Cript,Pola2
Kpna1,Psip1,Nmt1
Plekhb2,Srsf10,Ppp1r8
