gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Gimap6,-0.15353742,2.9291556158879415e-05,-4.557405,-0.15353742,6.128371357065537e-05,-4.355308,-0.15353742,0.017899692065192475,-2.8671844,0.13893406
Gm28053,0.7165545,0.9313068664256187,0.7326689,0.7165545,0.13487854853700224,1.8125031,0.7165545,0.35595675186421855,1.4202046,0.006715925
Gimap7,0.45174238,1.7442351070891145e-14,7.9914093,0.45174238,8.505229672869129e-25,10.8045635,0.45174238,1.8503380599873054e-11,7.165038,0.0023035023
Gimap1,0.074180625,1.0,0.33136132,0.074180625,0.08060861381574844,2.0756366,0.074180625,0.3711125482956696,1.3900133,-0.056923054
Gimap5,-0.34310532,3.460761408061841e-11,-6.9623857,-0.34310532,8.034958636497406e-13,-7.5446606,-0.34310532,4.696072030067939e-06,-5.0336933,-0.0110729085
Gimap3,-0.27099225,3.793760929107527e-11,-6.9491343,-0.27099225,3.7354948275417306e-11,-6.9865994,-0.27099225,2.7126365852615212e-05,-4.6579156,0.030791814
Tmem176b,0.30612424,0.7799455558124917,0.91059756,0.30612424,0.4292770323227679,1.027799,0.30612424,0.7202050659366447,0.7228202,0.004680123
Tmem176a,0.4245273,0.7104484646427326,0.99717176,0.4245273,0.24307305402184154,1.4572831,0.4245273,0.5484331637116536,1.0633091,0.0018067594
Aoc1,,,,,,,,,,
Doxl1,,,,,,,,,,
Doxl2,,,,,,,,,,
Svs1,,,,,,,,,,
Gpnmb,1.2251545,1.0,0.21844997,1.2251545,0.26629489744176377,1.3878222,1.2251545,0.4957368973573136,1.1564611,-0.002152586
Malsu1,0.16441433,0.0011857152174644945,3.6530406,0.16441433,0.05017585288668369,2.2933383,0.16441433,0.2657069096316384,1.619464,-0.027677556
Igf2bp3,0.0982346,0.7842431947635077,0.9054292,0.0982346,0.5756182421565786,0.7344215,0.0982346,0.7923498104121486,0.5314714,-0.0082901735
Tra2a,-0.22357874,6.009990150773518e-07,-5.3523088,-0.22357874,3.0863965430862238e-06,-5.014139,-0.22357874,0.004051916677007,-3.3579602,-0.079457305
Ccdc126,-1.1677595,0.7822902940997394,-0.9079639,-1.1677595,5.5147688966432684e-05,-4.3760753,-1.1677595,0.048662906137876036,-2.4764233,-0.004871099
Fam221a,0.2869771,1.0,0.3880812,0.2869771,0.4295762087678732,1.0271888,0.2869771,0.7033461820533462,0.7605716,-0.00555796
Stk31,,,,,,,,,,
Npy,,,,,,,,,,
Mpp6,0.3575671,9.531851278502123e-08,5.688442,0.3575671,6.783067688350702e-07,5.3204346,0.3575671,0.0008042326022948363,3.8235588,-0.051968258
Gsdme,0.408323,0.2618478144155954,1.665814,0.408323,0.026981359005876015,2.553059,0.408323,0.15470668529825776,1.929083,0.016951602
Osbpl3,0.37763768,9.535854727797246e-11,6.8136673,0.37763768,1.2404894360750874e-08,6.0549116,0.37763768,0.00014474801427476826,4.2669306,0.016322322
Cycs,0.6419533,3.928053070122728e-29,11.494741,0.6419533,1.2917289128444103e-44,14.916484,0.6419533,3.187421094812917e-21,9.971683,-0.08345025
4921507P07Rik,-17.941685,1.0,-0.026617886,-17.941685,0.23613437776944382,-1.4744154,-17.941685,0.8046311849007947,-0.5004163,-7.304703e-05
Npvf,,,,,,,,,,
Nfe2l3,0.24555656,1.0,0.031150524,0.24555656,0.9278557485568898,0.14107084,0.24555656,0.9670788398157856,0.09033874,0.0012354869
Hnrnpa2b1,0.5295728,1.3437305489479631e-48,14.931214,0.5295728,1.1591165226139657e-78,20.378744,0.5295728,1.4613649625620508e-31,12.364916,0.027051784
Cbx3,0.72692835,9.082736444433968e-47,14.642323,0.72692835,1.27756095422825e-77,20.293388,0.72692835,4.332912180358729e-33,12.670888,0.026435416
Snx10,0.29051507,4.0788614093777625e-09,6.226695,0.29051507,0.00011540301508414462,4.2042913,0.29051507,0.015813148764549687,2.9109464,0.07340665
Skap2,0.4816327,2.6037829168790596e-05,4.584089,0.4816327,6.217679631462695e-05,4.3547,0.4816327,0.005771034389846449,3.2459784,0.034577888
Hoxa1,,,,,,,,,,
Hoxa2,,,,,,,,,,
Gm28308,,,,,,,,,,
Hoxa3,,,,,,,,,,
Hoxa4,,,,,,,,,,
Hoxa5,-0.3072424,1.0,0.037780225,-0.3072424,0.8976445723360555,-0.19259512,-0.3072424,0.962022764248204,-0.10121153,0.0014384075
Hoxa6,,,,,,,,,,
Hoxa7,-20.999409,1.0,-0.099817075,-20.999409,0.0015451114795656206,-3.503318,-20.999409,0.47829395213464054,-1.1890254,-0.0004167266
Hoxa9,,,,,,,,,,
Hoxa10,,,,,,,,,,
Hoxa11,,,,,,,,,,
Hoxa13,,,,,,,,,,
Evx1,,,,,,,,,,
Hibadh,-0.30302107,1.0,-0.26310757,-0.30302107,0.0010961990946965015,-3.610866,-0.30302107,0.06456913255137789,-2.3563833,-0.00096633745
Tax1bp1,0.13855326,0.03972762260280317,2.5280552,0.13855326,0.0022286636862534274,3.4053397,0.13855326,0.06469528804199176,2.355163,0.045243092
Jazf1,-0.27323774,1.0,-0.28833017,-0.27323774,0.4785017860221505,-0.91090757,-0.27323774,0.7590205282702693,-0.6271257,-0.013648486
Creb5,-17.32235,1.0,-0.013308943,-17.32235,0.3067017121034416,-1.285713,-17.32235,0.8187628592802478,-0.43637073,-0.00014816767
Tril,,,,,,,,,,
Cpvl,,,,,,,,,,
Chn2,0.05396146,1.0,0.24709061,0.05396146,0.892605541939492,0.20120963,0.05396146,0.9430052940107493,0.1424505,0.0067527085
Prr15,,,,,,,,,,
Wipf3,-20.27085,1.0,-0.0931626,-20.27085,0.001923487260381375,-3.4401076,-20.27085,0.4896532133156889,-1.1675718,-0.00057520217
Scrn1,,,,,,,,,,
Fkbp14,,,,,,,,,,
Plekha8,0.5664429,1.0,0.3846136,0.5664429,0.20752481467083173,1.5577797,0.5664429,0.46241046384214995,1.2180578,0.0074068755
Mturn,-1.2734015,0.9054944252148086,-0.7622425,-1.2734015,7.72529725731715e-06,-4.815267,-1.2734015,0.02856967872030048,-2.6921694,-0.003234781
Znrf2,0.015982067,1.0,0.28189862,0.015982067,0.8066652039003798,0.344078,0.015982067,0.9012728716489243,0.22968456,-0.034581065
Nod1,-0.17174262,0.4569324691305414,1.3267167,-0.17174262,0.23016757802856905,-1.4911878,-0.17174262,0.5886460395739439,-0.9854939,-0.0015629912
Ggct,0.46354383,1.8713587956700485e-10,6.711885,0.46354383,1.4067969263396685e-07,5.6222115,0.46354383,0.00024211630827532124,4.1375527,0.010011105
Gars,0.6859417,3.724488354125832e-27,11.088967,0.6859417,2.4287675563255847e-35,13.149239,0.6859417,1.0339747083759431e-18,9.315991,-0.025358688
Crhr2,,,,,,,,,,
Inmt,,,,,,,,,,
Mindy4,,,,,,,,,,
Aqp1,,,,,,,,,,
Ghrhr,,,,,,,,,,
Adcyap1r1,,,,,,,,,,
Neurod6,,,,,,,,,,
Itprid1,,,,,,,,,,
Ppp1r17,,,,,,,,,,
Pde1c,-18.11705,1.0,-0.053235773,-18.11705,0.019926381071519353,-2.6654897,-18.11705,0.6312243544090735,-0.90466666,-0.0016857667
Lsm5,1.1101128,3.446110549127131e-123,23.854828,1.1101128,1.5684617235597785e-174,33.315407,1.1101128,1.7185703892933278e-77,20.27186,0.18111505
Avl9,-0.19815877,1.0,-0.21868113,-0.19815877,0.007101971127844355,-3.0361733,-0.19815877,0.12954513557029682,-2.0223272,-0.070245296
Kbtbd2,-0.114944264,0.751220203888144,0.9455624,-0.114944264,0.34828704512900027,-1.1901369,-0.114944264,0.6792049309092231,-0.8117166,-0.011061562
Fkbp9,-17.340836,1.0,-0.0066544716,-17.340836,0.4327751790485651,-1.0,-17.340836,0.8453604845046865,-0.3393998,-2.5300706e-05
Nt5c3,0.1799647,0.0006904061645988959,3.7964916,0.1799647,0.030327267576536532,2.5053558,0.1799647,0.20424758133955187,1.775906,-0.0034075852
Vmn1r4,0.78017735,1.0,0.027138025,0.78017735,0.6264543902075781,0.6493904,0.78017735,0.7835976971137965,0.5551315,0.0002219098
Vmn1r5,,,,,,,,,,
Vmn1r6,-16.51039,1.0,-0.0066544716,-16.51039,0.4327751790485651,-1.0,-16.51039,0.8453604845046865,-0.3393998,-1.6959222e-05
Vmn1r7,,,,,,,,,,
Vmn1r8,,,,,,,,,,
Vmn1r9,,,,,,,,,,
Vmn1r10,,,,,,,,,,
Vmn1r11,,,,,,,,,,
Vmn1r12,-20.253225,1.0,-0.106471546,-20.253225,0.0012794308631184177,-3.5576892,-20.253225,0.467874400706746,-1.207479,-0.0020988113
Vmn1r13,,,,,,,,,,
Vmn1r14,,,,,,,,,,
Vmn1r15,,,,,,,,,,
Vmn1r16,-15.094165,1.0,-0.0066544716,-15.094165,0.4327751790485651,-1.0,-15.094165,0.8453604845046865,-0.3393998,-1.6984637e-05
Vmn1r17,,,,,,,,,,
Vmn1r18,,,,,,,,,,
Vmn1r19,,,,,,,,,,
Vmn1r20,,,,,,,,,,
Ppm1k,-0.7552674,0.3629437844664119,-1.4758066,-0.7552674,4.784507193366031e-06,-4.92069,-0.7552674,0.00990148426209645,-3.0729809,-0.0035355461
Herc6,-0.1629426,0.564252368713136,1.1783038,-0.1629426,0.09418103268138267,-2.0012202,-0.1629426,0.40783872112143976,-1.3198941,-0.035489965
Pyurf,-0.25387445,1.0,-0.39324954,-0.25387445,0.061126421876677,-2.2043676,-0.25387445,0.3211453630398019,-1.4924039,-0.06873869
Lancl2,0.80655754,0.09166524996939927,2.1814697,0.80655754,0.00017397409351480405,4.105073,0.80655754,0.004337830141630468,3.3361762,0.008151882
Vopp1,-0.28705463,1.0,0.33839557,-0.28705463,0.08491956026563628,-2.051163,-0.28705463,0.3987039671397959,-1.3373432,-0.013555754
Vmn1r21,,,,,,,,,,
Vmn1r22,,,,,,,,,,
Vmn1r23,,,,,,,,,,
Vmn1r24,,,,,,,,,,
Vmn1r25,,,,,,,,,,
Vmn1r26,,,,,,,,,,
Vmn1r27,,,,,,,,,,
Vmn1r28,,,,,,,,,,
Vmn1r29,,,,,,,,,,
Vmn1r30,,,,,,,,,,
Vmn1r31,,,,,,,,,,
Abcg2,-1.352213,0.8029693979542273,-0.8832614,-1.352213,0.0015003170513224202,-3.5190477,-1.352213,0.10654100498136407,-2.1214874,-0.0113465
Herc3,-1.1408035,0.00022274937188896803,-4.085144,-1.1408035,8.50010167445045e-24,-10.512867,-1.1408035,2.1792726330503485e-08,-6.0477586,-0.027544342
Nap1l5,-1.0839621,1.0,-0.022101762,-1.0839621,0.47968446783814084,-0.90843344,-1.0839621,0.8085803995464073,-0.47737882,0.0010404151
Fam13a,-19.147396,1.0,-0.026617886,-19.147396,0.09854903057308713,-1.9760226,-19.147396,0.7440480126988134,-0.6706617,-9.11925e-05
Tigd2,-0.09916544,0.46295125598037384,1.3179073,-0.09916544,0.29947494198988106,-1.303631,-0.09916544,0.6452653714842976,-0.88229996,-0.030419124
Gprin3,-0.45812508,0.8650040680333052,-0.81043375,-0.45812508,4.13474396828208e-06,-4.951551,-0.45812508,0.007798139596884614,-3.150869,-0.010618821
Snca,-17.227987,1.0,-0.013308943,-17.227987,0.3133131866040827,-1.2695379,-17.227987,0.8211883751818402,-0.4308809,-0.00018992348
Mmrn1,,,,,,,,,,
Ccser1,-17.615026,1.0,-0.026617886,-17.615026,0.11131349730431248,-1.9134628,-17.615026,0.7517600187820747,-0.64942884,-5.2890042e-05
Grid2,,,,,,,,,,
Atoh1,,,,,,,,,,
Smarcad1,0.22275862,0.00027373845573004456,4.033939,0.22275862,0.012579165514874684,2.8386037,0.22275862,0.12634610788411763,2.0349352,0.010176671
Hpgds,-1.7808579,1.0,-0.3709992,-1.7808579,0.000285946083710411,-3.9682724,-1.7808579,0.15470778271255445,-1.9297378,-0.003663469
Qrfprl,,,,,,,,,,
Tnip3,0.05126617,1.0,0.21822704,0.05126617,0.8988973173691169,0.19023582,0.05126617,0.9453610446703575,0.13734595,0.00043554214
Ndnf,0.15523502,1.0,0.17118339,0.15523502,0.8159847151252569,0.32826015,0.15523502,0.8986088575694324,0.23463157,0.0037691682
Prdm5,-0.92967045,1.0,-0.22517048,-0.92967045,0.26296285041499845,-1.397013,-0.92967045,0.6364713975252909,-0.8967389,-0.0019407629
4930544G11Rik,,,,,,,,,,
Mad2l1,0.8961657,1.0973572689126374e-33,12.385524,0.8961657,4.8214077907834e-33,12.7035,0.8961657,1.0366334774608221e-19,9.575195,-0.014981486
Vmn1r32,1.0888857,1.0,0.037780225,1.0888857,0.7064846870252823,0.5105905,1.0888857,0.8289079607152703,0.41042417,0.0004885725
Vmn1r33,,,,,,,,,,
Vmn1r34,,,,,,,,,,
Vmn1r35,,,,,,,,,,
Vmn1r36,,,,,,,,,,
Vmn1r37,,,,,,,,,,
Vmn1r38,,,,,,,,,,
Vmn1r39,,,,,,,,,,
Gng12,0.55268043,0.01335900417579124,2.9211233,0.55268043,0.0008724053146186296,3.6769967,0.55268043,0.022409505376407474,2.7845588,0.00038591778
Gadd45a,0.42326766,0.04327802165172795,2.4944031,0.42326766,0.031013944385932767,2.4963424,0.42326766,0.19675835489778712,1.7983193,0.014060864
Serbp1,0.19158673,1.43915318085674e-06,5.183668,0.19158673,1.4119904300428617e-11,7.1294837,0.19158673,2.5704347829717916e-05,4.66969,-0.07355347
Il12rb2,0.28308758,0.00045516993210079,3.904466,0.28308758,0.010970305752859068,2.8880196,0.28308758,0.1155933430515903,2.0788214,-0.031927817
Il23r,-21.120188,1.0,-0.21959756,-21.120188,1.081832049754195e-06,-5.1994786,-21.120188,0.2088014582792719,-1.7647021,-0.0015966312
Tacstd2,-0.9148965,1.0,-0.37086707,-0.9148965,0.11261938299138295,-1.9090897,-0.9148965,0.46432315676848845,-1.2146707,-0.01531254
Igkv2-137,,,,,,,,,,
Igkv1-136,,,,,,,,,,
Igkv1-135,,,,,,,,,,
Igkv14-134-1,,,,,,,,,,
Igkv17-134,,,,,,,,,,
Igkv1-133,,,,,,,,,,
Gm43284,,,,,,,,,,
Igkv1-132,,,,,,,,,,
Igkv1-131,,,,,,,,,,
Igkv14-130,,,,,,,,,,
Igkv9-129,,,,,,,,,,
Igkv9-128,,,,,,,,,,
Igkv17-127,,,,,,,,,,
Igkv14-126-1,,,,,,,,,,
Igkv14-126,,,,,,,,,,
Igkv11-125,,,,,,,,,,
Igkv9-124,,,,,,,,,,
Igkv9-123,,,,,,,,,,
Igkv1-122,,,,,,,,,,
Igkv17-121,,,,,,,,,,
Igkv9-120,,,,,,,,,,
Igkv9-119,,,,,,,,,,
Igkv14-118-2,,,,,,,,,,
Igkv14-118-1,,,,,,,,,,
Gm43739,,,,,,,,,,
Igkv11-118,,,,,,,,,,
Igkv1-117,,,,,,,,,,
Igkv2-116,,,,,,,,,,
Igkv1-115,,,,,,,,,,
Igkv11-114,,,,,,,,,,
Igkv2-113,,,,,,,,,,
Igkv2-112,,,,,,,,,,
Igkv14-111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Igkv1-110,,,,,,,,,,
Igkv2-109,,,,,,,,,,
Igkv1-108,,,,,,,,,,
Igkv2-107,,,,,,,,,,
Igkv11-106,,,,,,,,,,
Igkv2-105,,,,,,,,,,
Igkv16-104,,,,,,,,,,
Igkv15-103,,,,,,,,,,
Igkv15-102,,,,,,,,,,
Igkv20-101-2,,,,,,,,,,
Igkv15-101-1,,,,,,,,,,
Igkv15-101,,,,,,,,,,
Igkv14-100,,,,,,,,,,
Igkv1-99,,,,,,,,,,
Igkv12-98,,,,,,,,,,
Igkv15-97,,,,,,,,,,
Igkv10-96,,,,,,,,,,
Igkv2-95-2,,,,,,,,,,
Igkv2-95-1,,,,,,,,,,
Igkv10-95,,,,,,,,,,
Igkv10-94,,,,,,,,,,
Igkv2-93-1,,,,,,,,,,
Igkv19-93,,,,,,,,,,
Igkv4-92,,,,,,,,,,
Gm42925,,,,,,,,,,
Igkv4-91,,,,,,,,,,
Igkv4-90,,,,,,,,,,
Gm42924,,,,,,,,,,
Igkv12-89,,,,,,,,,,
Igkv1-88,,,,,,,,,,
Gm42539,,,,,,,,,,
Gm42543,,,,,,,,,,
Gm42542,,,,,,,,,,
Igkv13-87,,,,,,,,,,
Igkv4-86,,,,,,,,,,
Igkv13-85,,,,,,,,,,
Igkv13-84,,,,,,,,,,
Igkv4-83,,,,,,,,,,
Igkv13-82,,,,,,,,,,
Igkv4-81,,,,,,,,,,
Igkv13-80-1,,,,,,,,,,
Igkv4-80,,,,,,,,,,
Igkv4-79,,,,,,,,,,
Igkv13-78-1,,,,,,,,,,
Igkv4-78,,,,,,,,,,
Gm43583,,,,,,,,,,
Igkv4-77,,,,,,,,,,
Igkv13-76,,,,,,,,,,
Igkv4-75,,,,,,,,,,
Igkv13-74-1,,,,,,,,,,
Igkv4-74,,,,,,,,,,
Igkv13-73-1,,,,,,,,,,
Igkv4-73,,,,,,,,,,
Igkv4-72,,,,,,,,,,
Igkv13-71-1,,,,,,,,,,
Igkv4-71,,,,,,,,,,
Igkv4-70,,,,,,,,,,
Igkv4-69,,,,,,,,,,
Igkv4-68,,,,,,,,,,
Igkv12-67,,,,,,,,,,
Igkv12-66,,,,,,,,,,
Igkv4-65,,,,,,,,,,
Igkv13-64,,,,,,,,,,
Igkv4-63,,,,,,,,,,
Igkv13-62-1,,,,,,,,,,
Igkv4-62,,,,,,,,,,
Igkv13-61-1,,,,,,,,,,
Igkv4-61,,,,,,,,,,
Igkv4-59,,,,,,,,,,
Igkv4-60,,,,,,,,,,
Igkv4-58,,,,,,,,,,
Igkv13-57-2,,,,,,,,,,
Igkv4-57-1,,,,,,,,,,
Igkv13-57-1,,,,,,,,,,
Igkv4-57,,,,,,,,,,
Igkv13-56-1,,,,,,,,,,
Igkv4-56,,,,,,,,,,
Igkv13-55-1,,,,,,,,,,
Igkv4-55,,,,,,,,,,
Igkv13-54-1,,,,,,,,,,
Igkv4-54,,,,,,,,,,
Igkv4-53,,,,,,,,,,
Gm42606,,,,,,,,,,
Igkv4-51,,,,,,,,,,
Gm42958,,,,,,,,,,
Igkv4-50,,,,,,,,,,
Igkv12-49,,,,,,,,,,
Igkv5-48,,,,,,,,,,
Igkv12-47,,,,,,,,,,
Igkv12-46,,,,,,,,,,
Igkv5-45,,,,,,,,,,
Igkv12-44,,,,,,,,,,
Igkv5-43,,,,,,,,,,
Igkv12-42,,,,,,,,,,
Igkv12-41,,,,,,,,,,
Igkv5-40-1,,,,,,,,,,
Igkv12-40,,,,,,,,,,
Igkv5-39,,,,,,,,,,
Gm43220,,,,,,,,,,
Igkv12-38,,,,,,,,,,
Igkv5-37,,,,,,,,,,
Igkv18-36,,,,,,,,,,
Igkv1-35,,,,,,,,,,
Gm43586,,,,,,,,,,
Igkv8-34,,,,,,,,,,
Igkv7-33,,,,,,,,,,
Igkv6-32,,,,,,,,,,
Igkv8-31,,,,,,,,,,
Igkv8-30,,,,,,,,,,
Igkv6-29,,,,,,,,,,
Igkv8-28,,,,,,,,,,
Igkv8-27,,,,,,,,,,
Igkv8-26,,,,,,,,,,
Igkv6-25,,,,,,,,,,
Igkv8-24,,,,,,,,,,
Gm43218,,,,,,,,,,
Igkv6-23,,,,,,,,,,
Igkv8-22,,,,,,,,,,
Igkv8-21,,,,,,,,,,
Igkv6-20,,,,,,,,,,
Igkv8-19,,,,,,,,,,
Igkv8-18,,,,,,,,,,
Igkv6-17,,,,,,,,,,
Igkv8-16,,,,,,,,,,
Gm42667,,,,,,,,,,
Igkv6-15,,,,,,,,,,
Gm10360,,,,,,,,,,
Igkv6-14,,,,,,,,,,
Igkv6-13,,,,,,,,,,
Gm42720,,,,,,,,,,
Igkv3-12-1,,,,,,,,,,
Igkv3-12,,,,,,,,,,
Igkv3-11,,,,,,,,,,
Igkv3-10,,,,,,,,,,
Igkv3-9,,,,,,,,,,
Igkv3-8,,,,,,,,,,
Igkv3-7,,,,,,,,,,
Igkv3-6,,,,,,,,,,
Igkv3-5,,,,,,,,,,
Igkv3-4,,,,,,,,,,
Igkv3-3,,,,,,,,,,
Igkv3-2,,,,,,,,,,
Igkv3-1,,,,,,,,,,
Igkj1,,,,,,,,,,
Igkj2,,,,,,,,,,
Igkj3,,,,,,,,,,
Igkj4,,,,,,,,,,
Igkj5,,,,,,,,,,
Igkc,-0.4254653,0.2842301673630174,-1.6208427,-0.4254653,0.0007287447927606189,-3.7262104,-0.4254653,0.0425904131280977,-2.5298712,-0.065911435
Rpia,0.26741323,2.35534270539904e-05,4.6063557,0.26741323,0.0012126248071108556,3.5830836,0.26741323,0.03725071756410268,2.5846834,0.0011277058
Eif2ak3,0.40058893,0.019522619328140443,2.7894456,0.40058893,0.0095465893797062,2.935768,0.40058893,0.09126129708023165,2.1969645,-0.0064128553
Tex37,,,,,,,,,,
Foxi3,,,,,,,,,,
Thnsl2,-1.1990157,1.0,-0.12610471,-1.1990157,0.14091113975491984,-1.7886966,-1.1990157,0.6036202221373244,-0.95601296,-0.003658037
Fabp1,,,,,,,,,,
Smyd1,-0.5823633,1.0,-0.30602312,-0.5823633,0.061523303967470404,-2.2008474,-0.5823633,0.37902408528413656,-1.3746203,-0.014884601
Krcc1,0.23660757,3.613911185009812e-05,4.5101137,0.23660757,0.0003194852034126773,3.9472067,0.23660757,0.023980718328783745,2.7595105,-0.10494986
Cd8b1,-0.14257285,1.9472007975643031e-07,-5.56067,-0.14257285,1.005310494576718e-05,-4.7651,-0.14257285,0.007375649144067335,-3.1685536,0.08426376
Cd8a,-0.06951796,0.031795646583290885,-2.611806,-0.06951796,0.09238217012584422,-2.0110292,-0.06951796,0.39402826090722387,-1.3474082,0.01960987
Rmnd5a,-0.10524798,0.5822464152187383,1.1548893,-0.10524798,0.38669111531014744,-1.1096737,-0.10524798,0.7084193244370065,-0.7497523,0.013047284
Rnf103,-0.2630861,1.0,-0.19098169,-0.2630861,0.21448709776341748,-1.5366681,-0.2630861,0.5548012628653022,-1.0503862,0.012413668
Chmp3,0.20981313,1.6660828039484778e-05,4.6824694,0.20981313,0.006343082560258134,3.0751457,0.20981313,0.10206746110688827,2.1425626,-0.071096495
Kdm3a,-0.45675984,0.7395991207170567,-0.95989513,-0.45675984,0.00015296448387733589,-4.1328626,-0.45675984,0.030230870744619522,-2.6686049,-0.023617275
Reep1,-18.971596,1.0,-0.07319919,-18.971596,0.010438318593638758,-2.8996053,-18.971596,0.5895654792879026,-0.9841255,-0.00045495553
Mrpl35,0.5203028,7.931164396717779e-16,8.374364,0.5203028,3.920359125660696e-18,9.130728,0.5203028,1.3157949917445441e-09,6.5062003,-0.0370311
Immt,0.31120685,2.2641865907695736e-06,5.093932,0.31120685,6.518211522498382e-07,5.327406,0.31120685,0.000982137160937707,3.7682843,-0.040918164
Ptcd3,0.15475887,0.04668284569058374,2.464037,0.15475887,0.22800321632537193,1.4975847,0.15475887,0.544108754631542,1.072072,0.0045949924
Polr1a,-0.21058913,1.0,-0.06396054,-0.21058913,0.17901832372188772,-1.6463922,-0.21058913,0.5197138953898771,-1.1132914,-0.028995672
St3gal5,-0.1854226,1.0,-0.2685071,-0.1854226,0.7356775605158327,-0.46220845,-0.1854226,0.8483707046999284,-0.33214396,-0.010522357
Atoh8,,,,,,,,,,
Sftpb,,,,,,,,,,
Usp39,0.274589,1.752151754392551e-05,4.671307,0.274589,0.0005900138337441006,3.784604,0.274589,0.0272513319277522,2.7101524,-0.033479515
0610030E20Rik,-0.094749816,0.37229855690497743,1.4582045,-0.094749816,0.45878448941784045,-0.94923484,-0.094749816,0.7544239340573424,-0.64120936,-0.031544194
Tmem150a,-0.6609996,1.0,-0.0730836,-0.6609996,0.48972585251639805,-0.8897987,-0.6609996,0.7807399816540233,-0.5640498,-0.0005091692
Rnf181,0.18654656,0.004622627177872478,3.260881,0.18654656,0.08205625959391914,2.067629,0.18654656,0.32282611257980726,1.4892375,-0.02413234
Vamp5,-0.2711555,0.851447506599799,-0.82508016,-0.2711555,0.014534723661723972,-2.7872055,-0.2711555,0.1586631842464674,-1.9154046,-0.054558855
Vamp8,0.33415803,1.500303547796085e-08,6.0081706,0.33415803,1.0847788486281433e-12,7.505816,0.33415803,2.604079924543128e-06,5.153712,-0.07167747
Ggcx,0.40652296,1.0,0.6054083,0.40652296,0.29550949640286456,1.3134114,0.40652296,0.5946211941212076,0.9737928,0.0019495921
Mat2a,-0.20378847,0.25571094210237993,-1.6788093,-0.20378847,0.0019908375049440268,-3.4380403,-0.20378847,0.07108693013055489,-2.312093,-0.050902553
Sh2d6,,,,,,,,,,
Capg,1.1985934,4.2215653960538035e-46,14.53472,1.1985934,2.999777615390321e-39,14.010401,1.1985934,3.439761506055488e-26,11.146786,0.053945865
Elmod3,-0.22960438,1.0,0.18810853,-0.22960438,0.4195999332817095,-1.0457715,-0.22960438,0.7347953263233343,-0.692335,-0.017490119
Retsat,0.23355697,1.0,0.12379299,0.23355697,0.7515990012453335,0.43547344,0.23355697,0.8570383338386189,0.31654716,0.00027892707
Tgoln1,0.14578937,0.006073338506526679,3.1760983,0.14578937,0.018383223527313253,2.700486,0.14578937,0.1787311423763496,1.8528867,0.124657914
Tcf7l1,0.36526674,1.0,0.38110474,0.36526674,0.4667107332116454,0.93331957,0.36526674,0.7366256722501597,0.6874879,0.0058762617
Kcmf1,0.114860326,0.007671766561705753,3.1018589,0.114860326,0.15625594295986814,1.7315577,0.114860326,0.4676247935204787,1.2076807,0.004627574
Tmsb10,0.17349193,4.745656668080778e-16,8.436029,0.17349193,2.9091229128558407e-22,10.196089,0.17349193,1.310565847433465e-10,6.871559,0.075105086
Dnah6,,,,,,,,,,
Suclg1,0.30210462,1.1204198270465931e-05,4.766261,0.30210462,1.0634822276555116e-08,6.080369,0.30210462,0.0001797013038378409,4.213162,-0.019342693
4931417E11Rik,,,,,,,,,,
Gm9008,0.5545445,1.0,0.53103673,0.5545445,0.10359210743386993,1.9525471,0.5545445,0.28823577751639784,1.5657371,-0.0008710498
Ctnna2,,,,,,,,,,
Lrrtm1,,,,,,,,,,
Reg3b,,,,,,,,,,
Reg3d,,,,,,,,,,
Reg3a,,,,,,,,,,
Reg2,-17.382992,1.0,-0.013308943,-17.382992,0.320165694847042,-1.2528454,-17.382992,0.8226484848516327,-0.42521548,-3.8302114e-05
Reg1,-17.186737,1.0,-0.019963415,-17.186737,0.19250690393200942,-1.6013014,-17.186737,0.7868454726913479,-0.54348135,-5.6530593e-05
Reg3g,,,,,,,,,,
Gm20594,-0.53303874,1.0,0.011178852,-0.53303874,0.7856540760338915,-0.38026434,-0.53303874,0.906990603858332,-0.2153355,0.0008982759
Lrrtm4,,,,,,,,,,
Gcfc2,0.24043496,0.05151922152265837,2.4242918,0.24043496,0.12418012563718023,1.8569642,0.24043496,0.3963207796810494,1.3426453,0.0354427
Mrpl19,0.2882457,1.1944868923976903e-06,5.22059,0.2882457,0.00037761890027170406,3.902819,0.2882457,0.022973074360857586,2.7755272,-0.06179337
Eva1a,,,,,,,,,,
Tacr1,-17.757044,1.0,-0.013308943,-17.757044,0.2847131355568396,-1.3395177,-17.757044,0.8134791376292246,-0.45463204,-0.00040974034
Pole4,0.21840896,0.00428682687462113,3.2845597,0.21840896,4.678755401216898e-05,4.4207406,0.21840896,0.010617057231271914,3.0484798,-0.05135431
Hk2,0.4354045,0.0030136229830510877,3.3894212,0.4354045,0.0014270233265887677,3.536986,0.4354045,0.03025323788106886,2.6679263,0.015589272
Sema4f,-0.40416035,1.0,0.37696013,-0.40416035,0.06108000080069703,-2.2044725,-0.40416035,0.3976420276039817,-1.3400573,-0.0060643614
