wilcoxon,t-test,t-test_overestim_var
,C2cd2l,Rttn
,Mfn2,Abhd5
,Rbm4,Endog
,Tmem260,Pgp
,Atxn2,Ccne1
,Osbpl2,Vbp1
,Tmsb15b1,Ykt6
,Rbm19,Topbp1
,Supv3l1,Cbwd1
,Zbtb41,Ankle1
,Kif1c,Unkl
,Rbm12,Nptn
,Zfp954,Hdhd5
,Zmym3,Pdss1
,Snx9,Serbp1
,Zfp950,N4bp2
,Rnf141,Mast2
,Mlh1,Dpy30
,Mnd1,Mto1
,Zfp959,Cc2d1a
,Gcfc2,Ddias
,Ccdc138,Tube1
,Siah1b,Bud23
,Bod1,Pum3
,Cdr2,Rrad
,Pigo,Cpne3
,Mgat4a,Cenpu
,Cops7b,Asf1a
,Chpf2,Nsmce1
,Gcc1,Tent2
,Surf6,Ep300
,Hmox1,Exoc4
,Gtpbp8,Mtfr1
,B3gnt5,Dalrd3
,Tradd,Dtymk
,Lpar6,Nudt18
,Ube2o,Dnajc15
,Slc35a5,Eri2
,Abhd13,Mrps9
,Smg8,Sec16a
,Rad51b,Dyrk2
,Mfhas1,Rhoa
,Agpat2,2410004B18Rik
,Bbc3,Atg2a
,Atg10,Slc25a10
,Acbd4,Polr3gl
,Edrf1,Phtf1
,E2f6,Wtap
,Mgme1,Smc6
,Xylt1,Vhl
,Fbxw17,Rfc2
,Mtmr4,Mybl2
,P2ry10b,Nfe2l2
,Fam53c,Fam98a
,Ccdc15,Cd44
,Mars2,Serinc3
,Dnph1,Ctdp1
,Cdk16,Selenot
,Nat9,Get4
,Zkscan17,Ulbp1
,Zfand4,Rgcc
,Fastkd2,Gnpat
,Rab3gap2,Tmem248
,Edem3,Commd9
,Ifit1bl1,Gmeb2
,Stam,Syne3
,Sdhaf3,Vrk1
,Rnf103,Washc5
,Castor1,Kpnb1
,Itgb3,Mettl14
,Sfmbt1,Otud6b
,Rpusd3,Dedd
,Ddit4,Tmem237
,1110032A03Rik,Cxcr3
,Mospd1,Piezo1
,Yae1d1,Mllt1
,Dolpp1,Erh
,Mfsd6,Abcb1a
,Txndc16,Vps4a
,Smarcal1,Scap
,Atxn1l,Mtx1
,Sil1,Pds5a
,Pnpo,Nsl1
,Ankrd37,Atp5b
,Ankrd50,Rbl1
,Gna12,Nhp2
,Nme2,P4ha1
,Cep170,Rexo2
,Tsc2,Txn1
,Lmf1,Bin2
,Zkscan1,Gpx4
,Gsdme,Trim27
,Prps1l3,Mdh1
,Fubp3,Znrf2
,Man2a2,Dhx40
,Arl15,Zfp91-1
,Nefh,Ppcs
,Parp3,Lin54
,Taf1c,Faf2
,Sik2,Tpm3
,E2f5,Nomo1
,Gm10282,Rfxank
,Aste1,Ccdc51
,Gadd45a,Grpel2
,Trim23,Grcc10
,Nudt13,Thap2
,BC055324,Lsm4
,Tpd52,Ap1m1
,Zfp687,Setd1b
,Ip6k2,Morf4l2
,Btbd2,Zbtb22
,Sugp2,Papss1
,Slc15a4,Hbs1l
,F2rl3,Pde6d
,Unk,Itgam
,Slc9a7,Gm17018
,Ercc4,Txnrd2
,Phf19,Caprin1
,D3Ertd751e,Afg3l1
,Mrnip,Cd5
,Rpusd1,Sclt1
,Abhd18,Cdk5
,Poglut1,Abhd11
,5730455P16Rik,Slain1
,Fam126b,Tmem134
,Ccl27a,Eif2s1
,Csgalnact2,Dars2
,Ogfrl1,Ppp6c
,Rhob,Patz1
,Palb2,Bap1
,Mbtps2,Maz
,Acyp2,Ssbp4
,Wdr62,Polh
,Tti2,Psmb4
,Gm20721,Polr2a
,Tmem184b,Cntrob
,Dnmt1,Amz2
,Kif20b,Rnf8
,Gtf2e1,Slc24a5
,Dph7,Sumf2
,Fam173a,Rpl14
,Spsb2,Dnajc24
,Focad,Cdc42se1
,4930402H24Rik,Gtf2h5
,Pcnx4,Pkig
,B3galnt2,Scpep1
,Gk,Puf60
,Dnaaf2,Rabggta
,Akirin2,Lrch3
,Lrrc14,Ado
,L3mbtl3,Srsf7
,Ankrd52,Mars
,Tmem37,Pmm1
,Cpm,Khsrp
,Rdh14,Zdhhc8
,Bach1,Pex11b
,Man2c1,Elf4
,Dnase2a,Gstcd
,Cerk,mt-Co1
,Mrps27,Sirt6
,Pip4p2,Gm12216
,Adgrg5,Ddx56
,Smyd4,Alas1
,Mtrf1,Tmem234
,Carm1,Rer1
,Endov,Uba52
,Zbtb21,Vdac3
,Slc39a4,Dld
,Sesn1,Lyar
,Alms1,Dimt1
,Rnf169,Larp1b
,Osgepl1,Elp4
,G0s2,Nop16
,Hmgxb3,Dipk1a
,Acox1,Tex30
,Hus1,Actr8
,Trmu,Umad1
,Lrrc28,Uty
,Luzp1,Nfkbia
,Dcaf4,Ipp
,P2rx4,Pdxdc1
,Ric8b,Hsdl1
,Btbd6,Calm1
,Tfb1m,Stau1
,Il7r,Pank3
,Ttc21b,Sumo2
,Rccd1,Fbxo42
,Tmem143,Nudcd1
,Trmt10b,Agap2
,Glt8d1,Psmd11
,H4f16,Tmem71
,Ap5z1,1700025G04Rik
,Dcun1d3,H2bc3
,Pik3ip1,Rps2
,F2rl2,Clns1a
,Rab11fip1,Zfp101
,Anp32b,Ap1s1
,Samd3,mt-Co2
,Ada,Tfe3
,Gzf1,Ranbp10
,Cgas,Kin
,Trdmt1,Slc37a1
,H2az1,Fam91a1
,Ccnb1ip1,Anapc5
,Mon1b,Actr2
,Kbtbd3,Chek1
,Pick1,Ilf3
,Chst10,Srp68
,Mlf1,Osbpl8
,Lbr,Cactin
,Oxsm,Ftsj1
,Wdr91,Galt
,Mad2l1,Gadd45gip1
,Cs,H1f2
,Apobr,Golph3l
,Limk1,Golm1
,Itprip,Tram1
,Zscan21,Traf3
,Dhx37,Gtf2a1
,Dffa,Ssna1
,Mettl2,Sidt1
,Oxld1,Tubgcp5
,Oxnad1,Palm
,Tmem63a,Crip2
,Ms4a6c,H2ac10
,Zfp382,Jpt2
,Stard5,Ctsz
,Tbc1d2,Rad54b
,Tmem201,Mapk1ip1l
,Polr3g,Rps6ka5
,Rbsn,Ncald
,Pced1a,Atp5o-1
,Fam219b,H2aw
,Zfp930,Paip2b
,Slc25a13,Plaa
,Tubb4b,Prim1
,Gemin8,Srcap
,Dcun1d2,Tent5a
,Telo2,Mgst3
,Zfp758,Preb
,Usp53,S100pbp
,Klf16,Vps50
,Ddah2,B3glct
,Pygm,Zbtb24
,Samd10,Plekhg3
,H3c4,Rdx
,Ranbp6,Hirip3
,Trp53inp2,Gps2
,2010300C02Rik,Alg10b
,Nccrp1,Dna2
,Armc6,Cnpy4
,Gga3,Osgin2
,Wdr47,Acaca
,Gne,Usp36
,Acsf2,Mrps24
,Cryl1,Snx11
,Zswim7,Zdhhc12
,Tmem104,Osbpl5
,Tdrd3,Zfp518a
,Gm3448,Fam45a
,Vps25,Usp45
,Exo5,Fbxl15
,Cenpa,Dennd1a
,Pdss2,Psmb2
,Creld2,Mcat
,Pex12,Etfa
,Gm21988,Etfb
,Mettl1,Tamm41
,Gatc,Tasor2
,Coq4,Lrrc40
,Tgfbr1,Slfn8
,Ncapg,Fkrp
,H1f4,E2f7
,Spag1,Dusp4
,Mier3,Xpo5
,Magi3,Fam72a
,Ttyh3,Snrpd2
,Lrig2,Dkkl1
,Dvl1,Rasa3
,Tfdp2,Gclc
,Nubpl,Nbn
,Nedd4l,Cchcr1
,Polrmt,Dzip3
,P2ry12,Galnt10
,Ldlr,Paox
,Tchp,Mms22l
,Zfp952,Msto1
,Lmbrd2,Xbp1
,Pck2,Rad51ap1
,Tnfaip1,Slc27a4
,Cdca4,Rpa3
,H4c14,Mrrf
,Sco1,Selenos
,Arl6ip1,Gzmm
,Ifitm3,Ndc1
,Lmtk3,4931406P16Rik
,Sec22c,Psat1
,Fbxo48,Klf11
,Brpf3,Impa2
,Mfsd4a,Rsrc2
,Socs6,Bcl2l12
,Anks1,Crtam
,Sgms1,Slf2
,Phlpp2,Pacs2
,Ighmbp2,Gng12
,Aco1,Wdr46
,Nme6,Tsen54
,Pdxk,Med12l
,Chchd6,Wac
,Ccne2,Eif6
,Nxt1,Rnf26
,Mettl8,Cep76
,Plpp5,Gpkow
,Pgap1,Slc9a3r1
,Reck,Faf1
,Mfge8,Lars
,Unc5cl,Vps35
,Clcn5,Usp9x
,Pole3,S1pr4
,Rnf25,Aven
,C330018D20Rik,Clip1
,Nfxl1,Rbbp8
,Usp21,Metap2
,Filip1l,Sypl
,Nhsl2,Orc2
,Abcb8,Lsm14b
,Mrm3,H2ac18
,Rnf215,Gstt2
,Snx19,Fignl1
,Wdr7,Haus1
,Pank4,Nf2
,Mief2,Ndufa5
,Cerkl,Uba2
,Cd24a,Pithd1
,Msh5,Oxr1
,Cyb561d1,Prcp
,Tnnt1,Wwp2
,Uvssa,Ofd1
,Rad52,2310057M21Rik
,Tram2,Nif3l1
,Slc12a4,Adh5
,Fam210a,Slc2a1
,Rassf7,Cox11
,Thap4,Camkk2
,Racgap1,H4c8
,Mcoln2,3110040N11Rik
,Neurl1b,Wdr82
,Fcer1g,Glb1
,Efcab2,Ptpn9
,Epop,Bpnt1
,Spindoc,Ruvbl2
,Mlkl,Kifc5b
,Fntb,Dapp1
,Krtcap3,Wdr53
,Ydjc,Smc5
,Tmed8,Piga
,Reep4,Lancl1
,Lin52,Pgk1
,Lss,Slc30a6
,Soat2,Ngrn
,Cpped1,Rbmx2
,Mpi,Zcchc2
,Arhgap33,Aurkaip1
,Pak4,Lgals1
,Xpc,Rsu1
,Foxo3,Mrpl18
,Cep41,Sft2d3
,Taco1,Prkd3
,Serpinb9b,Cops9
,Slc4a8,Nt5dc2
,Mettl15,Pcnt
,Nudt7,E2f2
,Cln6,Arhgef7
,Iqce,Smpd4
,Dcakd,Strip1
,Heatr5a,Cited2
,9430015G10Rik,Znrf1
,Zfp983,Kat2a
,Arfgap3,Slc25a45
,Hdac10,Msra
,Plcb2,Cacna1s
,Eri1,4930579G24Rik
,Foxj2,Ahcy
,Armh3,Cdkn1a
,Plekhm2,Fbxo45
,Sec61a2,Trub2
,Shfl,Ubc
,Ppp1r16a,Rell1
,Them4,Mt3
,Tmem177,Rad23a
,Usp30,Spg11
,Coro1b,Rp2
,Serf1,Atpif1
,Slc36a1,Pdlim1
,Dclre1a,Tssc4
,Smc4,Pim3
,Rnf185,Mlec
,Zbtb6,Cep57
,Lrp8,Atad1
,Ift57,H2-Q4
,H3c2,Hs2st1
,Tcf7,Acap3
,Tgif2,Dynll1
,Recql4,Chpt1
,Hsf4,Dck
,Psrc1,BC052040
,Zfp74,Cdk5rap3
,Ninj1,Hbp1
,Rtl8a,Fuom
,Akr1c13,Tnfaip8l1
,Med18,Lman2
,Mvb12b,Ncoa3
,B3galt6,Prkd2
,Ptgr1,Stag1
,Misp3,Gpr160
,Fam185a,Myg1
,Rtn4rl1,Bax
,Abl2,Rfc1
,Gm20696,Mief1
,Zfp282,Anapc10
,Card6,Fam168b
,Clstn1,Usp11
,Naa80,Ppan
,Grasp,Zfp180
,Mapk8,Smpdl3b
,Sgk3,R3hcc1
,Trmt5,Dcp1a
,Ndc80,Tnfrsf1a
,Rhobtb2,Bmi1
,Slc25a22,Fbxw5
,H2-T24,Zfp110
,Fbxo5,Skiv2l
,Shld2,Ino80e
,Gga2,Elf2
,Ccdc166,Atp5pb
,Rrm1,Xlr4c
,Gprasp1,Scrn3
,Dhx34,Bdh1
,Zbtb5,Gmfb
,H2ac11,Rhbdf2
,Kctd17,Fanca
,Mroh1,U2surp
,Nebl,Pcbp2
,Zfp846,Arl2bp
,Platr25,Hadhb
,Mavs,Cenps
,Fam214a,Slc9a1
,Zfp938,Crlf3
,Khk,Commd1
,Rfc5,Ube2i
,Selenop,Sap18
,Lrrc20,Bcdin3d
,Gm13212,Xpo1
,Slc10a3,Krr1
,Tada2b,Btf3l4
,Wdr11,Plp2
,Zfp607a,Wbp2
,Rhoq,Calu
,Cryz,Gins3
,Nek1,Dcun1d5
,Trit1,Tbc1d5
,Amd2,Psmc1
,Tspoap1,Tagap
,Arhgef39,Ogfod2
,1700037C18Rik,Cln3
,Myo1c,Ptges3
,Lmna,Tmem50b
,Dtwd1,Grk6
,Pdk1,Cmtm6
,Trmo,Usp12
,Sept10,Ndufaf2
,Tagap1,mt-Nd4l
,Acp6,Papolg
,Pcdhgc4,Spata6
,Rasl11b,Psmd8
,Agbl5,Myo1g
,Dpy19l3,Ak6
,Slc29a3,Alad
,Nat2,Spata24
,Atrn,Atp1b3
,Hspbap1,Rcor1
,Tmem38b,H3f3b
,Sorbs1,Trabd
,Def8,Popdc2
,Eya2,Cd79b
,Tspan4,Zfp825
,Gnb1l,Cxcl10
,Tbc1d25,Plbd2
,Arl13b,Cd55
,Pwp2,Utp6
,Gkap1,Frg1
,Sema4f,Brwd3
,Melk,Mfap3
,Atxn7l2,Ndufa4
,Zfp3,Ddx3x
,Prss30,Rbks
,Maml1,BC030867
,Hspb6,Pusl1
,Xylt2,Mphosph9
,Det1,Pdhx
,Ogfod1,Lcmt2
,Ano8,Mvb12a
,Tepsin,R3hdm1
,Slx1b,Mpp7
,Wdfy2,Peak1
,Pikfyve,P4hb
,1500009L16Rik,Enkd1
,Dmac2l,Emc8
,Tst,Vars
,Gng3,Dusp12
,Gstz1,Mvk
,Gm15446,Gtf2e2
,Rfwd3,Mutyh
,Vezt,Rps12
,Mylip,Selenoo
,Naaa,Evi2
,Ints6l,Taf8
,Ccdc102a,Miip
,Extl2,Srsf4
,Ccdc181,Ccng2
,Zfp597,Dusp22
,Grn,Tubb3
,Mybl1,Cbx6
,Pgap3,Dnajc3
,Zfp35,Coq6
,Slc2a8,Rfx3
,Mrps11,Mocs2
,Iqgap2,Kbtbd4
,Mmaa,Hspd1
,B3gnt2,Cenpo
,Slc39a11,Stk19
,1700056E22Rik,Clybl
,Zdhhc17,Rufy1
,Knl1,Tbx21
,Zfyve1,Sec23ip
,Csad,Slc39a3
,Nmnat2,Psmc3ip
,Smpd5,Zfpm1
,Il1rap,Jun
,Cetn4,Ssb
,Tle1,Ubl4a
,Clec16a,Ctnna1
,Fancc,Cbx7
,Dnaaf4,Yars2
,Fan1,Ebna1bp2
,A130010J15Rik,Eif1ax
,Prdx4,Nqo2
,Bphl,Pnpla8
,Gm11273,4933434E20Rik
,Micall1,Atxn7l3
,Erlin2,Zbed3
,Atf5,Slc25a32
,Axin2,H2-DMa
,Ppard,Uqcc1
,Fbxl18,Cmc4
,Tagln2,Ndufv2
,Rnf113a1,Echdc1
,Nek8,Trim39
,Mmab,Slc7a5
,Xrcc2,Hdgfl3
,Snrpa,Tmem107
,Ptpn23,Mipep
,Crocc,Mon1a
,Dnaja4,Ppp1r2
,St6galnac6,Gtf2f1
,Klhl42,Mrpl1
,Tor4a,Cipc
,Ppp1r12b,Gtf3c5
,Ipo4,Mrpl30
,Paqr7,Virma
,Ccdc91,Tkfc
,Ccdc14,Gss
,Xpnpep3,Scrib
,Rasal1,Tfeb
,Hgh1,Dhcr24
,Dhrs13,Gzma
,Hps4,Uck2
,Tmem268,Rab1a
,Fgr,Isg20
,Ttll1,Arhgap4
,2410131K14Rik,Cdc7
,Tppp3,Polr3h
,Mex3b,Pex5
,Fads1,Mlycd
,Zfp777,Klhl2
,Slc45a4,Elmsan1
,Otud3,LTO1
,Adnp2,Hcfc1
,Sv2c,Aifm1
,Zfp160,Ghitm
,Pou5f2,Mrps26
,Zfp568,Gm20604
,Rab3d,Zmym2
,Immp2l,Tfg
,Metap1d,Tardbp
,Cfap46,Stub1
,Stradb,Selplg
,Rangrf,Plrg1
,Spryd7,Nap1l4
,Dand5,Zc3h12d
,Zdhhc9,Parg
,Anp32e,Meaf6
,Dek,Ccdc88c
,Dnajc12,Mrpl27
,Bloc1s5,Errfi1
,Lrrc8b,L3mbtl2
,Ercc8,Pcbp4
,Fam71b,Mrpl39
,Nadsyn1,Spint2
,Atp7a,Ptges2
,Chaf1a,Rnps1
,Psmd1,Tmem43
,Gpr137b,Ccdc84
,Tpmt,Maip1
,P2ry14,Vps72
,Tiam1,Actn4
,Cdkn2a,Rabgef1
,Zfp346,Cpox
,Znrd1as,Adat2
,Camk2n2,Eif5b
,Gtf3c4,Fadd
,Atg9a,Ccdc130
,Sh3bp5,Slc25a37
,Pigl,Galnt7
,Nr2f6,Setd4
,Ptma,Pik3c2a
,Hmgb1,Josd1
,St14,Ap4b1
,Inafm2,Abraxas1
,Nupl2,Iqgap3
,Dync2h1,Ikbke
,Chn2,Stard10
,Mettl25,Hdac5
,Ltb4r1,Ambra1
,Pidd1,Trp53rkb
,S100a1,Ilf2
,Mcoln1,Fkbp8
,Tmem42,Gtpbp3
,Tmem241,Cep95
,Tspyl2,Fam168a
,Neurl4,Tkt
,Bcat1,Gm8797
,Gm42715,Zranb3
,Dcaf6,Capza2
,Tjp3,Bag1
,Utf1,Lmtk2
,Ext1,Manf
,Eif5a2,Trak1
,Stk38l,Zmiz2
,Apba3,Mrpl43
,Kdm8,Cdc5l
,Klhl11,Hdlbp
,Luc7l,Bcl9l
,Ly96,Sap18b
,Pomc,Klf4
,Osm,Trappc4
,Sowahc,Ehmt2
,Adal,Alg3
,Otud1,Zfp367
,Cd151,Ldlrap1
,Pskh1,Ppp4r1
,Trip10,Ccdc47
,Utp25,Cops2
,Zfp953,Sms
,Klhl21,Eri3
,Plekhn1,H2bc9
,Rundc3b,Elmo1
,Nudt15,Cbx1
,Acp2,Vps33b
,Vps8,Arl4d
,Slc16a10,Ybx3
,Kiz,Bptf
,Hmgn2,Mrps14
,Tlcd1,Azin1
,Smad5,Snrnp35
,Ifi204,Dop1a
,Tceanc,Sept6
,Pde8a,Nde1
,Gm17655,Ankrd13a
,Zfp54,Usp32
,Ptrh1,Sarnp
,Qrfp,Ercc6l
,Llgl2,Lrif1
,BC017158,Polr1a
,Nsmf,Atxn2l
,Dhx35,Cd2ap
,Gorab,Tanc1
,Neto2,Wdhd1
,Rsph1,Selenoi
,Dnal4,Efcab11
,9930022D16Rik,Taf6l
,Tm7sf2,Hmga1
,Acy1,Mrpl15
,Timp2,Cers6
,Frat1,Mettl26
,Nutf2-ps1,Rps20
,Dolk,Coro7
,H4c4,Fam13b
,Rpp30,Stk35
,Zfp943,Rai1
,Rft1,Fam107b
,Elmod2,Cox19
,Rufy3,Pias3
,Pou6f1,Cenpc1
,Vwa8,Atmin
,Crat,Jmjd7
,Kremen1,Pik3r5
,C1qtnf6,Uevld
,Snx16,Dgka
,Axl,Ap4e1
,Appl2,Zfp942
,Smim13,Zbtb43
,Prxl2a,Zfp41
,Dusp28,Keap1
,Fam234a,Trp53
,9930104L06Rik,Praf2
,Pask,D6Wsu163e
,Cpeb2,Cracr2a
,H2bc12,Ipmk
,Akt3,Kpna4
,Invs,Gpn3
,Slc41a1,Enoph1
,Bcorl1,Gpc1
,Ccdc30,Il15ra
,Harbi1,Faap100
,Map2k6,Fancg
,Zfp113,Gla
,Xpo6,Trp53bp1
,Zpbp2,Pde4dip
,H2ac13,AW554918
,Kcnn4,Chd1l
,Kif24,Zbtb2
,Slc25a35,mt-Cytb
,Hist1h2bp,Sult2b1
,H4c1,Lnx2
,Adck5,Pqlc1
,Trmt44,Slc25a39
,Ssc4d,0610010F05Rik
,Itprid2,Timmdc1
,Tcf4,Gba2
,Ppic,Spryd3
,Cog7,Zfp64
,Atad5,Sprtn
,Bcl7a,Sbk1
,4930430F08Rik,Irak2
,Naglu,Anapc7
,Tsen2,Nemp1
,Pde4a,Oip5
,Mast4,Cuedc2
,Thumpd2,B3gat3
,Morn2,Picalm
,Cdkl3,Dtl
,Pltp,Vps26b
,Ppia,Hnrnpa2b1
,Tarsl2,Slx4ip
,Proser3,Apaf1
,G430095P16Rik,Tonsl
,Igfbp6,Capn15
,Nle1,Poll
,Galc,Slx4
,Camsap2,Tubgcp6
,Tubb2b,Stk10
,Hdac6,Zbtb33
,Abcc5,Dtx2
,Ift74,Tec
,Ap5s1,Slc52a2
,Hjurp,Smpd2
,Fpgs,Usp8
,Caprin2,Ap3m2
,Nup153,Pxmp2
,Tigit,Raly
,Zbtb40,Nup35
,Bahd1,Wsb1
,Gm9008,Eml2
,Cks1brt,Cenpx
,Trpc1,Mrpl23
,Paqr3,Ubac1
,Slc30a4,Elac2
,Gmnn,Bet1
,Eid2b,Cep72
,1810009A15Rik,Tmem129
,D11Wsu47e,Dvl3
,Bbs9,Nelfe
,Cox7a1,Prss16
,Smurf1,Dpm3
,Pcgf2,Syne2
,Atg4d,Babam1
,Fxn,Osbpl7
,Btbd11,Rbm14
,Natd1,Alkbh6
,Ice2,Drg2
,Pex10,Nln
,Tmem170b,Oas1c
,Parp6,Rnf144a
,Cacna1a,Snx25
,Zpbp,Tnfrsf13c
,Phtf2,Arfgef2
,Dyrk3,Zfp236
,Tpk1,Hexa
,Kctd3,Tada2a
,Aasdh,Hdgfl2
,Nucks1,Zfp429
,Tmem35b,Ube3b
,A630089N07Rik,Mettl17
,Clcn7,Slc35a2
,Rogdi,Nbas
,Srr,Nkiras1
,Cdc73,Mcm8
,Wdr13,Pycard
,Iqcb1,Trim56
,Tgtp2,P2ry10
,Siae,Sp3
,Cfap410,Lrrc8d
,Bik,Aplf
,Ablim2,Mrm2
,Dmwd,Hlcs
,Irgm2,Rnf170
,Smyd5,Vps39
,Nxt2,Naa25
,H2bc21,Fam177a
,Rundc1,Pggt1b
,Polr3e,Traf3ip1
,Bub3,H2bc15
,H3c8,Abhd17c
,Cep170b,Pop1
,Egfl7,Clpb
,Acot11,Zfp280c
,Pbx4,Jagn1
,Selenoh,Hikeshi
,Aars2,Gm10184
,Jmjd8,Snupn
,AC163616.1,Tmem238
,Slco4a1,Pogz
,Arhgap21,Sytl1
,Sod1,Brf2
,Erbb3,Timm29
,E330009J07Rik,Nubp2
,Lysmd1,Rbm10
,Fancb,Cox8a
,Snapc4,Srsf11
,Afmid,Naa38
,Zfp275,Ube2q1
,Gm9803,Cmah
,Fastkd1,Etfrf1
,Gaa,Trp53bp2
,Med30,Adcy7
,Angptl6,Smg6
,Lipo3,Rpl41
,Ddx51,Glo1
,Crtap,Wdr77
,Ypel1,Armc1
,Dgkq,Zfand2a
,Abca3,Slc17a9
,Mlh3,Sart3
,Chil5,Sgf29
,Pccb,Zfp217
,Mfsd13a,Pdlim7
,Taf1a,Tpcn1
,Naif1,Lyrm4
,H6pd,Polr2k
,Abcb10,Tmed10
,Fes,C2cd2l
,Simc1,Mfn2
,2010109A12Rik,Fam111a
,Sepsecs,Rbm4
,Inppl1,Rcc2
,Rad50,Gatad2b
,Ccdc137,Tmem260
,2610008E11Rik,Trir
,Tnfrsf23,Atxn2
,Rcbtb2,Osbpl2
,Zfp609,Paxbp1
,Slfn3,Tmsb15b1
,Slc39a14,Rbm19
,Ripor1,Supv3l1
,Crybb1,Pcna
,Ncaph,Zbtb41
,Rnf135,Kif1c
,Dgcr6,Anxa11
,Tatdn3,Slc25a36
,Incenp,Herpud1
,Slc35e3,Rbm12
,Cdh24,Zfp954
,Tfpi,Twf2
,Exog,Egln2
,Herc4,Zmym3
,Ficd,Snx9
,H2bc7,Sf3b4
,Usp31,Dnajc14
,Ippk,Hars
,Emp3,Zfp950
,Dcaf15,Rnf141
,Usp28,Mlh1
,Spred1,Mnd1
,BC049715,Mrps31
,Ccdc125,Borcs7
,Hic1,Nt5c3b
,Tango6,Zfp959
,Gabpb2,Gcfc2
,Prdm15,Ccdc138
,1810055G02Rik,Pex7
,Itpkc,Cep85
,Eif2ak4,Pcbp1
,Zrsr1,Dyrk1a
,Kif2c,Siah1b
,Marveld2,Nmi
,Ghdc,Bod1
,Tut1,Fdps
,Ifitm1,Cdr2
,Pdcd1lg2,Pigo
,Mfsd2a,Mgat4a
,Ncapd3,Riok3
,Ttl,Psme3
,Ccdc171,Utp11
,Atg14,Cops7b
,Dbf4,Acad9
,Chtf8,Chpf2
,Arsa,Nol10
,Zwint,Gcc1
,Ccnq,Pycr2
,Zfp780b,Surf6
,Tmem250-ps,Hmox1
,Fam102b,Gtpbp8
,Rev1,B3gnt5
,Rab4b,Imp3
,Gm49368,Cat
,Qprt,Lpar6
,Haus4,Ube2o
,Ick,Ctps2
,Mtss1,Slc35a5
,Nt5dc3,Abhd13
,Zfp995,Smg8
,Iba57,Wdr36
,Twnk,Yju2
,Zfp955a,Rad51b
,Ttll4,Mfhas1
,Zfp369,Ppp5c
,Ccdc28a,Agpat2
,Spaca9,Galnt1
,Cand2,Rpl28
,Slc38a6,Bbc3
,5031439G07Rik,Atg10
,Zbtb42,Acbd4
,Matk,Terf1
,Xcl1,Edrf1
,Pprc1,E2f6
,Ggcx,Lsm11
,Zfp296,Mgme1
,Sfxn2,Xylt1
,Slc35f2,Psmd14
,Ptprs,Fbxw17
,Lyrm7,Mtmr4
,Fam234b,Psmd2
,Kdm4b,Ankrd17
,Cacnb3,P2ry10b
,Ankrd13d,Fam53c
,Nasp,Ccdc15
,Man1c1,Mars2
,Rgp1,Klhl6
,H2bc11,Slc43a3
,Fkbpl,Dnph1
,Aimp2,Ilkap
,Rhbdd2,Cdk16
,Lsr,Nat9
,Fcgr2b,Esm1
,Gramd3,Chmp6
,Rangap1,Zkscan17
,H2ac7,Zfand4
,Phf11d,Fastkd2
,Cox6b2,Rab3gap2
,Cdon,Edem3
,Aacs,Ifit1bl1
,Hmgb3,Stam
,Trim68,Cenpv
,Socs2,Cops8
,CAAA01147332.1,Tmem243
,Gtf3c2,Itgb1
,Ppfibp1,Coq5
,Vsig10,Sdhaf3
,9130023H24Rik,Idh3a
,Lig1,Hsp90ab1
,Fzd5,Atic
,Nat8f1,Rnf103
,Cdc42bpg,Castor1
,Ybey,Ptcd2
,Prepl,Itgb3
,Atad2,Trip11
,Mettl18,Hexim1
,Lilrb4a,Sfmbt1
,Wars2,Rpusd3
,Lbhd1,Ddit4
,Tmem41a,1110032A03Rik
,Id3,Mospd1
,4931414P19Rik,Srpk2
,Nanos1,Yae1d1
,Tmem140,Atp5g2
,a,Dolpp1
,Cdk5r1,Mfsd6
,Prrg2,Txndc16
,Crybg2,Smarcal1
,Zfp276,Atxn1l
,Zfp458,Serp2
,Ssbp2,Nemf
,Ogfod3,Mrpl46
,Elk1,Atl2
,Atn1,Sil1
,Zfp709,Pnpo
,Maff,Ankrd37
,Nsmce2,Gtse1
,B9d1,Ccr2
,Hoxb4,Ankrd50
,Plcg2,Hltf
,Numbl,Gna12
,4931428F04Rik,B4galt5
,Psd,Nme2
,Hyal2,Cep170
,Gpr19,Tsc2
,Poglut2,Lmf1
,Trbv12-2,Zkscan1
,Tmem171,Xpnpep1
,Zfp689,Gsdme
,Tyms,Prps1l3
,Ndor1-1,Fubp3
,Carf,Man2a2
,Serinc5,Prelid1
,Banf1,Arl15
,Spata1,Nefh
,Cenpp,Parp3
,Qsox2,Taf1c
,Ndrg2,Sik2
,Akap17b,Chchd2
,Tsga10,Tbcc
,Prkab2,Eif4ebp2
,Sh3rf1,Pdia3
,Tom1,E2f5
,Gm12166,Rcn2
,Prrg1,Eipr1
,Zfp764,Gm10282
,Il2,Xrcc4
,Irf5,Aste1
,Homer1,Dnajc7
,Arhgap39,Ap2a2
,Nars2,Rab27a
,Lsm5,Gtf3a
,Gm27029,Chtop
,Hnrnpr,Gadd45a
,Ltk,Gpbp1l1
,Krt10,Cdc16
,Rnaseh2b,Cdk6
,Dus4l,Smn1
,Chml,Ccdc43
,Isoc2a,Trim23
,Tnfrsf26,Fbxl14
,Zc3h11a,Nudt13
,Rtn4ip1,BC055324
,Maged2,Tpd52
,Crip1,Zfp687
,Gnl3,Epc2
,Kbtbd6,Rpe
,Dqx1,Ip6k2
,Dsp,Btbd2
,Ldlrad4,Sugp2
,Ifitm2,Fbxo11
,Dhx33,Slc15a4
